sample_key,target_group,baseline_rank,candidate_rank,union_covered,baseline_Recall@10,baseline_NDCG@10,baseline_Recall@50,candidate_Recall@10,candidate_NDCG@10,candidate_Recall@50,changed,broad_harm,gate_probability,soft_multiplier,residual_spread
A1LESCI0CWWJHI:validation:B006SVCY6I,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5621079802513123,1.0,0.3151399493217468
A1LFTP59TSTDOP:validation:B004243WRS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.34862998127937317,1.0,0.31283074617385864
A1LLRP71BYFJ0I:validation:B005NWMR56,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9717061519622803,1.0,0.3128891587257385
A1LQAOK75PDF9U:validation:B00BRGR752,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5247974991798401,1.0,0.31347230076789856
A1LY6ON9MRZB36:validation:B00CXN66M8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2747896611690521,1.0,0.34142374992370605
A1LZQMF73C3QCG:validation:B001ET7BQC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4935007691383362,1.0,0.31689321994781494
A1M74G4C6WKSKH:validation:B000WYZ9Q4,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.719418466091156,1.0,0.3122076392173767
A1MDW7AH6BUP5Y:validation:B003GQQDQK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9538739919662476,1.0,0.31420567631721497
A1MEJ6NI3GHZNE:validation:B002PBEDFK,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.19343356788158417,1.0,0.3416880965232849
A1MJ5OIWM844CR:validation:B002JDUMFO,head,4,4,1,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,0,0,0.35215914249420166,1.0,0.31489133834838867
A1MK0DT2DJ9P0J:validation:B001ET76EY,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.29730045795440674,1.0,0.3125670552253723
A1MKPMJPD22YY:validation:B009G0E9CK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8804975748062134,1.0,0.31545358896255493
A1MPWQVJBMGDSB:validation:B0030HAF4G,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4064764678478241,1.0,0.3146215081214905
A1N10QK9A65QFC:validation:B003USIHZY,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5196734666824341,1.0,0.31586915254592896
A1NB0P1W6U6DSW:validation:B00538TSMU,head,14,14,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.3192368149757385,1.0,0.3113945722579956
A1NF9IACP2DFLL:validation:B004ATTGSY,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5552921891212463,1.0,0.31144434213638306
A1NGY9657YA3CQ:validation:B000ZV0D9W,head,13,17,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.2710113525390625,1.0,0.3209867477416992
A1NMZOLNC21D6P:validation:B00A76CPUA,head,4,4,1,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,0,0,0.15253087878227234,1.0,0.3168618679046631
A1NNN0ED3DVJBD:validation:B007BZPGQ0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7550090551376343,1.0,0.314761221408844
A1NRMTQ5SZPZA:validation:B00HSNX1AS,head,5,5,1,1.0,0.38685280723454163,1.0,1.0,0.38685280723454163,1.0,0,0,0.9195883274078369,1.0,0.3156137466430664
A1NVV06ZVLV7A4:validation:B0038TVH3Y,head,8,7,1,1.0,0.31546487678572877,1.0,1.0,0.3333333333333333,1.0,1,0,0.8049955368041992,1.0,0.3102465271949768
A1NWEG9JCE7Q6T:validation:B005X2F7JY,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.9853739738464355,1.0,0.31349512934684753
A1NXA6Y1T9XDUM:validation:B009G0E90M,head,36,35,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.5430526733398438,1.0,0.31464672088623047
A1O0IQENF2G8RW:validation:B007RIEYGO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8109253644943237,1.0,0.31349682807922363
A1O9KXI6CAV8K8:validation:B0052D4416,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.38612446188926697,1.0,0.36607062816619873
A1OB2H416ARLFJ:validation:B001FS0HAY,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5266406536102295,1.0,0.3101123571395874
A1ODXI3EQ5ZDMB:validation:B001MA0QY2,head,10,10,1,1.0,0.2890648263178879,1.0,1.0,0.2890648263178879,1.0,0,0,0.5305997729301453,1.0,0.3141322731971741
A1OFUO6CBSBL7L:validation:B002RT71Y0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6474378108978271,1.0,0.3162153959274292
A1OHMM8W1CJE94:validation:B003VMU63K,head,10,9,1,1.0,0.2890648263178879,1.0,1.0,0.3010299956639812,1.0,1,0,0.0014399744104593992,1.0,0.36525529623031616
A1OJHX1L53WT7S:validation:B000142P12,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4763885736465454,1.0,0.31308454275131226
A1OLS38AAEFH37:validation:B002MZ8BK2,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.9483839869499207,1.0,0.31613051891326904
A1OM96KQDS6YCK:validation:B000P6BRHY,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6056150794029236,1.0,0.3126448690891266
A1OMXVXXP07F05:validation:B00H5V3T2I,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6412888169288635,1.0,0.3124532699584961
A1OPRLUUQRCDAB:validation:B007RS4R4I,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6987195611000061,1.0,0.3153132200241089
A1OXTTV2RHYF3X:validation:B001BAM7HW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8222602605819702,1.0,0.31824877858161926
A1P8TMRHA1SQ4Q:validation:B001DKQ3O8,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8924621939659119,1.0,0.30828624963760376
A1PI0LNQCS1DED:validation:B00DCF7QW0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9535406827926636,1.0,0.3123633861541748
A1PMGOX24BWDAZ:validation:B007ML0OY2,head,12,11,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.6930373311042786,1.0,0.3154500126838684
A1POKQ821ZBYQ8:validation:B000CSYYZM,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9955201148986816,1.0,0.36396199464797974
A1PUK5MJ9G076R:validation:B00FFANXMM,head,12,12,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.583060085773468,1.0,0.3117522597312927
A1Q0YMVAI71R20:validation:B001C60YA2,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8567659854888916,1.0,0.3135988116264343
A1Q19LUA075AOM:validation:B003SZEQ2W,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9059039354324341,1.0,0.3146669566631317
A1Q5DUCHFS4WV5:validation:B007VFAYPI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5432224273681641,1.0,0.3169541358947754
A1Q5MOM83O5GXW:validation:B002F5WLOQ,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.3534434735774994,1.0,0.31598466634750366
A1Q5P1CS2IW8HK:validation:B002VBRPZO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9912416934967041,1.0,0.32854101061820984
A1Q7UZ95JTOWLE:validation:B004A7OVBI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.30212414264678955,1.0,0.31709063053131104
A1Q8NZ4RIJPHBO:validation:B00110DWCQ,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5650080442428589,1.0,0.36661019921302795
A1Q95HU6O1N1J6:validation:B00022WA9U,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9811578392982483,1.0,0.3206526041030884
A1QEF3APVWLSR3:validation:B006OY1NE8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7089932560920715,1.0,0.3139346241950989
A1QU7LXZJ305FN:validation:B002LE8OX8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9652796387672424,1.0,0.3243865668773651
A1R1BFJCMWX0Y3:validation:B00GLS58OS,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9236403703689575,1.0,0.31415992975234985
A1R6RMK6L45SJP:validation:B006H2Z5KK,head,,49,1,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.12519916892051697,1.0,0.34203165769577026
A1R97AAL92EOAB:validation:B00AACBZMA,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9560927748680115,1.0,0.3155832886695862
A1RDY4BOMYTGVH:validation:B008BCNL3C,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7018678784370422,1.0,0.36466100811958313
A1RECBDKHVOJMW:validation:B001F51TDG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9446452856063843,1.0,0.3155878186225891
A1RFBXD8OU72O:validation:B0073SBEPC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.246941938996315,1.0,0.3119872808456421
A1RI7WJSWQW2CZ:validation:B008PQ5YAM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8992252349853516,1.0,0.31277716159820557
A1RLP0R1N8H8C4:validation:B006X1INQI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.26686471700668335,1.0,0.315895140171051
A1RQG84M7WTBXE:validation:B00G6TQSX2,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4754394590854645,1.0,0.31470245122909546
A1RW791WIPE7B6:validation:B0046VGPHQ,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4473336338996887,1.0,0.3362048268318176
A1RXN97IHWFKHK:validation:B001P24STQ,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9619296193122864,1.0,0.33542364835739136
A1RZ0J2CZZJOTX:validation:B00HSNWXTI,head,19,18,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.9733453989028931,1.0,0.31705784797668457
A1S8KORSO7AL10:validation:B0000Y3CRY,tail,4,3,1,1.0,0.43067655807339306,1.0,1.0,0.5,1.0,1,0,0.9985262155532837,1.0,0.32320839166641235
A1SM9JOZ1TVOXE:validation:B00CG2X0F2,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6116728782653809,1.0,0.31506991386413574
A1SNADY3KTCRKI:validation:B0001AQCII,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9654573798179626,1.0,0.3166740834712982
A1SSG1AM3A4H5C:validation:B007U7QR26,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9667943716049194,1.0,0.32526957988739014
A1SWNNMERMOMNV:validation:B00CYA5E1O,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6038957238197327,1.0,0.31028956174850464
A1SXCGBJ9JW2MO:validation:B000YZJMHS,head,3,3,1,1.0,0.5,1.0,1.0,0.5,1.0,0,0,0.8794024586677551,1.0,0.36599308252334595
A1SY93NBOISQZC:validation:B0082D9UZS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9945341348648071,1.0,0.32336491346359253
A1SZRGDKXRTQW2:validation:B002DP19ZU,head,13,12,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.5429054498672485,1.0,0.3174121081829071
A1T3EF6Y5I5AS4:validation:B004BUDK6G,tail,21,29,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.24550439417362213,1.0,0.3174198567867279
A1T5EQVNNTIVA5:validation:B004KTCU0K,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7253113985061646,1.0,0.31487804651260376
A1T9DWDMYXSDUP:validation:B005WTKB2Q,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3816194236278534,1.0,0.36548590660095215
A1TWWTNPJN37M1:validation:B00G8OQODY,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5259979963302612,1.0,0.3132702708244324
A1TXRPR3WM877W:validation:B002C89J96,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9558647871017456,1.0,0.3165270686149597
A1U02OWGLZ17KM:validation:B00J8UJNU6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.25769081711769104,1.0,0.315675288438797
A1UH4GQOA8WDSM:validation:B0002RPTX4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.20958265662193298,1.0,0.3135778605937958
A1UJN1HVB18RBL:validation:B0018C0HLQ,head,37,34,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.26574358344078064,1.0,0.3150533437728882
A1UKA7HUAQAMY:validation:B00EA4MHN0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3555910885334015,1.0,0.31450003385543823
A1UMZZFKADHB02:validation:B00ANGAQO6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9485117793083191,1.0,0.3169293999671936
A1UXNOX03UE9F4:validation:B00I14O9C2,tail,4,3,1,1.0,0.43067655807339306,1.0,1.0,0.5,1.0,1,0,0.9996187686920166,1.0,0.3076396584510803
A1V275UOTJ1FAK:validation:B004ZD2M6S,tail,,61,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.5064643621444702,1.0,0.3136613368988037
A1VWBKIEV59IY2:validation:B0090UJFYI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7106746435165405,1.0,0.309945285320282
A1VYGESZ0W7BFR:validation:B002QFGQAK,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4727032482624054,1.0,0.31165754795074463
A1W6PXDD1CVKI:validation:B0083HT86E,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.21592667698860168,1.0,0.3693217635154724
A1W7A5APMA1MQ6:validation:B001RMP7M6,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9015601873397827,1.0,0.30940741300582886
A1WBH0TZGQ3WTM:validation:B000C1Z6VA,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.45306679606437683,1.0,0.31678885221481323
A1WXJUUE8M1EKD:validation:B00CE2JC9W,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.832136869430542,1.0,0.31299644708633423
A1WZERON2WVRHU:validation:B0068Y6CA4,head,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0,0.18336381018161774,1.0,0.3181096911430359
A1X0I9ZESWJOD6:validation:B002WDIPR8,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.38603946566581726,1.0,0.3153533339500427
A1X7XDM0JCD46O:validation:B005HIH7YM,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.234224334359169,1.0,0.3130442202091217
A1X93ES4DITTWK:validation:B001G0W96G,tail,3,3,1,1.0,0.5,1.0,1.0,0.5,1.0,0,0,0.709211528301239,1.0,0.31113484501838684
A1XAPRM0OO15SO:validation:B000KNHJ5G,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8569124937057495,1.0,0.363790363073349
A1XCSAX4BRT89Y:validation:B00EYZY684,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9972856044769287,1.0,0.3129008114337921
A1XD95H2MEB4MF:validation:B001R5Z7CS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8636173605918884,1.0,0.31141480803489685
A1XDAUHSVADHW5:validation:B00K1H6AY2,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.9993844032287598,1.0,0.31517618894577026
A1XFI340SHOS5K:validation:B009YSSLAU,head,4,4,1,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,0,0,0.47871795296669006,1.0,0.3166356086730957
A1XOQU117PKOHN:validation:B00A1L2RWM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9729853868484497,1.0,0.36413922905921936
A1Y4N9DWEJW99W:validation:B002P3L99G,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3531138002872467,1.0,0.31197434663772583
A1Y8MXGYT8RUBF:validation:B0032K9Y1Q,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2188091278076172,1.0,0.3656752109527588
A1Y91AXTNDEIWW:validation:B001TAIFZM,head,31,30,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.4713982939720154,1.0,0.3171742260456085
A1YAV7FD0IJFJD:validation:B006Z96OI2,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4979154169559479,1.0,0.3157172203063965
A1YIDFOSOKSAG:validation:B001E5ECV8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7994049191474915,1.0,0.3169296383857727
A1YJMG0QJXZLD4:validation:B0040H00PE,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9982548356056213,1.0,0.3279207944869995
A1YMXGQQT7YWMN:validation:B005G9LPAY,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7668675780296326,1.0,0.36252352595329285
A1YP3QSM10EECD:validation:B001MA0QY2,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9189144372940063,1.0,0.31396403908729553
A1Z3XWG2W5GOHP:validation:B00028M3N2,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9806702136993408,1.0,0.3164677321910858
A1Z75QXX1ZP4DM:validation:B00644YNAO,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.8801920413970947,1.0,0.3135991096496582
A1ZCSSCAGBCD49:validation:B009G0E59M,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4609948396682739,1.0,0.3102327585220337
A1ZE710DZQ016N:validation:B007004PZO,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4597757160663605,1.0,0.3180326819419861
A1ZO9D554VQO9F:validation:B009G0E19Q,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.29718533158302307,1.0,0.31215113401412964
A1ZPN0P6GA7XE9:validation:B0098JU8TC,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31702926754951477,1.0,0.31699618697166443
A200H4IATYOQ73:validation:B009LY2GC6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4984162151813507,1.0,0.3146340847015381
A200KEYARHXN36:validation:B0063VG5UY,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5973902344703674,1.0,0.31625333428382874
A205ZO9KZY2ZD2:validation:B00A6OTXOO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.46569278836250305,1.0,0.3126107454299927
A207275AVUSNE3:validation:B000225ZL0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9929304122924805,1.0,0.3257811665534973
A20AAMCL471Z77:validation:B003JKHUR4,tail,,51,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.7754043340682983,1.0,0.3151776194572449
A20ETYDYHBS65I:validation:B0000632EN,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8786488175392151,1.0,0.31389933824539185
A20HYATEE7PV5Z:validation:B0028QVAGW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6892381310462952,1.0,0.311933696269989
A20I9N5D71O8UT:validation:B00GUTLC0C,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.47594189643859863,1.0,0.3145977854728699
A20ZDOWS0B6N93:validation:B0046DZQDS,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.17974522709846497,1.0,0.3152417540550232
A212EWXQCYRYOW:validation:B000C237HO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5802669525146484,1.0,0.3134920001029968
A213K2FZQ79RRA:validation:B004TSF8R4,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.39393651485443115,1.0,0.31483763456344604
A214DWZLDHAETM:validation:B00016WSIK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.22403043508529663,1.0,0.34217318892478943
A21KCB7QPH6X7G:validation:B005EFYXLI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.42337173223495483,1.0,0.3173048794269562
A21X1L29DSTF8P:validation:B0055UUT74,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9127219319343567,1.0,0.3108502924442291
A21XQWSA6K8E4U:validation:B008SPOKIW,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3912459909915924,1.0,0.3139941394329071
A226DOIEG9RDIY:validation:B002CX3OP6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9845581650733948,1.0,0.31070953607559204
A22CT4ZGGD2FJF:validation:B005KJ35D0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5837804675102234,1.0,0.3164145052433014
A22M5Q26POVZN:validation:B00CJQBTJE,head,17,17,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.9544306993484497,1.0,0.3267679214477539
A22NAUI63EAWY4:validation:B000E202KM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4968002438545227,1.0,0.3127526044845581
A22S7D0LP8GRDH:validation:B00GLS58SO,head,4,3,1,1.0,0.43067655807339306,1.0,1.0,0.5,1.0,1,0,0.9865351319313049,1.0,0.3217916488647461
A22TZUXUKA11SQ:validation:B001JQLNNW,head,21,20,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.6464053392410278,1.0,0.3138585090637207
A22VR5HTVZ9CFJ:validation:B00KD73PBQ,head,3,3,1,1.0,0.5,1.0,1.0,0.5,1.0,0,0,0.894697904586792,1.0,0.30884790420532227
A22XAL8X4GK18K:validation:B00AEIVIGS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9323294162750244,1.0,0.30984365940093994
A230E5U2AQ9VB2:validation:B004GNMOSS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7918839454650879,1.0,0.3110787272453308
A230YI66GGJW0L:validation:B00AVUE1S6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5808818936347961,1.0,0.2619943618774414
A231GRPBOKZ88E:validation:B007XA49O8,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6141974329948425,1.0,0.31523197889328003
A231SAFQQ7CSD8:validation:B001ET6XKM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6078877449035645,1.0,0.3130987882614136
A23C9TG04G9HTQ:validation:B00538TSMU,head,44,42,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.4415738582611084,1.0,0.3169216215610504
A23ED1KXUQ0BO:validation:B002AMUFEW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5985946655273438,1.0,0.3177613914012909
A23HHNN2TTB161:validation:B00FRDPNM0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.39826416969299316,1.0,0.3148326873779297
A23IE95OQGUGBO:validation:B005KF5WYO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31243935227394104,1.0,0.31519031524658203
A23NJ9AMXSVC6D:validation:B003V265QW,head,15,15,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.49499890208244324,1.0,0.3108184337615967
A23TGVXO18ZLY3:validation:B004ZD2M6S,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.829307496547699,1.0,0.31645646691322327
A248JFAELVCDYE:validation:B00AZOTTPS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5795199871063232,1.0,0.3123619854450226
A24BFJI03MM1P6:validation:B003V265QW,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9981305003166199,1.0,0.3087562918663025
A24LDFUAY9N058:validation:B009ASC0UQ,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7511789798736572,1.0,0.31363674998283386
A24M395VZ6P5HH:validation:B00375L8JC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6360260248184204,1.0,0.31568434834480286
A24MPJCBR72LP:validation:B001S46QIM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9166140556335449,1.0,0.31286096572875977
A24SIZ8M28ID4H:validation:B008PDK3XS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.29940831661224365,1.0,0.31538626551628113
A24UQNP0Q5R4AQ:validation:B004Y9L4UI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.331315815448761,1.0,0.31401804089546204
A24Y61QSS4TGQL:validation:B001T8W4R4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3080154061317444,1.0,0.3178751468658447
A24Y7P9O9LU6TH:validation:B004N7DQHA,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.3793450891971588,1.0,0.3163073658943176
A24YA4ZYCDUIKP:validation:B00ADRGWNE,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9821495413780212,1.0,0.36527585983276367
A24YKXB4LYOAZR:validation:B00JJVG6HC,head,5,3,1,1.0,0.38685280723454163,1.0,1.0,0.5,1.0,1,0,0.9992358684539795,1.0,0.32939159870147705
A24ZEQFC54B932:validation:B004LWXTQA,tail,,96,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.6398754119873047,1.0,0.3659384548664093
A24ZY35A461V15:validation:B006IBM21K,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9853106737136841,1.0,0.3147314786911011
A251N5IFXCSBMF:validation:B000K9NZJE,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4421354830265045,1.0,0.3120107054710388
A25B8W9VSY0C5Y:validation:B00EYZY68Y,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.39171719551086426,1.0,0.31026607751846313
A25D1NBIOZJ7M2:validation:B000PZ8E62,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7658045291900635,1.0,0.314197301864624
A25Y0VJVNKPXRH:validation:B00KQ4PEBU,tail,5,5,1,1.0,0.38685280723454163,1.0,1.0,0.38685280723454163,1.0,0,0,0.7720702886581421,1.0,0.31232750415802
A267N3CTYQMSF2:validation:B00CE2JC9W,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7574267387390137,1.0,0.30865925550460815
A26BFVZVU268J7:validation:B006RFZ66K,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.37350642681121826,1.0,0.31727057695388794
A26IRLSQ1IYNNA:validation:B003GXC0T2,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4995124936103821,1.0,0.3145219683647156
