parent,left_item,right_item,left_train_freq,right_train_freq,delta_lp_last,delta_amplification,non_tie,concordant
1041 24856 623 615 8911,B00CG5WV2W,B00CG5WVWC,5,5,-1.5916881561279297,-0.6839474836615214,1,1
1041 24856 623 615 8911,B00CG5WV2W,B00CG5WX5W,5,4,2.8670215606689453,-1.1727676575562054,1,0
1041 24856 623 615 8911,B00CG5WV2W,B00CG5WXWK,5,6,-1.1609516143798828,-0.5883555740342334,1,1
1041 24856 623 615 8911,B00CG5WVU4,B00CG5WVW2,6,5,-0.7259960174560547,0.7203545734941166,1,0
1041 24856 623 615 8911,B00CG5WVU4,B00CG5WVWC,6,5,-2.7582569122314453,0.08955052350830783,1,0
1041 24856 623 615 8911,B00CG5WVU4,B00CG5WX5W,6,4,1.7004528045654297,-0.3992696503863762,1,0
1041 24856 623 615 8911,B00CG5WVU4,B00CG5WXWK,6,6,-2.3275203704833984,0.18514243313559575,1,0
1041 24856 623 615 8911,B00CG5WVW2,B00CG5WVWC,5,5,-2.0322608947753906,-0.6308040499858087,1,1
1041 24856 623 615 8911,B00CG5WVW2,B00CG5WX5W,5,4,2.4264488220214844,-1.1196242238804928,1,0
1041 24856 623 615 8911,B00CG5WVW2,B00CG5WXWK,5,6,-1.6015243530273438,-0.5352121403585208,1,1
1041 24856 623 615 8911,B00CG5WVWC,B00CG5WX5W,5,4,4.458709716796875,-0.488820173894684,1,0
1041 24856 623 615 8911,B00CG5WVWC,B00CG5WXWK,5,6,0.4307365417480469,0.09559190962728792,1,1
1041 24856 623 615 8911,B00CG5WX5W,B00CG5WXWK,4,6,-4.027973175048828,0.5844120835219719,1,0
1041 29151 26569 21615 1191,B0081MR4SK,B0081MWEYE,11,7,-0.38274669647216797,-1.1637642261155001,1,1
1041 29151 26569 21615 1191,B0081MR4SK,B0081MYU1E,11,9,-0.015218734741210938,0.11745254479759648,1,0
1041 29151 26569 21615 1191,B0081MR4SK,B008DBZBUC,11,16,-0.4934558868408203,-1.4701937642672345,1,1
1041 29151 26569 21615 1191,B0081MR4SK,B008DBZBV6,11,11,-0.8143682479858398,-1.0933698127032603,1,1
1041 29151 26569 21615 1191,B0081MR4SK,B008DBZC88,11,10,3.9777259826660156,-1.3903699851581823,1,0
1041 29151 26569 21615 1191,B0081MR4SK,B008DBZC8S,11,11,-0.1519613265991211,-0.8264908678812422,1,1
1041 29151 26569 21615 1191,B0081MR4SK,B008DBZC92,11,11,1.2544403076171875,-0.6865983686810395,1,0
1041 29151 26569 21615 1191,B0081MR4SK,B008DBZC9W,11,6,1.2640295028686523,-0.7607835913349987,1,0
1041 29151 26569 21615 1191,B0081MR4SK,B008O6Q7D6,11,6,1.0189294815063477,-0.011999330469658176,1,0
1041 29151 26569 21615 1191,B0081MR4SK,B008O6Q7TK,11,6,3.3022098541259766,-0.7122303659180069,1,0
1041 29151 26569 21615 1191,B0081MR4SK,B008O6Q8H6,11,11,0.2870063781738281,-0.26302151062983015,1,0
1041 29151 26569 21615 1191,B0081MR4SK,B00CBZU3M2,11,8,1.8234624862670898,-0.5990112090910085,1,0
1041 29151 26569 21615 1191,B0081MWEYE,B0081MYU1E,7,9,0.36752796173095703,1.2812167709130966,1,1
1041 29151 26569 21615 1191,B0081MWEYE,B008DBZBV6,7,11,-0.4316215515136719,0.07039441341223984,1,0
1041 29151 26569 21615 1191,B0081MWEYE,B008DBZC88,7,10,4.360472679138184,-0.2266057590426822,1,0
1041 29151 26569 21615 1191,B0081MWEYE,B008DBZC8S,7,11,0.23078536987304688,0.33727335823425797,1,1
1041 29151 26569 21615 1191,B0081MWEYE,B008DBZC92,7,11,1.6371870040893555,0.4771658574344606,1,1
1041 29151 26569 21615 1191,B0081MWEYE,B008DBZC9W,7,6,1.6467761993408203,0.4029806347805014,1,1
1041 29151 26569 21615 1191,B0081MWEYE,B008O6Q7D6,7,6,1.4016761779785156,1.151764895645842,1,1
1041 29151 26569 21615 1191,B0081MWEYE,B008O6Q7TK,7,6,3.6849565505981445,0.4515338601974932,1,1
1041 29151 26569 21615 1191,B0081MWEYE,B008O6Q8H6,7,11,0.6697530746459961,0.90074271548567,1,1
1041 29151 26569 21615 1191,B0081MWEYE,B00CBZU3M2,7,8,2.206209182739258,0.5647530170244917,1,1
1041 29151 26569 21615 1191,B0081MYU1E,B008DBZBUC,9,16,-0.4782371520996094,-1.587646309064831,1,1
1041 29151 26569 21615 1191,B0081MYU1E,B008DBZBV6,9,11,-0.7991495132446289,-1.2108223575008568,1,1
1041 29151 26569 21615 1191,B0081MYU1E,B008DBZC88,9,10,3.9929447174072266,-1.5078225299557788,1,0
1041 29151 26569 21615 1191,B0081MYU1E,B008DBZC8S,9,11,-0.13674259185791016,-0.9439434126788386,1,1
1041 29151 26569 21615 1191,B0081MYU1E,B008DBZC92,9,11,1.2696590423583984,-0.804050913478636,1,0
1041 29151 26569 21615 1191,B0081MYU1E,B008DBZC9W,9,6,1.2792482376098633,-0.8782361361325952,1,0
1041 29151 26569 21615 1191,B0081MYU1E,B008O6Q7D6,9,6,1.0341482162475586,-0.12945187526725466,1,0
1041 29151 26569 21615 1191,B0081MYU1E,B008O6Q7TK,9,6,3.3174285888671875,-0.8296829107156034,1,0
1041 29151 26569 21615 1191,B0081MYU1E,B008O6Q8H6,9,11,0.30222511291503906,-0.3804740554274266,1,0
1041 29151 26569 21615 1191,B0081MYU1E,B00CBZU3M2,9,8,1.8386812210083008,-0.716463753888605,1,0
1041 29151 26569 21615 1191,B008DBZBS4,B008DBZBUC,25,16,-0.6121606826782227,-0.7926669082081519,1,1
1041 29151 26569 21615 1191,B008DBZBUC,B008DBZBV6,16,11,-0.32091236114501953,0.3768239515639742,1,0
1041 29151 26569 21615 1191,B008DBZBUC,B008DBZC88,16,10,4.471181869506836,0.07982377910905214,1,1
1041 29151 26569 21615 1191,B008DBZBUC,B008DBZC8S,16,11,0.3414945602416992,0.6437028963859923,1,1
1041 29151 26569 21615 1191,B008DBZBUC,B008DBZC92,16,11,1.7478961944580078,0.783595395586195,1,1
1041 29151 26569 21615 1191,B008DBZBUC,B008O6Q8H6,16,11,0.7804622650146484,1.2071722536374043,1,1
1041 29151 26569 21615 1191,B008DBZBUC,B00CBZU3M2,16,8,2.31691837310791,0.871182555176226,1,1
1041 29151 26569 21615 1191,B008DBZBV6,B008DBZC88,11,10,4.7920942306518555,-0.29700017245492205,1,0
1041 29151 26569 21615 1191,B008DBZBV6,B008DBZC8S,11,11,0.6624069213867188,0.2668789448220181,1,1
1041 29151 26569 21615 1191,B008DBZBV6,B008DBZC92,11,11,2.0688085556030273,0.40677144402222076,1,1
1041 29151 26569 21615 1191,B008DBZBV6,B008DBZC9W,11,6,2.078397750854492,0.33258622136826155,1,1
1041 29151 26569 21615 1191,B008DBZBV6,B008O6Q7D6,11,6,1.8332977294921875,1.081370482233602,1,1
1041 29151 26569 21615 1191,B008DBZBV6,B008O6Q7TK,11,6,4.116578102111816,0.38113944678525336,1,1
1041 29151 26569 21615 1191,B008DBZBV6,B008O6Q8H6,11,11,1.101374626159668,0.8303483020734301,1,1
1041 29151 26569 21615 1191,B008DBZBV6,B00CBZU3M2,11,8,2.6378307342529297,0.4943586036122518,1,1
1041 29151 26569 21615 1191,B008DBZC88,B008DBZC8S,10,11,-4.129687309265137,0.5638791172769402,1,0
1041 29151 26569 21615 1191,B008DBZC88,B008DBZC92,10,11,-2.723285675048828,0.7037716164771428,1,0
1041 29151 26569 21615 1191,B008DBZC88,B008DBZC9W,10,6,-2.7136964797973633,0.6295863938231836,1,0
1041 29151 26569 21615 1191,B008DBZC88,B008O6Q7D6,10,6,-2.958796501159668,1.3783706546885242,1,0
1041 29151 26569 21615 1191,B008DBZC88,B008O6Q7TK,10,6,-0.6755161285400391,0.6781396192401754,1,0
1041 29151 26569 21615 1191,B008DBZC88,B008O6Q8H6,10,11,-3.6907196044921875,1.1273484745283522,1,0
1041 29151 26569 21615 1191,B008DBZC88,B00CBZU3M2,10,8,-2.154263496398926,0.7913587760671739,1,0
1041 29151 26569 21615 1191,B008DBZC8S,B008DBZC92,11,11,1.4064016342163086,0.13989249920020264,1,1
1041 29151 26569 21615 1191,B008DBZC8S,B008DBZC9W,11,6,1.4159908294677734,0.06570727654624342,1,1
1041 29151 26569 21615 1191,B008DBZC8S,B008O6Q7D6,11,6,1.1708908081054688,0.814491537411584,1,1
1041 29151 26569 21615 1191,B008DBZC8S,B008O6Q7TK,11,6,3.4541711807250977,0.11426050196323523,1,1
1041 29151 26569 21615 1191,B008DBZC8S,B008O6Q8H6,11,11,0.4389677047729492,0.563469357251412,1,1
1041 29151 26569 21615 1191,B008DBZC8S,B00CBZU3M2,11,8,1.975423812866211,0.22747965879023369,1,1
1041 29151 26569 21615 1191,B008DBZC92,B008DBZC9W,11,6,0.009589195251464844,-0.07418522265395922,1,0
1041 29151 26569 21615 1191,B008DBZC92,B008O6Q7D6,11,6,-0.23551082611083984,0.6745990382113813,1,0
1041 29151 26569 21615 1191,B008DBZC92,B008O6Q7TK,11,6,2.047769546508789,-0.025631997236967408,1,0
1041 29151 26569 21615 1191,B008DBZC92,B008O6Q8H6,11,11,-0.9674339294433594,0.42357685805120937,1,0
1041 29151 26569 21615 1191,B008DBZC92,B00CBZU3M2,11,8,0.5690221786499023,0.08758715959003105,1,1
1041 29151 26569 21615 1191,B008DBZC9W,B008O6Q7D6,6,6,-0.2451000213623047,0.7487842608653406,1,0
1041 29151 26569 21615 1191,B008DBZC9W,B008O6Q7TK,6,6,2.038180351257324,0.04855322541699181,1,1
1041 29151 26569 21615 1191,B008DBZC9W,B008O6Q8H6,6,11,-0.9770231246948242,0.4977620807051686,1,0
1041 29151 26569 21615 1191,B008DBZC9W,B00CBZU3M2,6,8,0.5594329833984375,0.16177238224399026,1,1
1041 29151 26569 21615 1191,B008O6Q7D6,B008O6Q7TK,6,6,2.283280372619629,-0.7002310354483487,1,0
1041 29151 26569 21615 1191,B008O6Q7D6,B008O6Q8H6,6,11,-0.7319231033325195,-0.25102218016017197,1,1
1041 29151 26569 21615 1191,B008O6Q7D6,B00CBZU3M2,6,8,0.8045330047607422,-0.5870118786213503,1,0
1041 29151 26569 21615 1191,B008O6Q7TK,B008O6Q8H6,6,11,-3.0152034759521484,0.4492088552881768,1,0
1041 29151 26569 21615 1191,B008O6Q7TK,B00CBZU3M2,6,8,-1.4787473678588867,0.11321915682699846,1,0
1041 29151 26569 21615 1191,B008O6Q8H6,B00CBZU3M2,11,8,1.5364561080932617,-0.3359896984611783,1,0
1041 29885 26783 2138,B004UF9R46,B004UFHHCK,3,5,-4.678494453430176,0.5465437063680714,1,0
1041 29885 26783 2138,B004UF9R46,B004W6KHM4,3,4,-1.543869972229004,0.13815033848081804,1,0
1041 29885 26783 2138,B004UFHHCK,B004W6KHM4,5,4,3.134624481201172,-0.40839336788725333,1,0
1871 1240 12391 4248,B0037UZNY8,B0037UZNYI,5,7,4.774778366088867,0.7228600778784564,1,1
1871 1861 4088 1125 3429,B000QUJKFU,B000QULFQC,6,9,0.026155471801757812,-0.844852871394135,1,0
1871 1861 14406 1125 9050,B00CMNX7VW,B00CMNX7W6,10,7,-0.23723411560058594,-0.0812629640787641,1,1
1871 3197 2160 17258 16156,B00AYP68OI,B00AYP6I1G,11,10,-0.4626779556274414,0.027205159846737104,1,0
1871 4088 15474 548 3768,B000NVW0AO,B000NW13RO,6,7,1.8976573944091797,0.057569851821478224,1,1
1871 9339 9680 13814 83,B00008X35E,B00196TXMA,21,11,0.7677879333496094,-0.385075675530663,1,0
1871 9339 9680 13814 83,B00008X35E,B00196VBGG,21,15,-0.6359233856201172,0.2523480322442424,1,0
1871 9339 9680 13814 83,B00196TXMA,B00196VBGG,11,15,-1.4037113189697266,0.6374237077749054,1,0
1871 9339 16507 13814 2085,B0085TY1AI,B0085TY1C6,11,6,-1.2657661437988281,0.7562620042627035,1,0
1871 13817 6959 26128,B0040GK7I0,B0040GK7JY,20,22,9.310202598571777,-1.7833804321292064,1,0
1871 17351 353 2366 18019,B0043RS8CS,B0043RS8D2,16,19,-0.3480234146118164,-0.22925029253307194,1,1
1871 17351 6959 14460 13075,B0026TJYY6,B003IRH9LU,21,18,-0.040637969970703125,0.16723176136311046,1,0
1871 17815 10159 2324 12982,B003NVLNRM,B003NVLNU4,6,5,-0.6702156066894531,-0.02400115209954201,1,1
1871 17815 10159 2324 12982,B003NVLNRM,B003U2SAZC,6,4,0.07987022399902344,1.3431044283694806,1,1
1871 17815 10159 2324 12982,B003NVLNU4,B003U2SAZC,5,4,0.7500858306884766,1.3671055804690226,1,1
1871 18450 2880 1304,B000809NZK,B000ETREHE,4,5,7.860279083251953,-1.1561821404895856,1,0
1871 21065 2328 2908 29901,B001JQLJIQ,B001JQLJJ0,6,5,-0.8118095397949219,1.440019760476055,1,0
1871 21065 18701 4031 1825,B00388DLIO,B00388EJE4,6,9,0.6133661270141602,-0.12817519342399564,1,0
2100 649 426 10354,B005KNC76M,B006BLHAMS,7,7,9.727043151855469,-0.2399506696305913,1,0
2100 649 7300 18371,B000GL1OL2,B005LORAZS,6,6,3.9800024032592773,0.411507422564128,1,1
2100 649 12646 24200,B003774VXK,B0085K1OH0,8,6,1.3628120422363281,-0.1952155165741143,1,0
2100 659 2117 25063,B003BWCR0K,B003N3RJDW,4,4,5.362600326538086,0.8472978603872026,1,1
2100 659 6311 5730 26210,B001TAGANG,B001UIMB0I,4,6,-0.9387683868408203,-0.05264373348542151,1,1
2100 659 6311 5730 26210,B001TAGANG,B001UIVZNC,4,4,-1.219247817993164,0.5543107357057302,1,0
2100 659 6311 5730 26210,B001TAGANG,B00418KK98,4,2,-2.2106189727783203,0.4560173872709967,1,0
2100 659 6311 5730 26210,B001UIMB0I,B001UIVZNC,6,4,-0.28047943115234375,0.6069544691911517,1,0
2100 659 6311 5730 26210,B001UIVZNC,B00418KK98,4,2,-0.9913711547851562,-0.09829334843473347,1,1
2100 659 10210 4740 1437,B004Q64MPI,B004Q6IDP8,3,6,0.3626995086669922,-0.25131442828090833,1,0
2100 671 1088 4210 1056,B000062SQK,B000P51LDK,6,8,-2.530670166015625,2.7712333149260715,1,0
2100 671 1088 4210 1056,B000062SQK,B001UCIM8E,6,4,-1.9011516571044922,2.168217929322129,1,0
2100 671 1088 4210 1056,B000062SQK,B0026NDRWW,6,4,-2.237333297729492,2.564949357461538,1,0
2100 671 1088 4210 1056,B000062SQK,B00342H7ZW,6,4,-1.0563392639160156,0.1313360020610883,1,0
2100 671 1088 4210 1056,B000062SQK,B006ZMGR5E,6,7,-0.15645408630371094,1.3069093318653255,1,0
2100 671 1088 4210 1056,B000P51LDK,B001UCIM8E,8,4,0.6295185089111328,-0.6030153856039426,1,0
2100 671 1088 4210 1056,B000P51LDK,B0026NDRWW,8,4,0.2933368682861328,-0.20628395746453343,1,0
2100 671 1088 4210 1056,B000P51LDK,B00342H7ZW,8,4,1.4743309020996094,-2.639897312864983,1,0
2100 671 1088 4210 1056,B000P51LDK,B006ZMGR5E,8,7,2.374216079711914,-1.464323983060746,1,0
2100 671 1088 4210 1056,B001UCIM8E,B0026NDRWW,4,4,-0.336181640625,0.3967314281394092,1,0
2100 671 1088 4210 1056,B001UCIM8E,B00342H7ZW,4,4,0.8448123931884766,-2.0368819272610406,1,0
2100 671 1088 4210 1056,B001UCIM8E,B006ZMGR5E,4,7,1.7446975708007812,-0.8613085974568033,1,0
2100 671 1088 4210 1056,B0026NDRWW,B00342H7ZW,4,4,1.1809940338134766,-2.4336133554004498,1,0
2100 671 1088 4210 1056,B0026NDRWW,B006ZMGR5E,4,7,2.0808792114257812,-1.2580400255962125,1,0
2100 671 1088 4210 1056,B00342H7ZW,B006ZMGR5E,4,7,0.8998851776123047,1.1755733298042372,1,1
2100 671 2429 727,B003BMJKI2,B008CP6KG8,14,9,1.0589027404785156,-2.142092506641503,1,0
2100 671 2689 9181,B003O6EB70,B004FSE52C,11,16,-1.1943988800048828,0.3561157997090998,1,0
2100 671 2689 9181,B003O6EB70,B004OCK9KG,11,13,0.47467041015625,0.6645138758393436,1,1
2100 671 2689 9181,B004FSE52C,B004OCK9KG,16,13,1.6690692901611328,0.30839807613024384,1,1
2100 671 6635 13363,B00009VDXX,B0001GBROQ,6,5,5.607744216918945,0.7375989431307808,1,1
2100 671 6682 6180,B0050SX00Y,B0088I7L76,14,9,-1.4894390106201172,-0.189559816825696,1,1
2100 671 6682 6180,B0051TLAZ4,B006KYYOSO,5,4,-0.44384002685546875,-0.7077973107307951,1,1
2100 671 6682 6180,B0051TLAZ4,B0088I7L76,5,9,-1.2584419250488281,-0.0850843289053298,1,1
2100 671 6682 6464,B00BGA9YZK,B00BGAA3S2,17,9,-0.5615730285644531,-0.9221193609691252,1,1
2100 671 14406 1302 8414,B0027CS7D6,B0027CS7DG,11,13,-0.036253929138183594,-0.06454644352981731,1,1
2100 687 10880 11579 4029,B002VEC86M,B003H9MSQ0,4,6,-0.7396907806396484,-0.07741458526726852,1,1
2100 687 18874 11398,B00EAHXYDO,B00EAHXYPC,14,11,3.4417476654052734,-0.8387714545463911,1,0
2100 1073 249 15721 7277,B0006ZVZ94,B000QUXP3S,5,5,0.55401611328125,0.16034265007517945,1,1
2100 1073 3918 13247,B000F8I5AE,B001EWC5M4,16,19,-0.15494537353515625,0.17671745443965925,1,0
2100 1073 4808 4297,B0009EJYZ4,B0009EN6EY,6,7,-7.037388801574707,1.4926543771108012,1,0
2100 1073 22713 1436 10779,B0030G7J9G,B0030GBOOM,6,8,0.9956417083740234,-0.635988766719997,1,0
2100 1073 23856 17831,B000IOGVM4,B000K65NU6,7,4,2.492847442626953,-0.9186409092191088,1,0
2100 1088 4340 14788 3233,B003UM5JZQ,B003UM79EU,7,11,-0.03475761413574219,-0.2342701332039443,1,1
2100 1088 4340 19490,B000RXPU0U,B000T9S2BG,7,4,3.555276870727539,-0.5877866649021204,1,0
2100 1088 4340 19490,B000RXPU0U,B004BTA4PM,7,5,-0.034149169921875,0.655656571644446,1,0
2100 1088 4340 19490,B000T9S2BG,B004BTA4PM,4,5,-3.589426040649414,1.2434432365465664,1,0
2100 1088 4471 1076,B003DVKHTC,B006G98CGS,3,4,-1.5019989013671875,-1.450513953854184,1,1
2100 1088 5875 20618,B00AG8QY42,B00F5N5MYG,8,4,-6.881601333618164,-1.856465088703386,1,1
2100 1088 6174 93,B00CK9Q66G,B00CND7Y2E,5,3,-5.37718391418457,-0.8830159429892834,1,1
2100 1088 13412 2249,B000H6E5WG,B000M51YJY,6,4,-1.1444091796875,-0.7864573596976037,1,1
2100 1088 16802 2004 16331,B00009KWU4,B000LQECQQ,6,3,-0.7484750747680664,0.5373611773919578,1,0
2100 1088 19910 10579,B001Z7V6PU,B003EMY8F4,10,12,4.849279403686523,-0.12804881910309085,1,0
2100 1088 23856 9901,B0006GK9ZY,B003216EY0,6,6,-1.586709976196289,1.2007417837444887,1,0
2100 1996 6090 2436,B003LQMSKK,B0042T2KV2,4,2,-8.290535926818848,1.408767216971949,1,0
2100 1996 7688 28197,B000Z408YY,B001SIUV70,8,9,2.7109451293945312,0.8203325688947203,1,1
2100 1996 9600 27230,B0028AECR2,B003K2ZKNW,6,4,5.972040176391602,-0.1046345628128762,1,0
2100 1996 10749 5256 799,B000O12DKA,B000O12DLE,4,5,-1.542008399963379,-0.24300505928871097,1,1
2100 1996 23216 2366 17396,B00700XIKC,B00700ZC9C,5,5,-0.6388845443725586,-0.05162436540530635,1,1
2100 1996 24188 8498 4192,B000050B44,B001CI36XM,10,7,-0.13219165802001953,0.1913583072478584,1,0
2100 2056 4907 31412 8254,B00078ZHIU,B000PWNGV8,10,19,-0.1388225555419922,-0.26589991929979817,1,1
2100 2056 6373 3498,B004K0DSDC,B00BFRNQLW,5,9,-4.388935089111328,1.7326940226289853,1,0
2100 2056 9502 1395,B0006N5F7O,B000W7NP8U,7,7,-2.184549331665039,0.9641820195785691,1,0
2100 2056 9502 1395,B0006N5F7O,B003TUC6RS,7,10,-10.569801330566406,2.162486166622436,1,0
2100 2056 9502 1395,B000W7NP8U,B003TUC6RS,7,10,-8.385251998901367,1.1983041470438671,1,0
2100 2943 1093 3650 3971,B000LPF00Y,B000LPF018,6,4,-0.9952545166015625,0.023953241022494964,1,0
2100 2943 1093 3650 3971,B000LPF00Y,B000LPJTXS,6,5,-0.11651802062988281,0.6256290180852808,1,0
2100 2943 1093 3650 3971,B000LPF018,B000LPJTXS,4,5,0.8787364959716797,0.6016757770627859,1,1
2100 2983 11008 3184 5297,B00A9K5JXO,B00ADVKRRM,4,3,-0.07240486145019531,0.17435338714477844,1,0
2100 2983 14526 23903,B004FRWWGO,B004FRZRZ2,2,2,3.070901870727539,1.0360919316867765,1,1
2100 4558 10075 10561 26647,B000FMLVMO,B000FMNZBY,9,7,0.2203216552734375,0.2867138619517462,1,1
2100 4605 5556 12869,B0034G4FG2,B004KKX80A,12,8,3.978734016418457,-0.2333767275942389,1,0
2100 11144 7424 14916,B003RBEHU8,B007M42U32,5,6,-0.272674560546875,-0.22589458468610069,1,1
2100 11144 7424 14916 1127,B0009V89IK,B001LO9TS8,19,18,0.2570037841796875,0.2002465543415486,1,1
2100 11144 12304 4353,B0002HYBXS,B0002HYC00,9,7,2.7302188873291016,-1.0258529343856821,1,0
2100 11925 30334 4279,B00077FCT0,B000W9MG2O,5,5,1.5112724304199219,-1.734601055388108,1,0
2100 13944 14588 3322 88,B004OGIXO6,B004OSRHV4,17,9,-1.4393386840820312,0.507088212850741,1,0
2100 14520 4102 2267,B00153F5QA,B007TG2POM,11,8,5.265815734863281,0.610030507375523,1,1
2100 14588 8922 5215,B00164CKIO,B0035YAG3Y,15,15,2.0996360778808594,1.7874768074360539,1,1
2100 14588 19311 4045 28641,B00DK23Q4C,B00DK25JMO,5,3,-1.1293377876281738,-0.1670540846631674,1,1
2100 15721 2600 17855,B008I6OX4M,B008J8EPQU,12,7,3.0600337982177734,-0.513284137604197,1,0
2100 15721 13652 14956 19484,B007LHXPWU,B0088ICA6I,8,4,-0.071868896484375,-0.14475647315793339,1,1
2100 15721 14526 5013,B00030EP4E,B000KIBA8S,8,5,-0.39809608459472656,0.7015860492058117,1,0
2100 15721 14526 5013,B00030EP4E,B002MUR1JY,8,7,2.6579952239990234,1.4275230525887483,1,1
2100 15721 14526 5013,B000KIBA8S,B002MUR1JY,5,7,3.05609130859375,0.7259370033829367,1,1
2100 15721 26210 6173,B0006N6UPU,B004OY9EGO,15,8,3.5872507095336914,0.057491026515558374,1,1
2100 20225 31316 11864 11071,B0015INKYO,B0015IPGB4,7,8,0.10554885864257812,-0.7405615706395743,1,0
2100 20225 31316 11864 11071,B0015INKYO,B0015IPGD2,7,6,-0.6839580535888672,-0.17482111400082623,1,1
2100 20225 31316 11864 11071,B0015INKYO,B0015IUACO,7,5,-0.8037338256835938,-0.49547023568279513,1,1
2100 20225 31316 11864 11071,B0015IPGB4,B0015IPGD2,8,6,-0.7895069122314453,0.5657404566387481,1,0
2100 20225 31316 11864 11071,B0015IPGB4,B0015IUACO,8,5,-0.9092826843261719,0.24509133495677915,1,0
2100 20225 31316 11864 11071,B0015IPGD2,B0015IUACO,6,5,-0.11977577209472656,-0.3206491216819689,1,1
2100 28373 30135 13631 18497,B0006FSEOI,B000F6F8CY,17,22,1.5807561874389648,-0.26732900541469196,1,0
2100 28793 19484 15539 4952,B0068D0F26,B007LX889E,4,3,0.09299755096435547,-1.0479685558493532,1,0
2100 29586 3184 5721 1996,B000ETRE6K,B000ETREBK,6,5,0.05904197692871094,0.2825669717850108,1,1
2100 29586 3184 5721 1996,B000ETRE6K,B000IDOM5I,6,8,-0.08690834045410156,0.10259559233601045,1,0
2100 29586 3184 5721 1996,B000ETREBK,B000IDOM5I,5,8,-0.1459503173828125,-0.17997137944900032,1,1
2244 1350 3056 2586 22153,B0052D30RA,B0052D31FQ,7,5,0.7190837860107422,-0.11323639607247671,1,0
2244 1350 3056 2586 22153,B0052D30RA,B0052D31GU,7,5,1.714681625366211,-0.5785996457617113,1,0
2244 1350 3056 2586 22153,B0052D30RA,B007IG0TUK,7,10,-0.2949180603027344,0.13289667346642986,1,0
2244 1350 3056 2586 22153,B0052D30RA,B007IG0TWS,7,6,1.5351715087890625,0.2759975171071041,1,1
2244 1350 3056 2586 22153,B0052D30RA,B007IG0UCC,7,6,1.3419361114501953,-0.17725825483740998,1,0
2244 1350 3056 2586 22153,B0052D30RA,B0080IX4NO,7,7,-0.009848594665527344,0.7256094567046052,1,0
2244 1350 3056 2586 22153,B0052D30RA,B0080IXFWO,7,7,4.241856575012207,-0.6103748942760827,1,0
2244 1350 3056 2586 22153,B0052D30RA,B008OFIHDA,7,5,1.5220861434936523,-0.3383198122045137,1,0
2244 1350 3056 2586 22153,B0052D31FQ,B0052D31GU,5,5,0.9955978393554688,-0.4653632496892346,1,0
2244 1350 3056 2586 22153,B0052D31FQ,B007IG0TUK,5,10,-1.0140018463134766,0.24613306953890657,1,0
2244 1350 3056 2586 22153,B0052D31FQ,B007IG0TWS,5,6,0.8160877227783203,0.3892339131795808,1,1
2244 1350 3056 2586 22153,B0052D31FQ,B007IG0UCC,5,6,0.6228523254394531,-0.06402185876493327,1,0
2244 1350 3056 2586 22153,B0052D31FQ,B0080IX4NO,5,7,-0.7289323806762695,0.8388458527770819,1,0
2244 1350 3056 2586 22153,B0052D31FQ,B0080IXFWO,5,7,3.522772789001465,-0.497138498203606,1,0
2244 1350 3056 2586 22153,B0052D31FQ,B008OFIHDA,5,5,0.8030023574829102,-0.22508341613203697,1,0
2244 1350 3056 2586 22153,B0052D31GU,B007IG0TUK,5,10,-2.0095996856689453,0.7114963192281412,1,0
2244 1350 3056 2586 22153,B0052D31GU,B007IG0TWS,5,6,-0.17951011657714844,0.8545971628688154,1,0
2244 1350 3056 2586 22153,B0052D31GU,B007IG0UCC,5,6,-0.3727455139160156,0.4013413909243013,1,0
2244 1350 3056 2586 22153,B0052D31GU,B0080IX4NO,5,7,-1.7245302200317383,1.3042091024663165,1,0
2244 1350 3056 2586 22153,B0052D31GU,B0080IXFWO,5,7,2.527174949645996,-0.03177524851437141,1,0
2244 1350 3056 2586 22153,B0052D31GU,B008OFIHDA,5,5,-0.1925954818725586,0.24027983355719762,1,0
2244 1350 3056 2586 22153,B007IG0TUK,B007IG0TWS,10,6,1.8300895690917969,0.1431008436406742,1,1
2244 1350 3056 2586 22153,B007IG0TUK,B007IG0UCC,10,6,1.6368541717529297,-0.31015492830383984,1,0
2244 1350 3056 2586 22153,B007IG0TUK,B0080IX4NO,10,7,0.28506946563720703,0.5927127832381753,1,1
2244 1350 3056 2586 22153,B007IG0TUK,B0080IXFWO,10,7,4.536774635314941,-0.7432715677425126,1,0
2244 1350 3056 2586 22153,B007IG0TUK,B008OFIHDA,10,5,1.8170042037963867,-0.47121648567094354,1,0
2244 1350 3056 2586 22153,B007IG0TWS,B007IG0UCC,6,6,-0.1932353973388672,-0.45325577194451405,1,1
2244 1350 3056 2586 22153,B007IG0TWS,B0080IX4NO,6,7,-1.5450201034545898,0.4496119395975011,1,0
2244 1350 3056 2586 22153,B007IG0TWS,B0080IXFWO,6,7,2.7066850662231445,-0.8863724113831868,1,0
2244 1350 3056 2586 22153,B007IG0TWS,B008OFIHDA,6,5,-0.013085365295410156,-0.6143173293116178,1,1
2244 1350 3056 2586 22153,B007IG0UCC,B0080IX4NO,6,7,-1.3517847061157227,0.9028677115420152,1,0
2244 1350 3056 2586 22153,B007IG0UCC,B0080IXFWO,6,7,2.8999204635620117,-0.43311663943867273,1,0
2244 1350 3056 2586 22153,B007IG0UCC,B008OFIHDA,6,5,0.18015003204345703,-0.1610615573671037,1,0
