dataset,user,split,sample_hash,depth,child_count,history_length,donor_overlap_max,lp_clean,lp_corrupt,lp_no_cf,cf_utility,cf_margin,helpful,sensitivity_deficit,visible_length_identity,metadata_start_identity
Beauty,A2TNC7MGMYQ7Y2,fit,0212789e16a8758ab450b606419f56d967967323ca143fc645130bbc693c2450,2,4,2,0.0,-0.00010573305189609528,-0.0002388668799540028,-0.00019786784832831472,9.213479643221945e-05,0.00013313382805790752,True,True,True,True
Beauty,A2TNC7MGMYQ7Y2,fit,0212789e16a8758ab450b606419f56d967967323ca143fc645130bbc693c2450,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A2TNC7MGMYQ7Y2,fit,0212789e16a8758ab450b606419f56d967967323ca143fc645130bbc693c2450,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A2TNC7MGMYQ7Y2,fit,0212789e16a8758ab450b606419f56d967967323ca143fc645130bbc693c2450,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A2TNC7MGMYQ7Y2,fit,0212789e16a8758ab450b606419f56d967967323ca143fc645130bbc693c2450,6,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A8PXGH2UM15TE,fit,02145474db3c975c0b712ccd476a55c3012416fb958473d1decf1646a204871f,0,108,3,0.0,-4.411202907562256,-4.6175713539123535,-3.3009822368621826,-1.1102206707000732,0.20636844635009766,False,False,True,True
Beauty,A8PXGH2UM15TE,fit,02145474db3c975c0b712ccd476a55c3012416fb958473d1decf1646a204871f,1,212,3,0.0,-3.984992265701294,-5.795590877532959,-3.58516788482666,-0.3998243808746338,1.810598611831665,False,False,True,True
Beauty,A8PXGH2UM15TE,fit,02145474db3c975c0b712ccd476a55c3012416fb958473d1decf1646a204871f,2,3,3,0.0,-0.024001169949769974,-0.004462284967303276,-0.004897146951407194,-0.01910402299836278,-0.019538884982466698,False,False,True,True
Beauty,A8PXGH2UM15TE,fit,02145474db3c975c0b712ccd476a55c3012416fb958473d1decf1646a204871f,3,3,3,0.0,-1.5097696781158447,-1.7706525325775146,-1.6027530431747437,0.09298336505889893,0.2608828544616699,True,False,True,True
Beauty,A8PXGH2UM15TE,fit,02145474db3c975c0b712ccd476a55c3012416fb958473d1decf1646a204871f,4,1,3,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A8PXGH2UM15TE,fit,02145474db3c975c0b712ccd476a55c3012416fb958473d1decf1646a204871f,5,1,3,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A8PXGH2UM15TE,fit,02145474db3c975c0b712ccd476a55c3012416fb958473d1decf1646a204871f,6,1,3,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A8PXGH2UM15TE,fit,02145474db3c975c0b712ccd476a55c3012416fb958473d1decf1646a204871f,7,2,3,0.0,-0.053123340010643005,-0.11505775153636932,-0.06352631002664566,0.010402970016002655,0.06193441152572632,True,True,True,True
Beauty,A5XF76PK1PEYO,fit,021bf5aad966b274fb508558d373d876a781f77f45f00fef133388bd4acaf328,0,108,2,0.0,-7.236301422119141,-6.63933801651001,-7.133335590362549,-0.1029658317565918,-0.5969634056091309,False,False,True,True
Beauty,A5XF76PK1PEYO,fit,021bf5aad966b274fb508558d373d876a781f77f45f00fef133388bd4acaf328,1,14,2,0.0,-1.369214653968811,-1.3805452585220337,-1.8916715383529663,0.5224568843841553,0.011330604553222656,True,True,True,True
Beauty,A5XF76PK1PEYO,fit,021bf5aad966b274fb508558d373d876a781f77f45f00fef133388bd4acaf328,2,2,2,0.0,-1.4650380611419678,-1.799520492553711,-2.386795997619629,0.9217579364776611,0.33448243141174316,True,False,True,True
Beauty,A5XF76PK1PEYO,fit,021bf5aad966b274fb508558d373d876a781f77f45f00fef133388bd4acaf328,3,4,2,0.0,-0.047177791595458984,-0.05488693341612816,-0.07971719652414322,0.032539404928684235,0.007709141820669174,True,True,True,True
Beauty,A5XF76PK1PEYO,fit,021bf5aad966b274fb508558d373d876a781f77f45f00fef133388bd4acaf328,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A5XF76PK1PEYO,fit,021bf5aad966b274fb508558d373d876a781f77f45f00fef133388bd4acaf328,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A5XF76PK1PEYO,fit,021bf5aad966b274fb508558d373d876a781f77f45f00fef133388bd4acaf328,6,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A39SZKOCGCPP16,fit,021f641e40ddbed312e96dbe7c0ef61b8d37ac8595b31bee43e850bb97362e33,0,108,2,0.0,-0.43568429350852966,-5.137723922729492,-2.5477778911590576,2.112093597650528,4.7020396292209625,True,False,True,True
Beauty,A39SZKOCGCPP16,fit,021f641e40ddbed312e96dbe7c0ef61b8d37ac8595b31bee43e850bb97362e33,1,33,2,0.0,-0.9211584329605103,-4.805068016052246,-4.801729202270508,3.8805707693099976,3.883909583091736,True,False,True,True
Beauty,A39SZKOCGCPP16,fit,021f641e40ddbed312e96dbe7c0ef61b8d37ac8595b31bee43e850bb97362e33,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A39SZKOCGCPP16,fit,021f641e40ddbed312e96dbe7c0ef61b8d37ac8595b31bee43e850bb97362e33,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A39SZKOCGCPP16,fit,021f641e40ddbed312e96dbe7c0ef61b8d37ac8595b31bee43e850bb97362e33,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A39SZKOCGCPP16,fit,021f641e40ddbed312e96dbe7c0ef61b8d37ac8595b31bee43e850bb97362e33,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A39SZKOCGCPP16,fit,021f641e40ddbed312e96dbe7c0ef61b8d37ac8595b31bee43e850bb97362e33,6,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A2SKAPQXBU5PJ7,fit,022062a03e1aa3220bca5f6edc7d047e3933b15ba3616aa072f5ff0caf3058e4,0,108,2,0.0,-5.15726900100708,-4.526665687561035,-5.310585975646973,0.15331697463989258,-0.6306033134460449,True,True,True,True
Beauty,A2SKAPQXBU5PJ7,fit,022062a03e1aa3220bca5f6edc7d047e3933b15ba3616aa072f5ff0caf3058e4,1,41,2,0.0,-1.106397271156311,-2.3982760906219482,-2.9572958946228027,1.8508986234664917,1.2918788194656372,True,False,True,True
Beauty,A2SKAPQXBU5PJ7,fit,022062a03e1aa3220bca5f6edc7d047e3933b15ba3616aa072f5ff0caf3058e4,2,6,2,0.0,-0.8045008778572083,-1.4005765914916992,-1.4034278392791748,0.5989269614219666,0.596075713634491,True,False,True,True
Beauty,A2SKAPQXBU5PJ7,fit,022062a03e1aa3220bca5f6edc7d047e3933b15ba3616aa072f5ff0caf3058e4,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A2SKAPQXBU5PJ7,fit,022062a03e1aa3220bca5f6edc7d047e3933b15ba3616aa072f5ff0caf3058e4,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A2SKAPQXBU5PJ7,fit,022062a03e1aa3220bca5f6edc7d047e3933b15ba3616aa072f5ff0caf3058e4,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A2SKAPQXBU5PJ7,fit,022062a03e1aa3220bca5f6edc7d047e3933b15ba3616aa072f5ff0caf3058e4,6,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A249WJKFOGN7BL,fit,0227eb449d80a3b0fc3465993994b2a61dc483c9ec12840020ff89095981a5ac,0,108,2,0.0,-5.387091636657715,-4.966438293457031,-5.235349655151367,-0.15174198150634766,-0.4206533432006836,False,False,True,True
Beauty,A249WJKFOGN7BL,fit,0227eb449d80a3b0fc3465993994b2a61dc483c9ec12840020ff89095981a5ac,1,78,2,0.0,-4.281365394592285,-4.720760822296143,-5.132798194885254,0.8514328002929688,0.4393954277038574,True,False,True,True
Beauty,A249WJKFOGN7BL,fit,0227eb449d80a3b0fc3465993994b2a61dc483c9ec12840020ff89095981a5ac,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A249WJKFOGN7BL,fit,0227eb449d80a3b0fc3465993994b2a61dc483c9ec12840020ff89095981a5ac,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A249WJKFOGN7BL,fit,0227eb449d80a3b0fc3465993994b2a61dc483c9ec12840020ff89095981a5ac,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A249WJKFOGN7BL,fit,0227eb449d80a3b0fc3465993994b2a61dc483c9ec12840020ff89095981a5ac,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A249WJKFOGN7BL,fit,0227eb449d80a3b0fc3465993994b2a61dc483c9ec12840020ff89095981a5ac,6,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A1MRSECOAO128E,fit,022aa6b84f80b722b682f55f76b5bfe5c3eeba45a9daaef4720c89ec717cf488,0,108,6,0.0,-1.9763212203979492,-6.819734573364258,-6.032222270965576,4.055901050567627,4.843413352966309,True,False,True,True
Beauty,A1MRSECOAO128E,fit,022aa6b84f80b722b682f55f76b5bfe5c3eeba45a9daaef4720c89ec717cf488,1,31,6,0.0,-0.009294101037085056,-9.362813949584961,-9.723617553710938,9.714323452673852,9.353519848547876,True,False,True,True
Beauty,A1MRSECOAO128E,fit,022aa6b84f80b722b682f55f76b5bfe5c3eeba45a9daaef4720c89ec717cf488,2,1,6,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A1MRSECOAO128E,fit,022aa6b84f80b722b682f55f76b5bfe5c3eeba45a9daaef4720c89ec717cf488,3,1,6,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A1MRSECOAO128E,fit,022aa6b84f80b722b682f55f76b5bfe5c3eeba45a9daaef4720c89ec717cf488,4,1,6,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A1MRSECOAO128E,fit,022aa6b84f80b722b682f55f76b5bfe5c3eeba45a9daaef4720c89ec717cf488,5,1,6,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A1MRSECOAO128E,fit,022aa6b84f80b722b682f55f76b5bfe5c3eeba45a9daaef4720c89ec717cf488,6,1,6,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,ACBWPUNYF6FJL,fit,022b68e20433c20c439be8dbdbd28a529c8d9dc9ad1210ef857bacb07ea051e8,0,108,4,0.1111111111111111,-2.849991798400879,-3.979975938796997,-3.8397717475891113,0.9897799491882324,1.1299841403961182,True,False,True,True
Beauty,ACBWPUNYF6FJL,fit,022b68e20433c20c439be8dbdbd28a529c8d9dc9ad1210ef857bacb07ea051e8,1,110,4,0.1111111111111111,-0.2823670506477356,-1.394628882408142,-1.7845569849014282,1.5021899342536926,1.1122618317604065,True,False,True,True
Beauty,ACBWPUNYF6FJL,fit,022b68e20433c20c439be8dbdbd28a529c8d9dc9ad1210ef857bacb07ea051e8,2,3,4,0.1111111111111111,-0.19937536120414734,-0.8612638115882874,-0.44249221682548523,0.2431168556213379,0.66188845038414,True,False,True,True
Beauty,ACBWPUNYF6FJL,fit,022b68e20433c20c439be8dbdbd28a529c8d9dc9ad1210ef857bacb07ea051e8,3,1,4,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,ACBWPUNYF6FJL,fit,022b68e20433c20c439be8dbdbd28a529c8d9dc9ad1210ef857bacb07ea051e8,4,1,4,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,ACBWPUNYF6FJL,fit,022b68e20433c20c439be8dbdbd28a529c8d9dc9ad1210ef857bacb07ea051e8,5,1,4,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,ACBWPUNYF6FJL,fit,022b68e20433c20c439be8dbdbd28a529c8d9dc9ad1210ef857bacb07ea051e8,6,1,4,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A34FZXTTECSKJ4,fit,0235bd94cd7aa3e8f786d341ffcbfa2eae3bd08207f1b32b075d59add23a203c,0,108,2,0.0,-5.11119270324707,-5.775443077087402,-5.405787467956543,0.29459476470947266,0.664250373840332,True,False,True,True
Beauty,A34FZXTTECSKJ4,fit,0235bd94cd7aa3e8f786d341ffcbfa2eae3bd08207f1b32b075d59add23a203c,1,63,2,0.0,-3.351560592651367,-3.269533634185791,-2.2108192443847656,-1.1407413482666016,-0.08202695846557617,False,False,True,True
Beauty,A34FZXTTECSKJ4,fit,0235bd94cd7aa3e8f786d341ffcbfa2eae3bd08207f1b32b075d59add23a203c,2,3,2,0.0,-0.15941748023033142,-0.3525160253047943,-0.2511973977088928,0.0917799174785614,0.1930985450744629,True,False,True,True
Beauty,A34FZXTTECSKJ4,fit,0235bd94cd7aa3e8f786d341ffcbfa2eae3bd08207f1b32b075d59add23a203c,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A34FZXTTECSKJ4,fit,0235bd94cd7aa3e8f786d341ffcbfa2eae3bd08207f1b32b075d59add23a203c,4,3,2,0.0,-0.19309452176094055,-0.20493341982364655,-0.09862381964921951,-0.09447070211172104,0.011838898062705994,False,False,True,True
Beauty,A34FZXTTECSKJ4,fit,0235bd94cd7aa3e8f786d341ffcbfa2eae3bd08207f1b32b075d59add23a203c,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A34FZXTTECSKJ4,fit,0235bd94cd7aa3e8f786d341ffcbfa2eae3bd08207f1b32b075d59add23a203c,6,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A1C9NYUS3MTA6F,fit,023ba6df8e94321fe175bc06e894ab55a4164bcfa489182c12eca31580ca0edd,0,108,4,0.0,-1.3657268285751343,-3.0248169898986816,-1.3242524862289429,-0.041474342346191406,1.6590901613235474,False,False,True,True
Beauty,A1C9NYUS3MTA6F,fit,023ba6df8e94321fe175bc06e894ab55a4164bcfa489182c12eca31580ca0edd,1,30,4,0.0,-2.5970406532287598,-5.366322994232178,-4.309504508972168,1.7124638557434082,2.769282341003418,True,False,True,True
Beauty,A1C9NYUS3MTA6F,fit,023ba6df8e94321fe175bc06e894ab55a4164bcfa489182c12eca31580ca0edd,2,2,4,0.0,-4.5060096454108134e-05,-0.00010227633902104571,-0.00019000156316906214,0.000144941466714954,5.721624256693758e-05,True,True,True,True
Beauty,A1C9NYUS3MTA6F,fit,023ba6df8e94321fe175bc06e894ab55a4164bcfa489182c12eca31580ca0edd,3,3,4,0.0,-0.08145596832036972,-0.30928272008895874,-0.4726695418357849,0.3912135735154152,0.22782675176858902,True,False,True,True
Beauty,A1C9NYUS3MTA6F,fit,023ba6df8e94321fe175bc06e894ab55a4164bcfa489182c12eca31580ca0edd,4,1,4,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A1C9NYUS3MTA6F,fit,023ba6df8e94321fe175bc06e894ab55a4164bcfa489182c12eca31580ca0edd,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A1C9NYUS3MTA6F,fit,023ba6df8e94321fe175bc06e894ab55a4164bcfa489182c12eca31580ca0edd,6,1,4,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A1C9NYUS3MTA6F,fit,023ba6df8e94321fe175bc06e894ab55a4164bcfa489182c12eca31580ca0edd,7,5,4,0.0,-0.7333074808120728,-0.7716424465179443,-0.6783753037452698,-0.05493217706680298,0.03833496570587158,False,False,True,True
Beauty,A2M4JAYE4B7UQ4,fit,0240e7f667e6e8b9d3461fea92203b488a42df6d23c9f80de76ee8621c00e5e2,0,108,3,0.0,-1.6700249910354614,-3.6831605434417725,-2.181976318359375,0.5119513273239136,2.013135552406311,True,False,True,True
Beauty,A2M4JAYE4B7UQ4,fit,0240e7f667e6e8b9d3461fea92203b488a42df6d23c9f80de76ee8621c00e5e2,1,89,3,0.0,-0.006811139173805714,-3.751312494277954,-3.816678285598755,3.809867146424949,3.7445013551041484,True,False,True,True
Beauty,A2M4JAYE4B7UQ4,fit,0240e7f667e6e8b9d3461fea92203b488a42df6d23c9f80de76ee8621c00e5e2,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A2M4JAYE4B7UQ4,fit,0240e7f667e6e8b9d3461fea92203b488a42df6d23c9f80de76ee8621c00e5e2,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A2M4JAYE4B7UQ4,fit,0240e7f667e6e8b9d3461fea92203b488a42df6d23c9f80de76ee8621c00e5e2,4,2,3,0.0,0.0,-0.00012337400403339416,-5.411955135059543e-05,5.411955135059543e-05,0.00012337400403339416,True,True,True,True
Beauty,A2M4JAYE4B7UQ4,fit,0240e7f667e6e8b9d3461fea92203b488a42df6d23c9f80de76ee8621c00e5e2,5,1,3,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A2M4JAYE4B7UQ4,fit,0240e7f667e6e8b9d3461fea92203b488a42df6d23c9f80de76ee8621c00e5e2,6,1,3,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A3MZGKSFYS9NYO,fit,02467b084de559873191ea4743f7ad360703b47ca08832dd5d107576cf939bbd,0,108,5,0.0,-3.9666664600372314,-3.658949375152588,-3.7217869758605957,-0.24487948417663574,-0.30771708488464355,False,False,True,True
Beauty,A3MZGKSFYS9NYO,fit,02467b084de559873191ea4743f7ad360703b47ca08832dd5d107576cf939bbd,1,81,5,0.0,-4.013158798217773,-4.253395080566406,-4.133537292480469,0.12037849426269531,0.2402362823486328,True,False,True,True
Beauty,A3MZGKSFYS9NYO,fit,02467b084de559873191ea4743f7ad360703b47ca08832dd5d107576cf939bbd,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A3MZGKSFYS9NYO,fit,02467b084de559873191ea4743f7ad360703b47ca08832dd5d107576cf939bbd,3,1,5,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A3MZGKSFYS9NYO,fit,02467b084de559873191ea4743f7ad360703b47ca08832dd5d107576cf939bbd,4,1,5,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A3MZGKSFYS9NYO,fit,02467b084de559873191ea4743f7ad360703b47ca08832dd5d107576cf939bbd,5,1,5,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A3MZGKSFYS9NYO,fit,02467b084de559873191ea4743f7ad360703b47ca08832dd5d107576cf939bbd,6,1,5,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A32985CJ5GJDDO,fit,024ab499dce6161671d89316a83ff049abae36706e1243b8bf186501adf18746,0,108,4,0.0,-1.2253187894821167,-2.8756113052368164,-2.2314651012420654,1.0061463117599487,1.6502925157546997,True,False,True,True
Beauty,A32985CJ5GJDDO,fit,024ab499dce6161671d89316a83ff049abae36706e1243b8bf186501adf18746,1,255,4,0.0,-7.310009002685547,-7.289283752441406,-5.765228271484375,-1.5447807312011719,-0.020725250244140625,False,False,True,True
Beauty,A32985CJ5GJDDO,fit,024ab499dce6161671d89316a83ff049abae36706e1243b8bf186501adf18746,2,2,4,0.0,-0.1967228800058365,-0.23050649464130402,-0.24732933938503265,0.05060645937919617,0.03378361463546753,True,True,True,True
Beauty,A32985CJ5GJDDO,fit,024ab499dce6161671d89316a83ff049abae36706e1243b8bf186501adf18746,3,1,4,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A32985CJ5GJDDO,fit,024ab499dce6161671d89316a83ff049abae36706e1243b8bf186501adf18746,4,1,4,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A32985CJ5GJDDO,fit,024ab499dce6161671d89316a83ff049abae36706e1243b8bf186501adf18746,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A32985CJ5GJDDO,fit,024ab499dce6161671d89316a83ff049abae36706e1243b8bf186501adf18746,6,1,4,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,AH9LSSANHH484,fit,024ce924b80623527db2cc9fb54c177ce2c0b68db5b880a70412c5d5c20a3181,0,108,20,0.05263157894736842,-4.2108845710754395,-4.8937788009643555,-4.74503231048584,0.5341477394104004,0.682894229888916,True,False,True,True
Beauty,AH9LSSANHH484,fit,024ce924b80623527db2cc9fb54c177ce2c0b68db5b880a70412c5d5c20a3181,1,83,20,0.05263157894736842,-5.551983833312988,-7.746060848236084,-6.482669353485107,0.9306855201721191,2.1940770149230957,True,False,True,True
Beauty,AH9LSSANHH484,fit,024ce924b80623527db2cc9fb54c177ce2c0b68db5b880a70412c5d5c20a3181,2,1,20,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,AH9LSSANHH484,fit,024ce924b80623527db2cc9fb54c177ce2c0b68db5b880a70412c5d5c20a3181,3,2,20,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,AH9LSSANHH484,fit,024ce924b80623527db2cc9fb54c177ce2c0b68db5b880a70412c5d5c20a3181,4,1,20,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,AH9LSSANHH484,fit,024ce924b80623527db2cc9fb54c177ce2c0b68db5b880a70412c5d5c20a3181,5,1,20,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,AH9LSSANHH484,fit,024ce924b80623527db2cc9fb54c177ce2c0b68db5b880a70412c5d5c20a3181,6,1,20,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A3FJG1X65YU2L8,fit,02529257696a825a3a2ac503c738e2962005a47251161fe02d6efa8fce75d79d,0,108,2,0.0,-4.131856918334961,-4.140124797821045,-3.991178512573242,-0.14067840576171875,0.008267879486083984,False,False,True,True
Beauty,A3FJG1X65YU2L8,fit,02529257696a825a3a2ac503c738e2962005a47251161fe02d6efa8fce75d79d,1,48,2,0.0,-1.4244661331176758,-1.8083338737487793,-1.6419799327850342,0.2175137996673584,0.3838677406311035,True,False,True,True
Beauty,A3FJG1X65YU2L8,fit,02529257696a825a3a2ac503c738e2962005a47251161fe02d6efa8fce75d79d,2,12,2,0.0,-0.3559204936027527,-0.6418464779853821,-1.1893712282180786,0.8334507346153259,0.2859259843826294,True,False,True,True
Beauty,A3FJG1X65YU2L8,fit,02529257696a825a3a2ac503c738e2962005a47251161fe02d6efa8fce75d79d,3,4,2,0.0,-1.9263708591461182,-2.014138698577881,-1.8837436437606812,-0.04262721538543701,0.0877678394317627,False,False,True,True
Beauty,A3FJG1X65YU2L8,fit,02529257696a825a3a2ac503c738e2962005a47251161fe02d6efa8fce75d79d,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A3FJG1X65YU2L8,fit,02529257696a825a3a2ac503c738e2962005a47251161fe02d6efa8fce75d79d,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A3FJG1X65YU2L8,fit,02529257696a825a3a2ac503c738e2962005a47251161fe02d6efa8fce75d79d,6,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A27JLRNUFP3KLJ,fit,02567117701224d8550aea83bef5bfe8a732c2f6a2c4524834f057b4264b7949,0,108,2,0.0,-5.7118611335754395,-5.914223670959473,-5.063107490539551,-0.6487536430358887,0.2023625373840332,False,False,True,True
Beauty,A27JLRNUFP3KLJ,fit,02567117701224d8550aea83bef5bfe8a732c2f6a2c4524834f057b4264b7949,1,112,2,0.0,-2.737450122833252,-4.21992301940918,-3.020020008087158,0.28256988525390625,1.4824728965759277,True,False,True,True
Beauty,A27JLRNUFP3KLJ,fit,02567117701224d8550aea83bef5bfe8a732c2f6a2c4524834f057b4264b7949,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A27JLRNUFP3KLJ,fit,02567117701224d8550aea83bef5bfe8a732c2f6a2c4524834f057b4264b7949,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A27JLRNUFP3KLJ,fit,02567117701224d8550aea83bef5bfe8a732c2f6a2c4524834f057b4264b7949,4,3,2,0.0,-0.16624301671981812,-0.09754807502031326,-0.2591553032398224,0.09291228652000427,-0.06869494169950485,True,True,True,True
Beauty,A27JLRNUFP3KLJ,fit,02567117701224d8550aea83bef5bfe8a732c2f6a2c4524834f057b4264b7949,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A27JLRNUFP3KLJ,fit,02567117701224d8550aea83bef5bfe8a732c2f6a2c4524834f057b4264b7949,6,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A339AFX8OG0WZR,fit,025995c67a47a2560410f92bf076586200dedaef228ddebc9350b5539eaccb19,0,108,5,0.0,-7.285223007202148,-5.611894607543945,-7.339966773986816,0.05474376678466797,-1.6733283996582031,True,True,True,True
Beauty,A339AFX8OG0WZR,fit,025995c67a47a2560410f92bf076586200dedaef228ddebc9350b5539eaccb19,1,31,5,0.0,-2.6729252338409424,-2.8324131965637207,-3.178596019744873,0.5056707859039307,0.15948796272277832,True,False,True,True
Beauty,A339AFX8OG0WZR,fit,025995c67a47a2560410f92bf076586200dedaef228ddebc9350b5539eaccb19,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A339AFX8OG0WZR,fit,025995c67a47a2560410f92bf076586200dedaef228ddebc9350b5539eaccb19,3,1,5,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A339AFX8OG0WZR,fit,025995c67a47a2560410f92bf076586200dedaef228ddebc9350b5539eaccb19,4,1,5,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A339AFX8OG0WZR,fit,025995c67a47a2560410f92bf076586200dedaef228ddebc9350b5539eaccb19,5,1,5,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,A339AFX8OG0WZR,fit,025995c67a47a2560410f92bf076586200dedaef228ddebc9350b5539eaccb19,6,1,5,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Beauty,AZWZF1F7QCPSE,fit,0262fc03628724605551db72dc71efe4dc054762406b50b6ed2cb0fe65e5e414,0,108,2,0.0,-2.744194507598877,-4.329176902770996,-3.2056150436401367,0.46142053604125977,1.5849823951721191,True,False,True,True
Beauty,AZWZF1F7QCPSE,fit,0262fc03628724605551db72dc71efe4dc054762406b50b6ed2cb0fe65e5e414,1,40,2,0.0,-4.3935933113098145,-2.974452495574951,-3.9098219871520996,-0.48377132415771484,-1.4191408157348633,False,False,True,True
Beauty,AZWZF1F7QCPSE,fit,0262fc03628724605551db72dc71efe4dc054762406b50b6ed2cb0fe65e5e414,2,3,2,0.0,-2.2286994457244873,-2.7718207836151123,-2.714259386062622,0.48555994033813477,0.543121337890625,True,False,True,True
Beauty,AZWZF1F7QCPSE,fit,0262fc03628724605551db72dc71efe4dc054762406b50b6ed2cb0fe65e5e414,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
