user,split,target,history_length,sample_hash,donor_overlap_max
A2CYOVL1NLWUFI,fit,B002PBEAYE,2,039711c895644f99681f67625b58bbb79ba91eb42317facab0bc51cad22c9405,0.17647058823529413
A2N2O466IM4FCL,fit,B000COMJNK,9,039f599df2a390a2a54cdd60bac3b9809f4468c00350f33c2bd60b3606f008c9,0.0
A1UG1AQGYFAV8,fit,B008JVZMDM,2,03aab3854516cda55a134dbeb1c9017520449590868a7a199ce6133606c9cb33,0.0
AZBHJDI49LKDK,fit,B0058CJV50,2,03aba19580b61355bdcd391e36e1040ff994acab62170bcf704d5a82de9f288c,0.05263157894736842
A20OBCQWBKCGZT,fit,B000H8UN3Y,5,03ae679fd7afd4399a1671fd152d715a666ce90251f44bf47cda2f9a6767b9c3,0.0
A1GHC98NVV1262,fit,B002L6O1R4,2,03c37b3a7c241c1d03cf21767ede34be726cd0ea64c621acf2aa005683d7942d,0.0
A3RG0QCNOOB6AX,fit,B001G2L1O0,2,03cd8b7c1f7c37d5b26a89b1a076f1b2ad991567ef1af3e64565283ca97b68e8,0.0
A3VBF1J95ROAYF,fit,B00AZSNW3E,20,03d6148f7b99c97a9c7be379cdc3515737b01878a8066ae1418e847d77093c58,0.05263157894736842
A1C02Z83O2MJHO,fit,B0056GDG90,4,03d960990893e0ba2e37d82ef5059e2e95af5c0637b2a834c7f425f8208448c2,0.0
AQG46REBK2I2H,fit,B005356O34,2,03d9eff9e269fb7116b93c03af00f90f787e9541c4a711e928e02787d24c796f,0.17647058823529413
A1U0131NE06V15,fit,B003P7VX24,6,03db1b204cce5103d694b2ea482553fb2ada09d87014f403c9f9ecd5704a35a2,0.0
A2FM0GJWDCQNFD,fit,B005WTKB2Q,2,03de593cf84488df4453b9d954dce9bc9cf9517ae476a046002cc4f84a94722f,0.0
ALQ5H21XVQLSI,fit,B005GQ6IPY,2,03e18e8468f23491524031edc7d8aa0e4f7b0a572d62e3f2fd6b26e778563b64,0.0
A21CHESC77W3XI,fit,B002E0QLP2,3,03e26b750e0029ba22e7e333d62eeb32dda4584e8c0d7e40fd6cd17f28052e40,0.1111111111111111
A48IIPXCUT1QS,fit,B004DIUWU8,6,03e5610b8d58f0948689cb55a53bff3f2bcb91708f6ab87d0945dad2dc33c19a,0.1111111111111111
ABJM5JJP6E63J,fit,B00260GZTW,2,03f8dbbd6fa0c87eb45a7f383ae8f834c8aea152dc8d393c0e2d5c4ad45e359d,0.0
A37S5QYD4NYDI0,fit,B00DEXA0LY,3,03fedb7c2f5c76a25decd7afbc83b779c36659b71a2eed6c464fd8797d31cb98,0.0
A56AUIA2KJ3KQ,fit,B002QY86BI,9,0406d978265cc5aa2f9cc02a776f6247b3b7e4b886b5476cb593fa937b95775c,0.0
A1550Q7HA8WXVR,fit,B000XJ0PG2,2,041391a19ceb463b9ca0d07f1e64e926a64d8e40c11440ceb8e04e01ac483436,0.0
A2V0I904FH7ABY,fit,B0072XT8BA,17,0422dabe50b69c94351152923a48c3125f9898c277bedb128a5ea28429d974be,0.0
A3EQQHULDUZ216,fit,B0020JESMU,2,04288762f3aebc00f02c8b4eb036ead21d2b2cfe461e63b71c15898ca2c39a56,0.0
ABSEE3YH0AR8N,fit,B0086LC0L2,3,042c8f7a2c7088ff7a8460a14cb4f5476c1df68e6855014e5058f6d1bfdc781f,0.0
AB24Z8PTNQ33I,fit,B0017U10SI,17,0434e3b5f6effbc0d1928a0d22c857915a8b78a43e33e8656b92918a876447f6,0.17647058823529413
A2WJXM4PSJI0ZU,fit,B00ANTO6YO,4,043531c80b8ff6388a935c32088585096323cf9440867b3a191ed7ff675dcd98,0.0
AJWD2KH4ARL8E,fit,B000G7XRCA,3,043c9b12880193cb71f44c36f0a72bc4ca6523c8e8c38eb81986d4b5be27fc0e,0.0
A106MNO7PYG1WL,fit,B001QYBURQ,2,043cfc7c03882c817f1fbabeb475ba6f5be8fb75994f07d4ea5aa174aecf45a2,0.0
A1TDBVZXIQ8W73,fit,B0015C0RIC,5,0442b40bead9b897974a45fbfc5b912cd09eef67acf0cf3878e7b6535327a106,0.0
A2BE5T72BOTI97,fit,B003YM5RA4,2,044804dc3129395ba821da8bbb26a71e333f6194d4f5dbb09610147cf2895244,0.05263157894736842
A1MBFUV5DZNEZQ,fit,B00BB8ZJPG,5,0450ee73f77c40ddb9f01bc1178863c62aefb607eb280cbbd4522493375542ab,0.0
A1J5IPVDBG9L5U,fit,B00EUPHWG6,5,045a75c95cb40805f2739788e31f880ab5d85396d14eae143ef6a63d30d6aca2,0.0
AEY62S6LDG8QV,fit,B002XXB5FG,3,045ab460024500caee12dd0c7deb02aa3c06d3e12b88b51eee0d62c9028c28fd,0.0
A2WHCG43ODIPMT,fit,B007ML9RNQ,9,045acf35fb8775a13e4c7f83bac2c5825b83abea0af9b41a9ad1a3384dca01b6,0.05263157894736842
A14HUUH6ZAXQ2,fit,B009SCRSHE,13,045ed5465e86894947cf4a25cbfcd1a597392c01a232d7450b821a2ab0cffc68,0.0
A2LKSE0TZVDUMX,fit,B000WNLFBI,4,045eed925d1cfc06168ead81b76fab3ec495b433c32e9cecd2d65380628f9b75,0.0
AVLALLFRML1D4,fit,B004V4MQ2Q,11,0467cce9c9eb11f16f6c214f3b0bf3e9f5804edfe5d7867e1cdddbf8a0852ac5,0.1111111111111111
A1A5AYEZ8N1039,fit,B0081E6YRK,2,046a9dbe958ad726f83ff73b8a52b7a16a76fb5a92303fabf6a908ab74c29da0,0.0
A2IT5J4H9MHB2Z,fit,B001699TI8,2,046ca00cddbd161b5c68c81e8422df024f47ee8f5269ce162fede3c6f910250c,0.0
A3UYTPUQC58FUE,fit,B0009FHJRS,2,046d0ed5daf5ce7a34934df73cb61addbcf63f247b2d50dd61183f1d1c2a83fc,0.0
A10Y098YW7HDZJ,fit,B007L5ISQ0,5,047e24366dbdf2f15fcdb545a8273cf1c626281b63878c20946ea14037e29c82,0.0
A2S377GRNZKJE4,fit,B001HKR6WM,2,0486c06224c4812061904a170a75b4c28e84d00dd28e26f5bcdf0a077ec7032a,0.0
A2B6I0N8RNAQXJ,fit,B001KYGV94,3,0487647bef5aa0d0a8e33102d7028c46b19e6316171fd47fadfff26d97924a77,0.0
A1KLKBOWMTCTK,fit,B0081SQ7UK,11,0487a1a2de9d4b9bb02da7a2f8898015b4e53a747d9b5accaaea5014fe805066,0.0
A40WOJQ9UBUJO,fit,B003VMXOXO,3,049468ac5ee6facec2bbf03f8681cef9d96fc282c363dc0e43683a65e4b306f6,0.05263157894736842
A3N4R18KX9VISZ,fit,B0030ZRS7U,9,0494fb23f89b3706e1e38a4078ee425275d16d442388c3d3612b740ba41eb2da,0.1111111111111111
A3HK49P9VGHVGK,fit,B0012Q78IS,2,049c8d688e9767278d7c04165cfe332306fac3c35508c399f40e31b3f876788c,0.0
A22R9BCC0CAGM7,fit,B003ZS1O7W,6,04a19e3ba167c64df76de061c99fff6a564651b3a2bc1c6168472364cfe2f671,0.17647058823529413
AEVM3MCCZPDOQ,fit,B00BKSPQNW,4,04a9548dd731ade19afb83a9885d664882ff870dbe7276719642785c8beb04f0,0.05263157894736842
AOYLTUSFMTEBQ,fit,B000V2J3ZK,2,04a9779a3b16702fbccecd94982193a00fda07df00a407cfd93a9a522b25e8ef,0.0
A2KQRUKXGEIPJ8,fit,B003WVR9Y4,6,04c09ec49564f10422e2559dfaf97d770106fe3bcdcc7026681c987320d40755,0.05263157894736842
A50L19N0HMBG4,fit,B001699TI8,4,04c7d7f893e765086197bf056ce632b16a4f6fdf1ff1b4894192b19567707aa3,0.05263157894736842
A27FZGNMKJ1VEP,fit,B005Y6F4WO,8,04ca2ea47071b03918fe5b5a5f7b5f6c25c5e46f9c152d673031e530f8f0bc08,0.0
A2D2M8D7Y3WXSS,fit,B00368R3JY,7,04d20b7da3217028502db3627919c0755f4f11ec2ebc2a9f7284a2a6b6f8dd62,0.1111111111111111
A2Q0ZUKI9F47A7,fit,B001Q8560Y,2,04d2858e4ba9b6ae98e21aa4dce48bfcf0889b431706449b14c8c942237647c8,0.1111111111111111
A2RPVYLTOWGGRP,fit,B002MOBZSS,7,04d73f444d8d25b2a6670db85e9487a999e9f8abf992863dd72204db8351b957,0.0
A38KK0SZYEH5UD,fit,B006L6A10G,20,04d7675f9061d74c2edaecec5f43a44d260e537bba6a0d45e7b956dfcb133bb2,0.0
AT8TS7XTO8TIE,fit,B000F37UNM,3,04dda3982b57ec5e5060e5315e2238dc4cad39e12e798943ddfd2e275a122442,0.0
A3NGLUTI9066QS,fit,B008PW0PY6,3,04e460807fa9ee84e5f20ebd989f9d5f441289bb9e97b64a9bab0bc8b00dcfce,0.05263157894736842
A19X7WG27WF5XZ,fit,B000V96R1G,8,04e88ddbdf95e6e57a4f29fe281c82a1447b7c693e35b34eb44887d7f17db97f,0.0
A101E37WFPUEII,fit,B0030HAF4G,2,04e9fc0a3884759a7848cb083f385fa90a4ab33a12f8193f283291d723b16172,0.0
A1ZTRCYKAI19O6,fit,B00069FJUG,2,04ea2bb750a482dcaab6e39dc4a1865ee01173a6c4f5e02fddb612f36d7ed107,0.0
A2XSC45K6EDTJV,fit,B000P275RY,2,04eb40782a1fc2d8817b7841ae22c44e5224242cf8bec5b2d47b2beeb395e735,0.0
A240W3C2Z3WQCQ,fit,B0030HKJ8I,12,04ed795679b117eecc3f5a11ba2938f3eabb2aad99ae298753df03f2ddffbe7f,0.1111111111111111
A205I2954VFOPL,fit,B00JTY6WQ4,4,04ef39a76c22aa240f3b1019ffaccbefb9a650de937e5ffaf30f463c3012c84f,0.0
AGNXI2OEOANZ8,fit,B005G9LPAY,3,04f298f77fa82fdc9b0d7d9f275a0f038e2aac792b4afe6ef35d5b77b73d6a42,0.0
A1WKQ94M45D8MG,fit,B00GLS58SO,20,04f3226c9e20403e5882669bf0831a80cc55fd7694bf121b04cbc366d38f8e51,0.0
ACMR2X2LRR1ZF,fit,B001FB5IFK,8,04f775fcb6f8fac76052936fbf98dc4c6f2f5a597e4f685813fb9ccd94aa1d71,0.0
A239I83OASPLIS,fit,B004GYQLFE,3,04fdd446383909445abe09d326c092ca2be5a920e990004034c41fc8aecf1277,0.0
A2H4JOAAC6GH77,fit,B0083QNBCM,2,04fe98e217b183347010fff223fac82defab4e5bf4e582d99ba7ebf1d8cee8d1,0.1111111111111111
A32NEDX6UVV8DE,fit,B00GLS5DKM,10,0503ca8b1014d527b51e4e455d38b525135ed3dc04e883385fb0bdf88696bbc1,0.05263157894736842
A1TLMKTISOXX3Y,fit,B00150LT40,3,050e33cee5ea083149503a37964ec98f37fd2a351f1cc0ec79c2ea0dc3618887,0.0
AFGR776Y0VS15,fit,B00A76CPUA,2,050e6dd4b14170d3e2103d505fb4284bdbe91cbd99416fde276d6496000ed86f,0.0
AWU8B9JFO1BIE,fit,B004BHAJAE,3,050eb893d31826a5ee03456bfaccf810f449888a5d20e432d25225d02278df2b,0.1111111111111111
A14EK7CK43XIIE,fit,B0009ET5O4,4,051e24760255277e3bd899948d4799e9697589d9afe172588956633eeb27de26,0.0
A1A31FTEQDJULZ,fit,B000TK99NU,6,0521793aa26d2589a911f2fe1acb133e84622ad17522a8d8b6697938a02e0fe4,0.05263157894736842
A18K5RTT7D8T1S,fit,B00008ZPG9,5,05294b494da23966e25477942c6508c4c2dfceb8bfdfe113886e63868de6245b,0.0
AH59DZ5AXO8PR,fit,B0034KYDTM,20,052ae284850119ecdeeb82c11b28f8b799cc61d7be78d205ce980106e789cd0d,0.1111111111111111
ADKSJLDL1KKA3,fit,B001HKR7EE,5,052d7357811a7faf8b93189017267d9fb7fc23e699af2f57b067880e0f22cbc3,0.0
AIXIVACE0LHLE,fit,B008OAWF1A,6,05302e2c67ca001cf18900e0c6da15309f5f8082006bee260a515b0994e5524b,0.0
AP9AOB84YBDQD,fit,B0018BTA2Y,2,0531ed72fb985c186246c0e9c9329d347fc68ad431efba45b1d32ca79cf73ec4,0.0
AKXSZXF5UJJOA,fit,B003W5YCVI,4,0536c35477e67eb097b599a27c84a47fe5ae9c086c0749d611cecb968f0e1af4,0.0
AFQSRY04WVAQY,fit,B006CVXR10,3,05373f0b99a7e400716aab50d5249244a2cff73f05c420b13820aa762f4538e4,0.0
A25FJ8W6WCBFEC,fit,B004IZJ2QG,3,0537d0b6d2fd76027698eeff13862db41dcb43d3aed1e7bc609747f27db9993e,0.0
A32P1J924BM882,fit,B00AQBDZLE,4,053cd237f3c769e2c2492650857bd0ec17ee471f7e1e5fd3de92310486150125,0.17647058823529413
A3LFVYR9A27NLT,fit,B0019LRYQW,20,05483cd83e274436904027e743cec7d9b05af7dfb3f82c76ce9103f4aea2f369,0.1111111111111111
ATR4OEHIZYVEV,fit,B005584GCK,2,054de2f950a2f25a9462eeeb1cdbbb7ed2bb34817ad65b11fd9d573a9b70469a,0.17647058823529413
A1LKCFHJUKIDPH,fit,B00A78TEAM,6,054f342083410d5762b2330a0929422fbccb73d91728b115dc4b595305fdec62,0.0
A3U7DQGZ57GUEM,fit,B00FS6SHUQ,10,0552e7fa599ccae9259d026b9af6b0b2aca1766ea6c7a14ca5d2f310784cb2e3,0.1111111111111111
A163O6MANOV8MT,fit,B0068Y6CA4,2,0554574dbf30dacbf76b381685e2de90d41e16fe637f7256e00218b96bdedb87,0.0
A1QAPTV4YS16N9,fit,B001PRJ9XQ,7,0559d18f786d686039c9cd0bb2336e3fe34f812402599574f77d1dacdacf603d,0.1111111111111111
AY3NMV5VNCIM,fit,B009RK83US,9,055d22feeb9aa10b3509a867572b47858a31863c94e23ed79a25052d1df919e7,0.0
ADT6562BB6KUY,fit,B008VSY4LO,3,055d86ed0a3f880094ae10dfc97e951d9400bd9a79ef952ff2db8f04cfc85867,0.0
A2OLBTL2O78LU3,fit,B00AE07FQI,4,055fc97f26a6c89d357622c8c0b9a8a15d22a736447e83699044af41565da502,0.0
A24D3WAE2W0PNG,fit,B009JJA49U,3,05607e829b2ad1302c06765a22e1143464d2f7599ca2a7a62137d6a49285e487,0.0
A235UFZGCFN3J5,fit,B001390336,20,0563538e980c304f057f40ac6b9cfb4dcd04c01b06c91bdcfe420cbafbf6ff85,0.0
A1NVZO99EHMFIC,fit,B00023DIBI,3,056df1a2a26d60ac369aeb139e8920a11cdb200901bba09857af4da1a583e6ba,0.0
A359J2FECYKC54,fit,B002WJOOIQ,4,056f4a642395de75cb6624aa3d11ea02f41ec0f0004efe0937836a8dabca462a,0.0
A1V9V0LDZWA242,fit,B00JGCU60W,2,05774092d67e8d94a406e31ab81f3eacb386ade4a120448efd409aea1ea52fe9,0.0
A20LFXJ73OG00I,fit,B001S261Q6,3,0577d05e628422fdddbbb5d4f180c851b6b9ccdb076033f4008e208aa47b8ae8,0.0
A33RZPFY2C5I56,fit,B00BBKYIAG,3,057925f2534f60bde4cfd9904e5cbd2b127c6b7c505771d33faa38141d791dc5,0.0
A1T3B8L3UH9PDS,fit,B005LNMHZM,3,057d729f913c13019246c01b1f4a473eaf42e55ea74e3d1cc9fab5d304ad428d,0.1111111111111111
A10UBA4R9UHUCT,fit,B00DIJPH5I,2,0582c5828b6cddfc9b3b85d1eca966216a90ae5425c9c1860b86cba175152afb,0.0
AMW8468AAG6RS,fit,B002C7487U,3,0587326253a0dddd3a6118026f69da97098ac1f31990462cd34bf57872ad7681,0.0
A19DZQ1GLMCD2P,fit,B003FXCFZC,6,05891f6f8ac4a1a0d25971671157852441408c378803be2b22c5954929da7f6c,0.17647058823529413
A1DFTSG5ENJAF,fit,B0002JGU30,3,058e5f36d16310026185033271177cffdd25492d43c3d8cf9d2e8eb424927337,0.0
ATGQFZZ3E4QRN,fit,B007HOCQVS,20,058f59192ed9f26038b26e16f05559d7cacd6b281476e6298e8b98ab683234e4,0.0
A6XHF110BC856,fit,B005FYJB92,20,059056a5b274c91801953ead5e94a37bb6b51ee25d89b962bfa57930a5553ac7,0.05263157894736842
A3AY41U84YKSA4,fit,B006WVCF18,6,05988a114657075ca7db2271802009d1f7a68404ac5c03a65aa84fdf0510d5c6,0.0
A3G0KQL5717M46,fit,B004IQIVL2,2,059bc5262211c0006e71904953a44eb3cf9db459170145a099d52a7655efea66,0.05263157894736842
A4QILEL3P0156,fit,B0022H6JQI,2,059d94b8d80bfd21751318a13e296db98f0c5235215c26183a173b72444373eb,0.0
A3I4O3UN1HVXP6,fit,B007CY2C76,3,05a4eba4b50381dc8c275bb403700002367c4dd62b773adde3db9348df95f599,0.0
A3R7LZK7AP3LR7,fit,B004FO6U2Y,2,05a615e650b17e4be0025ff4e844d1d02363597523a2ff066df29eff467e1b49,0.0
A3JMWTT9A5NRP6,fit,B009SUHZKQ,2,05a792409fa0009cacb7cc4cef9b46679398a0dd85d5f536021ad5add521677b,0.05263157894736842
A10FYJ0D5Q623M,fit,B000A7VRYG,6,05ac21f6193af5dab1bb3c7699a12dfc8538b3f2a01dfcb949d85cffa46d8c63,0.0
A3EXR47MYDRLQG,fit,B003ZTVDBS,6,05acb58081844d38e65f03613871cdc1cc0132d2baaa78f711f7f6f1e39508c3,0.05263157894736842
A2XO9VWQ7DNFP7,fit,B0019LWU2K,3,05bcd3a37f6131c1f821cc4dfe40b150da52793cbe144c02e1c3e63058a18819,0.0
A1IIT55COHZ48S,fit,B0045K1N8E,4,05c9e8376fda2c0e220122fa603e00fc2ce597968bf8ca92a6a911fea052daf3,0.17647058823529413
A2P4O3WUT2NINE,fit,B003JMYYQW,4,05cf47a07263b6b3ff146a4f76f63b66e6f2420d41f48429db9f4eca046d01f5,0.0
A2J9TNG9EPPBWV,fit,B001824J5G,2,05db89f7f37865cae946d15a09d376c3d8e6f29bcd17e3f634503e1c127ecef0,0.17647058823529413
A3GWM1FHA3EQPM,fit,B005I0JWWE,3,05e25b188f80cb451c0ab3633e66e04af4fff1def7ba17cffeea94ce639f24a4,0.0
A2ZOTWGLSUPUSM,fit,B00373FE76,17,05e5dd2193b32e223175885ec1e2cef10a46783004f87e48cc77f6d636f772f7,0.05263157894736842
AM9RNVQ6ZXA8X,fit,B00A51LI1O,2,05e9495cbe553274accf0c57f01d0b0a63c76982eb2bbf5a60b16f94b169f417,0.0
AYO1146CBIV5C,calibration,B006BNFXHU,2,000c762da8830475d6d22b42bc33818b3ab3f0fecf6f943034ee5308a89f8678,0.0
AFG1FHHPPE2N2,calibration,B0023AV2UM,4,0014e41de3d4db6b46690b026b441a0dffb1ae63958a88e0d32966078bb13cbe,0.0
A3PAH00N4D2MRI,calibration,B005EHHWPA,3,0020bb4c7319f80beb431b622f8b0477a87f25c5a877850cba877c38d11512aa,0.0
A37EQPO08CBZ2U,calibration,B002GCKVJA,7,002446c27e3996764b390078e31c21d142e9ba96a6bb8c3b0191fff647814f25,0.0
A2063RFBMQDV47,calibration,B0058L24O6,2,0024b967156193d2bd7835126d7d906dff07fb0af1f48335d1d99a37596f2904,0.0
AG3EK1W7AEJMA,calibration,B004CDV7EY,2,004d5af38fdd225f755a199afc9c41c84a897d84614d2bd188dc3ed9b45b0c87,0.0
A2VNIZTV0BGUCX,calibration,B005FHOT6O,3,0051cfaf7c9297a5c484a57c0ec6ea12346399dd153173bd43abb2b1e5967f99,0.05263157894736842
A1ONZ8JRPLBNUI,calibration,B00AWLB9EI,20,00538d7510340ada25247fc29239e07094bf262443c7d16947cc206564d4378e,0.0
A1WP238X6BIFLV,calibration,B001B7GJ2E,2,006760f910a824e831e8995b0b349b989101c24d9c5848ab862fecec5a92e7e0,0.0
A9MV9HGCPZ1CB,calibration,B0091C9G3A,2,0074b6daee21f23f4b252ed36f041b45c54ef926c9c0a6d88e29a1fbc87371f4,0.0
A20OXNBPMLRUHC,calibration,B000GCQ04C,3,007a0ae1790d72880735a776f7bd051ccfa99e93b7f75d091c41728f4aece384,0.17647058823529413
A2N5SEPUYGUQUO,calibration,B007I6SQEQ,10,00809cff876510c482be8c1bd4563db554662c839159603397913d75d0eecbd8,0.17647058823529413
A1BZVJF5WSQMEQ,calibration,B003USIHZY,20,0082ad8faaf69d6a63a91d1a0c2ac100a493e933a3999cc403311d885f1d4608,0.05263157894736842
A1APB9ABTNT04V,calibration,B000AA5VZY,3,008b01f9ecea2b71d5eabdf1383991505304faf2dfbf188b4fa0c06e317e290e,0.0
A30B9UTVDTUQ7Y,calibration,B000ZIK9LC,4,008bbc8c82b229fdfc3f86bfc22a35305a77036d30679c3e3b5ad6244fe76d63,0.17647058823529413
A1VN9S26YLG3BI,calibration,B00631JA8S,2,009109ab11e9f81864db67310ac4a4fdb940097039f2a3b2e7f128d4f4e03663,0.0
A2X2CJK2C5WZVW,calibration,B00FRDPMQC,10,00a6122ba55cf237f00d8a0cc71c35838cdb8264d734d4b08529ff9907b8e3d4,0.0
A2FJ59CLKUXWKM,calibration,B006VYG9YU,6,00b721bbd9efed5a790ed3b181843e59e9369dc2f5c4d23617eef945500ca918,0.0
A1L87A1RK0ITWX,calibration,B0049CRA2G,9,00c457e308ef5ada2e70878d6855b36093b68113bc43006fbb2706cfd6b0c5fd,0.17647058823529413
A1VESLZ76NGW4Z,calibration,B006LRRQK8,6,00dd6304c6368106fae059eb997f2d4d408d3986af5d7a5cb5767d8335f3f2da,0.17647058823529413
A12FEE2DLDKX28,calibration,B000ZMBSPE,5,00ea8f93a4fff622d6c8fd4564c02129b645261dc0911b2e8f463ceb86b3b231,0.1111111111111111
AMJEPNMBMP6YF,calibration,B00644YNCM,14,00f750ff970fb279572cefafa55b08308fa6284703b8ee1fc1a42c10291f00b0,0.0
APP35M28G2U51,calibration,B0011MJSD6,20,010a8370ff2db03c2aecee359c4b8cc467e0344946c145b918cf7a99c36e5748,0.05263157894736842
A1TZSDY3UJQV7T,calibration,B0000AJ3PU,2,0116ade0b8eac64d409e0ed0dedc3d0e8b1f92727cbd52b6b29c263b33e2fe01,0.0
A38HSGE5U8KG7,calibration,B000FGDIAS,3,011fc35a31a8b76256b53f3adf96d4e473453bb5506fe9be6a8e485d2422764a,0.1111111111111111
A2TG9VCQ5MMQ26,calibration,B0013TM9UQ,7,01235e0d9c7df130434f64dbae6dd39e001e55fdfce2eae2347a68308cc604f8,0.05263157894736842
A2N6DXV4HZQOZ3,calibration,B005C2NAO4,2,013d39bfa9d368facf472cdb3b632a7470289478a2211b610b1a9ae6934aab01,0.0
AQ8508NU49JEY,calibration,B0019N6RFO,12,0156ad1d07ac79e91fa8a9a7add1bc94a08b97f783c512eb6a9f21721e1b0770,0.1111111111111111
A1FN2F54W4FX0X,calibration,B0000CC64W,3,01578f2062c393ac718fcf3a4540e7834612c54b93345c40d9631fcf6dc119b8,0.0
A3VHNJ755FGYDP,calibration,B003VMV7D8,4,01604e2ceec85eb5f108e6c0a98e2046e497623143373033a40429e24bbef102,0.0
ARFL1FELT6VKZ,calibration,B00IFVHJCI,3,0164c0d4325e43b4da65ef8da44f3c06456bf64c18f1b44768579b4b88a6de4d,0.0
AR71Y8P9QASXO,calibration,B001TOSNSC,5,0165351e2a0e7fdf1d947d685b1e95e6f8546d1163ff496c8223932e8fbdd81f,0.0
A2HUJQL69W4F6X,calibration,B00D2IFG8S,2,017232fa00481dbb68ad5c7c072493c5c9d91a82040b49dc335448a8836df151,0.0
A1TJ1H7Q2KP543,calibration,B002PBEAYE,3,01816b6467401d138e6a52f1fd2198e1fa97beb5292688b6aed6a7ccd5865fe5,0.0
AQHXD52UFX9C2,calibration,B000QE5GU4,4,0184eec1cd5f82803ba277569af444d7a5f16beb13d4153c259057f7f0142246,0.0
A14LWXEAEQRKUV,calibration,B004AO5D0E,3,0190e35462317dd784569cea3eccb8ee4b75223e456214a6e93b2d4f33bebc4d,0.0
AGMONAK82UL7R,calibration,B000XCS9U8,12,01a74e18cf2c6ab394c415511d20b89136118535841493aa1720150306b9216c,0.1111111111111111
A383J2B4YZQ3C5,calibration,B001CXD1AA,2,01ace130393b2566d77ae19888bad43752a552d8305162eb44ef1e70fa606c4c,0.0
A2W3H3EXBX46MN,calibration,B0083QNBCM,2,01c5ad908abfdbb436b913716a08cef1fe47ecc4609bf8c17668540f7f9b4002,0.17647058823529413
A3KSZR5W7R5BB5,calibration,B00DDD3OB8,5,01d1e0f9267441c342fd590e08049239ad8baa4f69cbdd44ecbffc8e55cef6dc,0.0
A3FHDBBXZFNQUK,calibration,B0009OAI1S,12,01d2ebfd4577ea38b9262e3bfe2bd9fba0f286505d51fc499bc7adff8e2dadaa,0.0
A2JKEXF5TDQHX1,calibration,B006GQG9GQ,2,02089ba80fc6de4aafb05f31cd9254aa8354213b72f43d0117be75a2e4af7ea7,0.0
A2C7JDUMF5E450,calibration,B004XL4IN2,4,0224a80bc774d5f8b572540f1484fbc96ac477db29aa1697658b0025493ae728,0.0
AIUT7GNUUB1A7,calibration,B007L0CBZO,2,0238e815f08fed14975b06e08143d2f200251755cead082f1f5df4cdd96147e9,0.0
AG96PUJL4YTMF,calibration,B006L1DNWY,2,0241d2e1efa2786f70378c81bed4e10c032d216c7d4d0ce3a4b57b97ea1fd445,0.0
A210O6L9KCLNB6,calibration,B003YJ9YBU,3,02470ef31c91dd30a1e52ef43dea52f929885e0a3bf2c5a88b3f128976b77416,0.0
A2V9IK38Q0UMU2,calibration,B002TSA948,2,02527774843ca699080d49f0727b747f088f0c04f8a0030d70fb48b0ce3db2b4,0.0
A29TOAKX6YP8Z2,calibration,B0057WJ264,2,02528308675554566a475cf0422af85aadd70064fdbda3de0ae607d34764b28d,0.0
A1W2M1QDFIBSH2,calibration,B007QOKGPW,2,0254a6e5e82b73fcb43ac05bb765058806028a8b61879dfcef15321cfd476ddb,0.0
A2ZC7J16Z3VCUT,calibration,B0023A7JF4,2,02564fb7fe8570eb2df12cf416dfa7a7da2d30eca21e94c6a700e9eb71f84305,0.1111111111111111
AA33YTW7D3N6D,calibration,B001H98A3C,2,0277617c07343b60738692e048d2e6f840bdf2956bd6f9996a22e5697026f2c9,0.0
A133W8PZ48AXW0,calibration,B0002Z0U5I,2,0289f7edf9b918c16a0700f53feed9de0bf02d2e295781bcca2843fc054e302b,0.0
A1NEIH01B5X6QL,calibration,B00004TUBL,20,02985b2642bf2f841d0cb8eeab80fdad14024ad55ba56bd1b50bee0162263cc1,0.1111111111111111
A27ATS7F8V7CPX,calibration,B0017BGQR2,3,029c5b9ec34295a4f4f00bb8fc80a51c198bfaa7cc6524b94928869cff9d469f,0.0
A25ATS04JMKWUT,calibration,B003CEA88U,3,029fc970de69f704fb027f13d3d338b793fd69168e526bb50d0edf26e5065d64,0.0
A29WKK68CH0Z70,calibration,B005FYJB92,2,02a00bc8469a1fc52dbe6722bafc205d8b339833a9ed0d44a83ff2577628c389,0.05263157894736842
A1GCOURMTPXKWI,calibration,B000KONYPY,7,02abc5de9d68a8a64daf52ef889efbcbe284f13ac8f8f5f2a643b0b0978285f8,0.0
A32HVDYN4LARBA,calibration,B003YDZON8,5,02b5d3c7e99b56eb8c082ef4d18a506272c0a364f711ef77f746783a698bf9d4,0.17647058823529413
A3TI1WDAEOTD0I,calibration,B00AE07IEM,6,02b9cf204573951096759b829f025735830564acc0b13ef480f52eedc52724db,0.0
A1QELVSJYA3JMF,calibration,B00005UQSP,2,02de65f96a49acc5e0b1b1b2d8c3ae91b8b9417a8e197c4ed7791788bb8f6100,0.0
A3165ASASZ2OSR,calibration,B003EGYDI2,2,02e771c2e6d7f15aabed525c8ddb2c8a83b062a0f3361d0129659a44116de85b,0.0
A27CHHVU7IDB2Y,calibration,B0083QNBCM,2,02fbf43935a273b9404d2b1fde9534a4ec4a00a2e68763052b86d909f84056bb,0.0
AWPWFNKMB4IL8,calibration,B002S8PU02,5,0303ebf90d888e2c07ca1ce12ae705c4768272bce646c5472d09bfdad49a5935,0.0
