user,target,pop_group,history_length,sasrec_rank,exact_rank,rank_improvement,gold_exact_score,pairwise_concordance
A2THH7V29APXNE,B007Q0WW0S,head,3,9,22,-13,-0.9892143862588065,0.5714285714285714
A2YWRWSLEJRM92,B00GYB13OQ,head,17,14,45,-31,-1.9870131143501826,0.10204081632653061
A1D6DFC3AGV3JZ,B00AO4E9E0,head,12,24,15,9,-0.9284434829439435,0.7142857142857143
A2MG633AUOR3CZ,B005X2F7KI,head,6,29,19,10,-0.888463922909328,0.6326530612244898
A2Z4TTV42014IG,B0062MAAAK,head,4,40,44,-4,-1.1543324574927933,0.12244897959183673
A3N3HKXI8Y5BSR,B005PZ2PNK,head,4,21,26,-5,-0.8519843987056187,0.4897959183673469
A5L44YGYRWV64,B004TSFBNK,head,8,22,27,-5,-0.9121916038649422,0.46938775510204084
A84FLVDK2R5JF,B005XIM6J2,head,5,47,16,31,-0.9832748173004282,0.6938775510204082
A2I0HOY7DY69CA,B006UET5UG,head,11,27,16,11,-1.118088756288801,0.6938775510204082
A2H59CMG8AI37Y,B0020MMCZW,head,3,44,46,-2,-1.2899651022162288,0.08163265306122448
AZ8LWA8572X3T,B006L16BHS,head,5,13,26,-13,-0.873111652476447,0.4897959183673469
A3TVN0ZKRRMP7U,B005UBN2AO,head,6,42,24,18,-1.0393752540860857,0.5306122448979592
A24ND9UBZ6DKTK,B002R23I76,head,5,21,32,-11,-0.9757181576320103,0.3673469387755102
A33ATJOPO2HF3C,B005HIH7YM,head,3,20,26,-6,-1.0293645225465298,0.4897959183673469
A2B7JMKJJ93VQX,B004LEJ8R2,head,4,43,48,-5,-1.4592439447130476,0.04081632653061224
A20VJZAFCQVEBT,B00683MOWK,head,6,43,37,6,-1.0507691402786545,0.2653061224489796
A3RWTLSDOA4G77,B003VMZYSC,head,4,33,25,8,-0.8948918474572045,0.5102040816326531
A28SADW5GPJEFA,B007TLJP2W,head,11,35,29,6,-0.9701709428003856,0.42857142857142855
A3NYUIJ1ATRS42,B000TKH6G2,head,5,5,28,-23,-0.9974489530307308,0.4489795918367347
A1KS4OCFJWMZ0V,B001Q878WI,head,5,27,47,-20,-1.3381096976143974,0.061224489795918366
A3SQAU1OFMPLNI,B006OMHR1S,head,14,23,26,-3,-1.0425427797560718,0.4897959183673469
ANCBTPN4DK3DJ,B008FOT6U8,head,6,32,20,12,-0.9342585184744426,0.6122448979591837
A1ERG6UTN8OHME,B004DIUWAI,head,4,33,26,7,-0.9429839977196285,0.4897959183673469
AODLDPOXTT05S,B004Y5M8QQ,head,4,10,48,-38,-2.131257984487872,0.04081632653061224
AUUEV1QO5IIF6,B004LEJ8R2,head,3,24,22,2,-0.9780405419213432,0.5714285714285714
AO5AUBM8XAU2E,B003UH0528,head,5,4,35,-31,-1.1870614077363695,0.30612244897959184
A1AB3SEDDMS0BO,B0089JVDPK,head,8,49,37,12,-1.280673929623195,0.2653061224489796
A2EDE9CG313SPV,B0002Z8HAI,head,4,41,18,23,-0.8917425530297416,0.6530612244897959
A34AXW82A6CC80,B002PBCAEQ,head,3,38,24,14,-1.0161093260560716,0.5306122448979592
A2EFZL81NIDHEE,B004MJIL92,head,3,33,15,18,-1.2852986369814192,0.7142857142857143
A2GAL6WJMW2HQE,B003OH07G8,head,4,48,40,8,-1.0713300704956055,0.20408163265306123
A1MPWQVJBMGDSB,B0030HAF4G,head,6,38,15,23,-0.8042125543579459,0.7142857142857143
AB0Y33G717HOU,B008U2Y9BQ,head,5,5,23,-18,-0.8180516787937709,0.5510204081632653
ATD0ZMQC92NIT,B0023A7JF4,head,4,38,16,22,-0.8941253665834665,0.6938775510204082
AKAOBD332CLPP,B001MA0QY2,head,7,41,24,17,-0.874274082215769,0.5306122448979592
A1YHXGV6GC51IM,B002WTC37A,head,10,16,32,-16,-1.1473633080521333,0.3673469387755102
AVF7PHGY9NDII,B005UBN2AO,head,7,41,33,8,-1.113861722605569,0.3469387755102041
A3UB4ZB8L4CPJS,B001MWV40U,head,4,14,22,-8,-1.1640841215848923,0.5714285714285714
AB1TXTH9KT4YM,B002WTC37A,head,11,3,13,-10,-0.8193979408325893,0.7551020408163265
A3O0KKQBWVOFWY,B003V265QW,head,3,36,30,6,-1.107035449572972,0.40816326530612246
A80LBUXF4KNNC,B0019QL0OY,head,7,42,10,32,-0.8956282820020404,0.8163265306122449
A32ZGQ60J29IEW,B00GYB13OQ,head,3,44,16,28,-1.4079238795675337,0.6938775510204082
A195KGTKPYJK22,B003RF82UK,head,14,29,48,-19,-1.3371165698128087,0.04081632653061224
A27RVRXXT1JLO3,B00GYB13OQ,head,12,45,2,43,-0.8190691793071372,0.9795918367346939
AUGIRATZBW84W,B005X2F7KI,head,3,44,26,18,-0.9192798478262765,0.4897959183673469
A1O76U1I1I93E8,B0030O3VRW,head,4,32,24,8,-0.9274110794067383,0.5306122448979592
A2LYK1AGZ4U9L8,B000L596FE,head,7,9,24,-15,-1.0105401974703585,0.5306122448979592
A2T9BT0JW2VUQ8,B0058P6S2Q,head,17,35,20,15,-1.849166154811298,0.6122448979591837
A2CCQTFW5J6RP9,B00150LT40,head,5,1,16,-15,-1.0121112682390958,0.6938775510204082
A33VELHWFACU48,B00AE078TM,head,11,11,14,-3,-0.8582766287228358,0.7346938775510204
A2UTUFIKBSMS9P,B0020MMCJI,head,3,10,14,-4,-1.53413080088129,0.7346938775510204
A2H0O8QY5WZ1ZA,B007Q0WW0S,head,8,22,24,-2,-0.9712589808872768,0.5306122448979592
A377RYV182M3D7,B00150LT40,head,7,18,19,-1,-0.9393720070365816,0.6326530612244898
A33BBAXQY7RDX9,B004DIXYUI,head,3,12,27,-15,-1.1010259219578333,0.46938775510204084
A22J0NRBF5PV,B004LXHEX8,head,9,26,43,-17,-1.2651599134717668,0.14285714285714285
A1ROZSS0KIE0CC,B00AQX87M4,head,20,5,17,-12,-0.9891892160688128,0.673469387755102
A2JJ3PGTYH4RBW,B000VPPUEA,head,5,14,39,-25,-1.0909238862139838,0.22448979591836735
A18R5UX0U1R642,B004VMGTY4,head,7,18,9,9,-1.2424529608605164,0.8367346938775511
AA727ZC2CFXJB,B006CD6616,head,12,29,23,6,-0.9865163295928921,0.5510204081632653
A3KIIIC0MX3UA3,B001MA0QY2,head,3,30,24,6,-0.914719144148486,0.5306122448979592
A1PH5HH9PG8EKB,B004DIXYWG,head,4,6,23,-17,-0.867952857698713,0.5510204081632653
A3F5DTMDJPAQGB,B003OGT4KE,head,5,38,18,20,-1.4137231963021415,0.6530612244897959
A2DLRRMRYOCLU3,B00DSLFNQ4,tail,20,29,38,-9,-1.661388874053955,0.24489795918367346
AV8Z6FP0WTDG8,B0046VGPHQ,head,3,27,32,-5,-1.0582908540298896,0.3673469387755102
APZ7K2I5XO129,B000L596FE,head,3,18,22,-4,-1.1563484245645148,0.5714285714285714
A39K0P5TVTWLWT,B0013TM9UQ,head,10,32,22,10,-1.0742241655077254,0.5714285714285714
A3QAJ0P6RBB6H2,B0080GV0Z0,head,3,50,31,19,-0.9429285185677665,0.3877551020408163
A1PW5SQLR0Z6IH,B00AO4EBOI,head,12,33,24,9,-0.8948946339743478,0.5306122448979592
A3DBFP8GMZR209,B001V3TVEQ,head,3,8,25,-17,-0.9399585212979998,0.5102040816326531
ANWWNTNGY86CX,B0046VGPHQ,head,3,31,8,23,-0.8571595723873803,0.8571428571428571
A2CUWCJHUPGL9W,B00ALV8EJM,head,11,26,18,8,-0.8154620815600667,0.6530612244897959
A1YKICY93I50R4,B001UREIFU,head,3,32,50,-18,-3.259972349873611,0.0
A2U9NZZAI2NV4Z,B000ZMBSPE,head,6,2,24,-22,-1.0849314373252648,0.5306122448979592
A36FIOWY2S2S8J,B006L16BHS,head,3,12,22,-10,-1.062826314142772,0.5714285714285714
A3G7GEO2Z9AO9L,B0012J30LY,head,3,28,32,-4,-1.0862422425832068,0.3673469387755102
A2MXNH5CYUBMAS,B003MJ7Z0O,head,4,6,32,-26,-1.189175397157669,0.3673469387755102
A276FG0XPT31AC,B006BA3BAY,head,7,4,27,-23,-1.1529925327215875,0.46938775510204084
A1OOSIETFRZHRD,B0070TSNO4,head,3,29,23,6,-1.358851739338466,0.5510204081632653
A3G5YHRG57Z4TQ,B003COAFPQ,head,3,1,13,-12,-0.8861878458244193,0.7551020408163265
A27NGZGV63VMP2,B008SPOKIW,head,3,20,21,-1,-0.893887167147893,0.5918367346938775
AWKZAUC0D8DYL,B00AE07EGO,head,4,43,33,10,-0.9532986538750785,0.3469387755102041
ABSI0HAXWZ82G,B006L1DNWY,head,5,14,32,-18,-1.125377629484449,0.3673469387755102
A3H4FKAS5IKN9V,B004J31KOO,tail,7,49,50,-1,-1.575075285775321,0.0
AR8R7ACJNVXFN,B004XJNQXW,head,10,10,28,-18,-0.8506422298295158,0.4489795918367347
AI4KPBNGE59JG,B005R3UYEW,head,3,41,36,5,-1.2069378239767892,0.2857142857142857
A3KW0DQEUCD8FO,B004YBW5T0,head,5,35,42,-7,-1.192520962761981,0.16326530612244897
A19DZQ1GLMCD2P,B00021C1LI,head,7,8,26,-18,-1.1505665965378284,0.4897959183673469
A3HM7UFESAMWLW,B005XP4YNQ,head,3,36,31,5,-1.1216037443705968,0.3877551020408163
A24VQTY2LYNAFT,B003V265QW,head,6,39,15,24,-0.9313739367893764,0.7142857142857143
A1O533QVSOTWNY,B004LUZ956,head,5,26,5,21,-0.7366656241938472,0.9183673469387755
A1SORA0GA7W3WG,B0000CC64W,head,5,40,13,27,-0.9079766720533371,0.7551020408163265
A11EIDY6DD40CS,B000E0K7NQ,head,5,42,23,19,-0.8277449863297599,0.5510204081632653
ALBBQ185G7AQT,B0048O358S,tail,3,48,34,14,-2.4175030503954207,0.32653061224489793
A3EDU8NW2S6CO5,B003VI0HVA,head,8,9,17,-8,-0.8973726134115297,0.673469387755102
A2I89FQUSMESB,B002LB75AO,head,4,7,13,-6,-0.9402876367073206,0.7551020408163265
A2EOX5XAVNXE2O,B00GTC0IY6,head,15,42,35,7,-1.666398184640067,0.30612244897959184
A23164157UKPXV,B008U1Q4DI,head,3,7,19,-12,-0.9973811231487032,0.6326530612244898
A1VOSV0YY10DDO,B002LB75AO,head,3,36,20,16,-0.9272015618012769,0.6122448979591837
A2LJY9YPPUJZT0,B006Z96OI2,head,4,42,35,7,-1.4083442687988281,0.30612244897959184
A6YDRG64KXEN4,B003MJ7Z0O,head,10,8,44,-36,-1.5305170501981462,0.12244897959183673
A2IHBYQAW5MAJN,B008SPOKIW,head,3,5,22,-17,-1.007009792158247,0.5714285714285714
A2S0PELQX7R57K,B008U1Q4DI,head,10,1,32,-31,-1.0679963875694998,0.3673469387755102
AZN28ZLXYIJDE,B004D24818,head,5,22,46,-24,-1.1846750123160226,0.08163265306122448
AVOKU5ACZSB0J,B009T47YZ2,head,11,23,36,-13,-1.1624804053987776,0.2857142857142857
A1SKTMYIR5EF0,B0046VGPHQ,head,3,22,28,-6,-0.9725561357502427,0.4489795918367347
AGF7BHKPVO8DV,B008RTNSJQ,head,3,20,29,-9,-0.8708109600203378,0.42857142857142855
A3PRGEQY08KBGE,B005MG86TY,head,4,27,34,-7,-1.0743774853711199,0.32653061224489793
A17CHDFZ6SQI9X,B0038TYTSO,head,3,22,16,6,-0.9687186309269497,0.6938775510204082
A9UKC8VZM9W0L,B006BA3BAY,head,6,37,11,26,-0.8674196877649852,0.7959183673469388
A27FZGNMKJ1VEP,B0062MAAAK,head,9,36,27,9,-0.9834780579299799,0.46938775510204084
ABJM5JJP6E63J,B003UF0RB4,head,3,30,26,4,-1.0639062864439828,0.4897959183673469
A8TM0MI3D9T29,B001ECQ55M,head,3,15,35,-20,-1.0945845664038123,0.30612244897959184
A5AHNBEE928YO,B001AO0WCG,head,9,6,4,2,-0.8399482939421432,0.9387755102040817
A2FYHXEQIH45GT,B002QI1F8A,head,3,42,44,-2,-1.24833311353411,0.12244897959183673
A2LRWPOU63KCW8,B006UET5UG,head,16,4,12,-8,-0.8883712632315499,0.7755102040816326
AZLE2XFH3JUNG,B0087O4XKE,head,6,28,23,5,-1.1227305957249232,0.5510204081632653
A2BIZHHB24Q1XE,B00021C1LI,head,3,13,49,-36,-1.5020710511931352,0.02040816326530612
A3UD0EXO01PSQE,B003COAFPQ,head,11,4,46,-42,-1.734761465806514,0.08163265306122448
A6DU9Y2G39QDK,B0053ZA1ME,head,3,49,32,17,-1.0566603967121668,0.3673469387755102
A27TG3E0Z6G7YK,B00EA4MHN0,head,4,44,18,26,-0.943205610705523,0.6530612244897959
A26UIADA3AI330,B002L6NZHG,head,3,35,33,2,-0.9457830701555524,0.3469387755102041
A2KTFTRTY0ONWF,B000L596FE,head,6,16,12,4,-1.3231495825041617,0.7755102040816326
AXR28VF2RUCQ9,B008PEXV3Q,head,14,24,20,4,-0.9035854423751256,0.6122448979591837
A1SBVY5DX5ZKUX,B002AMUIBM,head,5,25,24,1,-1.2018053531646729,0.5306122448979592
A1U7YAYZCG6ELL,B009RNUH7M,head,4,40,20,20,-0.841843809400286,0.6122448979591837
A3PQR9UQ9SW1N9,B0090UJFYI,head,3,48,30,18,-1.2335546016693115,0.40816326530612246
AT951J96VUHO1,B001AO0WCG,head,9,15,28,-13,-1.0613308882966521,0.4489795918367347
A2T3KX5WCGK7CM,B000ELP5KA,head,6,40,12,28,-0.9410464601325137,0.7755102040816326
A21W2EZ9LA25ST,B000L596FE,head,3,22,17,5,-0.9118688415536391,0.673469387755102
A1B0R9I86NKVTH,B000ELP5KA,head,9,34,28,6,-0.9935926986592156,0.4489795918367347
A33IYETJ5C08YM,B005Y6F4WO,head,6,15,21,-6,-0.950160454426493,0.5918367346938775
AFIJQ8UPED1QV,B005TKZS76,head,7,26,48,-22,-1.5899168103933334,0.04081632653061224
AVXGN90BU95P8,B00GCQMSVA,head,5,11,42,-31,-1.5115305015019007,0.16326530612244897
A1JUF8HCOHA6UU,B000PLUZL8,head,9,15,16,-1,-0.8806150174932554,0.6938775510204082
A2RGMDNRJX33RA,B003VMV7D8,head,3,47,26,21,-0.8947552889585495,0.4897959183673469
A140PADBB2597I,B000ZMBSPE,head,8,7,17,-10,-1.1232556684740953,0.673469387755102
A3CMGL5WZ60EO2,B000142C1A,head,7,15,37,-22,-1.1230283635003226,0.2653061224489796
AXCNGPU7W5OGF,B0048O2R1E,head,4,3,21,-18,-0.9364435006552542,0.5918367346938775
AZ2NEHE8TNRUW,B001HTYJLO,head,3,36,17,19,-0.9331306729997907,0.673469387755102
A3S7CW4A14NECU,B001MA0QY2,head,3,12,27,-15,-1.007971159049443,0.46938775510204084
A1B7SK8VN4XSP0,B002OVV7F0,head,3,37,29,8,-0.9454187325068882,0.42857142857142855
A29XZH9BCY6T8T,B008GOR6O0,head,3,42,30,12,-0.9919849123273577,0.40816326530612246
A37J11YG3P1DZR,B003VI0HVA,head,12,8,25,-17,-1.1124049084450494,0.5102040816326531
A1X7XDM0JCD46O,B005HIH7YM,head,3,22,9,13,-0.8478665687143803,0.8367346938775511
A1D60ZR3L1XABY,B00021C1LI,head,3,22,29,-7,-0.9808755245591912,0.42857142857142855
A1L0PKTLW3M9HM,B005HIH7YM,head,3,4,9,-5,-0.9295398271642625,0.8367346938775511
A1CPVQO0UZGJ3C,B00683MOWK,head,3,24,31,-7,-0.9692921343126467,0.3877551020408163
A2BWY2EWWXSG1W,B000KNHJ5G,head,4,30,36,-6,-1.4260528770142369,0.2857142857142857
A4VPO0ZINJPB0,B006IBM21K,head,7,50,20,30,-0.930742370230811,0.6122448979591837
A3P738KVXL2YYM,B00B33Y2JI,head,3,15,25,-10,-0.9129172874215458,0.5102040816326531
A2XN4KMQJK2NN4,B0000CC64W,head,4,18,33,-15,-1.2753233792526382,0.3469387755102041
A3O8XXC0JGYQJ9,B003ILUQPM,head,3,40,36,4,-1.0203999451228551,0.2857142857142857
A1YKI3IKM9KW8V,B000142FVW,head,5,9,16,-7,-0.9449423551559448,0.6938775510204082
A1GGIE85D0GCHN,B007O7AZBG,head,3,35,23,12,-0.913223970668696,0.5510204081632653
A2L6LGTCAO02FY,B006OMHR1S,head,10,18,32,-14,-1.1427098638326112,0.3673469387755102
A2QT3SNG7LBEQA,B0068Z7MT8,head,5,40,25,15,-1.0583562850952148,0.5102040816326531
A35TGEG9SROFH4,B0016A8DT8,head,4,34,15,19,-0.8607314825057983,0.7142857142857143
A2NC8NCS4DDAIW,B0030O3VRW,head,3,3,13,-10,-0.8870787961142403,0.7551020408163265
A2QJCQSBKEZ7F,B004ZD2M6I,head,7,43,46,-3,-1.2726891211100988,0.08163265306122448
A15U1Z3N0L3C12,B004YBW5T0,head,4,8,48,-40,-1.4969925343258572,0.04081632653061224
AMGULES114BUS,B0018DAUKI,head,7,32,49,-17,-2.3049057392137393,0.02040816326530612
ABZ8ZEVMD3CSX,B005HIH7YM,head,4,23,5,18,-0.7997317728586495,0.9183673469387755
A1GMIZV2HQJTM,B001TJXI5U,head,4,21,34,-13,-1.0577366107276507,0.32653061224489793
A1VPNNU07W851J,B000VPPUEA,head,11,23,47,-24,-2.244500955300672,0.061224489795918366
A3OX97ETWE4B55,B003COAFPQ,head,4,2,10,-8,-0.9265758832292964,0.8163265306122449
A2QQGLB70MWUPO,B004TSFBNK,head,7,49,26,23,-0.883049019745418,0.4897959183673469
A341ET90CBX4QE,B002WTC37A,head,8,11,25,-14,-0.9930843148779657,0.5102040816326531
A14H48G9QSK7F9,B007BJ3KQ4,head,13,24,21,3,-0.8877358237639003,0.5918367346938775
A2M4B6PU38EFFM,B004TSFBNK,head,4,26,19,7,-0.8985650198800224,0.6326530612244898
A2YOTVH5D5LVND,B003MJ7Z0O,head,5,38,10,28,-1.1021367481776647,0.8163265306122449
A1AFXP7V5ROR47,B001U9M2EW,head,3,21,16,5,-1.0896917751857214,0.6938775510204082
A24FY1EBJ7EWLH,B0056GDG90,head,17,9,5,4,-1.2848905154636927,0.9183673469387755
A2HALHQIXTRBIR,B00AHF1GK6,head,5,10,20,-10,-1.0130574873419391,0.6122448979591837
A10UCR7QHTF29U,B0055E61KY,head,14,34,18,16,-0.851764615625143,0.6530612244897959
A1BYTWGKRF0LGJ,B0084A5PSK,head,6,47,43,4,-1.1963191032409668,0.14285714285714285
A30UMK015J2IL8,B0014UAHQW,head,7,25,22,3,-1.2069710322788783,0.5714285714285714
A2YLT28MXFIGF9,B004TSFE6Y,head,3,11,31,-20,-0.9353719779423305,0.3877551020408163
A2DPY1L4RDVHCV,B000ELP5KA,head,4,46,11,35,-0.9123247883149556,0.7959183673469388
A2M26V917G31KY,B003ZX32ZO,head,6,41,46,-5,-1.1380876983915056,0.08163265306122448
ANFCYKPR7JU6J,B005FYJB92,head,6,33,17,16,-1.0602499608482634,0.673469387755102
AD0IJBVJ4FPB7,B0068Z7MT8,head,4,27,32,-5,-0.9398536682128906,0.3673469387755102
AS4R1T6OAJ5GG,B0068Z7MT8,head,4,46,26,20,-0.9616585459027972,0.4897959183673469
A333LT37BEIV62,B007TL60IE,head,5,35,23,12,-0.8821357910388282,0.5510204081632653
AYPLK04PQAKSW,B005HIH7YM,head,3,9,9,0,-0.886831262614578,0.8367346938775511
A3HISVKMJY30J9,B000ELP5KA,head,4,13,26,-13,-1.0867550261318684,0.4897959183673469
A1VESLZ76NGW4Z,B007ML0OY2,head,7,39,33,6,-1.0732431241444178,0.3469387755102041
A21WDSFK5QOURU,B002OVV7F0,head,3,29,25,4,-1.0309831755501884,0.5102040816326531
A37BB0V6ZIMKJO,B0068Z7MT8,head,4,20,19,1,-0.8523931503295898,0.6326530612244898
A3VFRKLYD51HBX,B0012J30LY,head,4,22,29,-7,-1.3244692704507284,0.42857142857142855
A2JVDPBG3907OM,B0023A7JF4,head,3,37,34,3,-1.0331383775919676,0.32653061224489793
A276UN19IILK07,B003ONLAXQ,tail,10,45,42,3,-1.4557580798864365,0.16326530612244897
A2DYY6ZLCLRQHW,B000ZV0D9W,head,8,38,32,6,-0.927123521055494,0.3673469387755102
A3SWGPPBPZ1HVB,B002WTC37A,head,3,4,39,-35,-1.1646702114334662,0.22448979591836735
A3VL263FW0O1JL,B00121UVU0,head,4,8,32,-24,-1.0836430479373251,0.3673469387755102
AVQX6URGMHGPX,B0030HMQTS,head,5,50,26,24,-1.0006312046732222,0.4897959183673469
AAAIJRGMQBXUG,B003V265QW,head,7,12,14,-2,-1.0121695484433855,0.7346938775510204
A24PKWXPJ4EPXH,B00C61F1C8,head,4,48,27,21,-0.8981761767395905,0.46938775510204084
A21AOUVQBB2LJH,B0038TVH3Y,head,3,10,14,-4,-1.031404972076416,0.7346938775510204
A3SGRYIICHGMX,B00AHF1GK6,head,3,7,16,-9,-0.7543953995648606,0.6938775510204082
A2R99I2RXNYT8A,B0087O4XKE,head,10,35,31,4,-1.0723963465009416,0.3877551020408163
A3JFGQ8CISNRJ1,B0058L24O6,head,4,18,22,-4,-0.9094907215663365,0.5714285714285714
A37KS8CKH4Z3JI,B006K9OQSC,head,4,24,33,-9,-1.0177166071786945,0.3469387755102041
AR3YM3HMHNNED,B0014UAHQW,head,4,38,17,21,-0.9261396612439837,0.673469387755102
A371WIN4QTP8NF,B004DIUWAI,head,7,25,48,-23,-2.1377881935664584,0.04081632653061224
A2MAR6D62KLC3R,B000UVZU1S,head,4,11,32,-21,-1.177361863324352,0.3673469387755102
A1ZKJNRH8LV10E,B005FYJB92,head,4,16,49,-33,-2.8847542628645897,0.02040816326530612
A8I2FWORWRBQV,B000UVZU1S,head,3,16,18,-2,-0.9783126200782135,0.6530612244897959
A2JXJYOR07ILN5,B002WTC37A,head,3,19,18,1,-1.0386576318830651,0.6530612244897959
A206I34LH1OOE5,B004DIXYWG,head,5,6,39,-33,-1.155317953654698,0.22448979591836735
A1A6XXVD54PNRU,B0046VGPHQ,head,5,47,17,30,-0.9537749927091811,0.673469387755102
A3FZ9YRXKIJ5I3,B000TKH6G2,head,4,10,48,-38,-1.64986917261766,0.04081632653061224
A28UFYH79BA0Q1,B000V8MTIC,head,6,35,36,-1,-1.141138788038266,0.2857142857142857
A2GK5S3ZF9Y8YO,B00GTBZXTC,head,9,32,32,0,-1.2662019048418318,0.3673469387755102
A3SFI0SLCMP0KX,B008PTPSF0,head,20,45,17,28,-0.8547921655699611,0.673469387755102
A1JE7PUM5I3R5F,B000ZMBSPE,head,3,4,7,-3,-0.9214471136552415,0.8775510204081632
A2LKYDFKXDIPKP,B000PHRIQM,head,3,39,49,-10,-2.2498664196048463,0.02040816326530612
A3AACI6O9HQ8HH,B004LUZ956,head,4,29,9,20,-0.7274868153035641,0.8367346938775511
A22WQISGF6SVB2,B001MA0QY2,head,9,3,13,-10,-0.927240821399859,0.7551020408163265
A32DQZVMFRM6MM,B007BLN17K,head,3,5,12,-7,-0.8623506823288543,0.7755102040816326
A3A5I6FV2SFVB1,B006UET5UG,head,5,48,6,42,-0.8825221402304513,0.8979591836734694
A1XIBJHFDFPFLV,B000TKH6G2,head,3,2,14,-12,-0.9306638655917985,0.7346938775510204
AJPKDAFL8B7MO,B0043OYFKU,head,3,3,12,-9,-0.8934641498043285,0.7755102040816326
A1BTG38XSGYLW3,B009YSSLAU,head,7,17,18,-1,-1.0114959989275252,0.6530612244897959
ACMR2X2LRR1ZF,B004BCXAM8,head,9,34,36,-2,-1.1707858464547567,0.2857142857142857
A204857VL764X7,B0056GDG90,head,3,25,22,3,-1.1728410039629256,0.5714285714285714
A1HVCR3L8W46MF,B0012J30LY,head,7,30,22,8,-1.0425470503313201,0.5714285714285714
A2AC68C4B88P6U,B0020MMCJI,head,3,5,37,-32,-1.4026474980138508,0.2653061224489796
A1LANH1S1ZTBCG,B008PEXV3Q,head,3,11,23,-12,-1.1725268230241324,0.5510204081632653
A3WX2SCX5S6Q7,B004DIXYUI,head,3,22,36,-14,-1.1436142580849784,0.2857142857142857
A33BQXK2LZ1NZZ,B00C7DYBX0,head,3,42,39,3,-1.4430731534957886,0.22448979591836735
A2WZV1X9Q1748S,B000ZMBSPE,head,5,33,16,17,-1.0105325314881546,0.6938775510204082
A24H6QYK8PSNL7,B006WVCF18,head,4,20,16,4,-0.8333163814885276,0.6938775510204082
A248VHNPAC5P87,B003S516XO,head,3,38,24,14,-1.0251486694822753,0.5306122448979592
A1O80FSHN7HR8F,B004DIUWAI,head,11,26,22,4,-0.8947531836373466,0.5714285714285714
A3UR5FRLA1LINI,B004D24818,head,4,28,5,23,-0.8803344283785138,0.9183673469387755
A6XNNQSFEJCP7,B0046VGPHQ,head,4,17,34,-17,-1.2512064197632884,0.32653061224489793
A147FUNITGB21I,B00AHF1GK6,head,6,11,29,-18,-0.9273190838744735,0.42857142857142855
AUWPBMP5KCC4J,B003V265QW,head,5,47,28,19,-0.9114822149276733,0.4489795918367347
A3ASASU3V9EXPB,B006IBM21K,head,4,26,19,7,-0.9858414786202567,0.6326530612244898
A3VEGYHI13XZFG,B006U98T08,head,3,50,20,30,-0.9885014465876988,0.6122448979591837
A24QQNIH88UWFZ,B005UBN2AO,head,6,36,19,17,-1.0124310084751673,0.6326530612244898
AOMD9HN907MYF,B002WTC37A,head,7,2,31,-29,-0.9853788089738893,0.3877551020408163
A2DBM9UUZ5LWS7,B0013TM9UQ,head,6,23,10,13,-0.8564584574529103,0.8163265306122449
A3AH998G4B6AY8,B001B0X05U,tail,4,1,26,-25,-2.111734251292156,0.4897959183673469
A2J9TNG9EPPBWV,B001189I3A,head,3,4,41,-37,-1.4370661569493157,0.1836734693877551
A31Y28UEDXQ0HB,B002TSA90M,head,4,37,34,3,-1.3278593165533883,0.32653061224489793
A3CTV620GE9Z3Q,B009T47YZ2,head,3,41,17,24,-1.026162964957101,0.673469387755102
A264IRUOI346RO,B002OVV7F0,head,9,42,24,18,-1.1442111219678606,0.5306122448979592
AK8R17VG1OSVF,B000TKH6G2,head,7,20,13,7,-0.9836129193863599,0.7551020408163265
AF6EHFR0RBGHT,B005FYJB92,head,4,28,10,18,-0.8860483978475843,0.8163265306122449
AFS5ZGZ2M3ZGV,B004Z40048,head,3,45,13,32,-0.9324449471064976,0.7551020408163265
A1DGRO0NEY1UJA,B000P1S0N8,head,3,30,32,-2,-1.3692141941615514,0.3673469387755102
A1IZIT95268N0V,B0063TFLG0,head,6,5,18,-13,-0.8768979992185321,0.6530612244897959
A2TI8XP8GY1RO1,B002TSA90M,head,3,14,18,-4,-0.8945595762426299,0.6530612244897959
A3O8O1EMXIB3T9,B00H93NJLS,head,3,25,6,19,-1.4726867474632204,0.8979591836734694
AGHIUO1B3IF8H,B00AAIOP44,head,11,38,21,17,-0.8142725706732433,0.5918367346938775
A28ZCJZ4JCWDJ5,B000ZMBSPE,head,6,2,22,-20,-1.102433540193098,0.5714285714285714
A26UCCQDIUG4LV,B004DK0UDA,head,5,2,24,-22,-0.8858910657997642,0.5306122448979592
ATMT1KGOUHVUI,B003MJ7Z0O,head,6,31,32,-1,-1.0966689586639404,0.3673469387755102
A4QZQPNTHDWOJ,B0062MAAAK,head,4,32,25,7,-0.8320577828313357,0.5102040816326531
A1NTBK2TSOO1UM,B003ILUQPM,head,4,32,32,0,-0.9445506696190152,0.3673469387755102
A1LB7Q32HHR7XL,B005PZ2PNK,head,3,23,21,2,-0.8517501354217529,0.5918367346938775
A27UE9HJRZ22YI,B000ODNSR0,head,20,38,42,-4,-1.2772113595690047,0.16326530612244897
A24FQNZ2ZCP9UH,B008RS4LO8,head,8,37,26,11,-0.8007852493652275,0.4897959183673469
A2LX85V0TVHUQK,B001MA0QY2,head,15,18,15,3,-1.0031049538935934,0.7142857142857143
A1H0W7S2H5HC04,B004D24818,head,8,48,35,13,-1.1536046777452742,0.30612244897959184
A2HCO89K07Z6V9,B002OVV7F0,head,3,29,21,8,-0.8746472937720162,0.5918367346938775
