sample_key,user_id,target_item,target_group,depth,gold_token,is_eos,competitive,legal_child_count,legal_mass,illegal_mass,loss_gap,full_rank,legal_rank,formula_error
A1POL23KPA064A:3:B004FMC6NS,A1POL23KPA064A,B004FMC6NS,tail,7,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A1PPH3OM99MH7Y:4:B002MZ8BK2,A1PPH3OM99MH7Y,B002MZ8BK2,head,0,7334,0,1,108,0.993528425693512,0.006471574306488037,0.00649261474609375,1,1,9.015885053288708e-09
A1PPH3OM99MH7Y:4:B002MZ8BK2,A1PPH3OM99MH7Y,B002MZ8BK2,head,1,10447,0,1,30,0.9869518280029297,0.013048171997070312,0.013134002685546875,1,1,4.4535511230237024e-08
A1PPH3OM99MH7Y:4:B002MZ8BK2,A1PPH3OM99MH7Y,B002MZ8BK2,head,2,3160,0,1,17,0.9675487279891968,0.03245127201080322,0.032989501953125,1,1,1.1453373527370303e-08
A1PPH3OM99MH7Y:4:B002MZ8BK2,A1PPH3OM99MH7Y,B002MZ8BK2,head,3,3492,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1PPH3OM99MH7Y:4:B002MZ8BK2,A1PPH3OM99MH7Y,B002MZ8BK2,head,4,6548,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1PPH3OM99MH7Y:4:B002MZ8BK2,A1PPH3OM99MH7Y,B002MZ8BK2,head,5,768,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1PPH3OM99MH7Y:4:B002MZ8BK2,A1PPH3OM99MH7Y,B002MZ8BK2,head,6,1383,0,0,1,0.9999995231628418,4.76837158203125e-07,4.76837158203125e-07,1,1,1.136868738263954e-13
A1PPH3OM99MH7Y:4:B002MZ8BK2,A1PPH3OM99MH7Y,B002MZ8BK2,head,7,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A1Q0ZJW6OFQC6N:3:B000HRXCRE,A1Q0ZJW6OFQC6N,B000HRXCRE,head,0,23216,0,1,108,0.9838807582855225,0.01611924171447754,0.0162506103515625,15,15,4.047457239850227e-08
A1Q0ZJW6OFQC6N:3:B000HRXCRE,A1Q0ZJW6OFQC6N,B000HRXCRE,head,1,3868,0,1,63,0.8231456875801086,0.17685431241989136,0.19462203979492188,3,3,3.403042256322486e-08
A1Q0ZJW6OFQC6N:3:B000HRXCRE,A1Q0ZJW6OFQC6N,B000HRXCRE,head,2,16049,0,1,3,0.9907655119895935,0.009234488010406494,0.00927734375,1,1,4.646902581999235e-08
A1Q0ZJW6OFQC6N:3:B000HRXCRE,A1Q0ZJW6OFQC6N,B000HRXCRE,head,3,2634,0,0,1,0.9999904632568359,9.5367431640625e-06,9.5367431640625e-06,1,1,4.5475024211484496e-11
A1Q0ZJW6OFQC6N:3:B000HRXCRE,A1Q0ZJW6OFQC6N,B000HRXCRE,head,4,20276,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1Q0ZJW6OFQC6N:3:B000HRXCRE,A1Q0ZJW6OFQC6N,B000HRXCRE,head,5,3290,0,0,1,0.9999985694885254,1.430511474609375e-06,1.430511474609375e-06,1,1,1.0231825152764995e-12
A1Q0ZJW6OFQC6N:3:B000HRXCRE,A1Q0ZJW6OFQC6N,B000HRXCRE,head,6,1544,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1Q0ZJW6OFQC6N:3:B000HRXCRE,A1Q0ZJW6OFQC6N,B000HRXCRE,head,7,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A1QBOC76MIOJYP:39:B007RTR9G0,A1QBOC76MIOJYP,B007RTR9G0,head,0,16875,0,1,108,0.9911624789237976,0.008837521076202393,0.008876800537109375,2,2,3.0396847226776824e-09
A1QBOC76MIOJYP:39:B007RTR9G0,A1QBOC76MIOJYP,B007RTR9G0,head,1,964,0,1,41,0.9758052229881287,0.024194777011871338,0.024492263793945312,2,2,1.530168894717243e-08
A1QBOC76MIOJYP:39:B007RTR9G0,A1QBOC76MIOJYP,B007RTR9G0,head,2,3918,0,0,1,0.9999980330467224,1.9669532775878906e-06,1.9073486328125e-06,1,1,5.96065792305256e-08
A1QBOC76MIOJYP:39:B007RTR9G0,A1QBOC76MIOJYP,B007RTR9G0,head,3,2208,0,0,1,0.9999996423721313,3.5762786865234375e-07,3.5762786865234375e-07,1,1,6.394886146500207e-14
A1QBOC76MIOJYP:39:B007RTR9G0,A1QBOC76MIOJYP,B007RTR9G0,head,4,4271,0,0,1,0.9999985694885254,1.430511474609375e-06,1.430511474609375e-06,1,1,1.0231825152764995e-12
A1QBOC76MIOJYP:39:B007RTR9G0,A1QBOC76MIOJYP,B007RTR9G0,head,5,11483,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1QBOC76MIOJYP:39:B007RTR9G0,A1QBOC76MIOJYP,B007RTR9G0,head,6,30787,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1QBOC76MIOJYP:39:B007RTR9G0,A1QBOC76MIOJYP,B007RTR9G0,head,7,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A1QMHEZD6SU24H:1:B0080GV0Z0,A1QMHEZD6SU24H,B0080GV0Z0,head,0,7334,0,1,108,0.9958695769309998,0.004130423069000244,0.004138946533203125,1,1,3.0295049770895366e-08
A1QMHEZD6SU24H:1:B0080GV0Z0,A1QMHEZD6SU24H,B0080GV0Z0,head,1,9319,0,1,30,0.9666707515716553,0.03332924842834473,0.03389739990234375,2,2,7.398151520565666e-08
A1QMHEZD6SU24H:1:B0080GV0Z0,A1QMHEZD6SU24H,B0080GV0Z0,head,2,15348,0,1,6,0.9854019284248352,0.014598071575164795,0.014705657958984375,2,2,1.3918213605940144e-08
A1QMHEZD6SU24H:1:B0080GV0Z0,A1QMHEZD6SU24H,B0080GV0Z0,head,3,3198,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1QMHEZD6SU24H:1:B0080GV0Z0,A1QMHEZD6SU24H,B0080GV0Z0,head,4,1023,0,0,1,0.9999995231628418,4.76837158203125e-07,4.76837158203125e-07,1,1,1.136868738263954e-13
A1QMHEZD6SU24H:1:B0080GV0Z0,A1QMHEZD6SU24H,B0080GV0Z0,head,5,768,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1QMHEZD6SU24H:1:B0080GV0Z0,A1QMHEZD6SU24H,B0080GV0Z0,head,6,2949,0,0,1,0.9999995231628418,4.76837158203125e-07,4.76837158203125e-07,1,1,1.136868738263954e-13
A1QMHEZD6SU24H:1:B0080GV0Z0,A1QMHEZD6SU24H,B0080GV0Z0,head,7,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A1QO88MU0PYJON:6:B001D0IWEC,A1QO88MU0PYJON,B001D0IWEC,head,0,15629,0,1,108,0.9952429533004761,0.004757046699523926,0.00476837158203125,2,2,2.5875841517218612e-08
A1QO88MU0PYJON:6:B001D0IWEC,A1QO88MU0PYJON,B001D0IWEC,head,1,3409,0,1,81,0.9903083443641663,0.00969165563583374,0.009738922119140625,1,1,3.273928596975173e-09
A1QO88MU0PYJON:6:B001D0IWEC,A1QO88MU0PYJON,B001D0IWEC,head,2,15432,0,0,1,0.9999990463256836,9.5367431640625e-07,9.5367431640625e-07,1,1,4.547476399364574e-13
A1QO88MU0PYJON:6:B001D0IWEC,A1QO88MU0PYJON,B001D0IWEC,head,3,11499,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1QO88MU0PYJON:6:B001D0IWEC,A1QO88MU0PYJON,B001D0IWEC,head,4,18118,0,0,1,0.9999990463256836,9.5367431640625e-07,9.5367431640625e-07,1,1,4.547476399364574e-13
A1QO88MU0PYJON:6:B001D0IWEC,A1QO88MU0PYJON,B001D0IWEC,head,5,26570,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1QO88MU0PYJON:6:B001D0IWEC,A1QO88MU0PYJON,B001D0IWEC,head,6,21120,0,0,1,0.999995231628418,4.76837158203125e-06,4.76837158203125e-06,1,1,1.1368719912516363e-11
A1QO88MU0PYJON:6:B001D0IWEC,A1QO88MU0PYJON,B001D0IWEC,head,7,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A1QT3N5FUQ4I47:22:B00C0CVAY6,A1QT3N5FUQ4I47,B00C0CVAY6,tail,0,25597,0,1,108,0.9908260107040405,0.009173989295959473,0.00921630859375,2,2,2.0893260193124985e-08
A1QT3N5FUQ4I47:22:B00C0CVAY6,A1QT3N5FUQ4I47,B00C0CVAY6,tail,1,4099,0,1,96,0.9983115196228027,0.0016884803771972656,0.001689910888671875,1,1,3.4218477287795146e-09
A1QT3N5FUQ4I47:22:B00C0CVAY6,A1QT3N5FUQ4I47,B00C0CVAY6,tail,2,1871,0,1,3,0.9941198229789734,0.005880177021026611,0.00589752197265625,3,3,1.1361510432982003e-08
A1QT3N5FUQ4I47:22:B00C0CVAY6,A1QT3N5FUQ4I47,B00C0CVAY6,tail,3,13971,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1QT3N5FUQ4I47:22:B00C0CVAY6,A1QT3N5FUQ4I47,B00C0CVAY6,tail,4,245,0,0,1,0.9999714493751526,2.855062484741211e-05,2.86102294921875e-05,1,1,5.9197067928067586e-08
A1QT3N5FUQ4I47:22:B00C0CVAY6,A1QT3N5FUQ4I47,B00C0CVAY6,tail,5,1618,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1QT3N5FUQ4I47:22:B00C0CVAY6,A1QT3N5FUQ4I47,B00C0CVAY6,tail,6,19348,0,0,1,0.9999997615814209,2.384185791015625e-07,2.384185791015625e-07,1,1,2.842171393026654e-14
A1QT3N5FUQ4I47:22:B00C0CVAY6,A1QT3N5FUQ4I47,B00C0CVAY6,tail,7,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A1QTICTBQKS6I6:26:B003IXP6P0,A1QTICTBQKS6I6,B003IXP6P0,head,0,19831,0,1,108,0.9860674738883972,0.013932526111602783,0.01403045654296875,4,4,3.8242396832588454e-08
A1QTICTBQKS6I6:26:B003IXP6P0,A1QTICTBQKS6I6,B003IXP6P0,head,1,19864,0,1,110,0.7875363230705261,0.21246367692947388,0.2388458251953125,2,2,4.0383261401544246e-08
A1QTICTBQKS6I6:26:B003IXP6P0,A1QTICTBQKS6I6,B003IXP6P0,head,2,776,0,1,2,0.9985000491142273,0.001499950885772705,0.0015010833740234375,1,1,6.43576439102872e-09
A1QTICTBQKS6I6:26:B003IXP6P0,A1QTICTBQKS6I6,B003IXP6P0,head,3,4122,0,1,3,0.9983581900596619,0.0016418099403381348,0.0016431808471679688,1,1,2.16598828079069e-08
A1QTICTBQKS6I6:26:B003IXP6P0,A1QTICTBQKS6I6,B003IXP6P0,head,4,3747,0,0,1,0.9999427199363708,5.728006362915039e-05,5.733966827392578e-05,1,1,5.7964079282615876e-08
A1QTICTBQKS6I6:26:B003IXP6P0,A1QTICTBQKS6I6,B003IXP6P0,head,5,926,0,0,1,0.9999995231628418,4.76837158203125e-07,4.76837158203125e-07,1,1,1.136868738263954e-13
A1QTICTBQKS6I6:26:B003IXP6P0,A1QTICTBQKS6I6,B003IXP6P0,head,6,2606,0,0,1,0.9999580383300781,4.1961669921875e-05,4.1961669921875e-05,1,1,8.804155005406357e-10
A1QTICTBQKS6I6:26:B003IXP6P0,A1QTICTBQKS6I6,B003IXP6P0,head,7,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A1QZ9EE6391HEP:10:B001KYQA1S,A1QZ9EE6391HEP,B001KYQA1S,head,0,30551,0,1,108,0.9840496182441711,0.015950381755828857,0.016078948974609375,9,9,9.181684721554229e-09
A1QZ9EE6391HEP:10:B001KYQA1S,A1QZ9EE6391HEP,B001KYQA1S,head,1,14853,0,1,102,0.8836219906806946,0.11637800931930542,0.12372589111328125,11,11,2.903560133993288e-08
A1QZ9EE6391HEP:10:B001KYQA1S,A1QZ9EE6391HEP,B001KYQA1S,head,2,2087,0,1,2,0.9971792101860046,0.0028207898139953613,0.0028247833251953125,1,1,7.586210217305767e-09
A1QZ9EE6391HEP:10:B001KYQA1S,A1QZ9EE6391HEP,B001KYQA1S,head,3,8058,0,0,1,0.9999104142189026,8.958578109741211e-05,8.96453857421875e-05,1,1,5.559159901162602e-08
A1QZ9EE6391HEP:10:B001KYQA1S,A1QZ9EE6391HEP,B001KYQA1S,head,4,11190,0,0,1,0.9999818801879883,1.811981201171875e-05,1.811981201171875e-05,1,1,1.6416577677404284e-10
A1QZ9EE6391HEP:10:B001KYQA1S,A1QZ9EE6391HEP,B001KYQA1S,head,5,2450,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1QZ9EE6391HEP:10:B001KYQA1S,A1QZ9EE6391HEP,B001KYQA1S,head,6,747,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1QZ9EE6391HEP:10:B001KYQA1S,A1QZ9EE6391HEP,B001KYQA1S,head,7,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A1RCG9K9AIPC3C:4:B006961X3M,A1RCG9K9AIPC3C,B006961X3M,tail,0,14853,0,1,108,0.9849246740341187,0.015075325965881348,0.01519012451171875,3,3,1.0715648429346358e-08
A1RCG9K9AIPC3C:4:B006961X3M,A1RCG9K9AIPC3C,B006961X3M,tail,1,15533,0,1,59,0.999995231628418,4.76837158203125e-06,4.76837158203125e-06,1,1,1.1368719912516363e-11
A1RCG9K9AIPC3C:4:B006961X3M,A1RCG9K9AIPC3C,B006961X3M,tail,2,2738,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1RCG9K9AIPC3C:4:B006961X3M,A1RCG9K9AIPC3C,B006961X3M,tail,3,4550,0,0,1,0.9999998807907104,1.1920928955078125e-07,1.1920928955078125e-07,1,1,7.105427913466373e-15
A1RCG9K9AIPC3C:4:B006961X3M,A1RCG9K9AIPC3C,B006961X3M,tail,4,21970,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1RCG9K9AIPC3C:4:B006961X3M,A1RCG9K9AIPC3C,B006961X3M,tail,5,7151,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1RCG9K9AIPC3C:4:B006961X3M,A1RCG9K9AIPC3C,B006961X3M,tail,6,500,0,0,1,0.9999997615814209,2.384185791015625e-07,2.384185791015625e-07,1,1,2.842171393026654e-14
A1RCG9K9AIPC3C:4:B006961X3M,A1RCG9K9AIPC3C,B006961X3M,tail,7,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A1RTSVWEXMKAR1:3:B00GLS58OS,A1RTSVWEXMKAR1,B00GLS58OS,head,0,7704,0,1,108,0.9840308427810669,0.015969157218933105,0.0160980224609375,34,34,1.5670465983858017e-08
A1RTSVWEXMKAR1:3:B00GLS58OS,A1RTSVWEXMKAR1,B00GLS58OS,head,1,20164,0,1,14,0.9669749140739441,0.03302508592605591,0.03358268737792969,1,1,3.849988019360984e-08
A1RTSVWEXMKAR1:3:B00GLS58OS,A1RTSVWEXMKAR1,B00GLS58OS,head,2,16878,0,1,2,0.9974878430366516,0.0025121569633483887,0.0025153160095214844,2,2,1.7147926069556452e-09
A1RTSVWEXMKAR1:3:B00GLS58OS,A1RTSVWEXMKAR1,B00GLS58OS,head,3,10049,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1RTSVWEXMKAR1:3:B00GLS58OS,A1RTSVWEXMKAR1,B00GLS58OS,head,4,5547,0,0,1,0.9999992847442627,7.152557373046875e-07,7.152557373046875e-07,1,1,2.5579550684638047e-13
A1RTSVWEXMKAR1:3:B00GLS58OS,A1RTSVWEXMKAR1,B00GLS58OS,head,5,1513,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1RTSVWEXMKAR1:3:B00GLS58OS,A1RTSVWEXMKAR1,B00GLS58OS,head,6,7812,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1RTSVWEXMKAR1:3:B00GLS58OS,A1RTSVWEXMKAR1,B00GLS58OS,head,7,632,0,1,2,0.9935559034347534,0.006444096565246582,0.006464958190917969,1,1,8.802053638908014e-09
A1RTSVWEXMKAR1:3:B00GLS58OS,A1RTSVWEXMKAR1,B00GLS58OS,head,8,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A1S64EUUYZDQCK:1:B004CHF8AY,A1S64EUUYZDQCK,B004CHF8AY,tail,0,14143,0,1,108,0.991635262966156,0.008364737033843994,0.00839996337890625,36,36,4.560980709257534e-08
A1S64EUUYZDQCK:1:B004CHF8AY,A1S64EUUYZDQCK,B004CHF8AY,tail,1,1963,0,1,83,0.7420293092727661,0.2579706907272339,0.2983665466308594,6,6,1.0403593098118336e-08
A1S64EUUYZDQCK:1:B004CHF8AY,A1S64EUUYZDQCK,B004CHF8AY,tail,2,13551,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1S64EUUYZDQCK:1:B004CHF8AY,A1S64EUUYZDQCK,B004CHF8AY,tail,3,17378,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1S64EUUYZDQCK:1:B004CHF8AY,A1S64EUUYZDQCK,B004CHF8AY,tail,4,9205,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1S64EUUYZDQCK:1:B004CHF8AY,A1S64EUUYZDQCK,B004CHF8AY,tail,5,17396,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1S64EUUYZDQCK:1:B004CHF8AY,A1S64EUUYZDQCK,B004CHF8AY,tail,6,3410,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1S64EUUYZDQCK:1:B004CHF8AY,A1S64EUUYZDQCK,B004CHF8AY,tail,7,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A1SP6NKC0Y4JWS:4:B008FWTPL0,A1SP6NKC0Y4JWS,B008FWTPL0,tail,0,26190,0,1,108,0.9868653416633606,0.013134658336639404,0.01322174072265625,1,1,5.991429982178664e-08
A1SP6NKC0Y4JWS:4:B008FWTPL0,A1SP6NKC0Y4JWS,B008FWTPL0,tail,1,19819,0,1,59,0.9999984502792358,1.5497207641601562e-06,1.5497207641601562e-06,1,1,1.2008184641260788e-12
A1SP6NKC0Y4JWS:4:B008FWTPL0,A1SP6NKC0Y4JWS,B008FWTPL0,tail,2,13762,0,1,2,0.9999980330467224,1.9669532775878906e-06,1.9073486328125e-06,1,1,5.96065792305256e-08
A1SP6NKC0Y4JWS:4:B008FWTPL0,A1SP6NKC0Y4JWS,B008FWTPL0,tail,3,5756,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1SP6NKC0Y4JWS:4:B008FWTPL0,A1SP6NKC0Y4JWS,B008FWTPL0,tail,4,9891,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1SP6NKC0Y4JWS:4:B008FWTPL0,A1SP6NKC0Y4JWS,B008FWTPL0,tail,5,26554,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1SP6NKC0Y4JWS:4:B008FWTPL0,A1SP6NKC0Y4JWS,B008FWTPL0,tail,6,1464,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1SP6NKC0Y4JWS:4:B008FWTPL0,A1SP6NKC0Y4JWS,B008FWTPL0,tail,7,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A1T5SIV8M5N7LB:17:B008148R8E,A1T5SIV8M5N7LB,B008148R8E,tail,0,23159,0,1,108,0.9903498888015747,0.009650111198425293,0.00969696044921875,5,5,1.4811597580377533e-08
A1T5SIV8M5N7LB:17:B008148R8E,A1T5SIV8M5N7LB,B008148R8E,tail,1,13064,0,1,133,0.8467552065849304,0.15324479341506958,0.16634368896484375,3,3,5.056623655907977e-08
A1T5SIV8M5N7LB:17:B008148R8E,A1T5SIV8M5N7LB,B008148R8E,tail,2,13822,0,1,3,0.99388188123703,0.006118118762969971,0.006136894226074219,3,3,1.6914031922450612e-08
A1T5SIV8M5N7LB:17:B008148R8E,A1T5SIV8M5N7LB,B008148R8E,tail,3,2394,0,0,1,0.9993583559989929,0.0006416440010070801,0.0006418228149414062,1,1,2.7127676532857567e-08
A1T5SIV8M5N7LB:17:B008148R8E,A1T5SIV8M5N7LB,B008148R8E,tail,4,1466,0,0,1,0.9999997615814209,2.384185791015625e-07,2.384185791015625e-07,1,1,2.842171393026654e-14
A1T5SIV8M5N7LB:17:B008148R8E,A1T5SIV8M5N7LB,B008148R8E,tail,5,4056,0,0,1,0.9998713135719299,0.00012868642807006836,0.00012874603271484375,1,1,5.1323835964571475e-08
A1T5SIV8M5N7LB:17:B008148R8E,A1T5SIV8M5N7LB,B008148R8E,tail,6,11030,0,0,1,0.989385187625885,0.01061481237411499,0.010671615600585938,1,1,6.423255981095888e-08
A1T5SIV8M5N7LB:17:B008148R8E,A1T5SIV8M5N7LB,B008148R8E,tail,7,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A1T6NICKOSBB3W:3:B0002JKPA4,A1T6NICKOSBB3W,B0002JKPA4,head,0,2256,0,1,108,0.9867448210716248,0.013255178928375244,0.01334381103515625,33,33,1.8884084157511083e-09
A1T6NICKOSBB3W:3:B0002JKPA4,A1T6NICKOSBB3W,B0002JKPA4,head,1,15583,0,1,48,0.8896814584732056,0.11031854152679443,0.11689186096191406,3,3,6.881237830935749e-08
A1T6NICKOSBB3W:3:B0002JKPA4,A1T6NICKOSBB3W,B0002JKPA4,head,2,7222,0,1,3,0.9885551333427429,0.01144486665725708,0.011510848999023438,1,1,1.4175400214755385e-08
A1T6NICKOSBB3W:3:B0002JKPA4,A1T6NICKOSBB3W,B0002JKPA4,head,3,443,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1T6NICKOSBB3W:3:B0002JKPA4,A1T6NICKOSBB3W,B0002JKPA4,head,4,302,0,0,1,0.9999995231628418,4.76837158203125e-07,4.76837158203125e-07,1,1,1.136868738263954e-13
A1T6NICKOSBB3W:3:B0002JKPA4,A1T6NICKOSBB3W,B0002JKPA4,head,5,2865,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1T6NICKOSBB3W:3:B0002JKPA4,A1T6NICKOSBB3W,B0002JKPA4,head,6,15165,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1T6NICKOSBB3W:3:B0002JKPA4,A1T6NICKOSBB3W,B0002JKPA4,head,7,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A1TNRVE3TXZIUF:3:B006H2Z5KK,A1TNRVE3TXZIUF,B006H2Z5KK,head,0,7334,0,1,108,0.9853155016899109,0.014684498310089111,0.01479339599609375,1,1,1.3183112658812779e-08
A1TNRVE3TXZIUF:3:B006H2Z5KK,A1TNRVE3TXZIUF,B006H2Z5KK,head,1,10447,0,1,30,0.9726556539535522,0.027344346046447754,0.0277252197265625,2,2,5.890874628031173e-08
A1TNRVE3TXZIUF:3:B006H2Z5KK,A1TNRVE3TXZIUF,B006H2Z5KK,head,2,768,0,1,17,0.9543613791465759,0.04563862085342407,0.04671287536621094,2,2,2.410587771062289e-10
A1TNRVE3TXZIUF:3:B006H2Z5KK,A1TNRVE3TXZIUF,B006H2Z5KK,head,3,27215,0,1,8,0.9645811915397644,0.035418808460235596,0.03606128692626953,1,1,1.667416427153512e-08
A1TNRVE3TXZIUF:3:B006H2Z5KK,A1TNRVE3TXZIUF,B006H2Z5KK,head,4,11477,0,1,2,0.9845903515815735,0.015409648418426514,0.015529632568359375,2,2,2.1534229878439337e-08
A1TNRVE3TXZIUF:3:B006H2Z5KK,A1TNRVE3TXZIUF,B006H2Z5KK,head,5,3328,0,0,1,0.9987314939498901,0.0012685060501098633,0.0012693405151367188,1,1,2.9230191733427627e-08
A1TNRVE3TXZIUF:3:B006H2Z5KK,A1TNRVE3TXZIUF,B006H2Z5KK,head,6,2888,0,0,1,0.9999990463256836,9.5367431640625e-07,9.5367431640625e-07,1,1,4.547476399364574e-13
A1TNRVE3TXZIUF:3:B006H2Z5KK,A1TNRVE3TXZIUF,B006H2Z5KK,head,7,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A1TNZ4X167W60:1:B0007CXXDM,A1TNZ4X167W60,B0007CXXDM,tail,0,18311,0,1,108,0.9882742762565613,0.01172572374343872,0.0117950439453125,5,5,3.1732324832015046e-08
A1TNZ4X167W60:1:B0007CXXDM,A1TNZ4X167W60,B0007CXXDM,tail,1,4855,0,1,118,0.7103407382965088,0.2896592617034912,0.342010498046875,2,2,1.2927684589492117e-08
A1TNZ4X167W60:1:B0007CXXDM,A1TNZ4X167W60,B0007CXXDM,tail,2,16826,0,1,3,0.9993546009063721,0.0006453990936279297,0.0006456375122070312,1,1,3.0058929164212926e-08
A1TNZ4X167W60:1:B0007CXXDM,A1TNZ4X167W60,B0007CXXDM,tail,3,24473,0,1,4,0.9890289902687073,0.010971009731292725,0.011031627655029297,1,1,7.4255039009957224e-09
A1TNZ4X167W60:1:B0007CXXDM,A1TNZ4X167W60,B0007CXXDM,tail,4,2392,0,0,1,0.9999864101409912,1.3589859008789062e-05,1.3589859008789062e-05,1,1,9.234297055890682e-11
A1TNZ4X167W60:1:B0007CXXDM,A1TNZ4X167W60,B0007CXXDM,tail,5,24273,0,0,1,0.9996891617774963,0.0003108382225036621,0.0003108978271484375,1,1,1.1284431051801318e-08
A1TNZ4X167W60:1:B0007CXXDM,A1TNZ4X167W60,B0007CXXDM,tail,6,19234,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1TNZ4X167W60:1:B0007CXXDM,A1TNZ4X167W60,B0007CXXDM,tail,7,1,1,0,1,0.9999637603759766,3.62396240234375e-05,3.62396240234375e-05,1,1,6.566710397359053e-10
A1TQPVNVDBPBDH:1:B00027DMI8,A1TQPVNVDBPBDH,B00027DMI8,head,0,19041,0,1,108,0.9889983534812927,0.011001646518707275,0.0110626220703125,4,4,9.877644018690956e-09
A1TQPVNVDBPBDH:1:B00027DMI8,A1TQPVNVDBPBDH,B00027DMI8,head,1,7818,0,1,106,0.8615114688873291,0.1384885311126709,0.14906692504882812,1,1,1.4641743151244668e-08
A1TQPVNVDBPBDH:1:B00027DMI8,A1TQPVNVDBPBDH,B00027DMI8,head,2,4301,0,1,7,0.9944005012512207,0.005599498748779297,0.005615234375,1,1,3.3672743933454985e-10
A1TQPVNVDBPBDH:1:B00027DMI8,A1TQPVNVDBPBDH,B00027DMI8,head,3,10682,0,1,3,0.9955325126647949,0.004467487335205078,0.004477500915527344,1,1,4.537471136670246e-09
A1TQPVNVDBPBDH:1:B00027DMI8,A1TQPVNVDBPBDH,B00027DMI8,head,4,29055,0,1,6,0.9863797426223755,0.013620257377624512,0.013713836669921875,1,1,2.7349384937314092e-08
A1TQPVNVDBPBDH:1:B00027DMI8,A1TQPVNVDBPBDH,B00027DMI8,head,5,3739,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1TQPVNVDBPBDH:1:B00027DMI8,A1TQPVNVDBPBDH,B00027DMI8,head,6,706,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1TQPVNVDBPBDH:1:B00027DMI8,A1TQPVNVDBPBDH,B00027DMI8,head,7,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A1U2HFSCT74J1R:23:B0048ICI3C,A1U2HFSCT74J1R,B0048ICI3C,tail,0,2087,0,1,108,0.9899948835372925,0.01000511646270752,0.0100555419921875,10,10,3.7981182145555015e-08
A1U2HFSCT74J1R:23:B0048ICI3C,A1U2HFSCT74J1R,B0048ICI3C,tail,1,13726,0,1,51,0.870822548866272,0.12917745113372803,0.13831710815429688,12,12,5.2623425006448343e-08
A1U2HFSCT74J1R:23:B0048ICI3C,A1U2HFSCT74J1R,B0048ICI3C,tail,2,2592,0,0,1,0.9960339069366455,0.003966093063354492,0.003973960876464844,1,1,1.7991445626711067e-08
A1U2HFSCT74J1R:23:B0048ICI3C,A1U2HFSCT74J1R,B0048ICI3C,tail,3,18459,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1U2HFSCT74J1R:23:B0048ICI3C,A1U2HFSCT74J1R,B0048ICI3C,tail,4,7891,0,0,1,0.9999998807907104,1.1920928955078125e-07,1.1920928955078125e-07,1,1,7.105427913466373e-15
