sample_key,target_group,baseline_rank,candidate_rank,union_covered,baseline_Recall@10,baseline_NDCG@10,baseline_Recall@50,candidate_Recall@10,candidate_NDCG@10,candidate_Recall@50,changed,broad_harm
A1U7RVXQM7K88X:validation:B00IIB82FS,tail,27,19,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A1UAX0R73G6EKH:validation:B0019TYZ66,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1UFLVSJ3IRETQ:validation:B00GYB17XI,head,25,25,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0
A1UYMXFON06KQ6:validation:B001ECQ4YO,head,12,12,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0
A1V8ZA5LNLF1FZ:validation:B000GFZWDO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1VESLZ76NGW4Z:validation:B007ML0OY2,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1VF5HRCDF99CF:validation:B00AO4EKSU,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1VJ6OQQNKOGS1:validation:B003RBQZKS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1VMYGQFBRWB41:validation:B009D7V4WO,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1VN9S26YLG3BI:validation:B007NUHHC4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1VR3AUXR1950S:validation:B000052XW5,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1W30R7E8W2WO5:validation:B000XE247K,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1W90JT631P7S7:validation:B004WSXD4G,head,,51,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0
A1WAIN9IT62DV:validation:B007ML0OY2,head,39,37,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A1WLOUDVX4BCPP:validation:B00BTNKRIM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1WOIZH1YV4Z5O:validation:B006X1LOQO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1WQ9VYNAQZ14R:validation:B002A0W3PI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1WSZED2O5MA5T:validation:B0041KLRYS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1WZVX3H5C6OZM:validation:B0084HCIHY,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1X14UWQET6DMA:validation:B0014568D8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1X2URS71RRMMF:validation:B009ZFMJVE,tail,19,16,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A1XDEFXN4QTEST:validation:B000OQ6YTG,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1XP1EPCT56HAS:validation:B00H0LVCVI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1XZET5BV5EYW1:validation:B00766SH60,tail,3,3,1,1.0,0.5,1.0,1.0,0.5,1.0,0,0
A1Y0OFER9AX8SK:validation:B0006Q3O3S,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1Y51LLK1BEPG2:validation:B005CSKFJQ,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1Y7P7UU6XH1Z5:validation:B0063VIQDI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1YE4XQ4I28DSW:validation:B00AH4THVM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1YH1Z44PMZQ1L:validation:B0050QLE4U,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1YIP6DQQLNBUC:validation:B004CCU9K8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1YL2J8E5WZ7MV:validation:B007ML9RNQ,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1YO2JISOJI0UG:validation:B0054MS97A,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1YQALBYMTYLH9:validation:B00AKYYSCM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1YW7MGDBVKJ20:validation:B00KHH2VOY,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0
A1YXVLZKRQ3ZJE:validation:B00DR8UYQW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1Z1U1SPXZ0YOK:validation:B008U1Q4DI,head,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0
A1Z2GKDCKMY7A1:validation:B0070TSNO4,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1Z6LEOOIN1ISV:validation:B0076HP5YG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1Z7FZP81N8CDU:validation:B00005304H,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1Z7U8EH5XQWBG:validation:B009DUJCVQ,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1ZF7W99I2TLMV:validation:B003BKYYVW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1ZH4U4FITOLKF:validation:B005PYWS60,head,39,38,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A1ZQE4QK48UXRG:validation:B005EIIEQA,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1ZTRCYKAI19O6:validation:B0017L4CVO,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1ZVMTIRYZQDL4:validation:B009G0E9CK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A203GFDF90DSWD:validation:B000EBZ7XK,head,3,3,1,1.0,0.5,1.0,1.0,0.5,1.0,0,0
A2056XPUC3D5JR:validation:B0094GHGQM,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A20AUNP1POQQ1T:validation:B002CML1JI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A20F0HBWII49A1:validation:B003ZUOCN8,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A20F84KUBWM88B:validation:B007ZRXYK4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A20GXHWQTP25F3:validation:B007BJ3KQ4,head,23,20,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A20IG24DLFALIA:validation:B00112AJ5C,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A20NWUJBL2HJIU:validation:B0073B3F06,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0
A20OWF4SMMXLQ4:validation:B000IJLGR4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A20QSZKC0BJ2KU:validation:B0000YUX4O,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A20SNZJ0WM1MIJ:validation:B0086EYYHW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A21AJWWROH0OA8:validation:B001ET79H8,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A21DNPVQ8Q0ZUN:validation:B003TU4CB6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A21FWV7IMMPSXP:validation:B006L6A9NK,head,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0
A21KH81TTYTGZO:validation:B0002JKPA4,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A21SH2ZNQ75ZVA:validation:B00A2Y2RQ4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A21SL94J53BDS9:validation:B00GMZUS2M,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A21SUXU312PFLK:validation:B000RSJKTM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A221Q1MAZ8DA1E:validation:B001AHAEZ8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A225OKW47SODNA:validation:B001U85CO0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A226VGZWOEBPGL:validation:B00GTBZNP6,head,7,7,1,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0,0
A22HZDVK34ZOKN:validation:B001UREIFU,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A22I5C2UYG0AET:validation:B00IP42FBA,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A22IDP8YERZ79X:validation:B009ZRFJFA,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A22JBNLAV7TKS1:validation:B005FYJB92,head,8,8,1,1.0,0.31546487678572877,1.0,1.0,0.31546487678572877,1.0,0,0
A22LQGRG61FDYW:validation:B00KQBR9FM,head,3,3,1,1.0,0.5,1.0,1.0,0.5,1.0,0,0
A22O1S4Q2XMPUB:validation:B00BKUHIO0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A22PTJN24G8FGC:validation:B00DDMIVSA,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A22QBPOG0A08AB:validation:B004FLR418,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A22UHUWQRB9SF4:validation:B006QFUQN4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A22YJTR3G7VT69:validation:B000C231SE,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A22Z5S22Y6HB16:validation:B0082BNW5E,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2308TJAZZMLDR:validation:B000ELP5KA,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A23598RZR42B7Z:validation:B000BZB1FC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A238KHDWE8YUM8:validation:B002PBLH3Q,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A239E3A3LVOVW1:validation:B001E6OC44,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A239I83OASPLIS:validation:B004UGN818,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A23IHYV8JDP0YX:validation:B005YVI3UO,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A23KZ0YXN76OSF:validation:B008MAPGEK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A23NAOS45G0W7R:validation:B003AKHQG8,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A23OP5BUY6T41Y:validation:B008RS4LO8,head,7,6,1,1.0,0.3333333333333333,1.0,1.0,0.3562071871080222,1.0,1,0
A23P5BO1UGNIRR:validation:B008U2Y9BQ,head,37,47,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A23ZVQNAFI3T6I:validation:B009YSXB3M,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A243HGRMEUOTK7:validation:B003VUAOOI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A24DY61P0RE0ZO:validation:B005AN3TK0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A24EL0JGMZ2K94:validation:B001BMLJU6,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A24FY1EBJ7EWLH:validation:B0056GDG90,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A24JRVJFYYXKPS:validation:B00EA5AKLK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A24O15MYDNLZBE:validation:B00AHF1GK6,head,5,5,1,1.0,0.38685280723454163,1.0,1.0,0.38685280723454163,1.0,0,0
A24S3PRQAAHCF1:validation:B0006GZCVK,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0
A24T0DPYM1QB98:validation:B000ODM538,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A24U6WGBZ4P74W:validation:B00HM6IXH2,head,30,22,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A24UJFD6O4QWD8:validation:B001NJGARY,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A24W8RUC7ESEAP:validation:B007M6EALK,tail,,59,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0
A24ZEH6X4AJNR4:validation:B004CDV7EY,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A24ZZDW0UWRDZ3:validation:B002SZ7FUI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A25CXZCEN02WO7:validation:B0068Y6CA4,head,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0
A25EHZNTPJ3OA9:validation:B0000ZHOEU,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A25G7CVT27YGPR:validation:B00HSE4WJ6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A25GSI8SMCBKNO:validation:B005LR8KY0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A25IJR1OAOW65B:validation:B0043494XS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A25MLGY8JAC424:validation:B001F51TBI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A25OKJJ2BW9K90:validation:B000G666HE,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A25VWCCTZQ446:validation:B00AQ9RTBS,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0
A2628GRX57R8KV:validation:B000IVB1G8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A264IRUOI346RO:validation:B002OVV7F0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A265UBIEL8CDQU:validation:B0047DLDX4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A26B2G9G1IL9V1:validation:B008T85MU8,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A26BVG9VAJZILX:validation:B008GOR6O0,head,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0
A26HIOR0STELHI:validation:B00KHGIK54,head,5,6,1,1.0,0.38685280723454163,1.0,1.0,0.3562071871080222,1.0,1,0
A26MBVPPXZN1YM:validation:B00H41LTL2,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A26XBDHFLFR7YI:validation:B0068YCFUA,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A277UAKKEGKR04:validation:B00GYB1ECW,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A27A64XRTQKJW2:validation:B002MZ8BK2,head,13,8,1,0.0,0.0,1.0,1.0,0.31546487678572877,1.0,1,0
A27AF4DLLOBQDQ:validation:B000GCV588,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A27CHHVU7IDB2Y:validation:B00A76CPUA,head,10,10,1,1.0,0.2890648263178879,1.0,1.0,0.2890648263178879,1.0,0,0
A27HJBFDSTFVFG:validation:B0087I6790,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A28FN8RMZACYLX:validation:B000A409J8,head,3,3,1,1.0,0.5,1.0,1.0,0.5,1.0,0,0
A28HEO62IGXHRT:validation:B002XY1NHU,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A28HRC0TH1N80L:validation:B008U4DUGO,head,4,4,1,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,0,0
A28N0F64GESQUQ:validation:B000HGIQRG,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A28N9L2ODRWPEN:validation:B009T47YZ2,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A28UFYH79BA0Q1:validation:B000V8MTIC,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A28WBYCQOCIJSB:validation:B003COAFPQ,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2909S4G2Y2D7V:validation:B004TSFE6Y,head,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0
A29BPMJI0ZYH4H:validation:B007BLN17K,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A29JIHMSF6QL7D:validation:B0080SCRA0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A29LLOSEJDOWJ7:validation:B001CE6T76,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A29SLA94SB3B0:validation:B000R3215W,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A29TWAFI927A05:validation:B005DU5MY6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A29TY2EUAXSG2L:validation:B00392FQSM,tail,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0
A29UMMMHTHRMDM:validation:B008B2AULI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2A2IE8NTCQETX:validation:B005XY43IS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2A79PKL99ZJ7Y:validation:B00EZMBD9Q,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2AAPOBD0C8COT:validation:B004Y9M4DE,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2AEQGWKOIVXN7:validation:B00KH6F6TM,head,7,7,1,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0,0
A2AEQSSI637PJ0:validation:B00A5XWKXM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2AH6WOZBBZQMH:validation:B005IHEBJ6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2AOG6C4CT5I38:validation:B0000536EW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2AOW20EGSCAY2:validation:B004D24818,head,10,10,1,1.0,0.2890648263178879,1.0,1.0,0.2890648263178879,1.0,0,0
A2APAXS8VPZPBS:validation:B00021B95W,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2AX9C569CKHOJ:validation:B004T3K54U,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2AZFMRH2QA03V:validation:B005O0GBHC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2B76THFSJ68QU:validation:B00683MOWK,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2BJEXP8HYQATV:validation:B000EGMBUM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2BK8AJS9ASZPL:validation:B000G666HE,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2BY7LRPQI9YZQ:validation:B0069YCYB4,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2BZ8ED19Y8ULX:validation:B0059GQYGY,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2C1UKIX4TUFHB:validation:B001I6NZ0W,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2C5S5TX4P3TSJ:validation:B001DYM62C,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2CA0FM9SF5VQY:validation:B004Z40048,head,13,13,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0
A2CAT3DSH7QEDN:validation:B0036FTEVC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2CDT7ZX0NAM51:validation:B00005NFBJ,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2CFPL3ZFB99US:validation:B0000632EN,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2CJT22DLQ4589:validation:B003UTEE32,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2CJTD63X8RRKR:validation:B0046DZQDS,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2CJTTCFMZGCP1:validation:B008U1Q4DI,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0
A2CPQQ4UF85LV6:validation:B002JPJ2ZS,head,35,32,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A2CQIWHK4CKTGZ:validation:B009ZB6MKM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2CXL99PJU4DVS:validation:B000RYSXWG,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2CY25OPBB3LHO:validation:B006Z96OI2,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2D135ZAJ1KUKV:validation:B00122CP30,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2D47Q6Y5N3YOQ:validation:B0061KQG6K,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0
A2D914K7LL3TM0:validation:B00373MSNE,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2DBKE90MSCOST:validation:B0013KY296,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2DF1BGAKXQCLC:validation:B005FFVATK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2DJVGQNF16W2Q:validation:B008U1Q4DI,head,5,5,1,1.0,0.38685280723454163,1.0,1.0,0.38685280723454163,1.0,0,0
A2DMTDY25APFKC:validation:B000CECSAO,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2DPYMNI2HCIOI:validation:B000X9WXSU,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2DVBJ5C100RSX:validation:B009ERIUNY,head,,61,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0
A2DXF1T84N58CZ:validation:B003COAFPQ,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2E1240Z6FRVT9:validation:B00BUJU79Y,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2EBROCMXYX9UM:validation:B00AYCOLMC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2EHYCA29NSQLU:validation:B00ARCQHBC,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0
A2EWFC2M82ZZ9A:validation:B004Z40048,head,15,14,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A2EWVR2XVQJ0L4:validation:B0029OIWNC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2F1FP9DWAWMNB:validation:B000O8R4CA,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2F6NONFUDB6UK:validation:B00EOP3MJI,tail,6,6,1,1.0,0.3562071871080222,1.0,1.0,0.3562071871080222,1.0,0,0
A2FC89NUP5CL8B:validation:B001RMP7M6,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2FG07CI34TMH3:validation:B00CST4AS4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2FIH6L9KWOXLR:validation:B004BCT860,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2FKVWN8P7K00V:validation:B002KCCEGO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2FLJCJ3SW0TUY:validation:B00BRGUNV2,head,3,3,1,1.0,0.5,1.0,1.0,0.5,1.0,0,0
A2FNFTU6HKG4XF:validation:B00641UCY8,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2FOR1IJSX76LQ:validation:B0084BPHY6,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2FQHAYSPJO1WP:validation:B009G0E9CK,tail,28,27,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A2FRNWBGJJYDUA:validation:B003V265QW,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2FXSX1RJ2KNNX:validation:B007AU0FXA,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2FYFGL9S37941:validation:B0096WUELS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2G3AS5HK35AHD:validation:B000GXBGIG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2G5WFK1DZECRQ:validation:B002PMLGOU,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2G7VJ4HTWUS9T:validation:B0067F8BBM,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2GFXRRTMS3DT6:validation:B002B8VE4U,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2GQNR51XCO977:validation:B004F949V8,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2GRW3WTM4AJFO:validation:B00CJ3MDJW,head,8,7,1,1.0,0.31546487678572877,1.0,1.0,0.3333333333333333,1.0,1,0
A2GT1S2L7YX426:validation:B004BEB9SI,tail,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0
A2H6KI5U0OPDCO:validation:B00BFYJPUG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2H97L4ZA29PDQ:validation:B002B9DWBC,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2HEYK5LUR3FFO:validation:B007AS4L96,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2HG9NVQFR75G1:validation:B002D4KCPY,tail,,60,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0
A2HHE6YJEFD9ZW:validation:B00HP49992,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2HIDTJ9QWY7YQ:validation:B00AZBTUNC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2HIH6B5928MHX:validation:B001DOA73C,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2HN3YHB3WOVTH:validation:B00703EITY,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2HUJQL69W4F6X:validation:B00CJ1YFZY,tail,6,4,1,1.0,0.3562071871080222,1.0,1.0,0.43067655807339306,1.0,1,0
A2HY6F8649VI3Q:validation:B00F4VWXO6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2I2K726457FNS:validation:B0054GLD1U,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0
A2I56BBI20YV1C:validation:B005EFYXLI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2I85TDI7XF3C3:validation:B000C21096,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2IW10BPHCYQG2:validation:B006YDJ71K,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2J0BQRKWLW7VB:validation:B00A8M0ARI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2J7DA0G60DEPJ:validation:B001DU718U,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2J9TNG9EPPBWV:validation:B001189I3A,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2JE8OS1NN9YDB:validation:B0009EILKS,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2JLYOGJHC5X3T:validation:B007ONF4OI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2JR5ZTSYSIQYX:validation:B003UI3M86,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2JXCOUGYS5Y4J:validation:B00C0CVAY6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2K0L471I2GKZH:validation:B00C2SJDRY,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A2K1BVRREVIX0T:validation:B007RTR8TS,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0
