user,stratum,history_length,lp_full,lp_coarse_only,lp_minus_link_ids,lp_minus_cf_ids,lp_minus_all_fine_ids,lp_matched_0,lp_matched_1,lp_matched_2,lp_matched_3,lp_matched_4,lp_matched_5,lp_matched_6,lp_matched_7,raw_link_harm,matched_control_effect,adjusted_link_echo,metadata_benefit,raw_cf_harm,raw_all_id_harm
A236E6Y09LWX2J,tail_hit,8,-0.48997145891189575,-0.8198996186256409,-0.45843392610549927,-0.8542590141296387,-0.8836532831192017,-0.49123379588127136,-0.5006378293037415,-0.5070071220397949,-0.485775887966156,-0.4853138327598572,-0.514167308807373,-0.5049587488174438,-0.49109071493148804,0.031537532806396484,-0.00755169615149498,0.039089228957891464,-0.06375366449356079,-0.3642875552177429,-0.3936818242073059
AYVBGONQ2AVXB,tail_hit,3,-0.4877016544342041,-4.81758975982666,-0.5140460729598999,-2.607733964920044,-2.611360788345337,-0.48595187067985535,-0.4834621548652649,-0.5062130689620972,-0.4978458881378174,-0.5015416741371155,-0.509929358959198,-0.5328418016433716,-0.4857460558414459,-0.0263444185256958,-0.01273982971906662,-0.013604588806629181,2.2062289714813232,-2.12003231048584,-2.123659133911133
A3RG1M07FULK14,tail_hit,3,-0.07370202988386154,-3.155893325805664,-0.07526878267526627,-2.6451072692871094,-2.643463134765625,-0.06299186497926712,-0.07016947120428085,-0.06566141545772552,-0.06336096674203873,-0.060878194868564606,-0.06638602912425995,-0.06381572782993317,-0.06644885987043381,-0.0015667527914047241,0.008737963624298573,-0.010304716415703297,0.5124301910400391,-2.571405239403248,-2.5697611048817635
A2DT9P6XQW3T39,tail_hit,10,-0.10714199393987656,-4.328289031982422,-0.18374104797840118,-6.380424499511719,-6.300528049468994,-0.10828942060470581,-0.09876464307308197,-0.10511185228824615,-0.08875874429941177,-0.0943223237991333,-0.10147881507873535,-0.09585598856210709,-0.10386420786380768,-0.07659905403852463,0.007586244493722916,-0.08418529853224754,-1.9722390174865723,-6.273282505571842,-6.193386055529118
AIPSUF99BQ17T,tail_hit,13,-0.3337094783782959,-1.341842532157898,-0.27150559425354004,-1.161061406135559,-1.1238280534744263,-0.33295074105262756,-0.3315083384513855,-0.36074310541152954,-0.3388042151927948,-0.3393476903438568,-0.3441365659236908,-0.34525421261787415,-0.32872724533081055,0.06220388412475586,-0.006474535912275314,0.06867842003703117,0.21801447868347168,-0.8273519277572632,-0.7901185750961304
A2FSPD94H4SYE3,tail_hit,8,-0.578199028968811,-2.483194351196289,-1.2470340728759766,-2.5086002349853516,-2.496387004852295,-0.621696412563324,-0.5746803283691406,-0.5986824631690979,-0.587851881980896,-0.5830234885215759,-0.580115020275116,-0.6195158362388611,-0.5865112543106079,-0.6688350439071655,-0.015810556709766388,-0.6530244871973991,-0.01319265365600586,-1.9304012060165405,-1.9181879758834839
A3CILPIAW45HA2,tail_hit,6,-0.0029065704438835382,-8.096909523010254,-0.0029134065844118595,-8.960993766784668,-9.38048267364502,-0.002833397826179862,-0.002042736392468214,-0.0020320783369243145,-0.002440542448312044,-0.002803924260661006,-0.002720444230362773,-0.002386075910180807,-0.002377157798036933,-6.836140528321266e-06,0.00045202579349279404,-0.0004588619340211153,-1.2835731506347656,-8.958087196340784,-9.377576103201136
A1V106YS1KRAMV,tail_hit,17,-0.7745702862739563,-2.327484369277954,-0.7549349069595337,-2.272352695465088,-2.3829617500305176,-0.7659975290298462,-0.7778474688529968,-0.7596839070320129,-0.7764456868171692,-0.7585386633872986,-0.783226490020752,-0.7633004784584045,-0.766139030456543,0.019635379314422607,0.0056728795170784,0.013962499797344208,-0.05547738075256348,-1.4977824091911316,-1.6083914637565613
A16Q29GKE0WNW4,tail_hit,3,-0.7150991559028625,-11.89027214050293,-0.5510571002960205,-13.502697944641113,-13.553306579589844,-0.8255825638771057,-0.7447317838668823,-0.7346569299697876,-0.7990635633468628,-0.7495613694190979,-0.8397960662841797,-0.777340292930603,-0.8469435572624207,0.16404205560684204,-0.07461035996675491,0.23865241557359695,-1.663034439086914,-12.78759878873825,-12.838207423686981
A3RQIVB0TE5R9J,tail_hit,5,-0.7043014168739319,-1.367156982421875,-0.7058245539665222,-2.144030809402466,-2.1446757316589355,-0.6687529683113098,-0.6725040674209595,-0.6793996691703796,-0.6796660423278809,-0.6720662117004395,-0.6954437494277954,-0.7010660171508789,-0.6914663910865784,-0.001523137092590332,0.021755777299404144,-0.023278914391994476,-0.7775187492370605,-1.439729392528534,-1.4403743147850037
A1CMD08Z49PGKQ,tail_hit,9,-0.26981672644615173,-8.49680233001709,-0.15183208882808685,-5.907057285308838,-5.883229732513428,-0.28474459052085876,-0.27329355478286743,-0.285627543926239,-0.2765425145626068,-0.2230338752269745,-0.2060975730419159,-0.28104472160339355,-0.2895174026489258,0.11798463761806488,0.004829004406929016,0.11315563321113586,2.613572597503662,-5.637240558862686,-5.613413006067276
A3LRLLBCS4X5C1,tail_hit,4,-0.4566076099872589,-2.915836811065674,-0.45350903272628784,-2.170711040496826,-2.1501078605651855,-0.488052099943161,-0.47394242882728577,-0.46149584650993347,-0.45029327273368835,-0.45952463150024414,-0.4415926933288574,-0.4614681303501129,-0.4655734598636627,0.0030985772609710693,-0.006135210394859314,0.009233787655830383,0.7657289505004883,-1.7141034305095673,-1.6935002505779266
A2IIOKKY2VUX4B,tail_hit,7,-0.3654116988182068,-13.349393844604492,-0.33203691244125366,-16.152048110961914,-16.248743057250977,-0.3708049952983856,-0.3729434311389923,-0.36534374952316284,-0.38279104232788086,-0.38466015458106995,-0.3668065369129181,-0.38271674513816833,-0.38741305470466614,0.033374786376953125,-0.01127326488494873,0.044648051261901855,-2.8993492126464844,-15.786636412143707,-15.88333135843277
A1CO03HHPZZ75A,tail_hit,3,-1.037831425666809,-1.1786798238754272,-1.135019063949585,-1.0263211727142334,-1.0087252855300903,-1.0511192083358765,-1.0663963556289673,-1.0732547044754028,-1.035234808921814,-1.03281569480896,-0.998404324054718,-1.0963841676712036,-1.039961814880371,-0.09718763828277588,-0.011364959180355072,-0.0858226791024208,0.16995453834533691,0.011510252952575684,0.02910614013671875
APYRXAHZ1VJ9Y,tail_hit,3,-0.42028120160102844,-0.9350340962409973,-0.43029430508613586,-1.1122560501098633,-1.1117583513259888,-0.41792210936546326,-0.42047739028930664,-0.4126671254634857,-0.41992029547691345,-0.41151848435401917,-0.41404989361763,-0.42006245255470276,-0.40843528509140015,-0.010013103485107422,0.0046495720744132996,-0.014662675559520721,-0.17672425508499146,-0.6919748485088348,-0.6914771497249603
A33Y183UFAWA7B,tail_hit,3,-0.8616880774497986,-1.9404184818267822,-0.9164137244224548,-1.6642897129058838,-1.6745023727416992,-0.8724279999732971,-0.8698673248291016,-0.8615922927856445,-0.8461769819259644,-0.8674834966659546,-0.8559712767601013,-0.8799268007278442,-0.8464880585670471,-0.05472564697265625,-0.0008037015795707703,-0.05392194539308548,0.265916109085083,-0.8026016354560852,-0.8128142952919006
A1FYQL0TKQCHGK,tail_hit,5,-0.41939035058021545,-7.20851993560791,-0.351755827665329,-8.106694221496582,-8.133041381835938,-0.42130282521247864,-0.4426715672016144,-0.42696693539619446,-0.4127170741558075,-0.4161083996295929,-0.42809396982192993,-0.46734264492988586,-0.4219169616699219,0.06763452291488647,-0.010249696671962738,0.07788421958684921,-0.9245214462280273,-7.687303870916367,-7.713651031255722
A3UMD2J83ORKUF,tail_hit,4,-0.8655356764793396,-3.690457582473755,-0.9033230543136597,-3.231257915496826,-3.2912025451660156,-0.7869672179222107,-0.869340181350708,-0.863677978515625,-0.8274426460266113,-0.8288270235061646,-0.8339231610298157,-0.8433555364608765,-0.8371500372886658,-0.03778737783432007,0.029200203716754913,-0.06698758155107498,0.39925503730773926,-2.3657222390174866,-2.425666868686676
A1X0OTJ62S2T22,tail_hit,3,-0.7567605376243591,-1.1489942073822021,-0.7326884865760803,-1.107214331626892,-1.0931191444396973,-0.7995850443840027,-0.7817403078079224,-0.7061273455619812,-0.7085094451904297,-0.7654134631156921,-0.723586916923523,-0.7283013463020325,-0.7384926080703735,0.02407205104827881,0.012790977954864502,0.011281073093414307,0.05587506294250488,-0.35045379400253296,-0.33635860681533813
A32T585IZ0DJX2,tail_hit,5,-0.8418859243392944,-10.632875442504883,-0.8536105155944824,-12.913467407226562,-13.33188533782959,-0.8507146835327148,-0.8491806983947754,-0.8662834167480469,-0.8686264157295227,-0.8486811518669128,-0.8570097088813782,-0.8749720454216003,-0.8776102662086487,-0.011724591255187988,-0.019748874008655548,0.00802428275346756,-2.699009895324707,-12.071581482887268,-12.489999413490295
A2QM8VVDIFINV7,tail_hit,5,-1.6607989072799683,-5.068731784820557,-1.5964351892471313,-5.349517822265625,-5.309332847595215,-1.7021291255950928,-1.6690692901611328,-1.6416270732879639,-1.6048219203948975,-1.677855134010315,-1.7442057132720947,-1.7294045686721802,-1.7596367597579956,0.06436371803283691,-0.030294790863990784,0.0946585088968277,-0.2406010627746582,-3.6887189149856567,-3.6485339403152466
AOPE6UAYEZPEG,tail_hit,4,-0.7378931641578674,-1.0606423616409302,-0.7317248582839966,-0.9567365646362305,-0.9536696076393127,-0.7508597373962402,-0.7335128784179688,-0.734631359577179,-0.7469061613082886,-0.7629679441452026,-0.7285585999488831,-0.7455740571022034,-0.7361690402030945,0.00616830587387085,-0.004504308104515076,0.010672613978385925,0.10697275400161743,-0.21884340047836304,-0.2157764434814453
A1LUXL5GEANXL9,tail_hit,13,-1.0836055278778076,-9.070027351379395,-1.0732144117355347,-12.0474853515625,-12.017980575561523,-1.0927283763885498,-1.1416637897491455,-1.0339018106460571,-1.0295069217681885,-1.0245519876480103,-1.0284234285354614,-1.0900987386703491,-1.038327693939209,0.01039111614227295,0.02370518445968628,-0.01331406831741333,-2.947953224182129,-10.963879823684692,-10.934375047683716
A2FYNL3Z5AJB5M,tail_hit,3,-0.28765562176704407,-1.05853271484375,-0.23649312555789948,-1.2598286867141724,-1.2808293104171753,-0.28854599595069885,-0.28628677129745483,-0.2793411314487457,-0.2807042896747589,-0.28466328978538513,-0.2838624119758606,-0.28073447942733765,-0.27616772055625916,0.05116249620914459,0.005117360502481461,0.04604513570666313,-0.2222965955734253,-0.9721730649471283,-0.9931736886501312
A28BSV6KDF862D,tail_hit,8,-0.355882853269577,-1.1825984716415405,-0.38188913464546204,-0.7606748938560486,-0.7682046294212341,-0.35572266578674316,-0.3514331877231598,-0.3636360168457031,-0.3551247715950012,-0.3545535206794739,-0.33671754598617554,-0.37933462858200073,-0.39201784133911133,-0.02600628137588501,-0.0051846690475940704,-0.02082161232829094,0.4143938422203064,-0.40479204058647156,-0.4123217761516571
A15XZFMT2VL1DB,tail_hit,9,-0.5968217253684998,-2.9037740230560303,-0.6879630088806152,-3.512169361114502,-3.42358660697937,-0.590020477771759,-0.6053990125656128,-0.5906899571418762,-0.5754164457321167,-0.5948538184165955,-0.583971381187439,-0.6074820160865784,-0.575431764125824,-0.09114128351211548,0.006413616240024567,-0.09755489975214005,-0.5198125839233398,-2.915347635746002,-2.8267648816108704
A3TQOKJKWRWUDG,tail_hit,7,-0.5818853378295898,-1.0790722370147705,-0.6028565168380737,-0.9013128280639648,-0.8866975903511047,-0.5633276104927063,-0.5932759046554565,-0.5818561315536499,-0.580565333366394,-0.572209894657135,-0.5798262357711792,-0.5741626620292664,-0.5882996320724487,-0.020971179008483887,0.0026949122548103333,-0.02366609126329422,0.19237464666366577,-0.319427490234375,-0.3048122525215149
AMAEN1XO8STCN,tail_hit,6,-0.5536081790924072,-1.200648546218872,-0.5430144667625427,-1.01851224899292,-1.00368070602417,-0.5517350435256958,-0.5497047305107117,-0.5484212636947632,-0.5783056020736694,-0.5617603063583374,-0.561177134513855,-0.5548838973045349,-0.5457202792167664,0.010593712329864502,-0.002855353057384491,0.013449065387248993,0.19696784019470215,-0.4649040699005127,-0.4500725269317627
AFUK43DFWE43J,tail_hit,3,-0.822151243686676,-1.7312759160995483,-0.7768695950508118,-1.6016639471054077,-1.5957813262939453,-0.8370572924613953,-0.8409299254417419,-0.8373996615409851,-0.8179351091384888,-0.8231778144836426,-0.8187763094902039,-0.8169423341751099,-0.8527370691299438,0.04528164863586426,-0.008468195796012878,0.053749844431877136,0.13549458980560303,-0.7795127034187317,-0.7736300826072693
A89ZZKNDFQH23,tail_hit,20,-1.014200210571289,-1.8871408700942993,-1.0334514379501343,-2.20817232131958,-2.2001469135284424,-0.9993420243263245,-1.0058449506759644,-0.9795328974723816,-1.0174304246902466,-1.0271693468093872,-1.030449628829956,-1.0074394941329956,-1.0255142450332642,-0.019251227378845215,0.00260983407497406,-0.021861061453819275,-0.31300604343414307,-1.193972110748291,-1.1859467029571533
A2RYB1FFO62J7V,tail_hit,7,-0.7483668327331543,-0.7863127589225769,-0.7654083967208862,-1.0338222980499268,-1.2560598850250244,-0.7344222068786621,-0.7511731386184692,-0.753362238407135,-0.7582969665527344,-0.7586470246315002,-0.7481745481491089,-0.7774690389633179,-0.7550610899925232,-0.017041563987731934,-0.006208948791027069,-0.010832615196704865,-0.4697471261024475,-0.28545546531677246,-0.5076930522918701
AD064CIXDTLPC,tail_hit,4,-0.248663067817688,-2.5364797115325928,-0.26788410544395447,-1.7174047231674194,-1.7021485567092896,-0.24300968647003174,-0.24202117323875427,-0.24662379920482635,-0.24692822992801666,-0.25035330653190613,-0.23690375685691833,-0.2612232267856598,-0.26027095317840576,-0.01922103762626648,0.0002463012933731079,-0.019467338919639587,0.8343311548233032,-1.4687416553497314,-1.4534854888916016
A34AGKU14DGF5K,tail_hit,4,-0.8764546513557434,-0.9634872078895569,-0.8549820780754089,-1.1504137516021729,-1.2117522954940796,-0.8220629096031189,-0.8390039801597595,-0.8156237602233887,-0.822540819644928,-0.8295866250991821,-0.8311282396316528,-0.8405810594558716,-0.8476263284683228,0.021472573280334473,0.04543543606996536,-0.02396286278963089,-0.2482650876045227,-0.27395910024642944,-0.3352976441383362
A1IF2WH3K7I4HY,tail_hit,4,-0.7781888246536255,-0.6221337914466858,-0.8758667707443237,-0.5303195714950562,-0.5504521727561951,-0.817055881023407,-0.736210823059082,-0.8115745186805725,-0.7767014503479004,-0.8223828673362732,-0.7616979479789734,-0.7994058728218079,-0.8551397919654846,-0.09767794609069824,-0.019332319498062134,-0.07834562659263611,0.07168161869049072,0.24786925315856934,0.22773665189743042
A2G1L1KWIHNQFI,tail_hit,4,-0.16929641366004944,-10.829293251037598,-0.16476571559906006,-13.28557014465332,-13.368977546691895,-0.15275512635707855,-0.14755094051361084,-0.15911121666431427,-0.16167816519737244,-0.16070698201656342,-0.1585622876882553,-0.17625124752521515,-0.16568513214588165,0.00453069806098938,0.009008776396512985,-0.004478078335523605,-2.539684295654297,-13.11627373099327,-13.199681133031845
A1Z3AV93ONK5VF,tail_hit,20,-0.43067091703414917,-2.3867132663726807,-0.40334728360176086,-1.9219411611557007,-1.9625952243804932,-0.4269382059574127,-0.4210190176963806,-0.4274384081363678,-0.4205819070339203,-0.4359498620033264,-0.4335690438747406,-0.4298485815525055,-0.4272795021533966,0.027323633432388306,0.002842850983142853,0.024480782449245453,0.4241180419921875,-1.4912702441215515,-1.531924307346344
A337J7BX0GOZIR,tail_hit,5,-0.59027099609375,-1.1721738576889038,-0.49845218658447266,-0.9369001984596252,-0.9272729158401489,-0.5818108916282654,-0.5777518153190613,-0.5785709619522095,-0.5935049057006836,-0.5797056555747986,-0.5760245323181152,-0.5687860250473022,-0.5806884765625,0.09181880950927734,0.010665588080883026,0.08115322142839432,0.24490094184875488,-0.34662920236587524,-0.3370019197463989
A27H9DOUGY9FOS,tail_hit,19,-0.21145644783973694,-9.403590202331543,-0.41311535239219666,-12.07264232635498,-12.133767127990723,-0.2121274471282959,-0.1984429806470871,-0.1978156715631485,-0.18954215943813324,-0.20163819193840027,-0.20024076104164124,-0.2094055414199829,-0.21698608994483948,-0.20165890455245972,0.00818159244954586,-0.20984049700200558,-2.7301769256591797,-11.861185878515244,-11.922310680150986
A2V4EBL0Q11F91,tail_hit,3,-0.4151756763458252,-13.774611473083496,-0.39361047744750977,-15.706792831420898,-15.80721378326416,-0.436619371175766,-0.4284422993659973,-0.44226714968681335,-0.4528631865978241,-0.43738406896591187,-0.4252300560474396,-0.4233025014400482,-0.41627568006515503,0.02156519889831543,-0.017622362822294235,0.039187561720609665,-2.032602310180664,-15.291617155075073,-15.392038106918335
A3BUN5KKKUMUIH,tail_hit,8,-0.8570602536201477,-1.103066325187683,-0.8735880255699158,-0.7250666618347168,-0.7623773813247681,-0.8588386178016663,-0.8608401417732239,-0.8643056154251099,-0.8482195734977722,-0.8679841756820679,-0.8586770296096802,-0.8727778196334839,-0.87635338306427,-0.016527771949768066,-0.006439290940761566,-0.0100884810090065,0.34068894386291504,0.1319935917854309,0.09468287229537964
AXJVVX4A2P7B9,tail_hit,5,-0.17668721079826355,-1.3557714223861694,-0.23726987838745117,-1.4213383197784424,-1.4136954545974731,-0.15736769139766693,-0.15412820875644684,-0.1744694709777832,-0.16321872174739838,-0.16513752937316895,-0.16486482322216034,-0.15938329696655273,-0.16227324306964874,-0.06058266758918762,0.014081837609410286,-0.07466450519859791,-0.05792403221130371,-1.2446511089801788,-1.2370082437992096
A2ESYF5YSDV4NF,tail_hit,3,-0.2683236598968506,-2.1133885383605957,-0.21317513287067413,-2.0930750370025635,-2.0892324447631836,-0.2944861352443695,-0.2957146167755127,-0.301068514585495,-0.2704688608646393,-0.26023197174072266,-0.256692111492157,-0.3028356730937958,-0.28976815938949585,0.05514852702617645,-0.015584595501422882,0.07073312252759933,0.02415609359741211,-1.824751377105713,-1.820908784866333
A2Z44TJ81QSHYB,tail_hit,5,-0.9165668487548828,-0.84720778465271,-0.8555102348327637,-0.846084475517273,-0.8477162718772888,-0.9158756732940674,-0.9020020365715027,-0.9097030758857727,-0.9126514792442322,-0.9177355766296387,-0.9172981977462769,-0.8988000154495239,-0.916395902633667,0.06105661392211914,0.005259104073047638,0.0557975098490715,-0.0005084872245788574,0.07048237323760986,0.068850576877594
A1NCCYZ93D52YP,tail_hit,5,-0.6849850416183472,-1.1021872758865356,-0.7210770845413208,-1.0467469692230225,-1.0455248355865479,-0.6577774882316589,-0.6746371984481812,-0.6840019822120667,-0.6581028699874878,-0.6872326135635376,-0.6756680607795715,-0.663490355014801,-0.6833938956260681,-0.03609204292297363,0.011946983635425568,-0.0480390265583992,0.05666244029998779,-0.3617619276046753,-0.3605397939682007
A28EZP272508ZZ,tail_hit,4,-0.8635424971580505,-3.6509525775909424,-0.7994299530982971,-3.1620373725891113,-3.151822090148926,-0.8678410053253174,-0.8752753138542175,-0.9116914868354797,-0.8487593531608582,-0.8831592202186584,-0.8400795459747314,-0.8597410321235657,-0.8545189499855042,0.06411254405975342,-0.004090741276741028,0.06820328533649445,0.4991304874420166,-2.298494875431061,-2.2882795929908752
A2L5ZLXX6L6NXZ,tail_hit,4,-0.5251612067222595,-0.8495354652404785,-0.5486356019973755,-0.8275696635246277,-0.8341771960258484,-0.5406026840209961,-0.5318188071250916,-0.5294973254203796,-0.5273362994194031,-0.5289038419723511,-0.5290696620941162,-0.5318760871887207,-0.5313452482223511,-0.023474395275115967,-0.0061450377106666565,-0.01732935756444931,0.015358269214630127,-0.30240845680236816,-0.30901598930358887
AT08ZTZS42UJD,tail_hit,4,-0.8607921004295349,-0.87163245677948,-0.8610864281654358,-0.4700595736503601,-0.4970608055591583,-0.8421260714530945,-0.8662319183349609,-0.8529990315437317,-0.8646869659423828,-0.8706507086753845,-0.8730422258377075,-0.8584935069084167,-0.848915696144104,-0.0002943277359008789,0.0011488348245620728,-0.0014431625604629517,0.37457165122032166,0.3907325267791748,0.3637312948703766
A1LMH7HFNBZUCX,tail_hit,4,-1.1830469369888306,-2.9200167655944824,-1.2259045839309692,-2.5080959796905518,-2.567432165145874,-1.1553071737289429,-1.1935170888900757,-1.1781232357025146,-1.1680175065994263,-1.161505103111267,-1.1468888521194458,-1.1538857221603394,-1.133798360824585,-0.04285764694213867,0.02166655659675598,-0.06452420353889465,0.3525846004486084,-1.3250490427017212,-1.3843852281570435
A34SBQ95XEVLSO,tail_hit,6,-1.1403237581253052,-1.6487938165664673,-1.2235946655273438,-1.6701319217681885,-1.6487120389938354,-1.145828127861023,-1.1488821506500244,-1.1609495878219604,-1.166176438331604,-1.1329214572906494,-1.1704576015472412,-1.19785475730896,-1.1331841945648193,-0.08327090740203857,-0.01670803129673004,-0.06656287610530853,8.177757263183594e-05,-0.5298081636428833,-0.5083882808685303
AVN96N0FJSS4M,tail_hit,3,-0.8496261835098267,-1.8130767345428467,-0.8992745280265808,-1.4943937063217163,-1.5185785293579102,-0.801602840423584,-0.8239151239395142,-0.8462091088294983,-0.8003255128860474,-0.7929666638374329,-0.8132361173629761,-0.8201237916946411,-0.7675552368164062,-0.04964834451675415,0.04138438403606415,-0.0910327285528183,0.2944982051849365,-0.6447675228118896,-0.6689523458480835
A2TGPI8IHZ62KM,tail_hit,14,-0.3511555790901184,-1.0937681198120117,-0.455581396818161,-1.2549830675125122,-1.2167786359786987,-0.33800527453422546,-0.3202880918979645,-0.3278954327106476,-0.3463461995124817,-0.3323459327220917,-0.3366420269012451,-0.33352160453796387,-0.34257763624191284,-0.1044258177280426,0.01645280420780182,-0.12087862193584442,-0.12301051616668701,-0.9038274884223938,-0.8656230568885803
A275QNYIU56MPR,tail_hit,3,-0.31183841824531555,-6.967410564422607,-0.30183297395706177,-7.950209617614746,-7.984340667724609,-0.30778512358665466,-0.3204295337200165,-0.30950355529785156,-0.29245826601982117,-0.3051303029060364,-0.3124265968799591,-0.31579354405403137,-0.2933734357357025,0.010005444288253784,0.0047258734703063965,0.005279570817947388,-1.016930103302002,-7.6383711993694305,-7.672502249479294
A1L7T1V6YOSKCH,tail_hit,3,-0.3208361268043518,-3.5138392448425293,-0.3478660583496094,-1.820273518562317,-1.6981160640716553,-0.2904796898365021,-0.3018828332424164,-0.3059374988079071,-0.3050204813480377,-0.30722710490226746,-0.2994668483734131,-0.32431143522262573,-0.3053278923034668,-0.02702993154525757,0.015879403799772263,-0.04290933534502983,1.815723180770874,-1.499437391757965,-1.3772799372673035
A8HUTERW4EHGR,tail_hit,4,-0.8516092896461487,-1.2985419034957886,-0.8963414430618286,-1.029137372970581,-1.0410549640655518,-0.8651725053787231,-0.8559985756874084,-0.8713289499282837,-0.8480186462402344,-0.8645707368850708,-0.8615223169326782,-0.8711672425270081,-0.8761008977890015,-0.04473215341567993,-0.012625694274902344,-0.03210645914077759,0.2574869394302368,-0.17752808332443237,-0.18944567441940308
A3M6TSEV71537G,tail_hit,20,-0.8118845820426941,-2.0030667781829834,-0.8882977366447449,-1.4633539915084839,-1.6227551698684692,-0.80254065990448,-0.8023902773857117,-0.8135328888893127,-0.8208224177360535,-0.8271971344947815,-0.8159455060958862,-0.7974901795387268,-0.8177351355552673,-0.07641315460205078,-0.000322192907333374,-0.07609096169471741,0.38031160831451416,-0.6514694094657898,-0.8108705878257751
A1PURKNC4ESE5X,tail_hit,12,-0.8607186079025269,-1.3733298778533936,-0.8351202011108398,-1.0370947122573853,-1.0588890314102173,-0.8565525412559509,-0.8318110108375549,-0.8318497538566589,-0.8289512991905212,-0.8342536091804504,-0.836976945400238,-0.8476426005363464,-0.8339790105819702,0.02559840679168701,0.02296651154756546,0.0026318952441215515,0.31444084644317627,-0.1763761043548584,-0.19817042350769043
A3FIFD8Z4N1903,tail_hit,6,-0.7964867949485779,-0.9232016801834106,-0.7747087478637695,-0.8548243641853333,-0.8257027268409729,-0.8079417943954468,-0.792599618434906,-0.8154667019844055,-0.8018563389778137,-0.808546245098114,-0.8064468502998352,-0.8118520975112915,-0.8001988530158997,0.02177804708480835,-0.00912676751613617,0.03090481460094452,0.09749895334243774,-0.05833756923675537,-0.02921593189239502
A29529NCT9QBEG,tail_hit,5,-0.1843816190958023,-2.1392579078674316,-0.2046571969985962,-2.082624912261963,-2.1285951137542725,-0.19147776067256927,-0.18408389389514923,-0.18310925364494324,-0.19549454748630524,-0.1821349859237671,-0.18560263514518738,-0.19510135054588318,-0.17683745920658112,-0.020275577902793884,-0.0023486167192459106,-0.017926961183547974,0.01066279411315918,-1.8982432931661606,-1.9442134946584702
A1FIRS9FM1TWWO,tail_hit,3,-0.21180415153503418,-0.9114912152290344,-0.19710612297058105,-0.31095486879348755,-0.24857684969902039,-0.22411838173866272,-0.2236783653497696,-0.22360165417194366,-0.2296541929244995,-0.23892755806446075,-0.22883768379688263,-0.1995859593153,-0.2413872629404068,0.014698028564453125,-0.014419730752706528,0.029117759317159653,0.6629143953323364,-0.09915071725845337,-0.036772698163986206
A2I5QH4F5FDKK5,tail_hit,20,-0.9253497123718262,-3.5260937213897705,-0.9400297403335571,-2.170063018798828,-2.1918225288391113,-0.9376120567321777,-0.9212017059326172,-0.9393287897109985,-0.9351467490196228,-0.9302725791931152,-0.9302472472190857,-0.9381886720657349,-0.9351561665534973,-0.014680027961730957,-0.008044533431529999,-0.006635494530200958,1.3342711925506592,-1.244713306427002,-1.2664728164672852
A31DRB0X8BPPT6,tail_hit,3,-0.29178285598754883,-2.781163454055786,-0.3173111081123352,-1.6120898723602295,-1.594707727432251,-0.3361803889274597,-0.2856338322162628,-0.30056047439575195,-0.32009634375572205,-0.29591700434684753,-0.29901155829429626,-0.3172130584716797,-0.3227698802947998,-0.025528252124786377,-0.01788996160030365,-0.007638290524482727,1.1864557266235352,-1.3203070163726807,-1.3029248714447021
A4WOLMK7CJVUD,tail_hit,4,-0.8876532912254333,-1.7006644010543823,-0.9104889035224915,-0.9294157028198242,-0.9153561592102051,-0.8996241688728333,-0.9315157532691956,-0.900718629360199,-0.8891612887382507,-0.8982996344566345,-0.9286667108535767,-0.8953019380569458,-0.910911500453949,-0.022835612297058105,-0.01912166178226471,-0.003713950514793396,0.7853082418441772,-0.04176241159439087,-0.02770286798477173
ALDV8DDZWWPYE,tail_hit,11,-0.7915738821029663,-1.5033098459243774,-0.824497401714325,-1.9763319492340088,-2.0029964447021484,-0.7940352559089661,-0.7802344560623169,-0.8155445456504822,-0.7982096076011658,-0.7869636416435242,-0.7887890934944153,-0.7942805290222168,-0.7847587466239929,-0.03292351961135864,-0.0012781023979187012,-0.03164541721343994,-0.499686598777771,-1.1847580671310425,-1.2114225625991821
A3JKKU9CTOQQ0Q,tail_hit,5,-0.6390765905380249,-9.914979934692383,-0.6371244788169861,-12.392069816589355,-12.57817554473877,-0.6599296927452087,-0.6568104028701782,-0.627852737903595,-0.6454542875289917,-0.633567214012146,-0.6740577816963196,-0.6674101948738098,-0.6965813040733337,0.0019521117210388184,-0.018631361424922943,0.02058347314596176,-2.6631956100463867,-11.75299322605133,-11.939098954200745
A3FQSDAMKM98B2,tail_hit,6,-0.3539350628852844,-1.6073709726333618,-0.34543681144714355,-1.4905561208724976,-1.6335248947143555,-0.34632983803749084,-0.358940064907074,-0.3440459370613098,-0.34801551699638367,-0.3427208960056305,-0.3633953928947449,-0.35100290179252625,-0.3550654351711273,0.00849825143814087,0.00274556502699852,0.005752686411142349,-0.026153922080993652,-1.1366210579872131,-1.279589831829071
AQDJ79ZSWBMH8,tail_hit,5,-0.9548298716545105,-0.6986045837402344,-0.9677942395210266,-1.013405442237854,-1.022605061531067,-0.9674254655838013,-0.9659977555274963,-0.984183132648468,-0.9572706818580627,-0.9722023010253906,-0.9816340208053589,-0.9559850096702576,-0.9466988444328308,-0.012964367866516113,-0.011594779789447784,-0.0013695880770683289,-0.3240004777908325,-0.058575570583343506,-0.0677751898765564
