user_id	fold	target_source	baseline_rank	oof_rank	hit10_transition
ADDDFVHP3CSVA	4	union_miss	51	91	stable_miss
A1U26MFJAA1BB5	2	union_miss	51	91	stable_miss
A1313C3DLBAL73	1	union_miss	51	91	stable_miss
A2BOOGBAR3XJUP	4	union_miss	51	91	stable_miss
A1K6X4W9MRDI3L	4	union_miss	51	91	stable_miss
AOSSZ5GTWWI2	0	union_miss	51	91	stable_miss
A17BK17Y1RZ4JM	3	union_miss	51	91	stable_miss
A2FH90OXX8CYET	2	union_miss	51	91	stable_miss
AX9GYP3BMRQV3	4	union_miss	51	91	stable_miss
A1ZBEIL78MLR9Z	0	union_miss	51	91	stable_miss
A3JL2OEMAZX5VE	3	union_miss	51	91	stable_miss
A12B7ZMXFI6IXY	2	union_miss	51	91	stable_miss
A17LDNW8GIFID1	0	union_miss	51	91	stable_miss
A35OPPE57BH7WC	3	gram_only	1	2	stable_hit
AF0E9G6Q48G3S	3	union_miss	51	91	stable_miss
A10C4O0Q0TWXOL	4	union_miss	51	91	stable_miss
A1YHJBQPRUWYY6	4	union_miss	51	91	stable_miss
A2XSNKY719WLNP	0	union_miss	51	91	stable_miss
ATT3Q86G8YJV7	4	union_miss	51	91	stable_miss
A2S2MA2UJEPITG	4	union_miss	51	91	stable_miss
A361U4SXK7FCQE	0	both	30	35	stable_miss
A3CH3XIWNFRZ0	4	union_miss	51	91	stable_miss
AUOHOKWCO975I	0	union_miss	51	91	stable_miss
A2UP070S0MYD29	0	union_miss	51	91	stable_miss
AUNK2GN1VD1OD	0	both	25	29	stable_miss
A3ICRNAIQ8FW9N	1	union_miss	51	91	stable_miss
A23WKN7HJMASPY	4	both	11	10	gain
A18AO94P2ZIEF3	4	union_miss	51	91	stable_miss
AQPQN76P082B7	1	union_miss	51	91	stable_miss
A1EIYATKQIXUTN	3	union_miss	51	91	stable_miss
A2ROE86PIJIKLG	2	both	1	1	stable_hit
A2O6IMAQ8NTT65	1	both	1	1	stable_hit
A38GJX2ULM3VUC	0	union_miss	51	91	stable_miss
A29YBX1T32019F	2	union_miss	51	91	stable_miss
ABXOC6T1QLVOF	4	union_miss	51	91	stable_miss
A3NSZEWT3G16T8	2	union_miss	51	91	stable_miss
A1QJZTOIQ0EU88	1	union_miss	51	91	stable_miss
A3EJ3QK10A6ED0	2	both	1	1	stable_hit
A319W3J5PI9DBL	2	union_miss	51	91	stable_miss
A2JYBTA1MHR0KA	3	union_miss	51	91	stable_miss
A2P99LRDXBF8NF	4	union_miss	51	91	stable_miss
A3P1Q92ZO8FL2P	0	cf_only	51	57	stable_miss
A335BU9RKT2UEP	0	union_miss	51	91	stable_miss
A1C21QBAZ1W4Z2	0	both	3	3	stable_hit
A1PBA3FXW7MUN	0	union_miss	51	91	stable_miss
A14IN1UIXQ6CSU	0	union_miss	51	91	stable_miss
ASJ0MKRFZC47B	2	union_miss	51	91	stable_miss
A1BQYUZ59QHHJM	1	union_miss	51	91	stable_miss
A3QLY1F4RMZCFA	1	union_miss	51	91	stable_miss
A374ZM7127ODCT	1	union_miss	51	91	stable_miss
AO6VXFC1JIVHY	4	union_miss	51	91	stable_miss
A2FS38D943KX12	2	union_miss	51	91	stable_miss
A3HLA9LC90HEMF	0	both	4	4	stable_hit
A2BT3PYPARCG8V	1	both	1	1	stable_hit
A3AOGGI7FJXU7J	2	both	3	2	stable_hit
AHTRI8RK2BJMT	0	union_miss	51	91	stable_miss
A1DDBPTN551RR	1	both	12	14	stable_miss
A3UOTPC56IDZPA	2	union_miss	51	91	stable_miss
ASYZ7P6U75DO7	0	union_miss	51	91	stable_miss
A2BAUWMXPDZDX0	4	union_miss	51	91	stable_miss
A3QE12BL5ANGLC	3	union_miss	51	91	stable_miss
AY8O2TXAR9S03	0	union_miss	51	91	stable_miss
A3016GC1YTDVOT	0	cf_only	51	72	stable_miss
A2MALF1MJMUZFC	3	union_miss	51	91	stable_miss
ARJIAB8SLWAOU	3	union_miss	51	91	stable_miss
ASJA4T8VZXRKE	2	union_miss	51	91	stable_miss
A7UJL71UR12UK	1	union_miss	51	91	stable_miss
A2B9VGTPZLMUU0	3	union_miss	51	91	stable_miss
A22VNXHU6IZ5MT	3	both	1	1	stable_hit
AOEUN9718KVRD	1	union_miss	51	91	stable_miss
A22I55P15NSAOX	0	cf_only	51	51	stable_miss
ARIDN94LOCQFD	3	union_miss	51	91	stable_miss
AWRPXBRFQWNU5	3	union_miss	51	91	stable_miss
A2MTRCUDNNKD87	4	gram_only	7	7	stable_hit
A2QWBMC8JPJ5JZ	4	both	13	15	stable_miss
A3TMBYDFP1B9DM	3	union_miss	51	91	stable_miss
AAZI6GOIXQCCV	0	union_miss	51	91	stable_miss
A25ZRQBJFOIQNA	2	union_miss	51	91	stable_miss
A3PIPYAG27DYR7	1	cf_only	51	29	stable_miss
A25QGC7Q3CAOKV	2	union_miss	51	91	stable_miss
A2PYZSW59G602G	0	gram_only	12	12	stable_miss
A12DTQ8CIORMCK	3	union_miss	51	91	stable_miss
A7KGNK0ZNIKYT	4	union_miss	51	91	stable_miss
A3RU9BFS2C4KBF	1	union_miss	51	91	stable_miss
A9JLV60TR9IVP	0	both	1	1	stable_hit
A1W84YXJ54KG02	3	union_miss	51	91	stable_miss
AO7ZS38M2DQBH	4	union_miss	51	91	stable_miss
A3AQELONHLL2N4	2	union_miss	51	91	stable_miss
A3FI4WZ8EQTRS5	2	both	1	1	stable_hit
AF9AHE36T3C23	2	cf_only	51	69	stable_miss
A3DXBHK57LYYSC	0	gram_only	29	29	stable_miss
A2NRFOEF4EOYEE	1	both	22	27	stable_miss
A3PDRRH25YUTJP	1	union_miss	51	91	stable_miss
A3DWENW34NQEAV	3	union_miss	51	91	stable_miss
A337N1404NFOH2	2	union_miss	51	91	stable_miss
A2CIQEY05SPHTZ	3	union_miss	51	91	stable_miss
A17R3NJ8FG9PMD	3	union_miss	51	91	stable_miss
A1FJJQ4LNAL5WS	1	both	1	1	stable_hit
A5L0CYZEGH86E	4	union_miss	51	91	stable_miss
A7CRWATHSYO2L	2	cf_only	51	57	stable_miss
A3BEDU9V9GDJY7	0	union_miss	51	91	stable_miss
AUMB4GTLYFGY9	4	union_miss	51	91	stable_miss
A2OZ65TZ6UEV5J	0	union_miss	51	91	stable_miss
A6MJ1V9I54S1M	2	union_miss	51	91	stable_miss
A3U021K19R2OZU	1	union_miss	51	91	stable_miss
A9E5HTGS8HO2C	1	union_miss	51	91	stable_miss
A1PSOVIQK992SV	2	union_miss	51	91	stable_miss
A1NWQWTLTM8JBR	1	union_miss	51	91	stable_miss
A120V3YHA2AX9Q	4	union_miss	51	91	stable_miss
AKCUY18BL2RZH	3	union_miss	51	91	stable_miss
ASBLUZWS98EM2	1	both	4	4	stable_hit
A2U509S9H8ZRTC	2	union_miss	51	91	stable_miss
AR3EVUQF0AC7R	0	union_miss	51	91	stable_miss
A2WPHR3T1YL46S	3	union_miss	51	91	stable_miss
ART5V5NGOJETW	4	union_miss	51	91	stable_miss
A84IYCTWEVGC7	4	cf_only	51	66	stable_miss
AJFYRNQY6202H	4	union_miss	51	91	stable_miss
A3N07YGNXJU9UV	1	both	7	5	stable_hit
AA8M6331NI1EN	3	both	1	1	stable_hit
A1PC3GZWMZB5R0	1	union_miss	51	91	stable_miss
A19P2VVUPZSTWL	4	union_miss	51	91	stable_miss
A3CVOTOEF67QB7	1	union_miss	51	91	stable_miss
A1R9EU3H51LOX0	0	gram_only	17	15	stable_miss
A1O4MCVPJJI9UW	3	both	5	5	stable_hit
A21WKTEFFATEPY	4	union_miss	51	91	stable_miss
A1FPD4BK81JLTV	0	union_miss	51	91	stable_miss
A2QIZAPYOZQ0KS	4	union_miss	51	91	stable_miss
A2IK776FY6MEMG	0	union_miss	51	91	stable_miss
A1IK7OV02Z4M1D	3	union_miss	51	91	stable_miss
AR979NPLE7587	0	both	16	18	stable_miss
A30TIZL34NYSCT	4	gram_only	12	13	stable_miss
AE4RZCGB5RDH8	4	union_miss	51	91	stable_miss
ATY8RHJ9WHIW7	2	union_miss	51	91	stable_miss
A3MQ23S4OQHVNE	2	gram_only	48	87	stable_miss
A27RA84D66WW8A	4	cf_only	51	63	stable_miss
A1YK60U182DCLH	2	union_miss	51	91	stable_miss
A257FDIK89QBE9	2	union_miss	51	91	stable_miss
A29PRP6GDC9GL9	4	both	10	9	stable_hit
A31U9NN8X7HXIH	0	union_miss	51	91	stable_miss
A3AX59GEBFMNG5	2	union_miss	51	91	stable_miss
A2UAFMHJCX2ZIP	0	union_miss	51	91	stable_miss
A1ZTGDHEKNO86M	3	union_miss	51	91	stable_miss
A2P86DEND7WJG0	1	union_miss	51	91	stable_miss
A3JAOTQCJTLH8Y	4	union_miss	51	91	stable_miss
ARABH2JCGGQHY	2	gram_only	42	42	stable_miss
A1845D61SRRLUX	3	union_miss	51	91	stable_miss
A2JGZ1IBOG6QUB	1	union_miss	51	91	stable_miss
A9QIL0YJ3HT5	3	union_miss	51	91	stable_miss
A1EPPY869PKTMM	1	both	1	1	stable_hit
AWPODHOB4GFWL	2	cf_only	51	74	stable_miss
A3F1GYC0ZR0TSG	3	union_miss	51	91	stable_miss
A2P3DONT5F5KNC	4	union_miss	51	91	stable_miss
AHFDAZ81Q304E	3	union_miss	51	91	stable_miss
A14QY8K1556BHW	2	cf_only	51	72	stable_miss
AO4ADW8X3PX65	4	union_miss	51	91	stable_miss
A1CC3G24842BG6	3	union_miss	51	91	stable_miss
A2OY49B4TDZMVI	0	both	2	1	stable_hit
A2E14F6HR5CYRV	3	union_miss	51	91	stable_miss
A2DS1OMC10NJA9	1	union_miss	51	91	stable_miss
A1V0F5WRXINJ75	0	union_miss	51	91	stable_miss
ALC5GH8CAMAI7	1	union_miss	51	91	stable_miss
A26LCNACWICFCX	4	gram_only	14	19	stable_miss
A3K3IOHMF1ZMFU	3	both	29	29	stable_miss
A2G9M92C9FBUEP	4	union_miss	51	91	stable_miss
A1G2GANGY9WK2B	4	union_miss	51	91	stable_miss
A94OBPAGEJK5F	0	union_miss	51	91	stable_miss
A38E0NUTVGQM45	2	gram_only	12	11	stable_miss
A1N12ZF08D4OYL	4	gram_only	22	21	stable_miss
A3PP0YU97UZ203	1	union_miss	51	91	stable_miss
A225ZDSWC58190	4	union_miss	51	91	stable_miss
ANCNFR0E3FT5U	2	gram_only	2	2	stable_hit
A33VUWZDC1Z0I5	0	gram_only	34	33	stable_miss
A35GUOF72IJW7B	0	union_miss	51	91	stable_miss
A1PE56RGRY0J10	2	union_miss	51	91	stable_miss
A1QU0RNIBI14MK	2	union_miss	51	91	stable_miss
A112XLN4J4TYLR	3	union_miss	51	91	stable_miss
A1HX7TOA3H1FC1	2	union_miss	51	91	stable_miss
A1RFMMOXS1YHPQ	1	union_miss	51	91	stable_miss
A27LL0J317MQCZ	1	cf_only	51	32	stable_miss
A31XW1RTQ4ZG9W	3	union_miss	51	91	stable_miss
A3QL857ALV5RCJ	1	union_miss	51	91	stable_miss
A2ZE1MKRVQFXBK	1	union_miss	51	91	stable_miss
A1OGUSVDTTWLS9	4	union_miss	51	91	stable_miss
A688FDZ9DC3E6	2	union_miss	51	91	stable_miss
A2KVDECWN2M83G	1	union_miss	51	91	stable_miss
A15NHBDYACSMY9	4	union_miss	51	91	stable_miss
A3MFU0GVZUVH3K	1	union_miss	51	91	stable_miss
A12YM9EH6RW6T6	0	union_miss	51	91	stable_miss
A2YGTUG4ZZ7X9W	0	gram_only	6	6	stable_hit
A21AT5SEXJWD1C	0	union_miss	51	91	stable_miss
A3BDHFLBENAJUA	2	gram_only	7	7	stable_hit
A2DURJRPTPKUZS	2	both	1	1	stable_hit
A2SYPFPEDX3LJD	1	union_miss	51	91	stable_miss
AZN94X9HSS594	0	union_miss	51	91	stable_miss
A3K4U5LY7C4MDY	0	both	1	1	stable_hit
A1DKF0NPEP8OCA	4	union_miss	51	91	stable_miss
ATUG7E52EOXF8	1	union_miss	51	91	stable_miss
AGMU95SWMYVPZ	3	union_miss	51	91	stable_miss
A1MM2IJ9XDPB9C	3	union_miss	51	91	stable_miss
A3OA44KS0WYEXE	0	gram_only	1	1	stable_hit
A1GQJWDR6EXCC6	0	union_miss	51	91	stable_miss
A2RDDWG0BJMMBP	4	union_miss	51	91	stable_miss
A2Y17F3LAN389H	1	union_miss	51	91	stable_miss
A33RVIXZ0C9H0E	3	cf_only	51	64	stable_miss
AX8ATTTB67KFM	1	union_miss	51	91	stable_miss
A2F0EILUNAVDA2	2	union_miss	51	91	stable_miss
A2QW3U08QCJPE	2	union_miss	51	91	stable_miss
AH5QFBEB0NB3P	1	union_miss	51	91	stable_miss
A289JMKLF9CYZ3	0	union_miss	51	91	stable_miss
A816FOJXIOT3K	4	both	2	2	stable_hit
A1VBWN7MQNFTRR	0	union_miss	51	91	stable_miss
AKUCE9JFXU8GA	4	union_miss	51	91	stable_miss
ATGM5E0Q1NSPJ	4	both	3	3	stable_hit
A2NP1VGEJS5IIC	2	both	10	11	loss
A1NXRF3I791HRI	4	union_miss	51	91	stable_miss
A1VIRBUVES2QHH	2	union_miss	51	91	stable_miss
A3JHX03R30N831	3	union_miss	51	91	stable_miss
A26R1GJD753ID	2	union_miss	51	91	stable_miss
A1K2DEZVIMQWHO	4	gram_only	13	19	stable_miss
A19R21RIP6S2ZV	1	union_miss	51	91	stable_miss
A1XWX7QTBR3UPV	2	union_miss	51	91	stable_miss
A2Y4HPQD4Z3KU	1	union_miss	51	91	stable_miss
ANRCTJB40OEU	2	union_miss	51	91	stable_miss
AC9ZH59TWILZS	3	union_miss	51	91	stable_miss
A30HLTEI7YNKIO	0	union_miss	51	91	stable_miss
A2E19FQFPK9VWT	2	union_miss	51	91	stable_miss
A279BCR06VDFKH	2	gram_only	22	21	stable_miss
A31HRJWN3NET4R	3	union_miss	51	91	stable_miss
A1ZMZWX9ZDW8FD	4	union_miss	51	91	stable_miss
A448MAK54AXXA	0	union_miss	51	91	stable_miss
A1YG073T5VRQ2S	1	union_miss	51	91	stable_miss
A3K3ZVLHJA5UZ7	1	union_miss	51	91	stable_miss
A3VWAPQ6RZFS97	4	both	2	2	stable_hit
AEDN15UDJAAZ	1	union_miss	51	91	stable_miss
A22Z4PC8DAO9CN	3	union_miss	51	91	stable_miss
A3NLQWUUML5S7F	4	union_miss	51	91	stable_miss
AVXGN90BU95P8	3	both	3	3	stable_hit
A3MM9BF68VYV0	4	union_miss	51	91	stable_miss
A3CB0ULFGQWCFF	0	union_miss	51	91	stable_miss
A32YQ3UU6IIE0A	2	union_miss	51	91	stable_miss
A37F1R5PEJRPN0	3	union_miss	51	91	stable_miss
A3HAKYDK4SU4XT	1	union_miss	51	91	stable_miss
A2HOLM5I1ARX9J	0	union_miss	51	91	stable_miss
AN2SCJ9PDVBIK	3	cf_only	51	54	stable_miss
A3N6G1G20OP8GX	4	gram_only	30	30	stable_miss
A1HT32KOXCP9U2	2	union_miss	51	91	stable_miss
A39E7IWNHY62JT	4	union_miss	51	91	stable_miss
A25Y5ZHHTYO9N4	3	union_miss	51	91	stable_miss
A9RRP5A4YS8TT	4	cf_only	51	67	stable_miss
A26DJU0UGI6B8Q	2	union_miss	51	91	stable_miss
A23DJGTSDIDMM2	4	gram_only	31	33	stable_miss
A28WUG91KUSML5	3	union_miss	51	91	stable_miss
A2G5SXR8FO17SI	2	cf_only	51	47	stable_miss
A2AKWXPMGQ8WFR	0	union_miss	51	91	stable_miss
A29RAOOQ1C85FG	4	gram_only	23	18	stable_miss
A3258AIQI17ZEU	2	union_miss	51	91	stable_miss
A25LSGSKKB5AHJ	2	both	1	1	stable_hit
A21P2TXB19CFRT	1	cf_only	51	47	stable_miss
AWKPFG2OHQJ8S	0	union_miss	51	91	stable_miss
ARQ1D44B28B4K	0	union_miss	51	91	stable_miss
A2W4014S06NAIT	3	both	1	1	stable_hit
A3DU89PUASNFNS	3	union_miss	51	91	stable_miss
AA7P2NEC94K79	0	union_miss	51	91	stable_miss
A3UYBRB74RJFXB	0	union_miss	51	91	stable_miss
A1WGR2ZO77RZNP	4	union_miss	51	91	stable_miss
AOSQFBICMFYC4	1	gram_only	43	84	stable_miss
AY3M5D8WH0XF	3	union_miss	51	91	stable_miss
AJ3OGDJTHULVP	0	union_miss	51	91	stable_miss
A1KQJEEZM3HB5N	3	both	5	4	stable_hit
A30GUKWJXB0IVW	2	union_miss	51	91	stable_miss
A527VID8R4K67	4	both	3	4	stable_hit
A23PBLHUOR6GNN	4	gram_only	2	2	stable_hit
AYOCJOO83M4YM	4	gram_only	46	47	stable_miss
A3H78NCT3DJMY2	3	union_miss	51	91	stable_miss
A3L218DRR8MA9K	3	both	5	5	stable_hit
A37DNJI6GLKCNA	2	union_miss	51	91	stable_miss
A38GW8SE5D2JOS	4	union_miss	51	91	stable_miss
A3E7BMJ3QETWMC	3	union_miss	51	91	stable_miss
A3CPDCR3C36O8B	4	gram_only	32	64	stable_miss
A3DRK4MNOY5RF9	1	union_miss	51	91	stable_miss
A3PD9BA7TX95S	1	union_miss	51	91	stable_miss
A2VRCF7SM6WWU	1	union_miss	51	91	stable_miss
A19789174MB31F	4	union_miss	51	91	stable_miss
A22929XDBMKPE9	2	union_miss	51	91	stable_miss
A2HWCCHSW78CH9	2	union_miss	51	91	stable_miss
A2TCI0C6PWWLW2	0	union_miss	51	91	stable_miss
AZ1SEFLGLJ9K4	3	union_miss	51	91	stable_miss
A2QSEW18F5SNMP	3	union_miss	51	91	stable_miss
AXHPRJ7IHD26P	2	cf_only	51	50	stable_miss
A3GU5OIZWMVIKI	1	union_miss	51	91	stable_miss
A3G2HMHG7CHD5J	4	both	2	2	stable_hit
A2ICRQ8FT7IV8U	2	union_miss	51	91	stable_miss
A9CP8S8NK42S2	4	union_miss	51	91	stable_miss
A3HLMOYVU5O4HE	4	union_miss	51	91	stable_miss
A10WZLE7UNWS9S	4	cf_only	51	38	stable_miss
A379QU52CDG9U5	2	union_miss	51	91	stable_miss
A3M13FJ36WY3NA	4	union_miss	51	91	stable_miss
ASVSGSUGVGOSC	2	both	12	11	stable_miss
AJVDHQKPYSL3F	1	union_miss	51	91	stable_miss
A1IEUP4GAK09EK	4	union_miss	51	91	stable_miss
A3NYC0DQRC32KO	3	union_miss	51	91	stable_miss
A3CHUPAFTFYSF7	2	union_miss	51	91	stable_miss
A37WS5ONN5DKK8	2	union_miss	51	91	stable_miss
A1SXODI4C34W1M	1	union_miss	51	91	stable_miss
A2BLFCOPSMBOZ9	3	cf_only	51	65	stable_miss
A2GF3ULRE98H5R	1	gram_only	23	19	stable_miss
A3S42TLAS68SIM	0	gram_only	28	24	stable_miss
A33VI944SO2YCN	0	both	18	18	stable_miss
A2NN1KIYEM2SKS	3	gram_only	6	6	stable_hit
A3054BP89E7FBD	3	union_miss	51	91	stable_miss
A2JZPBQCSRM92G	3	union_miss	51	91	stable_miss
A26K3YUJWZR6ND	2	union_miss	51	91	stable_miss
A2RNXSQKBSDOHV	1	union_miss	51	91	stable_miss
A7D30TV2LEG6F	0	union_miss	51	91	stable_miss
AN5VB2YFIUW0S	3	gram_only	30	35	stable_miss
A3MON1ASRWZM52	0	union_miss	51	91	stable_miss
AOBQGQH2ZW87C	2	union_miss	51	91	stable_miss
AS28FDF5HME72	1	union_miss	51	91	stable_miss
ALET5U22CWXQ5	4	union_miss	51	91	stable_miss
A2CEXM2Z6P5H4R	3	union_miss	51	91	stable_miss
A2ZX05X5HGX7GC	1	gram_only	16	15	stable_miss
A2B58V0509LOEI	1	union_miss	51	91	stable_miss
A37E6RW5BUX4U0	3	union_miss	51	91	stable_miss
ADS99J1RNHO3J	2	union_miss	51	91	stable_miss
A2V1Z11YAVUFRI	1	gram_only	3	3	stable_hit
AD1S5FZKGGGSG	2	gram_only	4	4	stable_hit
A34O5K7G8Z7A1N	1	union_miss	51	91	stable_miss
A2AFSJMXVDKBFM	2	union_miss	51	91	stable_miss
A2CYXQOAR1EJRQ	2	union_miss	51	91	stable_miss
ACI7KFC0HMT87	4	both	7	8	stable_hit
A1PBC5OFVF72YJ	4	both	1	1	stable_hit
A25XX0BX2APM8Q	3	union_miss	51	91	stable_miss
AYEFS3PAR1XU	0	union_miss	51	91	stable_miss
A1WA9YMKWDQGZZ	2	union_miss	51	91	stable_miss
A3VLR8E2FE4KGA	2	union_miss	51	91	stable_miss
A2XE22QX9W59F1	0	gram_only	38	68	stable_miss
A3UUB1LFFCTMLR	1	union_miss	51	91	stable_miss
A33AD11PQ1AAIM	1	gram_only	15	16	stable_miss
A3FM5O047CRB2M	3	both	1	1	stable_hit
A3ID3HP0RVQJGL	2	union_miss	51	91	stable_miss
A1PR82Z3YBTSHU	2	union_miss	51	91	stable_miss
AFF80D8G3U4AC	2	union_miss	51	91	stable_miss
A3ML5ZA4T62OE0	1	union_miss	51	91	stable_miss
A1FR4GFP0PBVGG	0	gram_only	6	7	stable_hit
A3G6STJDOIMJPS	3	both	4	4	stable_hit
A2VEP4OGKFKBAZ	2	union_miss	51	91	stable_miss
A2B11RRHFVN9TC	4	union_miss	51	91	stable_miss
A3BEWNPSZB6J9G	4	union_miss	51	91	stable_miss
A38432EKNYOVPI	4	union_miss	51	91	stable_miss
ACA2Z99MCVUPU	2	union_miss	51	91	stable_miss
AESQI52XM4NRI	3	union_miss	51	91	stable_miss
A2IJZWRR8GJ9A	0	cf_only	51	86	stable_miss
A1SKR81TIADPRS	0	gram_only	19	20	stable_miss
A3SFC0OTJ9ERMX	3	both	1	1	stable_hit
A1M545AA87PCD5	4	union_miss	51	91	stable_miss
A79E5Z1L1KSDV	2	union_miss	51	91	stable_miss
A36PB87AR06QX0	3	union_miss	51	91	stable_miss
A1457MB97F27X6	1	union_miss	51	91	stable_miss
A2PTDE1UL1CZA0	0	union_miss	51	91	stable_miss
A1RHP5HOL4COQ4	2	union_miss	51	91	stable_miss
AAJ5WEGX3Q868	0	union_miss	51	91	stable_miss
A1G0VFQ9198IUF	2	union_miss	51	91	stable_miss
ALCP5UW9GADFI	3	union_miss	51	91	stable_miss
A2L5OUEFB440L7	3	union_miss	51	91	stable_miss
A2Q8KO3BR338Q5	1	both	1	1	stable_hit
A143S6BSJ3HWU5	4	union_miss	51	91	stable_miss
A2AXH4EFH2UBJJ	2	union_miss	51	91	stable_miss
A3VKOE4FA7X04A	3	union_miss	51	91	stable_miss
A1F1NJZT98XGQU	1	both	4	6	stable_hit
ANSAM4DY715QS	0	cf_only	51	36	stable_miss
A30XU2SKHUBKNN	1	union_miss	51	91	stable_miss
A2G04D4QZAXL15	0	cf_only	51	69	stable_miss
A5Z9L2QKR1UT8	1	union_miss	51	91	stable_miss
A1OP4JV3DLZRBZ	1	cf_only	51	62	stable_miss
A2WCDPO01CDUHK	4	gram_only	25	20	stable_miss
AS1QSYQAMS6H8	1	both	3	3	stable_hit
A1QDAL2HEVRARH	1	union_miss	51	91	stable_miss
A38AJ8DJ8LQIQ4	4	union_miss	51	91	stable_miss
A369YC0IJFN9CB	1	union_miss	51	91	stable_miss
AEL6CQNQXONBX	1	union_miss	51	91	stable_miss
A7H1LWFBE905R	3	cf_only	51	75	stable_miss
A1RM4XQS6M0TA5	1	union_miss	51	91	stable_miss
A1ZNI9P2G82TPN	3	union_miss	51	91	stable_miss
A9EZ21KOOBGDJ	4	union_miss	51	91	stable_miss
A2E3SLY7H43FON	3	union_miss	51	91	stable_miss
A1CMSADPDOOQO1	1	union_miss	51	91	stable_miss
A18CJK921W39E6	1	union_miss	51	91	stable_miss
A14A08BE9EVH1M	3	union_miss	51	91	stable_miss
A2VESKYGU4Z2HA	3	union_miss	51	91	stable_miss
AXVD5F674RI2N	0	union_miss	51	91	stable_miss
A30GTZH70APRZQ	4	gram_only	15	13	stable_miss
A1Y88SL9QI0TQZ	0	both	11	12	stable_miss
ALG6A5ZM9O934	0	cf_only	51	70	stable_miss
AC9A4CZMIDUAE	2	union_miss	51	91	stable_miss
A3GFSBOQCCZSAY	0	union_miss	51	91	stable_miss
A2XZD9DPDGFQA1	4	both	19	21	stable_miss
A3MKEX0PIIXPEZ	4	union_miss	51	91	stable_miss
A15AQXDR7YBT6V	2	union_miss	51	91	stable_miss
AOZFQAPPLMVOB	3	union_miss	51	91	stable_miss
A1E4VBZ1V6QMZ0	1	both	4	4	stable_hit
A1ZWSK60V0RVZF	1	union_miss	51	91	stable_miss
A1TETZYOB5O95V	4	cf_only	51	46	stable_miss
AYMJGL8BULCTL	3	union_miss	51	91	stable_miss
A1J6Z9T0L4F4XR	2	cf_only	51	50	stable_miss
A2MR5N0SMJ7M15	1	union_miss	51	91	stable_miss
A16P6SVABHU8N	4	both	7	7	stable_hit
A3PLYZ6PA8QDLI	4	union_miss	51	91	stable_miss
AQLEYZEHK5YNP	2	both	3	3	stable_hit
A2B8GXSCB1R05T	3	union_miss	51	91	stable_miss
A3R3KEX2WAKSY	4	cf_only	51	56	stable_miss
AYOND4ODQI2VQ	4	union_miss	51	91	stable_miss
A8UAYFMQ4A5HA	0	union_miss	51	91	stable_miss
A2BAONFS3IL4PV	0	union_miss	51	91	stable_miss
A2QYUNCXAYZ76N	0	cf_only	51	46	stable_miss
A23ECVRD2WKYRP	3	union_miss	51	91	stable_miss
A3U029B8Z5WGI2	3	union_miss	51	91	stable_miss
A247VET7CP4K7J	3	cf_only	51	86	stable_miss
A3T6L1UUE0X5LA	0	union_miss	51	91	stable_miss
A1VEHYTMD0PR21	4	gram_only	36	35	stable_miss
A1PN0NIH7NLC20	3	union_miss	51	91	stable_miss
A2AZU6EBG7QPTB	0	union_miss	51	91	stable_miss
A2LFLJG1HPEX3O	0	union_miss	51	91	stable_miss
AOJA1LC8PN7K1	4	gram_only	23	24	stable_miss
A19FRW264WZTGP	0	union_miss	51	91	stable_miss
A3V0480PVRUZGP	4	union_miss	51	91	stable_miss
AOYLRWPUR003L	1	union_miss	51	91	stable_miss
A35JRUKMF5NWN6	0	union_miss	51	91	stable_miss
A3GANUWACYPJ03	2	union_miss	51	91	stable_miss
A2HQYQIFMB16T6	0	union_miss	51	91	stable_miss
AJL9UH9G5AC9P	3	both	12	12	stable_miss
AGAOLD7VKRU6B	0	union_miss	51	91	stable_miss
A3C2CPTCMB7S4N	1	union_miss	51	91	stable_miss
A2O3YWF1HFURZE	0	union_miss	51	91	stable_miss
A2AI4GD1U83F6X	1	gram_only	3	3	stable_hit
A2D9JBCYNAL56W	0	gram_only	13	12	stable_miss
A2UQIQUOAB47OT	3	union_miss	51	91	stable_miss
AOMQUAA3BK3KR	1	union_miss	51	91	stable_miss
A2QUBJUGBUFA5A	3	both	1	1	stable_hit
AV1H8KJCX45WL	4	union_miss	51	91	stable_miss
A1LEXEYZFZ4611	1	both	10	12	loss
APKSLFFG76UZU	1	gram_only	13	12	stable_miss
A2PACZGDPW8PF8	4	union_miss	51	91	stable_miss
A25KGNPKWWYEN5	4	union_miss	51	91	stable_miss
A3O6LOIW8WAPQK	3	union_miss	51	91	stable_miss
AEO667V6RVV2E	0	union_miss	51	91	stable_miss
A2WVF9ZQ068DN0	3	gram_only	1	1	stable_hit
ANNNSSMCARZKV	1	union_miss	51	91	stable_miss
A068510418E9CCS26O5GP	0	cf_only	51	44	stable_miss
A2YS3MYCBV9JG3	1	union_miss	51	91	stable_miss
A6CXITU1B65TE	4	gram_only	25	25	stable_miss
A3PG6W9NVL8AKF	1	union_miss	51	91	stable_miss
A389ZIW141LE50	3	union_miss	51	91	stable_miss
A97MW9RU4S803	0	union_miss	51	91	stable_miss
A3MSBBGTJZNSRB	3	both	1	1	stable_hit
AS8EY2OMBY7AW	0	union_miss	51	91	stable_miss
A3JGCTQT4H9TSS	0	union_miss	51	91	stable_miss
AHCM2GKBTLDY6	1	union_miss	51	91	stable_miss
