dataset,user,split,sample_hash,depth,child_count,history_length,metadata_tokens_mean,metadata_tokens_min,metadata_missing_fraction,unique_neighbors_mean,semantic_entropy,semantic_margin,semantic_max_probability,collaborative_entropy,collaborative_margin,collaborative_max_probability,full_entropy,full_margin,full_max_probability,semantic_collaborative_js,semantic_collaborative_top1_agree,lp_semantic,lp_collaborative,lp_full_source,lp_full5,lp_full10,lp_full20,u_semantic,u_collaborative,u_k5,u_k10,u_k20
Toys,A1LFGOMRDJ79O3,audit,02f3e697e8d48d87b19ebb859ebe9e70ab8893c0abe140ddd2c0f0435c661523,2,49,5.0,238.0,114.0,0.0,20.0,2.171759843826294,0.07316379249095917,0.29269248247146606,0.6207385659217834,0.8359233476221561,0.8813414573669434,0.4157140254974365,0.9054278414696455,0.9276396036148071,0.281141996383667,0.0,-1.5162724256515503,-0.12631015479564667,-0.07511195540428162,-0.07511195540428162,-0.11741983145475388,-0.3818202018737793,0.05119819939136505,1.4411604702472687,1.4411604702472687,-0.04230787605047226,-0.2644003704190254
Toys,A1LFGOMRDJ79O3,audit,02f3e697e8d48d87b19ebb859ebe9e70ab8893c0abe140ddd2c0f0435c661523,3,4,5.0,238.0,114.0,0.0,20.0,0.890011191368103,0.4031096398830414,0.6594138741493225,1.048640251159668,0.08871689438819885,0.463478147983551,0.9144148826599121,0.3050706088542938,0.6032419800758362,0.13105739653110504,0.0,-3.073857307434082,-0.768996000289917,-1.2100868225097656,-1.2100868225097656,-1.5899968147277832,-1.086130142211914,-0.44109082221984863,1.8637704849243164,1.8637704849243164,-0.3799099922180176,0.5038666725158691
Toys,A1LFGOMRDJ79O3,audit,02f3e697e8d48d87b19ebb859ebe9e70ab8893c0abe140ddd2c0f0435c661523,4,1,5.0,238.0,114.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,AJA8ABXYA9B5O,audit,02fa9e9193ae477105ad99c96dd3cd265af235895dc9658a8fddfd072ea690e3,0,30,3.0,85.0,55.0,0.0,20.0,0.9975745677947998,0.7994233537465334,0.8219528198242188,1.3217430114746094,0.5985438153147697,0.7107852101325989,1.3081865310668945,0.7173858433961868,0.7505179047584534,0.03751733899116516,1.0,-0.1960722804069519,-0.34138500690460205,-0.2869917154312134,-0.2869917154312134,-0.2466026097536087,-0.09895072132349014,0.05439329147338867,-0.09091943502426147,-0.09091943502426147,0.040389105677604675,0.14765188843011856
Toys,AJA8ABXYA9B5O,audit,02fa9e9193ae477105ad99c96dd3cd265af235895dc9658a8fddfd072ea690e3,1,19,3.0,85.0,55.0,0.0,20.0,1.3512496948242188,0.2574724555015564,0.537623941898346,1.6729727983474731,0.30168919265270233,0.5013220906257629,1.2961105108261108,0.5841803923249245,0.6736950278282166,0.08539179712533951,1.0,-3.594381332397461,-2.7830777168273926,-2.6911509037017822,-2.6911509037017822,-2.8959972858428955,-3.4867663383483887,0.09192681312561035,0.9032304286956787,0.9032304286956787,-0.20484638214111328,-0.5907690525054932
Toys,AJA8ABXYA9B5O,audit,02fa9e9193ae477105ad99c96dd3cd265af235895dc9658a8fddfd072ea690e3,2,37,3.0,85.0,55.0,0.0,20.0,0.5626174211502075,0.7817975953221321,0.868139922618866,0.9944003820419312,0.5542010813951492,0.7201385498046875,0.15396614372730255,0.9587970562279224,0.9744544625282288,0.08895008265972137,1.0,-0.14140234887599945,-0.32831165194511414,-0.025877466425299644,-0.025877466425299644,-0.07984509319067001,-3.694668769836426,0.3024341855198145,0.1155248824506998,0.1155248824506998,-0.05396762676537037,-3.6148236766457558
Toys,AJA8ABXYA9B5O,audit,02fa9e9193ae477105ad99c96dd3cd265af235895dc9658a8fddfd072ea690e3,3,1,3.0,85.0,55.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,AJA8ABXYA9B5O,audit,02fa9e9193ae477105ad99c96dd3cd265af235895dc9658a8fddfd072ea690e3,4,1,3.0,85.0,55.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A2QNXW1P4GWB6,audit,0300a8417707b974af2cedfe8740a9a39988d068324bff7cf0dcb383fb20bd07,0,30,2.0,97.0,95.0,0.0,20.0,2.8356356620788574,0.05225777626037598,0.19065417349338531,2.8214142322540283,0.10791045427322388,0.21643055975437164,2.925541400909424,0.02371831238269806,0.14226242899894714,0.06350842118263245,0.0,-3.4192113876342773,-3.478903293609619,-2.967556953430176,-2.967556953430176,-3.3507399559020996,-3.8268730640411377,0.5113463401794434,0.45165443420410156,0.45165443420410156,-0.38318300247192383,-0.4761331081390381
Toys,A2QNXW1P4GWB6,audit,0300a8417707b974af2cedfe8740a9a39988d068324bff7cf0dcb383fb20bd07,1,19,2.0,97.0,95.0,0.0,20.0,2.3261497020721436,0.05186539888381958,0.232973113656044,2.333070755004883,0.11971308290958405,0.24110816419124603,2.3477323055267334,0.01691308617591858,0.1964903026819229,0.029429348185658455,1.0,-4.8976240158081055,-4.877370357513428,-4.601354598999023,-4.601354598999023,-4.495994567871094,-5.234953880310059,0.2760157585144043,0.29626941680908203,0.29626941680908203,0.10536003112792969,-0.7389593124389648
Toys,A2QNXW1P4GWB6,audit,0300a8417707b974af2cedfe8740a9a39988d068324bff7cf0dcb383fb20bd07,2,5,2.0,97.0,95.0,0.0,20.0,0.8112267851829529,0.504401445388794,0.7162588834762573,0.06686459481716156,0.9822333725169301,0.9892228841781616,0.2636626362800598,0.8997335359454155,0.9418729543685913,0.09147083759307861,1.0,-0.333713561296463,-0.010835618712008,-0.05988485738635063,-0.05988485738635063,-0.039938997477293015,-0.39103782176971436,-0.04904923867434263,0.2738287039101124,0.2738287039101124,0.019945859909057617,-0.35109882429242134
Toys,A2QNXW1P4GWB6,audit,0300a8417707b974af2cedfe8740a9a39988d068324bff7cf0dcb383fb20bd07,3,1,2.0,97.0,95.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A2QNXW1P4GWB6,audit,0300a8417707b974af2cedfe8740a9a39988d068324bff7cf0dcb383fb20bd07,4,1,2.0,97.0,95.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A2O4ZBYGBJJL2E,audit,0321fd70aba28fbba085221381b7c868c2afdc33c292ce8840b46cd55eb8e47e,0,30,2.0,222.5,148.0,0.0,20.0,2.5626511573791504,0.10085649788379669,0.2509852945804596,1.89011549949646,0.36756904423236847,0.5294061899185181,2.461808681488037,0.1735743284225464,0.31474819779396057,0.07499333471059799,1.0,-3.627119541168213,-3.793809413909912,-3.7640490531921387,-3.7640490531921387,-3.925354480743408,-4.221174240112305,0.029760360717773438,-0.13692951202392578,-0.13692951202392578,-0.16130542755126953,-0.2958197593688965
Toys,A2O4ZBYGBJJL2E,audit,0321fd70aba28fbba085221381b7c868c2afdc33c292ce8840b46cd55eb8e47e,1,25,2.0,222.5,148.0,0.0,20.0,2.6037869453430176,0.009820640087127686,0.17777740955352783,2.5768303871154785,0.05080693960189819,0.2000519335269928,2.635993242263794,0.009624376893043518,0.16477519273757935,0.08569130301475525,0.0,-2.1134934425354004,-1.6091783046722412,-1.803173303604126,-1.803173303604126,-2.0772666931152344,-1.8542791604995728,-0.19399499893188477,0.3103201389312744,0.3103201389312744,-0.2740933895111084,0.22298753261566162
Toys,A2O4ZBYGBJJL2E,audit,0321fd70aba28fbba085221381b7c868c2afdc33c292ce8840b46cd55eb8e47e,2,22,2.0,222.5,148.0,0.0,20.0,1.7838374376296997,0.11399613320827484,0.32949215173721313,2.054443836212158,0.11426256597042084,0.2990925908088684,1.8713905811309814,0.07402089238166809,0.2963680922985077,0.06122801452875137,1.0,-1.5956039428710938,-1.6883186101913452,-1.2161530256271362,-1.2161530256271362,-1.811525821685791,-4.310819625854492,0.472165584564209,0.3794509172439575,0.3794509172439575,-0.5953727960586548,-2.499293804168701
Toys,A2O4ZBYGBJJL2E,audit,0321fd70aba28fbba085221381b7c868c2afdc33c292ce8840b46cd55eb8e47e,3,3,2.0,222.5,148.0,0.0,20.0,0.8239965438842773,0.125545471906662,0.5430015921592712,0.7533956170082092,0.31602445244789124,0.6432439684867859,0.7741065621376038,0.322101354598999,0.6419005393981934,0.005224226042628288,1.0,-0.8735758662223816,-1.117124080657959,-1.1400620937347412,-1.1400620937347412,-1.4093515872955322,-1.5238418579101562,-0.022938013076782227,-0.2664862275123596,-0.2664862275123596,-0.269289493560791,-0.11449027061462402
Toys,A2O4ZBYGBJJL2E,audit,0321fd70aba28fbba085221381b7c868c2afdc33c292ce8840b46cd55eb8e47e,4,1,2.0,222.5,148.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A31EHS1DUV3Y4C,audit,033cafd95dfc16ac9f5763de86b76ec1d3b1c85b00ba8343584eaa469b0b18cd,0,30,3.0,79.0,66.0,0.0,20.0,2.788309097290039,0.10120277851819992,0.20322772860527039,2.8312292098999023,0.01884952187538147,0.16178061068058014,2.8420400619506836,0.005863681435585022,0.13609611988067627,0.02933165431022644,0.0,-2.3206658363342285,-2.721515655517578,-2.7175421714782715,-2.7175421714782715,-2.3534555435180664,-2.2277565002441406,0.003973484039306641,-0.39687633514404297,-0.39687633514404297,0.3640866279602051,0.12569904327392578
Toys,A31EHS1DUV3Y4C,audit,033cafd95dfc16ac9f5763de86b76ec1d3b1c85b00ba8343584eaa469b0b18cd,1,31,3.0,79.0,66.0,0.0,20.0,2.630664587020874,0.09871087968349457,0.2517430782318115,2.279414415359497,0.14765609800815582,0.3177577257156372,2.547128677368164,0.05518004298210144,0.2134018838405609,0.12055766582489014,0.0,-2.8178153038024902,-3.049790382385254,-2.4226183891296387,-2.4226183891296387,-2.6745338439941406,-2.7390317916870117,0.6271719932556152,0.39519691467285156,0.39519691467285156,-0.25191545486450195,-0.0644979476928711
Toys,A31EHS1DUV3Y4C,audit,033cafd95dfc16ac9f5763de86b76ec1d3b1c85b00ba8343584eaa469b0b18cd,2,23,3.0,79.0,66.0,0.0,20.0,1.9167077541351318,0.10988056659698486,0.32906389236450195,1.9600856304168701,0.23986534774303436,0.3984455466270447,1.881448745727539,0.325763002038002,0.44410058856010437,0.07737036049365997,1.0,-1.1115033626556396,-0.9201844334602356,-0.8117042183876038,-0.8117042183876038,-0.7332015037536621,-0.48683276772499084,0.10848021507263184,0.2997991442680359,0.2997991442680359,0.07850271463394165,0.24636873602867126
Toys,A31EHS1DUV3Y4C,audit,033cafd95dfc16ac9f5763de86b76ec1d3b1c85b00ba8343584eaa469b0b18cd,3,4,3.0,79.0,66.0,0.0,20.0,0.6933819055557251,0.40774720907211304,0.6951387524604797,1.0198760032653809,0.08972612023353577,0.48130130767822266,0.6444313526153564,0.5954799801111221,0.7805629968643188,0.039372120052576065,1.0,-0.3636437952518463,-0.7312617897987366,-0.24773986637592316,-0.24773986637592316,-0.35358116030693054,-1.159057855606079,0.4835219234228134,0.11590392887592316,0.11590392887592316,-0.10584129393100739,-0.8054766952991486
Toys,A31EHS1DUV3Y4C,audit,033cafd95dfc16ac9f5763de86b76ec1d3b1c85b00ba8343584eaa469b0b18cd,4,1,3.0,79.0,66.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3N752EG18MMZW,audit,0348744754b0058ac9d35e78ad6e1bf2181a1a6e4b678c45b51cb284e779ce84,0,30,7.0,223.85714285714286,50.0,0.0,20.0,2.2349963188171387,0.013653218746185303,0.3099096715450287,1.0608292818069458,0.7189519740641117,0.7785717844963074,1.9077000617980957,0.19506147503852844,0.4485677480697632,0.13461992144584656,1.0,-1.2165298461914062,-2.9725613594055176,-0.8016955852508545,-0.8016955852508545,-1.2612273693084717,-2.019268274307251,2.170865774154663,0.41483426094055176,0.41483426094055176,-0.4595317840576172,-0.7580409049987793
Toys,A3N752EG18MMZW,audit,0348744754b0058ac9d35e78ad6e1bf2181a1a6e4b678c45b51cb284e779ce84,1,19,7.0,223.85714285714286,50.0,0.0,20.0,1.0070998668670654,0.14247959852218628,0.5358465909957886,1.1463806629180908,0.5796708390116692,0.6876657009124756,0.9490320682525635,0.394992470741272,0.6597562432289124,0.07910465449094772,1.0,-0.9330122470855713,-2.4012699127197266,-1.328917384147644,-1.328917384147644,-1.110262393951416,-1.3763902187347412,1.0723525285720825,-0.39590513706207275,-0.39590513706207275,0.21865499019622803,-0.2661278247833252
Toys,A3N752EG18MMZW,audit,0348744754b0058ac9d35e78ad6e1bf2181a1a6e4b678c45b51cb284e779ce84,2,35,7.0,223.85714285714286,50.0,0.0,20.0,1.324376106262207,0.3418477922677994,0.5560793280601501,0.7495720386505127,0.36217018961906433,0.669432520866394,1.1369917392730713,0.22016608715057373,0.5265105962753296,0.4092687964439392,0.0,-2.870255470275879,-1.180053472518921,-0.6414838433265686,-0.6414838433265686,-1.3107624053955078,-1.1897847652435303,0.5385696291923523,2.2287716269493103,2.2287716269493103,-0.6692785620689392,0.12097764015197754
Toys,A3N752EG18MMZW,audit,0348744754b0058ac9d35e78ad6e1bf2181a1a6e4b678c45b51cb284e779ce84,3,4,7.0,223.85714285714286,50.0,0.0,20.0,0.7020732164382935,0.364859014749527,0.6733297109603882,0.6864376068115234,0.1680728793144226,0.5835142731666565,0.7254347205162048,0.05405762791633606,0.5238903760910034,0.041609376668930054,0.0,-1.1761283874511719,-0.5386863946914673,-0.7553785443305969,-0.7553785443305969,-1.484941840171814,-1.440320611000061,-0.21669214963912964,0.42074984312057495,0.42074984312057495,-0.729563295841217,0.04462122917175293
Toys,A3N752EG18MMZW,audit,0348744754b0058ac9d35e78ad6e1bf2181a1a6e4b678c45b51cb284e779ce84,4,1,7.0,223.85714285714286,50.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3N752EG18MMZW,audit,0348744754b0058ac9d35e78ad6e1bf2181a1a6e4b678c45b51cb284e779ce84,5,2,7.0,223.85714285714286,50.0,0.0,20.0,0.6931201219558716,0.0073632001876831055,0.5036816000938416,0.6922059059143066,0.04338115453720093,0.5216905474662781,0.6930783987045288,0.011724859476089478,0.5058624148368835,0.00016228016465902328,1.0,-0.7005376219749451,-0.7374974489212036,-0.6814905405044556,-0.6814905405044556,-0.7560235857963562,-1.0914994478225708,0.05600690841674805,0.019047081470489502,0.019047081470489502,-0.07453304529190063,-0.3354758620262146
Toys,A1I3SPGTEDK430,audit,035759b9b4961d68f7cf98491fbac2e65ad31f4dd1e58136d577b5113065dcf7,0,30,3.0,81.33333333333333,58.0,0.0,20.0,2.945777177810669,0.01715432107448578,0.11116784065961838,2.9967525005340576,0.047436147928237915,0.1343761384487152,2.990020990371704,0.06307107955217361,0.14376400411128998,0.06888142228126526,0.0,-3.41739821434021,-2.846517562866211,-3.215850353240967,-3.215850353240967,-3.258082866668701,-2.724238872528076,-0.36933279037475586,0.20154786109924316,0.20154786109924316,-0.042232513427734375,0.533843994140625
Toys,A1I3SPGTEDK430,audit,035759b9b4961d68f7cf98491fbac2e65ad31f4dd1e58136d577b5113065dcf7,1,25,3.0,81.33333333333333,58.0,0.0,20.0,2.4317069053649902,0.1350032538175583,0.29066020250320435,2.0888988971710205,0.12887749075889587,0.3724512457847595,1.973620057106018,0.24939671158790588,0.4413357377052307,0.08374179154634476,0.0,-2.5188817977905273,-0.9876490831375122,-0.8179493546485901,-0.8179493546485901,-0.5436541438102722,-0.11577204614877701,0.16969972848892212,1.7009324431419373,1.7009324431419373,0.27429521083831787,0.4278820976614952
Toys,A1I3SPGTEDK430,audit,035759b9b4961d68f7cf98491fbac2e65ad31f4dd1e58136d577b5113065dcf7,2,34,3.0,81.33333333333333,58.0,0.0,20.0,2.2644736766815186,0.047754183411598206,0.25301486253738403,2.101375102996826,0.04773023724555969,0.30630356073379517,2.128312110900879,0.17683827877044678,0.34815454483032227,0.0840110033750534,1.0,-1.7690404653549194,-1.3525760173797607,-1.0551087856292725,-1.0551087856292725,-2.2631754875183105,-2.8542120456695557,0.2974672317504883,0.713931679725647,0.713931679725647,-1.208066701889038,-0.5910365581512451
Toys,A1I3SPGTEDK430,audit,035759b9b4961d68f7cf98491fbac2e65ad31f4dd1e58136d577b5113065dcf7,3,1,3.0,81.33333333333333,58.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A1I3SPGTEDK430,audit,035759b9b4961d68f7cf98491fbac2e65ad31f4dd1e58136d577b5113065dcf7,4,1,3.0,81.33333333333333,58.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A2I6O3SYDQO39E,audit,035c8b6a0af644b16bcdbc4fdacdbb97a8d5ce1e0718fb0f461db94a5dc1b193,0,30,8.0,252.5,105.0,0.0,20.0,0.7797197103500366,0.6821561008691788,0.8094636797904968,0.7397832870483398,0.5733838826417923,0.767869770526886,0.7582036256790161,0.6949606910347939,0.8165180087089539,0.00637995358556509,1.0,-2.0611491203308105,-1.6373956203460693,-2.1073694229125977,-2.1073694229125977,-2.4926788806915283,-2.4164059162139893,-0.4699738025665283,-0.04622030258178711,-0.04622030258178711,-0.38530945777893066,0.07627296447753906
Toys,A2I6O3SYDQO39E,audit,035c8b6a0af644b16bcdbc4fdacdbb97a8d5ce1e0718fb0f461db94a5dc1b193,1,31,8.0,252.5,105.0,0.0,20.0,1.2409963607788086,0.3554387092590332,0.6095791459083557,1.1886613368988037,0.04611772298812866,0.4675324857234955,1.1693871021270752,0.35170087218284607,0.6186002492904663,0.02686212584376335,1.0,-0.4949864447116852,-0.7602864503860474,-0.4802960157394409,-0.4802960157394409,-0.619531512260437,-1.4073638916015625,0.27999043464660645,0.014690428972244263,0.014690428972244263,-0.1392354965209961,-0.7878323793411255
Toys,A2I6O3SYDQO39E,audit,035c8b6a0af644b16bcdbc4fdacdbb97a8d5ce1e0718fb0f461db94a5dc1b193,2,23,8.0,252.5,105.0,0.0,20.0,1.241774082183838,0.6530616655945778,0.7203003168106079,1.9709153175354004,0.09781433641910553,0.31207847595214844,1.841120719909668,0.358487606048584,0.483842134475708,0.45388275384902954,0.0,-3.1332952976226807,-1.8616937398910522,-0.7259966135025024,-0.7259966135025024,-1.2628101110458374,-1.768798828125,1.1356971263885498,2.4072986841201782,2.4072986841201782,-0.536813497543335,-0.5059887170791626
Toys,A2I6O3SYDQO39E,audit,035c8b6a0af644b16bcdbc4fdacdbb97a8d5ce1e0718fb0f461db94a5dc1b193,3,1,8.0,252.5,105.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A2I6O3SYDQO39E,audit,035c8b6a0af644b16bcdbc4fdacdbb97a8d5ce1e0718fb0f461db94a5dc1b193,4,1,8.0,252.5,105.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A2EDYS9VSSEZV4,audit,0362b591d1cbf13199c07f9695989b951f9189985409659964a5896e493bed6b,0,30,2.0,103.5,52.0,0.0,20.0,2.861668825149536,0.0025462880730628967,0.11310476809740067,2.3207430839538574,0.21891790628433228,0.3790493607521057,2.7762277126312256,0.03153468668460846,0.16615377366542816,0.07445618510246277,0.0,-3.9394314289093018,-4.830371856689453,-4.072368621826172,-4.072368621826172,-4.102128505706787,-5.6367974281311035,0.7580032348632812,-0.13293719291687012,-0.13293719291687012,-0.029759883880615234,-1.5346689224243164
Toys,A2EDYS9VSSEZV4,audit,0362b591d1cbf13199c07f9695989b951f9189985409659964a5896e493bed6b,1,23,2.0,103.5,52.0,0.0,20.0,2.202437400817871,0.021159455180168152,0.23498715460300446,1.954702615737915,0.3980450928211212,0.4889952540397644,2.2311062812805176,0.23776941001415253,0.37821587920188904,0.07714066654443741,0.0,-1.542584776878357,-0.7154024839401245,-0.9722901582717896,-0.9722901582717896,-1.0917953252792358,-1.3728103637695312,-0.25688767433166504,0.5702946186065674,0.5702946186065674,-0.11950516700744629,-0.2810150384902954
Toys,A2EDYS9VSSEZV4,audit,0362b591d1cbf13199c07f9695989b951f9189985409659964a5896e493bed6b,2,71,2.0,103.5,52.0,0.0,20.0,3.1720874309539795,0.010983817279338837,0.10668822377920151,2.977663516998291,0.14198335260152817,0.2364899218082428,3.0903120040893555,0.047464124858379364,0.16436658799648285,0.17401348054409027,0.0,-6.433408737182617,-5.650544166564941,-6.224433422088623,-6.224433422088623,-6.153515815734863,-7.489685535430908,-0.5738892555236816,0.20897531509399414,0.20897531509399414,0.07091760635375977,-1.336169719696045
Toys,A2EDYS9VSSEZV4,audit,0362b591d1cbf13199c07f9695989b951f9189985409659964a5896e493bed6b,3,1,2.0,103.5,52.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A2EDYS9VSSEZV4,audit,0362b591d1cbf13199c07f9695989b951f9189985409659964a5896e493bed6b,4,1,2.0,103.5,52.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A1UGPIBPZGWJKF,audit,0369a634e746d2e735eda2d0502fa03757972b4bd75f0363850ca088d6cee099,0,30,2.0,112.0,102.0,0.0,20.0,1.6817245483398438,0.5451342314481735,0.6214516758918762,0.9045907855033875,0.8016520701348782,0.8342452645301819,1.8450593948364258,0.42892196774482727,0.5535963773727417,0.03140772506594658,1.0,-0.4756971597671509,-0.18122784793376923,-0.5913193821907043,-0.5913193821907043,-0.6153820157051086,-0.30789512395858765,-0.4100915342569351,-0.11562222242355347,-0.11562222242355347,-0.024062633514404297,0.307486891746521
Toys,A1UGPIBPZGWJKF,audit,0369a634e746d2e735eda2d0502fa03757972b4bd75f0363850ca088d6cee099,1,23,2.0,112.0,102.0,0.0,20.0,1.4500415325164795,0.48871296644210815,0.6280612945556641,0.3972635269165039,0.9114083554595709,0.9320475459098816,0.5920575857162476,0.8722692206501961,0.8939593434333801,0.08232428878545761,1.0,-0.46511757373809814,-0.07037142664194107,-0.11209496110677719,-0.11209496110677719,-0.1219673603773117,-0.11122093349695206,-0.04172353446483612,0.35302261263132095,0.35302261263132095,-0.009872399270534515,0.01074642688035965
Toys,A1UGPIBPZGWJKF,audit,0369a634e746d2e735eda2d0502fa03757972b4bd75f0363850ca088d6cee099,2,71,2.0,112.0,102.0,0.0,20.0,2.5977327823638916,0.108430415391922,0.2976418733596802,1.503326177597046,0.5797552466392517,0.671663761138916,0.9742418527603149,0.7651128210127354,0.8192293643951416,0.14908477663993835,1.0,-1.2118642330169678,-0.3979974389076233,-0.1993911862373352,-0.1993911862373352,-0.5699917674064636,-0.897062361240387,0.19860625267028809,1.0124730467796326,1.0124730467796326,-0.3706005811691284,-0.32707059383392334
Toys,A1UGPIBPZGWJKF,audit,0369a634e746d2e735eda2d0502fa03757972b4bd75f0363850ca088d6cee099,3,2,2.0,112.0,102.0,0.0,20.0,0.6847101449966431,0.1297171413898468,0.5648585557937622,0.07271762192249298,0.9724437054246664,0.9862218499183655,0.16855762898921967,0.9196136184036732,0.9598067998886108,0.22282636165618896,0.0,-0.8320841789245605,-0.013873923569917679,-0.04102323576807976,-0.04102323576807976,-0.011325240135192871,-0.03442581370472908,-0.02714931219816208,0.7910609431564808,0.7910609431564808,0.029697995632886887,-0.02310057356953621
Toys,A1UGPIBPZGWJKF,audit,0369a634e746d2e735eda2d0502fa03757972b4bd75f0363850ca088d6cee099,4,1,2.0,112.0,102.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A1UGPIBPZGWJKF,audit,0369a634e746d2e735eda2d0502fa03757972b4bd75f0363850ca088d6cee099,5,4,2.0,112.0,102.0,0.0,20.0,1.1410763263702393,0.010183840990066528,0.40198230743408203,1.055314540863037,0.44447074830532074,0.6251316070556641,1.1649479866027832,0.04414442181587219,0.4171665906906128,0.050793517380952835,1.0,-0.9113471508026123,-0.46979308128356934,-0.8742696046829224,-0.8742696046829224,-0.754267692565918,-0.43276530504226685,-0.404476523399353,0.03707754611968994,0.03707754611968994,0.1200019121170044,0.3215023875236511
Toys,AN9AZNETN79IK,audit,0370011147604eed62fff4ed2d63ffc739217181672e929908a503fb1733738e,0,30,2.0,108.0,67.0,0.0,20.0,2.5491414070129395,0.20562973618507385,0.3185953199863434,2.299722909927368,0.23180808126926422,0.39110538363456726,2.403869390487671,0.23778441548347473,0.3739517033100128,0.023789692670106888,1.0,-2.1806721687316895,-1.83698308467865,-1.9938710927963257,-1.9938710927963257,-2.291095733642578,-2.119525671005249,-0.15688800811767578,0.18680107593536377,0.18680107593536377,-0.29722464084625244,0.1715700626373291
Toys,AN9AZNETN79IK,audit,0370011147604eed62fff4ed2d63ffc739217181672e929908a503fb1733738e,1,19,2.0,108.0,67.0,0.0,20.0,1.657706379890442,0.4604749158024788,0.5678022503852844,1.4275593757629395,0.5756944566965103,0.6558907628059387,1.41374671459198,0.5998242571949959,0.664452850818634,0.019251171499490738,1.0,-3.1576340198516846,-4.058132648468018,-3.6931426525115967,-3.6931426525115967,-5.889005184173584,-6.733946800231934,0.3649899959564209,-0.5355086326599121,-0.5355086326599121,-2.1958625316619873,-0.8449416160583496
Toys,AN9AZNETN79IK,audit,0370011147604eed62fff4ed2d63ffc739217181672e929908a503fb1733738e,2,3,2.0,108.0,67.0,0.0,20.0,0.3250017762184143,0.8810173347592354,0.9228360056877136,0.7854718565940857,0.03824198246002197,0.5076994299888611,0.8966439366340637,0.19259107112884521,0.5561542510986328,0.5015946626663208,0.0,-3.174412250518799,-0.7561776041984558,-2.522202968597412,-2.522202968597412,-1.9109282493591309,-1.1119270324707031,-1.7660253643989563,0.6522092819213867,0.6522092819213867,0.6112747192382812,0.7990012168884277
Toys,AN9AZNETN79IK,audit,0370011147604eed62fff4ed2d63ffc739217181672e929908a503fb1733738e,3,1,2.0,108.0,67.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
