user,split,target,history_length,sample_hash,donor_overlap_max
A3WY5FFMZG7VZ,fit,B00ERZGLT8,3,045df5f24ab2f9a61a2be968df9a207fc7d9b89ce15befe7298e29c0085e6f76,0.0
A1JEAPSES2HNVE,fit,B00C6BWA8Q,2,04684ef2407693946ca97771c43bffe6dbb19ace9a60cd12729fda1f9b92f7be,0.0
A3BUKGYIRP4JYS,fit,B00005BHK9,2,046fe834e987ec3e3b0753a89c41184347e572db2c0e7bbc80c8b5b75614402e,0.0
A2HPBG4XL0UX0H,fit,B004TT6RD2,4,047799334504b070511a47e603c8a6dc337c566e1acf38e3658742e7a76f9797,0.1111111111111111
A2ZY6E0KH2FEJX,fit,B001QT44GK,2,047e0949469e5e374ea22a5006a26ae8addac674d7393d7894aa7bfb19ef37fc,0.0
A12ZUQX01MDM9J,fit,B001W0B7N6,4,048843d5349221b6f8f4dd8c2ac24b20a3170f3a73e7ff8c6a558d735deaab82,0.0
A30411QNHGSW5Y,fit,B009WVWTEI,3,048bb6d581277a3f5e22ff4028f79328ab4844355c0f1e0ca9882e86c872c3ff,0.0
A3FPSS0WWJ3JF6,fit,B007DWDL72,2,0498c183ef01d74b8d22090a97f664f0e7efc7f3b7689b4390371a3fa5333247,0.0
A1MF9R3SNRA4MY,fit,B00FZ1P3LK,6,049aa94b9bfee5a321f654aa6532d3e6b64090a544d795d5896faffcf8edd3e1,0.0
A2ZMCR8WL0I10J,fit,B00F6N0G50,17,049be5ad8e4aa4e564475a185e10d23dd35bc3ab27ea9990b066d15ecd87fe01,0.1111111111111111
A3VL6N0CLHVGZC,fit,B002U4N19G,2,049e929a9ed11349f047742e0ad172b9080a09a52d511808abaa900bc85370af,0.0
A2JVK2MNYE0KDF,fit,B000PU3GYM,2,04a37a6e32d59cc4294e006ec569e84d14d8d5796eac9a80384565405769335a,0.0
A3KWVU5VJM1O8K,fit,B0088260TC,5,04a7c164e9a74ca74e80c8965d0581c696a2364f4cc3cdd4d483985e07b96340,0.0
AL3ZL5BPKGAXK,fit,B008TVGL00,3,04aaaa93ff968c30b837964c409169c894cbc6d609451f9c956f27118b59ca4e,0.0
A4LDA34CB4YU0,fit,B000FA6B2Q,2,04ae708cf0444861decd290cbc82006a6bc46bc55251dae190aacde399ce73d2,0.0
A3NLQWUUML5S7F,fit,B00270D4HW,2,04b0fe2caf499bb35e27b54e6240c7ce781017878bba776e9f0f118d85a91a6b,0.0
A29YBX1T32019F,fit,B000BYNTYY,2,04b43a31de022bddc76b1bee3c1a56827a9c6f1f9a445189e92469bcf897794a,0.0
A22F0Q4L6KZ183,fit,B00B0EKWC6,5,04b4c3826d7e7f84d134a4535ca04be5457026093eeeb8d750a87cf5c176195e,0.0
A2TJ4H4DUM87JR,fit,B004EEMAI8,2,04b9e4331e1165be319fb5fca6be078633ebb987c3b7066676289383b7c794ea,0.0
A2OY49B4TDZMVI,fit,B002AJ2IWM,2,04bea0f66478b2a326d6050ac430f03fecba9e8924c3a33e780b27a3c90ce6c0,0.0
A27FD1YUH2APZO,fit,B007XVYSYI,4,04d053f4ba8ec96e87cecc8c460c136819ddcb58ac45ad428870b96a316e54d8,0.0
A2T9EHCUD7CNEB,fit,B00H4OKN84,8,04d33cd2e8be7b3471cbcc53fef340df2b2d719274065225346a9d011b530c00,0.0
A18SS7AQRBSU87,fit,B000FBUZUE,3,04d59254908fbeec443b874e1745c65dd4695706d4c8f4592ddfadfa48580f4d,0.0
A2NC2WS6CM191R,fit,B007XVYTNS,2,04d82b56c6510bbeee080569d65a398edeb894cc4121a8d3af2ae8a6b6680528,0.0
A1GNY1PIM5VWPU,fit,B005VSN27E,3,04d8f17bd2749828265f0a324bee4e72e801ac10504d591c3fb79d0293d686d1,0.1111111111111111
A34OTQL221SKGZ,fit,B00C6PV4QQ,3,04da6194d7e95b12b6951c96830007818f93604c671c1d54c9ed37bb1621e333,0.1111111111111111
A3CW5EHY41TCH1,fit,B007RDGGB0,3,04de112bf59c36142bdef898a0b01ce2b43f059c411216cbf85253905112023e,0.1111111111111111
AC1FVL8YLJ9PP,fit,B00E5P24DW,2,04e18b973948c22bea2ad1d63860c8a5575ffdabcfcb6f308f964b47c07c8c6d,0.0
A1A46OOBRG3ZHZ,fit,B000BN8Y8G,4,04e69fe3c82a86557ca80c7708e003f45c681f8b9dd72f4edeb40e2b178fa528,0.0
A1N3IV52YXUT8Z,fit,9269808955,2,04e995dd8c6ba79b28fcfb8f364391f9ffe0cf974ab32498652a815834340a1a,0.0
A2TGIMHSVD878Q,fit,B006HDF32Y,3,04ec8190ce2b89a50f5c9031bf51ffa0ca154a3a3807387a8756c18a60a3806e,0.0
A1QORE3XSECWAZ,fit,B004Z24R8K,3,04f285d51771d075f84daefc442c4a4cbf0664d3662124e303fd6244aa29ed56,0.0
ABWIA29ZMU8JU,fit,B003D7F4YY,4,04f2fabc63de700d41cb2586f1b972e4aab93ca7b8dd014d0387391203fc31de,0.0
A2NDF1PEF8ZV3,fit,B003EIK136,5,04f3fdee5bbe9e645f2935beffb7e0f9b9099798e8f70d785c263489e4ff08f7,0.0
A3RGJHGMOD2PPU,fit,B0002HYD5E,2,04f526017b751895f885d046483a434ed00161b3b7edd2b4126ab11ec6af9095,0.0
A1NZGPZO6U6D1T,fit,B00CW3E9NM,20,05032c1c5d334a64316b44c55a71c422afffc038c4f0b06cd8e5c4c769e8e555,0.1111111111111111
A30FW0X5SX0FLN,fit,B0081F8DZK,2,0503d215b97c9233afc49ea01a9dab7c30ac52ac49e8a88816959344d0c2c572,0.0
A17SN5WJ6RRKV1,fit,B000GL1HV4,4,05090444b71cb7b6f4d8b4b5aecd586ab3aafa126276a58d9cf6cbe237055154,0.0
A20DZX38KRBIT8,fit,B002I0K3CK,3,050913e4861eacaae9cb913935da6a9254359a80a1991ae99edfdbe3ad8b9dc8,0.0
A1G2GANGY9WK2B,fit,B0015KSU9W,2,05096616ed46d35a5796662a742463c71c6c9f333ef3bc32058a2d2442662bb8,0.0
ADW2S1GZ44WXX,fit,B00BH0SDEW,6,051135149a5e1b7d30fb12cc992926a591ac613a8c49f215358a335b142acf07,0.0
A3ODP9PJMK83RM,fit,B002BY2BVE,2,0517bbf845c30f22027ec893d9e01d7b43771a76cf2d6bcbbc33ac1d67ea4890,0.0
AUEYXG8DEZUF3,fit,B001G8J78Q,2,051ac03eaf8aa79e74242a03c85987db7939c3b7be74c63dabceb4c4d4cec452,0.0
A2X9YLKUENY5SG,fit,B00BSN0K1C,2,05231fb42aa1045f29d462254b9e884f2be96ab0bf4d327819de7156ab3486b3,0.0
AXUJ2FUZ3RNDU,fit,B0094PP0P2,4,052936b374c70f0340ff57515ad4700742a844e67c9f03f6f18b9bd1f07b70b1,0.0
A2IMZNPSJGB2HQ,fit,B00FAQVY5O,20,052d36e1e7ce41d58a3e854e8e08c4ba7c103180047cea9a3f0712b5fc267cc3,0.0
A3QJS29DOEYA2X,fit,B00000IV95,6,052e92e13fde2fa0a148bacffc6581349e5700872b800faf28328d61321455f3,0.1111111111111111
A2EIRAA1TZJWNU,fit,B0037LL0U8,2,053fd882e3c5ac5807fbf3589beda10c1243f0fdd2246a697067f1edeaa4e853,0.0
ANDGDG9R34327,fit,B004N37Y8Q,2,05465661a4feeff9bfe4ae4ca99bcde84185b82a563ec9a20d0b75339579a698,0.0
A2XDR2LDC234JF,fit,B004FEXUP4,4,0550d77e22fb56a5fe4a85cd1d06bececbf35221d01d243b68b987379f10d6ad,0.0
A1VPZRB49KCQFT,fit,B0083WTSJQ,10,0560749a64730dd012a3a49b89717808d939519590fd249643b9c6f7a4bfed78,0.1111111111111111
A3GFSBOQCCZSAY,fit,B00B2HGOEQ,7,05759a4f9c08df0ee29c9e9c3c8db796256d3c781cf74d4a385d6b2ea477fbfe,0.0
AAPKZ9V41KNKD,fit,B003NSK72C,4,057a2d06850bbfb907255475d9eaddf1a923c5293adf1b3948a9bc6792b5050c,0.1111111111111111
A30V32IWE6SACT,fit,B0045WMWP0,8,0583f2a6640e8f13491bae2fe8d8ebe201f8681017dacdd3123045830063cd50,0.0
A2FEKBPTVJEIJG,fit,B00A8D3LTG,3,0587ca00a3023c0e15256fea54adddb8e746b452b44617950383b79d625b17ea,0.1111111111111111
A3M1PLEYNDEYO8,fit,B00BN6QAWM,15,05885e2f66206b8b2ecf0b4f0df9523bf5e2efe26ee796e08154056a1c51ebf9,0.1111111111111111
A5VMZTTCN2TZU,fit,B0035EQIAO,2,0589e8203ea2f81fbaa1685c6273b94e70ce08ad091e57cace4a42302ff37893,0.0
AZOCGY2PBYHCI,fit,B00B9L8RY0,20,058ce47d16dd10df923b276aa9eeb262fb5a6ebc5fa4f6d959961f38eb4919e2,0.1111111111111111
A2T6UOMP7YYZA2,fit,B0034E81U0,3,05938c91c9e01775fee70ee3b04c83ce2b1f2221951786988f0096f6e313b53b,0.0
A3G3Q7L1VMZB79,fit,B003FBVCAS,7,0598c23d17c9f0f70629468a7a06b8164231a313fece2f30158cd06485315e80,0.0
AJFYRNQY6202H,fit,B0042F99PG,3,05a4d81994a81da37604696280f967b68b31f3d1382005193e882647e0febca7,0.0
A5EG4HAKPXFTU,fit,B00GFZVCQU,20,05a4f1f1a7daed8a866a2241005ba04799eafd8fa6075d486b6abcec44486c88,0.0
A2SOKHEHOGE1GH,fit,B003MQMZ20,2,05bcb5812ead2c319b1dfb0084ed150b5db75f88ec83f7217edced88d05858ca,0.1111111111111111
A1NSJ705LREMYY,fit,B004JLNUZI,3,05cb59aa5024eb40ed96c3ab4e7ad140952decd1724c9758765921295ae18873,0.0
AA0J4J0GPDJ1G,fit,B0009K3116,4,05cd02a2f1f15240c4233a1e21085fa89e5d6e298b6a10198b36c7c55f0640e4,0.0
A938G78XZI1J0,fit,B00COLHN08,2,05d164949c59ae550a99b587f6edd0f8982a32b7cec7c9c568a92a6c1601dd84,0.0
A7HY1CEDK0204,fit,B00GSN5C9C,4,05d6a66fcb92181d9ebdcc464bebdeb8ae6869ffa2cfa0b8b82db9a84248350b,0.1111111111111111
A1W8I22GCOX63A,fit,B004NCEL4M,2,05e17d48c2528bf04af73c7127d7bbabb808c951b07c71ea5ec218a8b00fb2b5,0.0
A1N4PQIC5U7JWT,fit,B005C3F3SY,3,05e35d00e31ae3cbc820de2d8ac86281ba9e4047402aa058c4ea443c2ed54d2c,0.0
A1N9IQV5QFOEXJ,fit,B000SOUKH6,2,05edbf1c32509a19150621e3c50a5b38e90e1c6a708cf6e82629c41a6ae8695e,0.0
AQGTTKWSMQ1V3,fit,B0029JOOXE,2,05f0dd4425836403b5ba94e77bc0db3e8c49f78976d9afd934fe9fcabc0f9e5c,0.0
A1NOSKQRR035RO,fit,B0023TCKEK,2,05f4a91f10347dde575222470c2249f9b9d846e54e0e4a910b010aede54a83a4,0.0
A1YROPIEOO292C,fit,B0006OFXSE,6,05f872a95af1a4ebcda5c262947d76d89ed2a94aca7a28223dfe5ac97e9a3414,0.0
ALW7JX2DM2MAF,fit,B000068CKY,3,060587e1ae4e2ff88f3a9dab8fc24cf2d873e1267b14450397fcaf6909324539,0.1111111111111111
A97CW4DAYRIQ0,fit,B00E5MJOQA,2,06063d4327688d7c68f704a62603234710c47061f1733fd1bbbbdf98ed10430f,0.0
A2UNKYXPZRWX5,fit,B001CI36XM,5,0610f8a1d61e51d03cf597eb17334b273a96f4429883df38347b157055c0103f,0.1111111111111111
A36Y7X194VWVKA,fit,B0076TRVK0,2,06127e3d0c0ce9bf8cabbd30765790360ff705702719e6965a38037993e87db8,0.0
A3LWC833HQIG7J,fit,B003AP4JPE,20,06129719214d3c77e31ec4f42e9d6237602ef31342e07ebb3ca999c90a9b232d,0.0
ACB3H4J10R728,fit,B00007L12O,7,0614c87df9a999c69279342d57414605b60e23e87fb84a5018a89e621756d5ea,0.0
A3231KB20QM8KT,fit,B002BE6F5W,4,06177224022be5fc137f1c3b3a31f0bcef7961da1a925442a236e79592cb6659,0.0
A1MG9763TV1J7K,fit,B001FY2VDO,7,06186693f406e212ed7471906a5f0f8456b633b943b928a4ffb413de45e9bbf3,0.0
A2NT1F84CD2T4Y,fit,B007U7M144,6,061c6ed88c9aa94999304cf3fc5a003fdf333bd355bbcf79ea18083bff9aff2e,0.1111111111111111
A3U7J4J5ISGUO,fit,B00178LYI6,2,0622c2e028ab51dfc931901e6a4a08da2313601a6b8eedc130acac550a100b3f,0.0
A3VLR8E2FE4KGA,fit,B00CKH9QTM,4,0622ff8cd57bdddd88442a129d0119ce740b6289f930786a1fac272676955b56,0.0
A1JGGR7SKU1T8W,fit,B00A6SOEN0,2,0627cf4b20e4765714302f953f186ecf82062760aa40ab6b49a87b63b9a94ccd,0.0
A25UX6U640N2OK,fit,B00CRZXSGE,2,062da88d68842ce9a2d3893da470f5e69164625f130b421c61b688963837ef83,0.0
A2K7V3G4598QRF,fit,B00C6PSSLU,16,0632ee25faf686307e78e0e85aea116fe30282021c40922030254e29a77eecca,0.1111111111111111
A34UVV757IKPVB,fit,B00F6N0MGI,20,063be5321808074233a99ef39c9392989cffbd6b135170479d508acd6a838b03,0.1111111111111111
AHHYL5855FWY4,fit,B000ND6IHS,2,063f6fcbed55b4ec0f44941047ce9e3649f6c2f3b3645fdb7a209ec013387cf3,0.1111111111111111
A22BAUES1TIZS6,fit,B003DM3MN4,4,064969dfdfb7669db6e5a5117066332067586adb33d5321a867ed9c7cc253a5a,0.0
A3CI5CQIIPKHZL,fit,B00C6PRL18,3,064f78b7980340b9e6b08ad0a60b8fce9137878153672c005f47ceae644ff8df,0.0
A1WSRCFP93O2RP,fit,B005JAE052,9,06552b7ecc5b995615c02c6ad1cff1475532c79c86c606710b97218ece15e01e,0.1111111111111111
A3DOQB5QHBBD5Z,fit,B00DMC6KAC,4,066803a308357aac2fb07a952a47ce51f448a2cd38b873195eb5e526d1c73654,0.0
A31ZJKA2FRWW1N,fit,B002LRKB36,4,066ab21ff95c519aa47d5fb62894a527a26291af5178cff85969548d9c4e5277,0.0
A1XMUMUXUOZ7S5,fit,B00006IBP3,2,067be0e4d4bbf2d0832a9c69b7601594165945c94459a0c282dc18865fe81210,0.0
A14PZVC6FDG1FL,fit,B007KV67AE,5,067c8e37cb8437b6152f7b967fff5d9c166dbf8d36e199f039890ceb6dcbf074,0.1111111111111111
A1V0GLV2R0YNU7,fit,B002VUC1DQ,3,067def64f8fcd1551be67e7a53aae7e515f5e92530e96d4ab202ad081bf27f41,0.0
A142GO7HKWSON6,fit,B0015DEDEK,4,067fc1b64b7fe4876ebb42715be2395392288578eaf9840ae8c70c4943964854,0.1111111111111111
A1QFCVTQAU7EVP,fit,B00CP4J7OY,2,068490565c615984e507d9c5178efb0594d394e6c68d3bd0887dbd6b65b9d5f1,0.0
A3BF5ZDPEKGN0H,fit,B000FN2FI2,11,0684d6a79c6f08152239a2b3a3e1d3fd87331f82ecbd7e2c57632a0baa6c9bbd,0.0
A1ZNGFZGG84K50,fit,B004SCELN8,3,0684d6dd0b327f9278683b0398e49bee6dd4984a48e11938699c55891580fbe5,0.0
A1OQLL63CMQMO8,fit,B001UEWH9W,3,068b8eb4e59019cc9ad4237252f8be5c1a055d10f114a3d7945b590375b590eb,0.0
A2DZ1GH0L0M01P,fit,B00804BDEA,5,069bced2adcee865d9ee01d2ddcaa48a2a9380cc0314b264a537bec3a1af0bab,0.0
A2UVJIJ26VR8AY,fit,B00000DMFD,6,069e4306c4103730b6e7a5ae42ed578e989c205a14323d1603e9d48accab99aa,0.0
A1X2LENOF84LCQ,fit,B003HC8ZSW,2,06a1c51220aa73b7b06a67e6c293722e8abe9ca797a402128c7abe7405dc3263,0.0
A2KBKHIR26SABS,fit,B00172VQV2,2,06a382f51d8656211fa3bfa428b398dc400d4bb5afaeffda800b0becdbad049b,0.0
AFSD30XWM70NU,fit,B004EEMAI8,3,06a639f6942d841ed8454df20b9f7fa6a5bccf9db99a042e47700fb7bd857670,0.0
A1M5X915E9FYB7,fit,B000ICZ8IY,5,06ab86877d81602d69c5c918f0f47b0b2a532f6d0c11a4a771865842513f8ed1,0.0
A39DTE4VM2IDLR,fit,B001R0LBLO,2,06b01061032a2bfad00f58b5b2c21107f1b787277aa613da565f55b3e6723d83,0.1111111111111111
AO9G0BSJ80V10,fit,B00134PLT2,4,06bf422b6bf3f2c22345e98eaad6eda2454647cab3fecd7b4ee82d7a173204b7,0.0
A14CSXNBBT2I63,fit,B009F7S3A8,2,06d3e588bc61dfaf874460eca72fffba4123e5ee2937e6ecf4c6ad73222f7615,0.0
AMGPE8L9CFDA2,fit,B0055B7Y8U,3,06d782d12a212b97b934887d65b66c31897746728cad91e5b822c3571c9304c1,0.0
A2OL2OSMAEQSDP,fit,B004H1V5RU,2,06decf5950f62ce0d4a6a7d7be72966a804979a89eaa27553484e83c9d75ea41,0.0
A2WHFJLN0R2PD6,fit,B00BQYQY8Q,6,06dfedace3920243930664b32f56b03f841220b66b7c4c77ddfc3a36baea4adb,0.1111111111111111
A34B2WMJEJ87EI,fit,B0017L3SPU,4,06ebd3927210046eae969ff592645ed4c9fa486618d09ceeeebead8f37c6e1c5,0.1111111111111111
A3TIIN4OU62MU5,fit,B00ARQW1DQ,3,06f103c9202ae549ecb22f4c2caba181a614fde9ad7154461540db35b35c5f83,0.0
A22PZYFDKHHP74,fit,B003DJ3A5W,2,06ffc70dcebb479ee6ec73de9180477ea6b404c330a87b1f8a432cb92f7f2a8f,0.0
A14M1HSN0AZGYL,fit,B009AERWEE,9,070aea743161fd98e44bfa6de812133c5becef39cd40d779f2fe220d625dc11e,0.1111111111111111
ATO06M2U1Q15L,fit,B000E9TDZA,3,070b8144c1004207b9577c98736a5f1fb35fc0b6e92ad481e499633dc1e7c2d4,0.0
ALQMZVXPJ0Y3A,fit,B002JSM3KQ,8,070c72460c65f5af6050d1a32d008406b1def800c4744e1350aff8c2048faa2c,0.0
A1E55W6ES0FY17,fit,B009F7OS52,12,0717bee882501ad4c5c143caae414d42adb0e16f4e94a0225e148d77ee3c9a44,0.0
A1E3LC7ZBXYHGU,fit,B007LEB26O,2,071ab311138214564bf294c484a569b18a96f49aa4b904c434abc24eede5de26,0.0
A3QMSZMR1R2F6Z,fit,B008B68IE0,3,071ae94bfb1d0aa716551ce4aec3cba17b4f8b3874112e3e3cc22358b52cc5bc,0.0
AEZMYVH0STCB,calibration,1581170769,6,0010671b878eb148f5c748b6e484929468ae0524f8a4dac48310df0e9f8891c6,0.1111111111111111
A32E0D8WI1IN87,calibration,B001HA9JOA,19,001407b100c47b41e5985bf275e7fd69602216bd25f0c3dab9c253bfebbe6a68,0.1111111111111111
A2GJAQK1JDDC51,calibration,B00B03VW58,4,0026a855ac8d7a88fbdedfda83d2d00af518a6e06667d49a4eff900ba4f3bc9a,0.0
A3875HXDA477XJ,calibration,B001AEZIY8,6,0052a777918f4858a31ce0ef95a6c2262569d29d8d53689122340270293b232c,0.0
A2XD1RIC2WV2J0,calibration,B0002791J2,8,00640c53dd079472a06097a964846f9aa8b0b45448b4d1666152434fc9f6db4b,0.0
A3KDZA2MRC39CG,calibration,B006P135E6,2,006e23846bc04238b5afe0014301dd183a5ea365af760fe256197f76b6fbff10,0.0
A1J6B00Z1D6PS4,calibration,B00EAHY1QS,10,008b1dcca1b5f40292104a3eafa29d6a5abb734f853a867860e47cbc82eaa266,0.1111111111111111
A3HVKKF7YRTAJ4,calibration,B00486ZVC4,4,0096062673dd71aa3a4a5534b6dee75c900a77b28f3cb48a70ade2742869c3ce,0.0
A397CWU6DM3O5G,calibration,B00GSXJIMO,20,00ac4d98875ee6806ee9b539525ec8dde18f7212db6bef55ee66006b4f192942,0.1111111111111111
A1ZI4YAGHTZ698,calibration,B0009XBY3A,2,00adf263196a07cf8fb7b5952bc0d577ad48ab8e39109d2ac8dede7a07e379fd,0.0
AJWN7P2JU1KYN,calibration,B0053WMSTG,2,00c5ee092452881c279ac42591f35f143f352e708af4a425be5e3a27177fe745,0.0
A10BAU1962PTFU,calibration,B000FIOB2A,12,00d349d8319dd5a078508cdc0b6e7b6e8038687cba00975abd2160a63cf5fb8a,0.0
A11UCSJIVIUG3D,calibration,B003I4DS22,3,01016294b900ed60da7735101ac4361cdb1e20694e24854bb403e5ddf14426de,0.0
ADZIJQN6MNRAB,calibration,B00FBW4QTI,18,0114ff684f5e472d68f3f5340c3b2261c3a99463a53f389f682f294aa400f972,0.1111111111111111
A84BZD06CQDEU,calibration,B004SGS3B0,5,01152e562973e6199cd267a0b84acf0d96a29d7633bc9b8d7562b307ecc9f7ec,0.0
A2VG3TH6IMOVKM,calibration,B000NO9GT4,3,0117889d928d0e807770e0f834f05eeaa28528cf2fade698c3729cc376b3f2b6,0.1111111111111111
AK0F5BFSUW3DQ,calibration,B000K7F8RI,2,011d9c5334363815dee74f7b6b22dbaa9970e28d56fd67a3e4aefae77e2eb52f,0.0
A307YFSORUAXSQ,calibration,B00BTH2G3W,20,011ee2a8fc70460f270d126f4c5d67e0b6ff1a04d48622c48c17630ecfee416d,0.0
A1G8USRY17IR1X,calibration,B008E1912A,5,012314cd5ae9809c46623656495f7b192ef7db844d3e44ac757d3a9c2b153dbc,0.0
A2UOCE4NNKI5RA,calibration,B0002Q1XNA,2,012f851ef6f22a2db241ba4c4f6b7662f183de895a7c845e7640346300d5453a,0.1111111111111111
AYDCLME2ODKWY,calibration,B003FHM27O,6,01346f0320504ca7a074dbdd02c22eeac3406d8c2255766ba17bb4c0a0972bae,0.0
ACCGSDA9XKD7Z,calibration,B00486TI3M,3,0134ebeef7962d34a57773eaabdbf25942cff9d88f178daa3b61e1ed1e7f1a43,0.1111111111111111
A2U6WECRAMAN91,calibration,B004FEEQOS,2,013a035ab0f0cd32088e3bc108e24f64c2b134e7c1a5d916c1a4997423e06558,0.0
A3GK9T2XC6Q32,calibration,B0034Y4AF0,3,01652c1b18416f01c480c102b82ed99152a81829ed8a50ef4ed019c1334a1975,0.0
A1UCPXUBSESD65,calibration,B000FSIJ0K,17,0168d5ab83be163785bd7d5466bbba9fc9a139fdbe1f645e66124fc069551f2d,0.1111111111111111
A1KNK43A1WIDOG,calibration,B005TPN148,4,016b70011273ba8096c81adfcf5e667f8e7726cf015de30d89007527e03ab37d,0.0
AWFA4158DDDWC,calibration,B0006FUG26,15,016e965ad55b82c61c61a9f3182b3c5fbcdbaa471cc0f7a1f9b911323de518a3,0.1111111111111111
AUXCIRLTZUR8W,calibration,B008N6INE8,4,0175b64361c90b5ca0b3cea2e42d172aa540285b57c9c39ed1b42b7f183f6b54,0.0
A1KJDOL79GJ3JI,calibration,B00004YRPF,4,0186c914300f4efe4a70ab6d00af6fbd3b714477b9ab3415b7198a80323a004f,0.1111111111111111
A10BSS8EZFU0RZ,calibration,B00000JHXT,5,01c2d52a1d72a78337df0858f46b5fb71ad83cffaa98c313ddc580ccea55eb45,0.0
A24BSKCWXC4M6D,calibration,B001LNTVKA,10,01dd0659cd47cecf41082586efbfd4d20ef00bd206db5bd3655e7b08ae6e0456,0.0
A25RTRAPQAJBDJ,calibration,B00B2FNH8O,13,01e3ef24fcde56a62a83ffd6cb5b00c198e474c972ccc99d5421cd73b3645879,0.1111111111111111
A25TT44FXNV0F0,calibration,B00C6Q4FTS,5,01f734a9749d2e57bf0b9d10c9088e9a699c3dcd8d693c658164f9cba503444e,0.0
A3A1UIZX5H92MK,calibration,B004MWL07O,2,0234af9780f58d1c12e87e240af74352c489a4137a9fc2c83f23709cd1aff531,0.0
A3AA9BC5QEKHKO,calibration,B00004W3Y5,16,0244e3bc020cbc67088a61f0ef7c8d82bbfd651d2fa83c9b831dec23996576f8,0.0
A1WAV1NWCPNI04,calibration,B004UU9W6E,5,024b32827b3acbab9014169e3ebd7722a8469fb5c194bd97eb60702842589ae0,0.0
A2Y4GD52T2X44F,calibration,B008RO02JA,3,026996309298025f42e9df5698e38e0d313bc97447a4b999611594784fe30608,0.0
AM3FLDRMZ53YM,calibration,B00428LJ0Q,3,02864289b50ecbf86d67561a0882c29fddbb41c2c7ad48b61297ea968b90b10c,0.0
A30AVW0VAQE65P,calibration,B003XIHU4A,2,02a076f607faa2d01e483391baa7c89daa95b2832ed1948c9fe40bbfe477bf98,0.0
AFLO03MVE0R9N,calibration,B007U7M0L8,2,02b8e94252742adba65db42a86152c4e5ba27ecdd0a1bd590416aee03033efd3,0.0
A1QBECGZ0M6MX1,calibration,B000QE02RG,2,02c01176be5ecbc57231658ff96c0bfb9e39cee764c4d7de263f5c42320a7c3e,0.0
AQX5ZDKASV6TL,calibration,B00005O63Q,2,02c0a65f6194c84f25575ceab86cf3f2c47f1d9159efd7a303aa00cf0179cd88,0.1111111111111111
A3UY2ZIAYCK4DQ,calibration,B003B111MQ,2,02e0acfe95a928dd7802d7f4e43eb34154a83b8ba75872d0c7a1bf2ae789599c,0.0
A2W122IM0OT3RV,calibration,B001Q3KU9Q,5,02e6856f244468f0ad4e311c27e175897eb50029ced59f1b0b8fa28ad93833bb,0.0
A7EJERNB7IK3Z,calibration,B00A1ATPOG,20,0301e5413823b93f3902cccbe2befc32c54e52f70fa4c5c1bad639c60ddd24a0,0.1111111111111111
A174AQ2AY4E2RO,calibration,B00005BHK3,3,030afb3becbcdedfb0d95c13f4f2460b48c214876da79a620bfa6dffb558ed66,0.0
A10DIU51EE9WGN,calibration,B0083TXXIQ,3,030b09169047e43c2d14089d714777eecc41af7dad71c292fbcff8225ff27c1a,0.1111111111111111
A2T09F5YF768H2,calibration,B004XPIPRS,2,030f0c867d4351306f1d9bbe3e9a43658492d89fea0f0da94bef77d3bf9d7844,0.0
A2OK61KBUCMXR1,calibration,B004P98QGC,3,0328566a7b72d6f444299cd3ba3600385abce2c8697480c761a22ce63deaea67,0.0
A21Y7CI1YEVNPH,calibration,B000GA90XC,9,032fab06a08ac4cbda50d81a8e4097d0bb3535bc85614d4efd0cbc7735ec4036,0.0
A3U6SWQW5ID7F5,calibration,B000NV9G88,2,034cebd5143bb20477849e1b455c9adfaf07f7ac80064fec3383ac6c556b79e6,0.0
ACUYXGCMWVF7S,calibration,B00ARQW1DQ,5,034d4ab61e8f21cd2e3547e98e881f96d188a6c7a8e4f2b7258929769cbf52cd,0.0
A3FNXE2SI253HR,calibration,B003OCCSGA,3,035f0f212c2857153863d82d00e78cfc1aa960fcd6dc1cf108feea2de6fe27f2,0.0
A3G8B6EN4KPEO4,calibration,B0050RQOQM,4,036f3bfbedd76c5d959e2572e54fe6e95e14b739babad8324dd7e2bd21bf4cfc,0.0
A2VVKLY8A6WVWN,calibration,B00847GS48,2,038253cb8a4afe4d921b2257a271a1f15df80f17f8824f53a92223fc23da4202,0.0
A2GFEO9CIUBG14,calibration,B00C5XBAOA,8,038f1e19edca696c9754ae4f1de4d99bed63750af1597d0466189083eee9d32f,0.1111111111111111
A29GC482UVK668,calibration,B00009KWTB,7,0399b2aab877aae4e7b58f33199c42554971c48d2f56d72d6863102b76edafe9,0.1111111111111111
A2WHU9ZLS33A6W,calibration,B007EE72BU,20,03a6542893a694a80cb187c43da39a4d7a5b5010a97d67fff416b8aa8afee8c8,0.0
A20QUAPH1I8ERK,calibration,B000NO9GT4,2,03ab71c46e321037b77dfece774525d9de410763ae6bdf422b565d027ff0f8b3,0.0
AKKD4NIONN7DJ,calibration,B0015KVXW8,11,03c76486d3f0905a238aa131bfbc6c9f9bb1c6ca9e2c134911ec80cbbe3547b0,0.1111111111111111
A2FI48NT11SEHF,calibration,B0045H0L1W,4,03cd7c3d0544983a778ad7e0a756e63f55c23c6d4729baccbc3ab42a09fa6fd3,0.0
A1FDV3WPOHREY9,calibration,B00BR3EMSA,18,03f2ec1809a2044407a1fc1df149ef994313d03e089c820ac668d5416d6200c8,0.0
