user	target_item_id	action_category	base_rank	target_in_beam50	target_in_beam200	expansion_pool_size	admitted_item_ids	admitted_logits	admission_count	final_rank	promotion	regression	fallback	target_frequency	target_group
A3A7D3WAAJWC8H	4972	outside_union	201	0	0	150			0	201	0	0	1	11	non_tail
A3AHDR4F2J7YXX	9157	base_11_50	16	1	1	150			0	201	0	0	1	13	non_tail
A3AVVMEI28N2UJ	10603	base_top10	8	1	1	150			0	8	0	0	1	2	tail
A3AY01PUHID1PR	9248	base_top10	3	1	1	150			0	3	0	0	1	13	non_tail
A3B1HLBVNTMSDW	779	base_top10	2	1	1	150			0	2	0	0	1	7	non_tail
A3B7KA98ABG1FL	5835	base_top10	3	1	1	150			0	3	0	0	1	1	tail
A3B7KGAUPB3TKS	9239	base_top10	1	1	1	150			0	1	0	0	1	4	tail
A3BA4F1E2PGRCC	9245	base_top10	1	1	1	150			0	1	0	0	1	6	non_tail
A3BEWNPSZB6J9G	1209	expansion_only	201	0	1	150	1209	1.03362891	1	10	1	0	0	6	non_tail
A3BGQMHZA5317Z	2003	expansion_only	201	0	1	150			0	201	0	0	1	11	non_tail
A3C7G0HOJTOQ0I	6551	base_top10	3	1	1	150			0	3	0	0	1	34	non_tail
A3CF8IFZ1WQ3TQ	2976	expansion_only	201	0	1	150	2976	0.0250043265	1	10	1	0	0	10	non_tail
A3D2GWJKWFVSMB	7164	base_top10	1	1	1	150			0	1	0	0	1	3	tail
A3DCVXOK81NPB4	8011	outside_union	201	0	0	150			0	201	0	0	1	4	tail
A3DEMJM66762AA	3265	base_top10	1	1	1	150			0	1	0	0	1	35	non_tail
A3DLCY98104CGF	1612	outside_union	201	0	0	150			0	201	0	0	1	4	tail
A3DOPYDOS49I3T	8567	outside_union	201	0	0	150			0	201	0	0	1	3	tail
A3DVO4RN4WA7A5	8906	base_top10	5	1	1	150			0	5	0	0	1	6	non_tail
A3E8J8Z7AR0IM1	6167	base_top10	4	1	1	150			0	4	0	0	1	8	non_tail
A3EZIP6YQX5J8Q	8195	base_top10	1	1	1	150			0	1	0	0	1	13	non_tail
A3F4Y4ARB6TCEF	4913	outside_union	201	0	0	150			0	201	0	0	1	3	tail
A3FNZ1APZYGMNA	10321	base_top10	1	1	1	150			0	1	0	0	1	4	tail
A3G0FEWUT5RS7G	7721	expansion_only	201	0	1	150			0	201	0	0	1	35	non_tail
A3G2HMHG7CHD5J	7186	base_11_50	14	1	1	150			0	201	0	0	1	18	non_tail
A3G5BIFX6VS1OP	9952	base_top10	3	1	1	150			0	3	0	0	1	1	tail
A3G8B6EN4KPEO4	7576	base_top10	1	1	1	150			0	1	0	0	1	7	non_tail
A3GDWNHC7Q8R4D	8727	outside_union	201	0	0	150			0	201	0	0	1	8	non_tail
A3GEVVUZ4F87GR	3768	outside_union	201	0	0	150			0	201	0	0	1	3	tail
A3GKPMHV4U64IY	363	base_top10	4	1	1	150			0	4	0	0	1	23	non_tail
A3H2K4LM3T4QBC	3593	outside_union	201	0	0	150			0	201	0	0	1	4	tail
A3HF5JQFIDXPF2	5040	base_top10	2	1	1	150			0	2	0	0	1	4	tail
A3HORVSI2I23YR	79	base_11_50	15	1	1	150			0	201	0	0	1	4	tail
A3IAA9BH1QHTLN	2770	base_top10	3	1	1	150			0	3	0	0	1	9	non_tail
A3IMQSE3KFFKQR	10990	base_top10	1	1	1	150			0	1	0	0	1	6	non_tail
A3J4TETT4T379D	10434	outside_union	201	0	0	150			0	201	0	0	1	1	tail
A3JHC8O59WDHFZ	11630	outside_union	201	0	0	150			0	201	0	0	1	1	tail
A3JR8YFXZQQBU0	10861	base_top10	1	1	1	150			0	1	0	0	1	3	tail
A3JT29L4YFEIMJ	9099	base_top10	8	1	1	150			0	8	0	0	1	18	non_tail
A3KDZA2MRC39CG	8468	base_top10	2	1	1	150			0	2	0	0	1	34	non_tail
A3KQYVS8LVJF07	10470	base_top10	2	1	1	150			0	2	0	0	1	8	non_tail
A3KVF4JBEAE8O1	1061	expansion_only	201	0	1	150			0	201	0	0	1	54	non_tail
A3L2AQGJLCSLFB	1762	base_top10	1	1	1	150			0	1	0	0	1	37	non_tail
A3LMPD1ZQTWOC4	11229	base_11_50	13	1	1	150			0	201	0	0	1	10	non_tail
A3LPH1Q12SPHGR	8356	expansion_only	201	0	1	150	8356	2.5762494	1	10	1	0	0	10	non_tail
A3LY02SR2BN6UT	10538	base_top10	1	1	1	150			0	1	0	0	1	2	tail
A3M3LOJOAH6ZUV	11629	base_top10	3	1	1	150			0	3	0	0	1	20	non_tail
A3M55LR0SR34HA	5436	base_top10	1	1	1	150			0	1	0	0	1	44	non_tail
A3M7H9O909Y3GZ	2417	base_11_50	12	1	1	150			0	201	0	0	1	59	non_tail
A3MDETK0D5UAIN	7659	expansion_only	201	0	1	150			0	201	0	0	1	13	non_tail
A3MINCOO65ZNQN	3089	base_top10	1	1	1	150			0	1	0	0	1	31	non_tail
A3N4XI0IYMPTT0	9564	base_top10	3	1	1	150			0	3	0	0	1	10	non_tail
A3N67LZ7S89MYN	9474	base_top10	6	1	1	150			0	6	0	0	1	19	non_tail
A3N6OKUWJ478E3	11198	expansion_only	201	0	1	150	11198	1.26584202	1	10	1	0	0	1	tail
A3NHWJDAUZU61I	4391	base_top10	2	1	1	150			0	2	0	0	1	16	non_tail
A3NURIGNWE6XOZ	8605	outside_union	201	0	0	150			0	201	0	0	1	7	non_tail
A3NZWY6KXHYJWE	2947	expansion_only	201	0	1	150			0	201	0	0	1	9	non_tail
A3O9F8ZI5TOE4M	9972	expansion_only	201	0	1	150	9972	0.283701999	1	10	1	0	0	3	tail
A3OBT5OPKSEHAQ	7118	expansion_only	201	0	1	150			0	201	0	0	1	31	non_tail
A3ODDZH7HRP3CU	1585	expansion_only	201	0	1	150			0	201	0	0	1	33	non_tail
A3OFLIA0S929XR	4471	expansion_only	201	0	1	150	4471	1.49971059	1	10	1	0	0	10	non_tail
A3ORH1LCILLW76	10357	base_top10	1	1	1	150			0	1	0	0	1	27	non_tail
A3OYU4OAT7DCU2	6521	expansion_only	201	0	1	150	6521	0.231688092	1	10	1	0	0	10	non_tail
A3P24Q0LD6UD1W	9792	outside_union	201	0	0	150			0	201	0	0	1	0	tail
A3PO7P9MHI3WY2	914	outside_union	201	0	0	150			0	201	0	0	1	5	non_tail
A3PP0YU97UZ203	9025	base_top10	1	1	1	150			0	1	0	0	1	14	non_tail
A3PVYF54L8GS61	5303	base_top10	1	1	1	150			0	1	0	0	1	8	non_tail
A3Q0M13QFMD84D	3944	expansion_only	201	0	1	150			0	201	0	0	1	19	non_tail
A3QCCG9OME82AW	5418	expansion_only	201	0	1	150			0	201	0	0	1	18	non_tail
A3QFHH2N2OORO3	10054	base_top10	5	1	1	150			0	5	0	0	1	4	tail
A3QMIZK2ZEXTUZ	10675	base_top10	3	1	1	150			0	3	0	0	1	3	tail
A3QNQQKJTL76H0	11026	base_top10	1	1	1	150			0	1	0	0	1	48	non_tail
A3QT709ZY4VZ8S	9202	expansion_only	201	0	1	150	9202	2.30844274	1	10	1	0	0	35	non_tail
A3R5GTYQ50QVMD	10718	base_top10	7	1	1	150			0	7	0	0	1	23	non_tail
A3RGJHGMOD2PPU	1173	base_top10	1	1	1	150			0	1	0	0	1	6	non_tail
A3RO3CGZ9MWA1I	5683	outside_union	201	0	0	150			0	201	0	0	1	2	tail
A3S2TOPDUII9K0	9942	outside_union	201	0	0	150			0	201	0	0	1	5	non_tail
A3SKMWPVR5CO1H	9149	expansion_only	201	0	1	150			0	201	0	0	1	8	non_tail
A3SLPCO9WIJULM	279	outside_union	201	0	0	150			0	201	0	0	1	2	tail
A3T7IVHM2TU5B2	2095	base_top10	2	1	1	150			0	2	0	0	1	30	non_tail
A3TD9DJA2G0IMH	10754	base_top10	1	1	1	150			0	1	0	0	1	1	tail
A3TGTB0V5BPI8Z	2574	outside_union	201	0	0	150			0	201	0	0	1	8	non_tail
A3TIJLY4VX8CH3	7504	base_top10	2	1	1	150			0	2	0	0	1	46	non_tail
A3TRDLH36LIJLJ	8359	base_top10	1	1	1	150			0	1	0	0	1	2	tail
A3TVI5WVH9PL1H	8037	base_top10	4	1	1	150			0	4	0	0	1	10	non_tail
A3TWH95MK19DP2	8163	outside_union	201	0	0	150			0	201	0	0	1	6	non_tail
A3UDGVRIRODFM2	2929	base_top10	4	1	1	150			0	4	0	0	1	4	tail
A3UE1PURTS8PG	8415	expansion_only	201	0	1	150	8415	1.79468455	1	10	1	0	0	13	non_tail
A3UEQ1CYG8E6D2	11643	expansion_only	201	0	1	150			0	201	0	0	1	4	tail
A3UXL0V5XO0P4C	9874	outside_union	201	0	0	150			0	201	0	0	1	1	tail
A3V761GBN0OEAN	8761	base_top10	5	1	1	150			0	5	0	0	1	8	non_tail
A3VSHLS9K329RP	5873	outside_union	201	0	0	150			0	201	0	0	1	3	tail
A3VXM4Z75RRI0M	10309	expansion_only	201	0	1	150	10309	1.67734395	1	10	1	0	0	6	non_tail
A47YGBHO43DZZ	4411	base_top10	4	1	1	150			0	4	0	0	1	10	non_tail
A4A9TE7LVP4VZ	2042	base_top10	7	1	1	150			0	7	0	0	1	89	non_tail
A58F10T4OE58C	10958	base_top10	1	1	1	150			0	1	0	0	1	12	non_tail
A5G4O45EW2WOF	11864	base_top10	6	1	1	150			0	6	0	0	1	0	tail
A5G52PQUFVMVX	6010	base_top10	2	1	1	150			0	2	0	0	1	42	non_tail
A5O3PMPBP0JR9	7329	base_top10	3	1	1	150			0	3	0	0	1	49	non_tail
A5ZUCLRHA3VEY	6572	base_top10	1	1	1	150			0	1	0	0	1	4	tail
A6KFZA97MC0PN	11137	base_top10	1	1	1	150			0	1	0	0	1	5	non_tail
A6O3A839D8QPU	4700	base_top10	1	1	1	150			0	1	0	0	1	9	non_tail
A7CX2408CWAEB	2012	outside_union	201	0	0	150			0	201	0	0	1	7	non_tail
A7NNRSEZWQDSQ	10157	outside_union	201	0	0	150			0	201	0	0	1	4	tail
A7RFDGVXDYQLJ	10620	base_top10	1	1	1	150			0	1	0	0	1	3	tail
A81UQY2JL2F6A	3968	base_top10	5	1	1	150			0	5	0	0	1	66	non_tail
A82HDHO6IJWRE	9292	expansion_only	201	0	1	150			0	201	0	0	1	5	non_tail
A89KFOCKCO0OA	9533	base_top10	2	1	1	150			0	2	0	0	1	17	non_tail
A8S96QJ470KP5	4000	base_top10	2	1	1	150			0	2	0	0	1	47	non_tail
A8TA5VXMUP3VQ	6877	outside_union	201	0	0	150			0	201	0	0	1	2	tail
A90P35KV9UFX4	7078	base_top10	1	1	1	150			0	1	0	0	1	5	non_tail
A9IF89168A47V	11707	base_top10	1	1	1	150			0	1	0	0	1	3	tail
A9PG9ODPPP31N	11788	base_top10	1	1	1	150			0	1	0	0	1	6	non_tail
A9SUD7U1I40PB	8939	base_11_50	14	1	1	150			0	201	0	0	1	63	non_tail
A9XX8OHS2ZQ2X	11676	base_top10	2	1	1	150			0	2	0	0	1	9	non_tail
AA7QHOPC0HT0J	3436	outside_union	201	0	0	150			0	201	0	0	1	8	non_tail
AAB5W1BEBBOYX	9753	base_top10	1	1	1	150			0	1	0	0	1	3	tail
AAD7BPS7FP7W4	1327	outside_union	201	0	0	150			0	201	0	0	1	4	tail
AAJ1IYOUIHWF	1438	expansion_only	201	0	1	150			0	201	0	0	1	20	non_tail
AAZI6GOIXQCCV	6922	outside_union	201	0	0	150			0	201	0	0	1	3	tail
AB8HCOX3YULQS	3653	expansion_only	201	0	1	150	3653||11637||7609	3.37251941||1.91055635||0.268743177	3	8	1	0	0	3	tail
ABBL3ZGK2J23Y	4496	expansion_only	201	0	1	150	3040||4496	1.13071188||0.548795247	2	10	1	0	0	4	tail
ACJW23SBXLE3Y	9424	base_top10	5	1	1	150			0	5	0	0	1	7	non_tail
ACVDL5QRCOPE1	11820	base_11_50	14	1	1	150			0	201	0	0	1	20	non_tail
ACVVB07ZG6O9	2228	expansion_only	201	0	1	150	2228	2.96248362	1	10	1	0	0	7	non_tail
AD8SR4DNEN1YM	6945	base_top10	4	1	1	150			0	4	0	0	1	15	non_tail
ADRHC427TKK5U	4190	base_top10	1	1	1	150			0	1	0	0	1	9	non_tail
ADWGM3QD5S5AC	3487	outside_union	201	0	0	150			0	201	0	0	1	4	tail
ADWXLAKKZP2JC	11254	base_top10	2	1	1	150			0	2	0	0	1	2	tail
AEZ3FJYSPOR3	615	base_top10	8	1	1	150			0	8	0	0	1	48	non_tail
AF0E9G6Q48G3S	6010	expansion_only	201	0	1	150			0	201	0	0	1	42	non_tail
AF0EGN9J6610M	7043	outside_union	201	0	0	150			0	201	0	0	1	5	non_tail
AFFWDOGWU5XRL	3305	base_top10	2	1	1	150			0	2	0	0	1	35	non_tail
AFJ9846LEZWS7	1672	expansion_only	201	0	1	150			0	201	0	0	1	11	non_tail
AFP43ZIYYKFWZ	4232	outside_union	201	0	0	150			0	201	0	0	1	3	tail
AFRWXEHK151Z1	6173	expansion_only	201	0	1	150	6173	1.06084993	1	10	1	0	0	16	non_tail
AG506JWT6JQQT	10503	expansion_only	201	0	1	150			0	201	0	0	1	14	non_tail
AG62868WA3I1D	10017	base_top10	1	1	1	150			0	1	0	0	1	3	tail
AG6WOD5BUD8BH	780	expansion_only	201	0	1	150			0	201	0	0	1	53	non_tail
AGBD6P8Y1E42A	3926	expansion_only	201	0	1	150			0	201	0	0	1	20	non_tail
AGE1KK0E2THTN	11873	outside_union	201	0	0	150			0	201	0	0	1	0	tail
AGVWTYW0ULXHT	11109	base_top10	1	1	1	150			0	1	0	0	1	20	non_tail
AHBFQY9L0MFZ8	10370	outside_union	201	0	0	150			0	201	0	0	1	5	non_tail
AHCM2GKBTLDY6	6447	outside_union	201	0	0	150			0	201	0	0	1	4	tail
AHM8S0YB32GKK	1788	base_top10	1	1	1	150			0	1	0	0	1	9	non_tail
AI3VJYL57297W	5904	outside_union	201	0	0	150			0	201	0	0	1	4	tail
AI7S94161XV07	461	outside_union	201	0	0	150			0	201	0	0	1	5	non_tail
AJ0X2MF2GHYNT	9067	base_top10	4	1	1	150			0	4	0	0	1	7	non_tail
AJHSX45RVJS2R	7249	base_top10	2	1	1	150			0	2	0	0	1	167	non_tail
AJKK4G0MD4OIA	9491	base_top10	1	1	1	150			0	1	0	0	1	19	non_tail
AJVKP4SH3WNZP	10829	expansion_only	201	0	1	150			0	201	0	0	1	14	non_tail
AK2WPF5SVJWM8	2952	outside_union	201	0	0	150			0	201	0	0	1	8	non_tail
AK5O0I9PCDANE	11272	expansion_only	201	0	1	150	11272	2.22838536	1	10	1	0	0	10	non_tail
AK6OC8JSZ9X1K	5083	outside_union	201	0	0	150			0	201	0	0	1	4	tail
AKFGSU829J32R	4056	expansion_only	201	0	1	150			0	201	0	0	1	6	non_tail
AKHFY3VCNZL2W	2085	expansion_only	201	0	1	150			0	201	0	0	1	22	non_tail
AKKD4NIONN7DJ	3392	base_top10	4	1	1	150			0	4	0	0	1	63	non_tail
ALJUCYH6XKPET	10891	base_top10	5	1	1	150			0	5	0	0	1	10	non_tail
AMJ88BVMIOHV9	4377	base_top10	1	1	1	150			0	1	0	0	1	19	non_tail
AML5JLIMUPWGW	11422	base_top10	3	1	1	150			0	3	0	0	1	32	non_tail
AMQWWN5Y9NVP9	813	expansion_only	201	0	1	150			0	201	0	0	1	14	non_tail
AMRMK86X3PKXD	8494	base_top10	4	1	1	150			0	4	0	0	1	44	non_tail
AN9ILXG7X31EI	4285	outside_union	201	0	0	150			0	201	0	0	1	23	non_tail
ANB6K82JIWGYL	6283	expansion_only	201	0	1	150			0	201	0	0	1	4	tail
ANIPJFOOLX3EX	2188	expansion_only	201	0	1	150			0	201	0	0	1	4	tail
ANOBZWKE25SBY	11464	base_top10	1	1	1	150			0	1	0	0	1	9	non_tail
ANYPFR38T1I4A	1442	base_top10	7	1	1	150			0	7	0	0	1	3	tail
AO2AQRPPSTABB	11180	expansion_only	201	0	1	150			0	201	0	0	1	62	non_tail
AO4U4GYIZ5MLQ	2182	base_top10	1	1	1	150			0	1	0	0	1	113	non_tail
AOPWIKGDPRMX8	10805	base_top10	1	1	1	150			0	1	0	0	1	12	non_tail
AOUQCCU5VU5QL	5191	expansion_only	201	0	1	150			0	201	0	0	1	5	non_tail
AOVY1Q6WI9MHA	424	expansion_only	201	0	1	150	424	0.965588141	1	10	1	0	0	9	non_tail
AP54CJWEK8BKG	1214	base_top10	1	1	1	150			0	1	0	0	1	7	non_tail
APDHKHPIKRJDL	6031	base_top10	1	1	1	150			0	1	0	0	1	26	non_tail
APIKBZAJFGVGX	4972	base_top10	1	1	1	150			0	1	0	0	1	11	non_tail
APJP6G8RNHVDC	6767	outside_union	201	0	0	150			0	201	0	0	1	5	non_tail
AQ2WUP0XFIX4M	3099	base_top10	4	1	1	150			0	4	0	0	1	13	non_tail
AQC3SPEFPAX1M	342	base_top10	3	1	1	150			0	3	0	0	1	114	non_tail
AQF25DIBDDJXE	9324	outside_union	201	0	0	150			0	201	0	0	1	3	tail
AQPA2UQUFRZ27	9878	base_top10	1	1	1	150			0	1	0	0	1	3	tail
AQYY2OH4BRCZG	1154	outside_union	201	0	0	150			0	201	0	0	1	4	tail
ARF6NZ2PH6MCB	5440	base_top10	1	1	1	150			0	1	0	0	1	119	non_tail
ARFCFY2JIZLU2	10128	expansion_only	201	0	1	150			0	201	0	0	1	6	non_tail
ARFCORBCTKX1J	5001	base_top10	1	1	1	150			0	1	0	0	1	15	non_tail
ARFT8HC5W76XP	7346	expansion_only	201	0	1	150	7346||3190	0.396500589||0.000521563882	2	9	1	0	0	3	tail
ARSHV0G8QM2U4	4072	base_top10	1	1	1	150			0	1	0	0	1	47	non_tail
AS1QSYQAMS6H8	1567	base_top10	1	1	1	150			0	1	0	0	1	10	non_tail
ASDIUF0SHMRLF	4507	outside_union	201	0	0	150			0	201	0	0	1	5	non_tail
ATBKQO3B1GRTX	2000	base_top10	4	1	1	150			0	4	0	0	1	13	non_tail
ATCL2WATBOBC0	3505	base_top10	1	1	1	150			0	1	0	0	1	20	non_tail
ATUG7E52EOXF8	8361	base_top10	1	1	1	150			0	1	0	0	1	6	non_tail
AU21B5JSG23FQ	4841	expansion_only	201	0	1	150			0	201	0	0	1	10	non_tail
AUBZC9PUOY695	3583	expansion_only	201	0	1	150			0	201	0	0	1	5	non_tail
AUDR3YSPERF4J	6994	outside_union	201	0	0	150			0	201	0	0	1	11	non_tail
AUEH2LDR8T8ZM	5942	outside_union	201	0	0	150			0	201	0	0	1	11	non_tail
AV6WVMUJVUHNB	11837	base_top10	1	1	1	150			0	1	0	0	1	6	non_tail
AVBFDDHMVYU78	8785	outside_union	201	0	0	150			0	201	0	0	1	9	non_tail
AVBLGXSWRN666	11191	base_top10	1	1	1	150			0	1	0	0	1	12	non_tail
AVE0POL0KLZ9Q	5609	outside_union	201	0	0	150			0	201	0	0	1	5	non_tail
AVE45KUJQ8OL4	8127	outside_union	201	0	0	150			0	201	0	0	1	6	non_tail
AVG16OSGL33PE	230	base_top10	1	1	1	150			0	1	0	0	1	36	non_tail
AVHY7Q07Q0UB2	7038	outside_union	201	0	0	150			0	201	0	0	1	11	non_tail
AVOFW6XUCR8XA	822	base_top10	1	1	1	150			0	1	0	0	1	19	non_tail
AVUIEFZWADM	3392	base_top10	3	1	1	150			0	3	0	0	1	63	non_tail
AW4REX48OOBG7	4552	outside_union	201	0	0	150	4959	0.283887551	1	201	0	0	0	15	non_tail
AW53F6OQAQ0UT	5992	base_top10	1	1	1	150			0	1	0	0	1	15	non_tail
AWKN9MUVLYW4I	9693	base_top10	1	1	1	150			0	1	0	0	1	10	non_tail
AWP374BL7EGZL	8682	base_top10	1	1	1	150			0	1	0	0	1	7	non_tail
AX4D9BUSHH3LE	8128	base_top10	1	1	1	150			0	1	0	0	1	2	tail
AXHI3LDAP649X	3347	base_top10	1	1	1	150			0	1	0	0	1	81	non_tail
AXK8UKPSYESNP	7588	outside_union	201	0	0	150			0	201	0	0	1	6	non_tail
AXVGCDVS7TCMI	8640	base_top10	1	1	1	150			0	1	0	0	1	7	non_tail
AXYJVS6ZIPC55	9619	expansion_only	201	0	1	150	9619	3.34849303	1	10	1	0	0	7	non_tail
AXYM52DNK6NDF	8879	outside_union	201	0	0	150			0	201	0	0	1	1	tail
AYORRSZ0RE5O3	3184	outside_union	201	0	0	150			0	201	0	0	1	5	non_tail
AYPEPA3VS4KDM	3286	base_top10	6	1	1	150			0	6	0	0	1	49	non_tail
AZ79H1B4CQAGG	3141	base_top10	1	1	1	150			0	1	0	0	1	24	non_tail
AZ9ZEQ5Y6QBDK	2894	base_top10	1	1	1	150			0	1	0	0	1	13	non_tail
AZIT7MTLNHYPU	3047	expansion_only	201	0	1	150			0	201	0	0	1	17	non_tail
AZPNGUGH55MTO	7395	outside_union	201	0	0	150			0	201	0	0	1	22	non_tail
AZR1RBKOE6XDN	501	expansion_only	201	0	1	150	501	2.58388444	1	10	1	0	0	4	tail
