user_id	cached_rank	candidate	cached_score	recomputed_score	delta
A1954JA0H5WBJQ	14	dollbie closetist81	-0.797175	-0.7972385287284851	-6.352872848514046e-05
A1954JA0H5WBJQ	15	monsterccarobe steam classmates	-0.80283195	-0.8029007315635681	-6.878156356815435e-05
A1954JA0H5WBJQ	16	monsterdra photoculura	-0.81673247	-0.8166623115539551	7.015844604496557e-05
A1954JA0H5WBJQ	17	monster highgood nightmare blood	-0.83056927	-0.8305662274360657	3.042563934352316e-06
A1954JA0H5WBJQ	18	monster roller mazehou	-0.8311321	-0.8311939835548401	-6.18835548400476e-05
A1954JA0H5WBJQ	19	ney frozen sparkleels essence	-0.8329074	-0.8326253890991211	0.0002820109008788707
A1954JA0H5WBJQ	20	monstermon witch starterster	-0.8379913	-0.8377947211265564	0.00019657887344359803
A1954JA0H5WBJQ	21	building ledrafted 360 video	-0.8512191	-0.8511644005775452	5.4699422454840274e-05
A1954JA0H5WBJQ	22	monster gorgeous dotspol dead1	-0.8686834	-0.8686588406562805	2.4559343719476878e-05
A1954JA0H5WBJQ	23	dollbieposania fairy	-0.8746682	-0.8749086856842041	-0.00024048568420409477
A1954JA0H5WBJQ	24	monster spirit showinghoustein	-0.8853075	-0.885352373123169	-4.487312316892034e-05
A1954JA0H5WBJQ	25	monstermonren packs options	-0.8879607	-0.8879246711730957	3.602882690434406e-05
A1954JA0H5WBJQ	26	monsterodycat sisters convers	-0.89077634	-0.8908832669258118	-0.00010692692581171226
A1954JA0H5WBJQ	27	dollbieken beach cruise	-0.8961449	-0.8963470458984375	-0.000202145898437478
A1954JA0H5WBJQ	28	dollbiepos mari fairy	-0.90604424	-0.9061999917030334	-0.00015575170303350205
A1954JA0H5WBJQ	29	monster wishesgenie lagoon gig	-0.90653324	-0.9067327380180359	-0.00019949801803587075
A1954JA0H5WBJQ	30	monsterffin bean co claw	-0.9184064	-0.9184840321540833	-7.763215408329582e-05
A1954JA0H5WBJQ	31	doll ever rebelwritten royal1	-0.9197631	-0.9196110963821411	0.00015200361785883132
A1954JA0H5WBJQ	32	monstercle photo day students	-0.92006165	-0.9197999835014343	0.00026166649856562696
A1954JA0H5WBJQ	33	monstercle homework partners classes	-0.9278335	-0.9276586174964905	0.0001748825035094992
A1954JA0H5WBJQ	34	monsterrochsuitelle swim	-0.9350295	-0.934930145740509	9.935425949092469e-05
A1954JA0H5WBJQ	35	dollbie skate stage adjustment	-0.9377708	-0.937829315662384	-5.851566238401773e-05
A1954JA0H5WBJQ	36	monsterwolf riding claw198	-0.9579871	-0.9579472541809082	3.98458190917772e-05
A1954JA0H5WBJQ	37	dollbie vacationgla house	-0.9585343	-0.9582648277282715	0.0002694722717284659
A1954JA0H5WBJQ	38	dollbie makeup sketch bar	-0.9737689	-0.973667323589325	0.00010157641067509715
A1954JA0H5WBJQ	39	monster wishesgenie ensue particularly	-0.9960113	-0.9963461756706238	-0.00033487567062373547
A1954JA0H5WBJQ	40	monster tiredinfamous deadhou	-1.0063413	-1.0063239336013794	1.7366398620710655e-05
A1954JA0H5WBJQ	41	monster gorgeous dotspol dead0	-1.0077046	-1.007732629776001	-2.8029776000915163e-05
A1954JA0H5WBJQ	42	neycindella happily updated	-1.0109144	-1.0108789205551147	3.5479444885355704e-05
A1954JA0H5WBJQ	43	monster scarrochelle destination0	-1.0147562	-1.0147138833999634	4.231660003672921e-05
A1954JA0H5WBJQ	44	monster abmin bobe	-1.0188949	-1.0186811685562134	0.00021373144378666886
A1954JA0H5WBJQ	45	monsterdracreamculura	-1.0191941	-1.019029140472412	0.00016495952758788235
A1954JA0H5WBJQ	46	monster 1600pid okay dating	-1.0304348	-1.0302685499191284	0.00016625008087167714
A1954JA0H5WBJQ	47	dollbie barbbinmat	-1.0347358	-1.0348979234695435	-0.00016212346954347368
A1954JA0H5WBJQ	48	monster wishes oasiscleban	-1.0373555	-1.037091612815857	0.00026388718414316337
A1954JA0H5WBJQ	49	dollbie holiday 1989 2011	-1.0398921	-1.039892315864563	-2.158645628913547e-07
A1954JA0H5WBJQ	50	monster abmin bo abroad	-1.0417684	-1.0418637990951538	-9.539909515376976e-05
A3UTB0QKXNY8CB	1	sports party changer voice6.5	-0.764751	-0.7647406458854675	1.0354114532429293e-05
A3UTB0QKXNY8CB	2	sports lightez mood lamp1	-0.7685471	-0.7685633897781372	-1.6289778137168476e-05
A3UTB0QKXNY8CB	3	building tent openingperenhancing	-0.7901978	-0.7901570796966553	4.07203033446768e-05
A3UTB0QKXNY8CB	4	building tent dome climb lifetime	-0.80127144	-0.8012579083442688	1.3531655731147119e-05
A3UTB0QKXNY8CB	5	building tent tunnelnierpadded	-0.8314257	-0.8314737677574158	-4.806775741572622e-05
A3UTB0QKXNY8CB	6	vehicles airplane1.9 bitspart	-0.84891677	-0.8488278388977051	8.893110229490908e-05
A3UTB0QKXNY8CB	7	ney tentkos indoor princess	-0.84966344	-0.8497207760810852	-5.733608108515753e-05
A3UTB0QKXNY8CB	8	mel magnetic magnet felt pretend	-0.8497818	-0.849968671798706	-0.0001868717987060231
A3UTB0QKXNY8CB	9	mel beads lac201 recommend1	-0.8844746	-0.8844471573829651	2.7442617034911798e-05
A3UTB0QKXNY8CB	10	train track brands major right0	-0.89261615	-0.8927924036979675	-0.0001762536979674767
A3UTB0QKXNY8CB	11	mel wooden carrier44 17	-0.8971574	-0.897221028804779	-6.362880477905897e-05
A3UTB0QKXNY8CB	12	mel stickers habitatreusable oasis	-0.89849335	-0.8983812928199768	0.00011205718002316178
A3UTB0QKXNY8CB	13	sports rocketmp assistant air	-0.9028056	-0.90287846326828	-7.286326828004341e-05
A3UTB0QKXNY8CB	14	trainmaschu faster taken2	-0.91447794	-0.9145522713661194	-7.43313661193401e-05
A3UTB0QKXNY8CB	15	mel puzzle chunk beneathpainted4	-0.91506046	-0.9150957465171814	-3.528651718143205e-05
A3UTB0QKXNY8CB	16	wagon scooter radio capabilities my0	-0.9176279	-0.9176198840141296	8.01598587041319e-06
A3UTB0QKXNY8CB	17	wagon tri plasmacar 38	-0.9206379	-0.9206697344779968	-3.1834477996817157e-05
A3UTB0QKXNY8CB	18	water stepwheel elevated boats	-0.9243567	-0.9241414070129395	0.00021529298706057798
A3UTB0QKXNY8CB	19	cars hot styles case 2006	-0.92960334	-0.9296965599060059	-9.321990600585917e-05
A3UTB0QKXNY8CB	20	mel magnetic fishingdesigned artwork	-0.93057317	-0.9307126998901367	-0.0001395298901367692
A3UTB0QKXNY8CB	21	building blocks fontweightent	-0.9361518	-0.9361755847930908	-2.3784793090841916e-05
A3UTB0QKXNY8CB	22	train track brands major right1	-0.940323	-0.9405167698860168	-0.00019376988601682577
A3UTB0QKXNY8CB	23	mel sort clock past timely	-0.9575753	-0.9576568603515625	-8.156035156248187e-05
A3UTB0QKXNY8CB	24	mel puzzle wire organizingstoring	-0.95860726	-0.9582921862602234	0.0003150737397765724
A3UTB0QKXNY8CB	25	pretend dough roller cuttingzig	-0.9650743	-0.9651243686676025	-5.0068667602487515e-05
A3UTB0QKXNY8CB	26	sports education bloclib5.2	-0.97064257	-0.970565140247345	7.742975265501162e-05
A3UTB0QKXNY8CB	27	mel magnetic bowl straightforwardformerly	-0.9737506	-0.9737798571586609	-2.9257158660866978e-05
A3UTB0QKXNY8CB	28	animals plusrier76ffe	-0.9746041	-0.9745394587516785	6.464124832150642e-05
A3UTB0QKXNY8CB	29	mel puzzle generous newlydesigned	-0.9793605	-0.9794008135795593	-4.031357955935899e-05
A3UTB0QKXNY8CB	30	train maxim links conveniently139	-0.9803255	-0.9803240895271301	1.4104728698338675e-06
A3UTB0QKXNY8CB	31	melisgator7.0cla	-0.9828326	-0.9830511212348938	-0.00021852123489385367
A3UTB0QKXNY8CB	32	melis ease caregiver art	-0.98500496	-0.9849672317504883	3.772824951175924e-05
A3UTB0QKXNY8CB	33	mel sortpound benchnaming	-0.9913914	-0.9913727641105652	1.8635889434848174e-05
A3UTB0QKXNY8CB	34	mel blocks opportunityconstructing laws	-0.9983444	-0.9984763264656067	-0.00013192646560666876
A3UTB0QKXNY8CB	35	sports uncleltonphysics mi	-1.0028864	-1.002861499786377	2.4900213623002543e-05
A3UTB0QKXNY8CB	36	mel magnetic magnet behaviors chart	-1.0029489	-1.002899169921875	4.973007812503205e-05
A3UTB0QKXNY8CB	37	mel magneticleighgie mag	-1.0053581	-1.0052915811538696	6.651884613040338e-05
A3UTB0QKXNY8CB	38	set people garage driver dispose	-1.005713	-1.005627155303955	8.5844696045001e-05
A3UTB0QKXNY8CB	39	mel puzzle wire rack twelve	-1.0106488	-1.0104904174804688	0.0001583825195312638
A3UTB0QKXNY8CB	40	wagon swing infant months choc	-1.0116786	-1.0115634202957153	0.00011517970428465141
A3UTB0QKXNY8CB	41	mel sort satisfying shapebe	-1.0142705	-1.0143431425094604	-7.264250946037443e-05
A3UTB0QKXNY8CB	42	wagon scooter radio capabilities my1	-1.0180895	-1.017773985862732	0.000315514137268158
A3UTB0QKXNY8CB	43	mel stickers pagesreusable five	-1.0197357	-1.019797921180725	-6.222118072507499e-05
A3UTB0QKXNY8CB	44	mel train linking stack freight	-1.0225797	-1.0227125883102417	-0.00013288831024160785
A3UTB0QKXNY8CB	45	trainmaschu faster taken0	-1.0235175	-1.0234174728393555	0.00010002716064461126
A3UTB0QKXNY8CB	46	wagon cozy coupeannisay	-1.0244234	-1.0243765115737915	4.688842620859113e-05
A3UTB0QKXNY8CB	47	mel beads lac201 recommend0	-1.0247315	-1.0247093439102173	2.215608978262118e-05
A3UTB0QKXNY8CB	48	mel stickersreusable pages glossy	-1.0272284	-1.0271660089492798	6.23910507202563e-05
A3UTB0QKXNY8CB	49	trainmaschu faster taken1	-1.0324782	-1.0323659181594849	0.00011228184051503831
A3UTB0QKXNY8CB	50	melis spill vibrbox	-1.0600431	-1.059844970703125	0.00019812929687490488
A2ZX3CGI6PM4X1	1	game boardfragrob fri	-0.48593843	-0.4860086739063263	-7.024390632631716e-05
A2ZX3CGI6PM4X1	2	game board diseases cure specialists0	-0.5312873	-0.5312530398368835	3.426016311647295e-05
A2ZX3CGI6PM4X1	3	game board28 spot forbidden	-0.59541565	-0.5954892635345459	-7.361353454593544e-05
A2ZX3CGI6PM4X1	4	game board diseases cure specialists1	-0.61094666	-0.610844075679779	0.00010258432022092201
A2ZX3CGI6PM4X1	5	game board28 apples crazy	-0.635673	-0.635601818561554	7.118143844608849e-05
A2ZX3CGI6PM4X1	6	game boardgnoky whom	-0.654341	-0.6543769240379333	-3.5924037933399156e-05
A2ZX3CGI6PM4X1	7	game board wonder affirm ressources	-0.6614816	-0.6615663170814514	-8.47170814514131e-05
A2ZX3CGI6PM4X1	8	game boardgno memoir historical	-0.6700496	-0.6699099540710449	0.00013964592895510108
A2ZX3CGI6PM4X1	9	game board domin rivers pleasant1	-0.6962732	-0.6963174939155579	-4.42939155578248e-05
A2ZX3CGI6PM4X1	10	game boardgno hill refresh	-0.7020075	-0.7019052505493164	0.00010224945068360025
A2ZX3CGI6PM4X1	11	game ticket fog propose accepted	-0.7184956	-0.7186600565910339	-0.00016445659103392352
A2ZX3CGI6PM4X1	12	game carcasonne southern area1	-0.73787606	-0.7376532554626465	0.0002228045373534604
A2ZX3CGI6PM4X1	13	game boardsur path succ	-0.75106496	-0.7510413527488708	2.3607251129154072e-05
A2ZX3CGI6PM4X1	14	game cardrunnercorp android	-0.7680375	-0.7679349780082703	0.00010252199172977594
A2ZX3CGI6PM4X1	15	game board castle panic declared	-0.774666	-0.7747625708580017	-9.657085800174325e-05
A2ZX3CGI6PM4X1	16	game board mysteriousvati expansive	-0.7917666	-0.791719377040863	4.722295913694996e-05
A2ZX3CGI6PM4X1	17	game boardgno prominence prosperity	-0.8073225	-0.8074934482574463	-0.0001709482574462351
A2ZX3CGI6PM4X1	18	sports educationgan women mor	-0.81084585	-0.8107792735099792	6.657649002073107e-05
A2ZX3CGI6PM4X1	19	sports dicepound quant inexpensive	-0.81444794	-0.814400851726532	4.708827346799893e-05
A2ZX3CGI6PM4X1	20	game card cards beansohn	-0.8271386	-0.827502965927124	-0.00036436592712407734
A2ZX3CGI6PM4X1	21	game board dix chosen active	-0.83661103	-0.8366121649742126	-1.1349742126132156e-06
A2ZX3CGI6PM4X1	22	game board cities expedition lost	-0.8370933	-0.836999237537384	9.406246261600693e-05
A2ZX3CGI6PM4X1	23	game card cards scrutin dealer	-0.83949465	-0.8394787907600403	1.5859239959725713e-05
A2ZX3CGI6PM4X1	24	game boardfrag edition bestseller	-0.8409088	-0.8410670161247253	-0.00015821612472532998
A2ZX3CGI6PM4X1	25	gameguinhey strategic definitive	-0.8434995	-0.8436055779457092	-0.00010607794570927087
A2ZX3CGI6PM4X1	26	game word dealerolitary brutal	-0.8473825	-0.8474650979042053	-8.259790420528379e-05
A2ZX3CGI6PM4X1	27	game board buildings colon pu	-0.85740966	-0.8573576807975769	5.197920242305809e-05
A2ZX3CGI6PM4X1	28	game carcasonne southern area0	-0.8574935	-0.8572884202003479	0.0002050797996521192
A2ZX3CGI6PM4X1	29	game board dix brother monastery	-0.860064	-0.8596267104148865	0.0004372895851135761
A2ZX3CGI6PM4X1	30	game wordgram bananaword	-0.8612302	-0.8610586524009705	0.0001715475990294868
A2ZX3CGI6PM4X1	31	game zombie dice braingun	-0.86163515	-0.8616374135017395	-2.2635017394856405e-06
A2ZX3CGI6PM4X1	32	game catsettlers extension commerce	-0.862928	-0.8628952503204346	3.2749679565458045e-05
A2ZX3CGI6PM4X1	33	game card faction smashshu	-0.8652046	-0.8650398254394531	0.00016477456054686535
A2ZX3CGI6PM4X1	34	game board edition carbon mosquito	-0.8655472	-0.8655173182487488	2.9881751251181754e-05
A2ZX3CGI6PM4X1	35	game boardcola spouse livelihood	-0.86694485	-0.8669291138648987	1.5736135101307447e-05
A2ZX3CGI6PM4X1	36	game cardteur plunder	-0.87057257	-0.8703746795654297	0.00019789043457030253
A2ZX3CGI6PM4X1	37	game card humanity horrible against	-0.8710521	-0.8710126280784607	3.947192153930246e-05
A2ZX3CGI6PM4X1	38	game powerfried network grid	-0.8744324	-0.874501645565033	-6.924556503296042e-05
A2ZX3CGI6PM4X1	39	game boardgno came merchandise	-0.8804694	-0.8805553317070007	-8.593170700077479e-05
A2ZX3CGI6PM4X1	40	game board civilization stonetors	-0.8837991	-0.8838236331939697	-2.4533193969777933e-05
A2ZX3CGI6PM4X1	41	game board dixodyit	-0.8880258	-0.8875970840454102	0.00042871595458982004
A2ZX3CGI6PM4X1	42	game board small civilizationtended	-0.8929054	-0.8930240273475647	-0.00011862734756473703
A2ZX3CGI6PM4X1	43	game card cards scarce nobody	-0.8971389	-0.8970405459403992	9.835405960079147e-05
A2ZX3CGI6PM4X1	44	game cardtinegui operators	-0.9034655	-0.9036577343940735	-0.00019223439407345388
A2ZX3CGI6PM4X1	45	game carcas baza cathedral mayor	-0.91171247	-0.9116258025169373	8.666748306274119e-05
A2ZX3CGI6PM4X1	46	game carcas cathedralonne sixth	-0.9125766	-0.9124000668525696	0.00017653314743037996
A2ZX3CGI6PM4X1	47	sportsarrow bow curve hunt	-0.9219101	-0.9217297434806824	0.00018035651931758157
A2ZX3CGI6PM4X1	48	game card monkey cagepoo	-0.9238741	-0.9238422513008118	3.184869918826383e-05
A2ZX3CGI6PM4X1	49	game card cards promo flux	-0.93551666	-0.9355648159980774	-4.815599807739268e-05
A2ZX3CGI6PM4X1	50	game board domin rivers pleasant0	-0.9409145	-0.9408831000328064	3.1399967193590506e-05
A35PNMSE7JVPK7	1	leaprog salsa drum march	-0.64470416	-0.6447456479072571	-4.148790725710949e-05
A35PNMSE7JVPK7	2	baby fish stroll lend nurturing	-0.71077687	-0.710787832736969	-1.0962736968989084e-05
A35PNMSE7JVPK7	3	dollmyifierpac bed	-0.71523434	-0.7152380347251892	-3.694725189240522e-06
A35PNMSE7JVPK7	4	babysko pop presse switches	-0.733043	-0.7329292893409729	0.00011371065902709976
A35PNMSE7JVPK7	5	leaprog sharing picnic basket	-0.74448127	-0.7444698810577393	1.1388942260714963e-05
A35PNMSE7JVPK7	6	baby fish corn 1957per	-0.76642114	-0.7664375305175781	-1.6390517578179775e-05
A35PNMSE7JVPK7	7	baby laughggy picomparing0	-0.77342683	-0.7733834981918335	4.33318081665135e-05
A35PNMSE7JVPK7	8	baby laugh sing opposite click	-0.77351475	-0.773509681224823	5.068775177030638e-06
A35PNMSE7JVPK7	9	baby puppy 1,5 wentcake	-0.81487346	-0.814873456954956	3.0450439947316e-09
A35PNMSE7JVPK7	10	baby fish crawl ball move	-0.81634784	-0.8162457346916199	0.00010210530838017373
A35PNMSE7JVPK7	11	musical drum pu instruments lime	-0.82423306	-0.8241978287696838	3.523123031612396e-05
A35PNMSE7JVPK7	12	building blocks squeeze10ten	-0.84179384	-0.8418927192687988	-9.88792687988127e-05
A35PNMSE7JVPK7	13	baby ocean soothe glow sea	-0.8426377	-0.8426371216773987	5.78322601363368e-07
A35PNMSE7JVPK7	14	baby stack blocks sort bucket	-0.8505204	-0.8504800796508789	4.032034912104798e-05
A35PNMSE7JVPK7	15	doll babytellach 27	-0.85255593	-0.8523819446563721	0.00017398534362789153
A35PNMSE7JVPK7	16	leaprogcou pal my	-0.85397893	-0.8538868427276611	9.208727233889213e-05
A35PNMSE7JVPK7	17	set people garage driver dispose	-0.8592133	-0.8593011498451233	-8.784984512333338e-05
A35PNMSE7JVPK7	18	water party favor lua tropical	-0.86937785	-0.8694179654121399	-4.011541213988501e-05
A35PNMSE7JVPK7	19	baby laugh table busy musical	-0.8695035	-0.8693926334381104	0.00011086656188963318
A35PNMSE7JVPK7	20	baby teaching tea sharing please	-0.88252026	-0.8825235962867737	-3.336286773736319e-06
A35PNMSE7JVPK7	21	water stepwheel elevated boats	-0.88341427	-0.8833656311035156	4.863889648432096e-05
A35PNMSE7JVPK7	22	mel sort clock past timely	-0.89052016	-0.8904989361763	2.1223823699956235e-05
A35PNMSE7JVPK7	23	mel blocks opportunityconstructing laws	-0.89138055	-0.8911092877388	0.0002712622612000004
A35PNMSE7JVPK7	24	melis diaper changing doll	-0.89674133	-0.8967675566673279	-2.6226667327877706e-05
A35PNMSE7JVPK7	25	set people medical doctor ordered	-0.8991898	-0.8992642760276794	-7.447602767940431e-05
A35PNMSE7JVPK7	26	mel beads lac201 recommend1	-0.9066706	-0.9068279266357422	-0.0001573266357421943
A35PNMSE7JVPK7	27	baby fish hugggling basics	-0.9181721	-0.9180009365081787	0.0001711634918213356
A35PNMSE7JVPK7	28	baby fishpop din lively	-0.9217189	-0.9216815829277039	3.731707229615022e-05
A35PNMSE7JVPK7	29	doll babytellselling boy	-0.92933434	-0.9296130537986755	-0.0002787137986755006
A35PNMSE7JVPK7	30	drawingoodle stampdler erase	-0.9369255	-0.9366300702095032	0.00029542979049679285
A35PNMSE7JVPK7	31	mel sunnycular 25, bin	-0.9375283	-0.9374714493751526	5.685062484739323e-05
A35PNMSE7JVPK7	32	baby laugh house mailbox met	-0.9439614	-0.9439492225646973	1.2177435302684891e-05
A35PNMSE7JVPK7	33	baby laugh kitchen soup stir	-0.9493926	-0.9495933651924133	-0.00020076519241329915
A35PNMSE7JVPK7	34	mel food cuttingsliced fraction	-0.9501403	-0.950181782245636	-4.148224563593761e-05
A35PNMSE7JVPK7	35	mel beads timelyborn lac	-0.96302575	-0.9630183577537537	7.392246246351597e-06
A35PNMSE7JVPK7	36	baby fishtouch bubble refill	-0.9656971	-0.9656139016151428	8.31983848571527e-05
A35PNMSE7JVPK7	37	baby bug flashlight speakstech	-0.9680593	-0.9680659174919128	-6.617491912885853e-06
A35PNMSE7JVPK7	38	baby laugh crawltriggering veggie	-0.9794015	-0.9792439341545105	0.0001575658454895379
A35PNMSE7JVPK7	39	baby laughquoonal quiz	-0.9834731	-0.9833602905273438	0.00011280947265623897
A35PNMSE7JVPK7	40	baby laugh kitchentriggering discoveries	-0.98881847	-0.9887561798095703	6.229019042969242e-05
A35PNMSE7JVPK7	41	mel amp bugju multi	-0.98939925	-0.9895064234733582	-0.00010717347335820193
A35PNMSE7JVPK7	42	wagon cozy coupeannisay	-0.98962647	-0.9895216822624207	0.00010478773757938153
A35PNMSE7JVPK7	43	pretend kitchen vintagematerial feast	-0.9902504	-0.9904062151908875	-0.00015581519088747608
A35PNMSE7JVPK7	44	baby stackasta reflection sort	-0.99069	-0.9907012581825256	-1.1258182525675231e-05
A35PNMSE7JVPK7	45	drawingoodle stamp pro slider	-0.9971239	-0.9969606995582581	0.0001632004417418953
A35PNMSE7JVPK7	46	babytech laptop sort38	-0.99912566	-0.9991883635520935	-6.270355209347933e-05
A35PNMSE7JVPK7	47	sports education bloclib5.2	-1.0034975	-1.003495216369629	2.2836303710249695e-06
A35PNMSE7JVPK7	48	wagon sports basketballcore197	-1.0035695	-1.0036656856536865	-9.618565368652021e-05
A35PNMSE7JVPK7	49	mel beads lac201 recommend0	-1.0047334	-1.004918098449707	-0.0001846984497069215
A35PNMSE7JVPK7	50	mel puzzle chunk beneathpainted4	-1.0105168	-1.0105372667312622	-2.046673126221421e-05
AOPWIKGDPRMX8	1	action bat trading displayman2	-0.05178391	-0.051779307425022125	4.602574977877194e-06
AOPWIKGDPRMX8	2	action batman trading display0	-0.3645781	-0.3645133674144745	6.473258552552874e-05
AOPWIKGDPRMX8	3	action batrobman wall	-0.50753796	-0.5076944828033447	-0.00015652280334477187
AOPWIKGDPRMX8	4	action bat trading displayman0	-0.58667165	-0.5866653323173523	6.317682647694056e-06
AOPWIKGDPRMX8	5	action bat trading displayman3	-0.69293654	-0.6928771734237671	5.936657623295538e-05
AOPWIKGDPRMX8	6	action league unlimited comic current1	-0.7080373	-0.7080632448196411	-2.594481964113271e-05
AOPWIKGDPRMX8	7	action batman trading display1	-0.7167617	-0.7167981266975403	-3.6426697540337116e-05
AOPWIKGDPRMX8	8	action bat trading displayman1	-0.7309018	-0.7309192419052124	-1.7441905212356446e-05
AOPWIKGDPRMX8	9	action bat unlimitedman collector2	-0.81463945	-0.8147243857383728	-8.493573837276003e-05
AOPWIKGDPRMX8	10	game card humanity horrible against	-0.9316048	-0.9316098093986511	-5.0093986511123845e-06
AOPWIKGDPRMX8	11	sports videostation 3,26	-0.9638927	-0.9637954235076904	9.727649230961699e-05
AOPWIKGDPRMX8	12	action batdam westman	-0.9705581	-0.970513105392456	4.499460754392448e-05
AOPWIKGDPRMX8	13	sports dartri eliteke1	-0.9895775	-0.9896677136421204	-9.021364212036254e-05
AOPWIKGDPRMX8	14	sports balligiush reflective	-1.0173881	-1.0175249576568604	-0.00013685765686033413
AOPWIKGDPRMX8	15	set statue frustration03 package	-1.0616437	-1.0615042448043823	0.00013945519561775477
AOPWIKGDPRMX8	16	sports videostation 3,61	-1.0749964	-1.0752465724945068	-0.0002501724945067618
AOPWIKGDPRMX8	17	helicopter channel107smallest functional1	-1.0833414	-1.0833970308303833	-5.5630830383401886e-05
AOPWIKGDPRMX8	18	action batmedi miraclechrist	-1.0922041	-1.092134714126587	6.938587341309699e-05
AOPWIKGDPRMX8	19	sports videostation 4, 33	-1.0962728	-1.0964080095291138	-0.00013520952911383333
AOPWIKGDPRMX8	20	game zombie unde male bag	-1.1094953	-1.1094352006912231	6.0099308776928595e-05
AOPWIKGDPRMX8	21	game word handheld literature6,000	-1.122383	-1.122395396232605	-1.2396232605071944e-05
AOPWIKGDPRMX8	22	transformer botbotspannrant1	-1.1534698	-1.1535117626190186	-4.1962619018454106e-05
AOPWIKGDPRMX8	23	sports videostation 3,74	-1.1584326	-1.1583077907562256	0.00012480924377444857
AOPWIKGDPRMX8	24	game munpaw kill168	-1.1682571	-1.1681627035140991	9.439648590081617e-05
AOPWIKGDPRMX8	25	setnautpod acces alert	-1.2173669	-1.2173246145248413	4.228547515872094e-05
AOPWIKGDPRMX8	26	building le25016605	-1.2179714	-1.2180652618408203	-9.386184082038618e-05
AOPWIKGDPRMX8	27	action bat rise knight dark1	-1.2310808	-1.2311382293701172	-5.7429370117212386e-05
AOPWIKGDPRMX8	28	action bat unlimitedman collector3	-1.2434813	-1.2434470653533936	3.423464660645692e-05
AOPWIKGDPRMX8	29	monster high03 school62	-1.2476791	-1.2477270364761353	-4.793647613521301e-05
AOPWIKGDPRMX8	30	sportsblaalt bastwisted	-1.2512802	-1.2510384321212769	0.00024176787872320915
AOPWIKGDPRMX8	31	action master steel movie man0	-1.2520543	-1.2520264387130737	2.7861286926222917e-05
AOPWIKGDPRMX8	32	sports blast elitetalator	-1.2537278	-1.2536975145339966	3.0285466003476813e-05
AOPWIKGDPRMX8	33	action league unlimited comic current2	-1.2581607	-1.258257508277893	-9.680827789315671e-05
AOPWIKGDPRMX8	34	sports videointend5.5	-1.2603297	-1.2602670192718506	6.268072814941128e-05
AOPWIKGDPRMX8	35	sports educationgan women mor	-1.2644323	-1.264611840248108	-0.00017954024810795666
AOPWIKGDPRMX8	36	sports dartri eliteke0	-1.2724626	-1.2725859880447388	-0.00012338804473865927
AOPWIKGDPRMX8	37	action bat rise knight dark2	-1.2780861	-1.2780500650405884	3.60349594115128e-05
AOPWIKGDPRMX8	38	helicopter channel107smallest functional0	-1.2783717	-1.2784302234649658	-5.852346496570959e-05
AOPWIKGDPRMX8	39	set ja piratebuckkes	-1.2843966	-1.2843505144119263	4.6085588073729866e-05
AOPWIKGDPRMX8	40	action necrimific directly	-1.3026198	-1.3026736974716187	-5.389747161865799e-05
AOPWIKGDPRMX8	41	building batrobdler partner	-1.3136069	-1.3134983777999878	0.00010852220001211776
AOPWIKGDPRMX8	42	dinosaur imaginetre 32 mega	-1.3142757	-1.314247488975525	2.8211024475144342e-05
AOPWIKGDPRMX8	43	set statue roman pyramid entrance	-1.3154544	-1.3157391548156738	-0.0002847548156739155
AOPWIKGDPRMX8	44	game board28 sorry edition	-1.31642	-1.3162193298339844	0.00020067016601554855
AOPWIKGDPRMX8	45	sports blastpic des gadget	-1.3223583	-1.3227442502975464	-0.0003859502975462892
AOPWIKGDPRMX8	46	sportsomnitri transformation addresses	-1.3287867	-1.3287039995193481	8.270048065184277e-05
AOPWIKGDPRMX8	47	sports educationgan dome189	-1.3345088	-1.3342804908752441	0.00022830912475590992
AOPWIKGDPRMX8	48	sports blast eliteautotry	-1.3367248	-1.3367270231246948	-2.2231246947779226e-06
AOPWIKGDPRMX8	49	action league unlimited comic current0	-1.3414629	-1.341452717781067	1.0182218933119103e-05
AOPWIKGDPRMX8	50	action master steel movie man3	-1.3415846	-1.341578722000122	5.877999877945683e-06
A3OOS2B1ZZBCHI	1	leaprog font groove musical0	-0.5973237	-0.5972808003425598	4.2899657440198524e-05
A3OOS2B1ZZBCHI	2	babytech laptop sort38	-0.6044127	-0.6043985486030579	1.4151396942163608e-05
A3OOS2B1ZZBCHI	3	babysko trunkper busy	-0.6252964	-0.6252906322479248	5.767752075169774e-06
A3OOS2B1ZZBCHI	4	leaprog sharing picnic basket	-0.6364224	-0.636422336101532	6.389846807230981e-08
A3OOS2B1ZZBCHI	5	baby fishpop din lively	-0.64905113	-0.6490446925163269	6.437483673127353e-06
A3OOS2B1ZZBCHI	6	baby stack blocks sort bucket	-0.6949981	-0.6949973106384277	7.893615722176506e-07
A3OOS2B1ZZBCHI	7	baby laugh table busy musical	-0.70758295	-0.7075655460357666	1.740396423344226e-05
A3OOS2B1ZZBCHI	8	baby phone laptop screen initial	-0.70915484	-0.7091615796089172	-6.739608917283313e-06
A3OOS2B1ZZBCHI	9	leaprogphon factory letter	-0.71719813	-0.7171408534049988	5.727659500120996e-05
A3OOS2B1ZZBCHI	10	set peopleong happy washing	-0.73312026	-0.7332364916801453	-0.00011623168014529561
