user,stratum,target,history_length,full_hit50,target_tail,selection_hash,newest_item,oldest_item
A3KNXWG1ZGUWW2,head_hit,B00005BZKD,13,1,0,110fd933514d83beea94ab5c4374d5bea4fc742436307d3311a7a6d6d0668021,B00005AWB5,B000087L1N
AUCMAF06RXT9W,head_hit,B001W30D2O,15,1,0,1127d258bd88fde157d26b113e711ca13197d347944783f8131efcecf41ee9bf,B001NLOPCO,B00004T2WP
A3IOKEFDAYOAED,head_hit,B0040GK7NK,9,1,0,1129c42aba8ac82975996b678f9bb3a6397b4202319bb67806ac935b62a31d5d,B0040GK7MG,B001CE0N5U
A3D4NL89UHIJ87,head_hit,B001RPWM7Q,3,1,0,113ab72ce71e6eb67372de5a18641de97d350cb09721c00385038fb084f0c4f7,B004PBLOPU,B00112CHD4
A3II0EA7FNWPAI,head_hit,B0089RPUHO,6,1,0,116bef90511846d65e6264701366c9053023d999db2e66abe8c6395ec0277890,B0089RPUH4,B000IX5A9K
AN5VB2YFIUW0S,head_hit,B000FJ4A84,3,1,0,117e6dd0437ddb7e2fced1a71a74ac06ee2d2c33be66e5f4efc679429d1c19e9,B004A2QTRC,B000EG6F2C
A5LYCROZZUJNC,head_hit,B009T45XDW,3,1,0,118f40c7294c23f6d77e3ab55e00382c6b373c4de8d36fef391b9a40b619660f,B009T45X82,B0002UP0IA
A1D13ZS1SY6IDA,head_hit,B005JR5QFI,3,1,0,11a3e9d1aa867c582aa8f9315e33d92d0783077c3b1b471af118ea658b936c86,B004DNX6LA,B0089RPUHO
A17HMM1M7T9PJ1,head_hit,B00B1Z6FKW,11,1,0,11b58769bedf9a6909d52d4ac3ad09ca4dcf5828dcb61695c466195625d597c9,B00CKH9IIQ,B0001YNLLK
A3E288YDBQJQQN,head_hit,B00F9F6OVK,3,1,0,11bfcfedb653afb504658d35cf81889dfab365f5c6f74b67c4f59e9783813787,B00B3YT030,B005JFNE8G
A3B9C6MZAFC1JX,head_hit,B008OW9SLI,20,1,0,11c13e7b62165d0d4be10e11ff6c8e1960e2641ee1e2614c7c76ae432d2b6929,B004781SW0,B00421AGP2
A1WSQ0QRWQC7VI,head_hit,B00EDBYKOO,20,1,0,11ff87e25a02dd330ddffda6af5b93b91b03f79abea733fbf1f74a3caf9512b4,B00FAQVVUC,B004OSQOHW
A3GDZ9CCNWBIC0,head_hit,B00CRZXSGE,7,1,0,120e9b8d34946451ca7a5d3cf0d7f5ed7603391b81117de2e96b3d7e3f7eb489,B00CN8AG9C,B000M5J7W0
A1L64QYL2KPIOX,head_hit,B006O6F932,4,1,0,121ca8eb1a0897ca34cfd18c5f96922e121f36c11624bdedd10e46b45d3af76b,B006O6EDB6,B003LPV8CU
AMOYMAQWX70P2,head_hit,B005UWYK22,10,1,0,121d21e82b1a15d46b08539f66c4b36214dec8f7a4cd97a4f69766b82b650e82,0975277324,B00E3S8M8W
A3R1BKS6STBOOA,head_hit,B00499CVBE,4,1,0,122985ceeba29da227b2d35cf57eff89e47fdd803ddb0449c480a5e9e0ff110f,B00499CVB4,B001US2C1G
A1NW9T7VOB14ED,head_hit,B0019I8OOQ,8,1,0,12471f0a8846cde6c2cc7237d0b35be4816967cdd8fbe4819fa4568b44dbc678,B007RDGGBK,B002X7D8SO
APPLP62LJNMPO,head_hit,B001BKX0V4,4,1,0,1267c18748779de7e32114f6c781724493d26caae734784ff966d8039e45b09f,B0038ZL5MQ,B000FJ2HDE
A6LOC4KOWG5AM,head_hit,B006O6ETNS,3,1,0,12cbe8b452f593da6078db00e55016451b17d662936480d34de686e5c397b6ca,B0063NLRR8,B0060S315C
A2F5CNN4CWET1Z,head_hit,B00B3YT030,3,1,0,12dc2caf43aede5b2ad5ead59ddcebe5041497ed87d1a1f39cdafc11cffc2c35,B008JNPBYK,B004DMZ43Y
A3SBZAOPPY40IT,head_hit,B00BD9AIUE,20,1,0,12f9634e6f6017386ad5653fb74405ccd354503498ce1f333089b2dd537b3b88,B004781SW0,B004KZ75JK
A2QPGQBU2CAF2D,head_hit,B004U5FRQI,7,1,0,13079d1558e44b821373dbceff7127759e2ab5335c3170ccbdd1489a9a00698a,B003IT62L6,B0000C9WI1
A2SDDM1UJ5XRDF,head_hit,B004478GGK,3,1,0,13122453d3f30a58a38cf57a94e4f9bd28fc1f6c8095072181f53f74b3afdae6,B00A852QIG,B00ATX7JS4
A32D3SIQGJX2SV,head_hit,B008D8EGUQ,15,1,0,13468d1e952404676683c72dfd9d625a0fb62dc72f51af3391745e9feba99f7e,B00021HB9K,B00000IZEM
A16TQOFSGLKWF0,head_hit,B0089RPUHO,3,1,0,13588098e457ba04f3a02352d2912687cb2f9967d92e086769f93459101efa3a,B007U7M0WM,B000058A39
A1GXJW4152V4LJ,head_hit,B0015AM26E,12,1,0,135de6bb7a88e4b54b9bd9ab223e4d0bd36c9d24efc58083e3cb307880d402c1,B004OV9UHA,B003AHG32E
A3SXNK7GBY7QJO,head_hit,B001U5N786,3,1,0,135e272427f4ab71bf521bb8b38f620ff8ad3611cf87fcdaa2e1cdf0cd15e8e4,B004MWN1AS,B007U7M00E
A3IP8DSICI26MI,head_hit,B004FEXUP4,5,1,0,1366ab83636b00ef5a3e5beeec1e2ca55d031943fd4b04dd8ba7f1b3be396c94,B000QX3NYG,B000OHG2HO
A2H1L3WQ0RUO4M,head_hit,B0030F67N6,4,1,0,13d16c554ef7d6766711dc2904db49b24eeac85993d1defd8f93eb35223a1b9a,B0017L3SPU,B00000IZQP
A25GVCL52LNE05,head_hit,B005WYFLNU,4,1,0,13d92632ee85952a708d49a7b7eb668017b1852970612e76c8d4c2dc5ba14352,B004OFJ7PG,B0007Y4DLG
A1W52TKIOWH9K4,head_hit,B007XVYSYI,3,1,0,140780a9a62b946fa88b2c267bdd6861badf7e90773f6594864fcf2bb3a0170e,B004UFHBRQ,B00078ANHA
A3HE6SU1IZO053,head_hit,B00C81LYH2,4,1,0,144790abc2e0dc0aa5a8a48ad7d328b8653c4feb9a0a07900fa75be974891c95,B00C6PSBE4,B006OZJWY0
AM3GXWFFVDT29,head_hit,B001M2FNH0,3,1,0,1465fb7900015b081066a1fb5c0afc82146146ca0d45637e94b1591a00dca186,B001DN8I0M,B000EK5AEC
A3SXKYRPNCIJL5,head_hit,B002X3VIDU,3,1,0,14756aa9eb21461bb8e2f8aee99eebbd966f56657aba001fe98c86b39daf466f,B00286IXBC,B001OXRTX8
AEA28DI91KN7A,head_hit,B000NVBE1A,3,1,0,1481d1c0320acced45f3e42eee06138c3fd2b7af5df65a2a1c5481d5a966cb52,B0007Y4DLG,B0006UHE8U
A1H70WK52G194F,head_hit,B009AD4ZJA,3,1,0,149274eacc171ad9d111cd688deb0c9a0081dc28bf0b4502b9866f2ea32a34af,B009ACK5JA,B0001YH03U
A2FNS49A28Z0IS,head_hit,B006O6EIWK,3,1,0,14934de6a60c903b68b1c074022ec37c10d48ca64211c68e0e2ee60ebc3d02a5,B004LKRRBU,B000GHWTYM
A380B2BX1MZNRO,head_hit,B002RL7VNY,4,1,0,14a9a1b7cff5ac7a4744a36713e4b8caf83ccadf90574dd8ec0277d1158034c3,B00000JIVS,B002STQLK4
A3HQJV0OUZ1YCF,head_hit,B0039PUTZY,8,1,0,14f8c453d8c7612142f4320ed4d49765362c2d213fe27edae57749c4b4508d3f,B002RL7VNY,B000REI1FU
A17E3NBADNTI3X,head_hit,B007G84MLM,8,1,0,1502a3ae2fbcd0806f97609ae70cf280123ab817666cf803e17939383b39a3b6,B00CJO9038,B006ROJIR4
A2Q3WSYBAWRDXR,head_hit,B000BTNQUQ,3,1,0,15188fbc032cd86b9e6ce87acc8fb9817df6bfdd68c7657d2eac67d93f7ced3b,B000087L1N,B000062TS8
A2XP4YDXVOA892,head_hit,B005E7A216,3,1,0,15344da27cd0c2aa1b039097c7ec8661e9c3332fcc4918376cee8e9f10cf10ec,B005E7A202,B00153BFA0
AP1JH819KQFTC,head_hit,B006OMM8RG,3,1,0,1536587fb984f2dced22ae1303348e7c86a3d44edbeab48e9e251d685ff199b2,B004OT0VN4,B000QUII58
A23DJGTSDIDMM2,head_hit,B000UEL172,4,1,0,153ab662decb4a45dd589a699472aa0c5ac631be1af10ec01559a90951892203,B000TK8440,B005N6Z1OQ
A1JJYNZEYLS7F5,head_hit,B009Q3JECW,4,1,0,153ef8310f9667d16c61ccfdc2d665bcbb3bdff85e2b46310aef8320877a0837,B007ADICS2,B007GE6UBG
AYVPBI6TRENK0,head_hit,B0039WN9FE,4,1,0,154c2f4ed08402fc2df163e0de228fbd007a84e9db6b60d97c0685866f710c6c,B006UF6KOY,B004084P22
A24GMQB0ES1VAI,head_hit,B00A852MNK,5,1,0,154fd3a91aa7ab5c055c01f876b6c0f36854677856a09545410441b4724c4949,B009X9GM7E,B00CMNX8WA
AN05GBGE65X9J,head_hit,B00C5XBAOA,4,1,0,1598c4aa07ad3e7f62d01b33fbc1e39d25158a66aec3d210ea0328a2ea7312de,B00C5XBAN6,B001AYYA7E
AHS680SHZ36GP,head_hit,B00146K0I6,5,1,0,15d2d09e2d6c1288cda80fb0d954637c029107be456e36ddc85d1541670c2302,B00146G71U,0615444172
A1S40UN8O0IU0K,head_hit,B00462PTZ4,3,1,0,15db3129be57522d0255fd5f9ce84f3a490c47afba1f4578025b9b0ba91f4801,B000GKXY7U,B0000658L5
ADUF6ONSJC16W,head_hit,B000284X6W,3,1,0,15fdb10fd4fec7609ed9d3dfcf2e52999ecaa0808f7067c0e64ad6660737de64,B00009XO8U,B000067R6I
A1RWTGBG1S91Z7,head_hit,0786958731,5,1,0,163e35af9931388e190b16962289072ddf069fa82ca05526a518dab6d625eb6b,B0039S7NO6,0786955570
AWBFXGLVVY7FS,head_hit,B00592BOAO,5,1,0,164da30116c869cc02abf1bd0697d2ce8216a356dfeb28b8669a40b7f9224004,B003BAN3AU,B001U0OWTO
A3HXO3N75PUZHF,head_hit,B008JNPBYK,4,1,0,1692770c1d8b17716049dd17e675873ae31fc4c85a52caec83da0bacab3cb589,B005JFNE8G,B000K8FYAS
AOYQ42YW6F6MJ,head_hit,B002AK5EUY,4,1,0,17212bf02bf39ffe7e99e28bfd6ac3970c7226d1ab8a605d76a4b061ea311911,B0015AM26E,B001R6W4KA
A18BOXF138XC0G,head_hit,B000VO3HC8,4,1,0,1723c24b479a4de144f28cd65840d7a500d2656dfec9e84b6161efcdc6bd5e48,B000F9IV8Y,B004XJY834
ADC6NIWLXP6H,head_hit,B003JQT4Y0,5,1,0,17653262d6c95c45b28554c25ad9ccd16263d202b7767d95a8654ffe701a7e76,B0038ALXZ0,B000M8H8Y6
A1JA58W1SQEPM3,head_hit,B002V3RCE6,14,1,0,176840bf1745a3fac1dd89f109215643d5db472850673c3f05babc4704dbcf16,B002EZZ6N0,B00112CHCK
A3F4VTWR3U1BZ8,head_hit,B004083ELK,4,1,0,17ad74664b02d9179d6d1f174c653df046309cedb7d8a3d1d8a41752b90660f8,B003P5GPBK,B000ETRDMA
A2X6IKQ7Y6HRO7,head_hit,B008DBZBUC,6,1,0,17c1df5b40ee770cd0c6cebd090e0fba54e13276f4a88a0205655b12c80f48ff,B008DBZBS4,B000CDC87I
AML5JLIMUPWGW,head_hit,B00DPK11Y6,3,1,0,17ca60d0408d260d2077790e26e686dfa8c81ea43caac588a4d7503873c1ea81,B00DPK10O2,B004N37Y8Q
A24S9OK74AFS38,head_hit,B00022F0WE,5,1,0,17def20654a38064e93c3c03d44a6f410e14107e1b3a311f296740cc83c144c1,B0001J2NKK,B0001WCX3E
A2TS0HP6UFDTSS,head_hit,B000O7ITZM,4,1,0,17eb3ae365207dad8f965f6ff998633c69c59c30ae069ab008bd935cc8dd2f0e,B00006JZCR,B0001VUF9E
A3DY2P44UFOHM5,head_hit,B003ET17HY,3,1,0,1848dfab12a13962649f6deea9988e9e98e3959360962fbd3a430483679de542,B003ESZDY8,B000067QC0
A1FVZY822MPIW6,head_hit,B007Q0OEI6,5,1,0,184d797973b9401b39078b4c6c0ab5f13bbffb5ae161df0aa7d2a05c09cc5caf,B007Q0OE9K,B000GHWTYM
A102DV5B0MSC68,head_hit,B000UEL172,3,1,0,184d8c47db0e63f1cd1de396760dfbfb7c5af2ab2564f4ce040f74429af81b9a,B00000IWD4,B000068E3J
ALO0F99ZHATEU,head_hit,B00AAPHZVW,3,1,0,18f2f0fc6c2eafa321e50ff09b7fb439a093eaf4de1852a5f979fe40bc98bce9,B009SE5DRO,B004M13Z7S
A2TZSJ53O6FKCG,head_hit,B004C7QNMG,4,1,0,18f3d53d107a654411013a1150beb28550f8700d5009abaee3f2e9b8acc8dc67,B0037UP9MY,B002VUC1DQ
A1A8GVQFTXG70H,head_hit,B007J3F98O,3,1,0,190378481c473428111769f3183f8038dd29718e073f481bb399e37e4bf58f45,B000AQT8R0,B0002WSKA8
A1G5ASRILGGY4I,head_hit,B005PNO5SU,4,1,0,190c49a3a42cd68122d8fc826b55dfdcc0fb215a929bb36414e6b8e3207fa08c,B005OSYKKO,B0002D0FDW
A39U2C1NVCI3VW,head_hit,B008AWFWA8,5,1,0,1918d5a9a38c8fbf07d4f762f2b8756c67e8fb383855ff6aaffe794abf7321d6,B002ZCYC6E,B000LGZHDS
A2N35R5EB9O9DO,head_hit,B003AH6NJ2,9,1,0,193619a96063be4426dc9cdbec11a525ebee16db968d61d5288f3f41b91bd1b4,B003A0C5C8,B000NV6DRU
A339D0QQYH0ZRG,head_hit,B006WFGM0O,6,1,0,1938a1ec593cbad6648f9238fb0e5372c4bbea8b890685682ac3a81eca62f1bc,B003F82I2W,B0054KBV4U
A2O9HU1K7TCF7B,head_hit,B00CJO8ZZW,10,1,0,1958e022a3728d4d78b30901be9ee47382a3f3744be882d06942f27f7fe717c1,B00B2HH10M,1933318430
A32CHTDJSA7CXA,head_hit,B00F58N6KI,3,1,0,19b65255afcf10c0b21fb1750a5a6d2b9a67d0874ef94be9614cc2f53934b934,B00EZ9RES8,B003ESKIKC
A27NLYFT6LHTKC,head_hit,B00000J0JF,3,1,0,19c49872f1e42fa4a50755848bb12636eaaea92ff005cbce8f0ad3d7d283919a,B0050SX00Y,B00000IWHG
A1YDOQXCKITT1H,head_hit,B006O6FMOI,5,1,0,19f7fc4cba4d8bdebb4c78dc3718dec495792d88492478033c7959e121ef362c,B005VPFQ8U,B001DNMHKE
A1TEXQDB79ZAX2,head_hit,B008BWZJ32,3,1,0,19f836a9845a9af1d80bceeff60c55270d42769fd86658ceeda16d7ac6ff6c6f,B005XTLIEU,B000MEYJR4
A23KIL9HJREISC,head_hit,B00C6PYGJ8,7,1,0,19fa923becc04fc9e703813b6c3ea5cf04f5102de64415cafdc9521d2e2b3ba3,B00BU9C22E,B005066EYA
A1OPZ3BUTEL47R,head_hit,B009Q3JBCK,5,1,0,1a046243232412588feb95644e6ae0c5f2eeb478cb984af4c2a3620e126ec74d,B009Q3JECW,B0002HWFV8
A3JORDWLKLS7GU,head_hit,B001UH50MU,15,1,0,1a0e486cadc6a56cd41749191cb06edc3bd8b9b591e7ca0ee397df55721db07d,B0013GRW1K,B000G334Z4
A3H2CKTFZ3B3GD,head_hit,B007ADIBXS,4,1,0,1a2749e3eb564e72ade6d702a8731a31d1cbb055c6cfbbcd0dcf9b64bc81edc3,B006OJM5P4,B0002HWFV8
A12VDGJCWHS8I3,head_hit,B00CKH9WOQ,3,1,0,1aac8ff355e0409f21fc08d6bab195822a8546f487ce5434f6e576144e7b268f,B00C6Q8PFI,B000SKP4VC
A2V4ZEM7Z5MYVI,head_hit,B000VO3GPG,3,1,0,1aaf981b6a42d637a409b71fbb8b6e67045ac50c30ca3416362bfcb52eed8634,B000FQ9IG6,B000068CKY
A1SR2ZD1JYMJ26,head_hit,B000ETRENS,3,1,0,1ad24a3472e8e88a8ab58bb14d741e4401b5b7b9e201754af42b251e3c46819d,B000ETRENI,B00007G39I
A2NBGIORX94UI0,head_hit,B00DPK10O2,4,1,0,1aef66628736f617070a9904a5a70ba1110bf96d6986a4eb15bf41411298d361,B006BLJKEY,8499000606
AJRD737DBCRKG,head_hit,B00CKH9UQQ,4,1,0,1b387447661140395726bc2df9bac8e0bd7d737534bcb00595c676f799579950,B00CKH9NS6,B002CP8VPW
A7RKMGNPH9BNB,head_hit,B00F4WMAI4,3,1,0,1ba53ad77bdf5583da7e7de435afd1dd12e99293a8490b3d5e125cb306ce6cc1,B0088FMIG8,B004KGTM90
A2X7FCZP3ESM4U,head_hit,B004PBN9BC,7,1,0,1bee74b894a6afa323ebb9629285db039271b4b30f127f5403d70f79630f560b,B004KPKWLI,B00005QF4E
A3I1KF122KRF60,head_hit,B002RL7VNY,12,1,0,1bf31a6cc32527edc5363a76c71627939db5d9854d38fbdf91c331aad9088b03,B002OE05L4,B00007L12U
A1TLCX2PM0TN8P,head_hit,B000IBRD74,4,1,0,1bf4b28a30a27e91e13177aafe8dd63544f6d6f708f88716c784108ea5ef4ecb,B000IBPD76,B00005BZKD
A2TMKS584AETCV,head_hit,B00083HOXA,3,1,0,1bfb6f80e8171b66f1ef6390dfbef90038e36c8c5081cba596bb8774390f3c68,B005XTLP84,B002SXMH3A
A3VM9MDLT1CLQF,head_hit,B003WFKOSS,3,1,0,1c0b59ba8794fb431ba154186749f466cadef8c9c5274503b01e3c8ac2b0c0c2,B003B111MQ,B000NO9GT4
A1Y25D0HYDZE06,head_hit,B0090GWT1I,6,1,0,1c17be98244c03d42831b4a13a00b36eaee480ba1072b9876e64e4b67b996042,B0090FV7QW,B001U3Y5XE
A35KDCZYCO8RH7,head_hit,B006WAIIM4,3,1,0,1c3e32b6e0146a1d97d84ad6469c55ebf8038f58daad2a309956e8227ef66dff,B006O6EPKK,B0016A3VAO
A3VSBETWOE38X4,head_hit,B007U7M0KY,5,1,0,1c40632b469443442d2365fd03014ce80a7206cd48a989d35cee5e346fe9eb88,B004Z7H14M,B004OGIXO6
A3CTD7K7AGUHRV,head_hit,B001613Q8A,3,1,0,1c6b3d4729e8b31cbe3b7dd7503a168d58ac575cff3ed9682935c140a89f46ac,B000VWQ6C8,B00005BZKD
AX73AVN2K3PNB,head_hit,B00A850VEM,3,1,0,1c6fd7df5f05db5a29e9237b1b34ed08196d058c6e8272187e128ac6297d9f6e,B009TCYJT8,B005VPRF1G
A2LVCQH2HWU8FT,head_hit,B00008X340,3,1,0,1ca23a91399b02ce7d24de2ca2c804eec859ba75ef6de3cfe506a33ff33ea2a9,B003FVXBGG,B0037UT2CC
A3LEY4WTMDCI2K,head_hit,B007GE5X7S,4,1,0,1cb53153ce7990198dc0ec6918152ff31270ab995046563ed77a2cca45c5d5f4,B0071GMBAS,B004H1V5RU
A1I477ADGMLVJM,head_hit,B00B2AY0Q2,7,1,0,1cbd9114b807b6a0559bb0b1b331f72b315e50808ca11221d08204456863615c,B00192MRTA,B004SMXA5I
A2MI1JRFZV5YC9,head_hit,B0039PUTZY,4,1,0,1cce308ebae6c973d110d75035170ab049674adc6f52884c5d458c50eea82e47,B00000JIVS,B000NMPMTO
A2CLCWLN7PZ3U6,head_hit,B000K8FYAS,5,1,0,1cd706cb644aaae218cfcb3b372b7f474f454ad6e02b027077d88c876465f2de,B00153TYIU,B000W7JWYG
A3M50ICHEZME71,head_hit,B00B3YT030,3,1,0,1ce8b1cc5ae2c7e266e2e0675a221255a4e9bbce78f7c7ada20f340bf6c81b32,B008JNPBYK,B004S8F7QM
A1M4PX936MHSS9,head_hit,B004VJNRKG,3,1,0,1cf0e48b7444afcc4d92cd902c42a285bf075fec98f030a99eb981cfbc974c33,B004Z7H15Q,B0038APBDA
AQLUSFMEY8688,head_hit,B0055CAF6M,4,1,0,1cf1f2ead18ff6a107c93fe1f1b3bf9ce061e81beb655c86f6cfa0ad2ce419ef,B0043KJW5M,B000809NNC
A2URJVGVIBWGMI,head_hit,B0088LQZOI,5,1,0,1cf68bdb4d8530504dde6270cdd274b097f215606d1ea6de633bb1c8cc72a3a2,B004Z7H14M,B000O5HGI0
A1PO5M2023Q8Y6,head_hit,B003AIM52A,3,1,0,1d2e0111b64ce0b16f36fc167c3e26c05df75187a217f171efe7cc3a3acd60fd,B0037W5Y2W,B0000205XI
A3ARXE2KRSM0VF,head_miss,B006UBLZLQ,8,0,0,0001c170ef73d605853eac6f0af8242357dd2337511143b85793b7a73a15d920,B0050QJTMO,B00020V59S
A2GCVTKDDOKRRX,head_miss,B00B6BR55U,5,0,0,0013c0ebf95775c38ae93edeb9f7d1235caac8c8555844355c8457886c5604d8,B00ARQW0X2,B00005R17A
ANO9SHL0H3C29,head_miss,B001RPWM7Q,10,0,0,0016b2bd233040d426155b2ffeb62da5b460355bf0926ca933ff8c9c81f486eb,B005WYFLNU,B002VEC862
A2DMX9ASE4KH40,head_miss,B00B2AY0Q2,6,0,0,001c18979ec0bca9bae6f3fe7c3677907e09b17c0b0160569cd76f65c07e0233,B00CI6J3HA,B0002HWFV8
A1VH9DM5ZYHR4L,head_miss,B000ZZV22U,4,0,0,002c525a2c1d416306d7d21304915b810343cec61189c244b4950f111886a5e6,B008AQUJM0,B002CICG3M
A2OD23539QMZS5,head_miss,B002YIV0ZU,4,0,0,003aa36e477cb73aa58c26f079f856c0038e04bf1ec55cf2029a530c637f04e9,B0006PKZBI,B0073A4X58
A1UIMH1A869JUV,head_miss,B00286H22S,19,0,0,003c802fca39ae987ecb9a89b4555c17a8aaecf0874f597fbee189453aac76b6,B0045VUXD4,B0038OMF7G
A8KJS2P6E5DCB,head_miss,B009F7OQ54,20,0,0,0042965741c610037f18d1c399de28cb285a8d72be86ec286e21e74f247f3243,B008B68J2G,B006O6ES02
A3CQGHO1TMFYSU,head_miss,B007XVYTNS,3,0,0,004a63e789ddb63c9fb905c08111e1075a1f1e95feaac507a29143803a6df7c6,B00332G6FA,B00073JTQQ
A30BIXIPK186XL,head_miss,B007N0KZ64,8,0,0,004e25802aae8d8c72ef7cfc5606eab7e7e90ea33600f679ff7b7cd008d5de10,B006JV77J6,B00000IZQP
A34IS8UWEQLWOL,head_miss,B00CANI9VM,3,0,0,004e5eaf611df048dc047260ffea6b90511b7974cdee1d48f6c2e540ba4f7037,B001RB231U,B007XVYSYI
A39KAAOUV3QZZJ,head_miss,B00A8UT58K,6,0,0,005f7180dca6f7301ee421803e5b9c2ed409068115c4ac75eb3846287df0ab81,B00515GYJ0,B001BKX0V4
A3DS41LFTRAOHI,head_miss,B00146K0I6,3,0,0,00603bdc3c02b60a948ea285d1d0f64a2d4e82078aef1527056d6780baed6cc9,B00198Q254,B000AQT8R0
AD9C8BY3P096Y,head_miss,B0050PJIPS,4,0,0,008bbf1ee771cfaefa02c9477fd785635c7c6e4298a0cce88a0bbc98d5c8d22b,B0048EKSME,B002UD8P4S
APQRD4TFMVL3C,head_miss,B00021HB9K,3,0,0,008fcc7324edf378287ce6d07afd92b0c3e4dcd4171e26f858b4ac5e6c467930,B002X8ROD8,B008DRLVJG
A1UULJW6V2ERBP,head_miss,B005JFNE8G,7,0,0,0093021457177256c9996795480d04506ae7de79e9751eeb0edb97fdccb23051,B00000IV35,B001DOBMC2
A3874X0MVV5PV2,head_miss,B001HA9JOA,3,0,0,00970fbf4fb9b9e360d98a807386208dd655c97730ec7e05bba53d4c967b1410,B00592BOAO,B003BAN3AU
A3P43VFKPJ3X8K,head_miss,B00000IWIT,4,0,0,00979908445f94106f97924158957bd60f613b09434f6a3e5c932606d60d8f92,B00CPHX6YI,B00004UE4C
A3VSUYCR2WFHI,head_miss,B004OFJ7PG,18,0,0,009f5140a09ee91e445f86b003894d9e976d8b380c3ef18f73eda79edaa62034,B001543YEY,B0009PAMXQ
AQWS3HBGGR8XW,head_miss,B007XVYO3I,7,0,0,00a43018284e8fa455246f6c7e3164bd15663998ac6710c732976b3b5067f9a3,B004XJCSX6,B00064Z10Y
A2USMIT2CSA08,head_miss,B0009K3116,4,0,0,00b6eb362993ca036805daa9bc372b6be380b48c190afc11a3c8f60ad5abb75a,B007SJ6C1M,B007OLRG28
AUTXXHPDWKEOL,head_miss,B002V3RCE6,3,0,0,00c75879883fccdee72994a0fc1c1604a8ad5576a16ed4ce192b05ef0cb4a85e,B0012TTHPM,B003P0ZBI8
A3513M2E6P93SD,head_miss,B001RPWM7Q,16,0,0,00ddc604927648d3a33c3bf3544dd5d2b15d62f0cd1ee916fc75b6b85699b61e,B00BM2V504,B001LU6RL4
A1EYY3OKLGDK10,head_miss,B00BQYQZZS,3,0,0,00ece6f25327aa97d571b54cba807f365de1b9764e8a8212ce25934ab78f3c6b,B004FEXUP4,B002LE8Z0K
AQJH1WMWQAIWQ,head_miss,B0083V1IWM,4,0,0,00f466c966e06cc96c8308402f24515b33ede964e0b4a1e1fccec27dec3f5ed7,B001D4KIUY,B000G625JC
A2YZA9P0YQLOO,head_miss,B0015AM26E,3,0,0,01036947ca9d9ac1a8d6c98320ce89bd0cbabdf131b9e0adc051fa75d43cb3fd,B000JNE658,B0036AWTDM
AA8Z3QNYXGL7R,head_miss,B00CCIKII2,3,0,0,010d41a00fe0868649deaade8d6f0052799cc15446fe018998f9fa866dbad476,B00A2N867E,B000GR75SC
A1GJKM6YGR3FM2,head_miss,B008AQUJM0,4,0,0,010e89826c565b171027e3edc7ecd9ddbdf1d8fff38ae8c45bf3aed9b5fe13e6,B00840LBJM,B00540V0HS
A22PR4T2I9WY41,head_miss,B0085Y3MTO,3,0,0,01115506b0cfb4d4d43fab62200b456c178b6df42068b42f24295377020dd099,B0035A4DF0,1932855785
A2745XVV6R0SAP,head_miss,B009F7OTHY,5,0,0,01122fb28b1ad27fe186504821606680fa330118d557b5ad8ce8f5ff52831f25,B007EA4MB2,B004P9591C
A3TQVG5GIFYF09,head_miss,B002YIV1AE,11,0,0,01449c627a30b3625d2bebb6b219cd24cee2a70903653051a8b2181f68d0d6cd,B00CI6JDIO,B005XVCTAU
A3KIR7P97E8XCX,head_miss,B0009S5TYA,3,0,0,01579f6b9b66fb74ba46c1bea62f7a60e9e8170844351b63a5b29dd0aa3c3d3e,B001EEV9QU,B00005N6Y8
A3SMIIOZZUOUBP,head_miss,B003D7F4YY,12,0,0,015b89f1faa6751050aceffe1c0277344137aa15b308114f424bcfac76d88cbf,B000GPYRG2,B006HDF36A
A1OA8BH7N6PYWV,head_miss,B002I0K3CK,4,0,0,0162d44044a39a602a3b19e0d0bc0aa9080a84b987dda878accd7358c91f4cc7,B000BNENIG,B00A850VEM
A2TSJ11N0EVYH9,head_miss,1933054395,5,0,0,01676b1913979396d19a5621386ec7f7f025fe4cc05e01bf01bd6e4c61e60199,B004478GGA,B0006GUY18
A238FTJVZUB880,head_miss,B00BRCMYPO,7,0,0,0177e8877a7c8aa4c73733789d3e827d7928f6fbf69f5c99ede70c5be02eeca4,B007J3F9V6,B004DJ51WQ
A224NBGT01D660,head_miss,B00B1Z6G1U,3,0,0,01cbd8c9e9f80ccbdb64be73cc7da38272898410e32c13df6b680978be235138,B0086USOLS,B001JQLJN6
A74G5XL08P3TS,head_miss,B00020V59S,3,0,0,01cdee78096a62cd16adf3f2884c805180e6e7dc4e35998258930272f4c51ac0,B00000JHXA,B002WBBZRW
A36XDAWWRKB0K1,head_miss,B00C74I9V4,3,0,0,01ded681a3f310237c800f4c3945b0d962c98afeeaf065474ccb197a9df0ed8e,B000VNXSOQ,B000BC7T9W
A39RQYTAII9IOU,head_miss,B0033BM3K8,3,0,0,01e4cdf5afe9395ad3a03fbb09edb3ce328823f7a411eb22863b2bbe2602fc4c,B000F5Z2V2,B004JWDMDC
AVXEPHCPSU4KY,head_miss,B00CKH9FAC,5,0,0,01f0ccc17b40a7e83808e5a01cc02e421273e9ec00ea604316a18774b612e574,B009F7OV5E,0976142503
