dataset,user,split,sample_hash,depth,child_count,history_length,metadata_tokens_mean,metadata_tokens_min,metadata_missing_fraction,unique_neighbors_mean,semantic_entropy,semantic_margin,semantic_max_probability,collaborative_entropy,collaborative_margin,collaborative_max_probability,full_entropy,full_margin,full_max_probability,semantic_collaborative_js,semantic_collaborative_top1_agree,lp_semantic,lp_collaborative,lp_full_source,lp_full5,lp_full10,lp_full20,u_semantic,u_collaborative,u_k5,u_k10,u_k20
Beauty,A9J4W6V3RBWXU,audit,02f70084a17411c580bc1241a9b3bacbed6a0593ad4b686e07b5139e28a17ed5,3,1,2.0,192.0,72.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A9J4W6V3RBWXU,audit,02f70084a17411c580bc1241a9b3bacbed6a0593ad4b686e07b5139e28a17ed5,4,1,2.0,192.0,72.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A9J4W6V3RBWXU,audit,02f70084a17411c580bc1241a9b3bacbed6a0593ad4b686e07b5139e28a17ed5,5,1,2.0,192.0,72.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A9J4W6V3RBWXU,audit,02f70084a17411c580bc1241a9b3bacbed6a0593ad4b686e07b5139e28a17ed5,6,1,2.0,192.0,72.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A1FLDHJ6HCI1RJ,audit,02fcf80b9999d5148e1b0a2a3078f0d9fcc0efe7612175f4bc956d622b232047,0,108,2.0,107.0,65.0,0.0,20.0,2.864960193634033,0.3195280134677887,0.40547144412994385,1.9034875631332397,0.5679056867957115,0.6359838843345642,2.3069539070129395,0.4264713153243065,0.5252113342285156,0.04365280270576477,1.0,-0.9027048349380493,-0.45258212089538574,-0.6439545154571533,-0.6525039076805115,-0.6439545154571533,-0.6237025856971741,-0.19137239456176758,0.258750319480896,0.25020092725753784,0.008549392223358154,0.020251929759979248
Beauty,A1FLDHJ6HCI1RJ,audit,02fcf80b9999d5148e1b0a2a3078f0d9fcc0efe7612175f4bc956d622b232047,1,139,2.0,107.0,65.0,0.0,20.0,3.2648918628692627,0.0772092193365097,0.20787087082862854,3.099555015563965,0.07595488429069519,0.20372986793518066,3.0645179748535156,0.061774417757987976,0.22035571932792664,0.21709614992141724,0.0,-5.367314338684082,-2.0574846267700195,-1.8414878845214844,-1.6614989042282104,-1.8414878845214844,-2.5498383045196533,0.21599674224853516,3.5258264541625977,3.7058154344558716,-0.17998898029327393,-0.708350419998169
Beauty,A1FLDHJ6HCI1RJ,audit,02fcf80b9999d5148e1b0a2a3078f0d9fcc0efe7612175f4bc956d622b232047,2,1,2.0,107.0,65.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A1FLDHJ6HCI1RJ,audit,02fcf80b9999d5148e1b0a2a3078f0d9fcc0efe7612175f4bc956d622b232047,3,1,2.0,107.0,65.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A1FLDHJ6HCI1RJ,audit,02fcf80b9999d5148e1b0a2a3078f0d9fcc0efe7612175f4bc956d622b232047,4,1,2.0,107.0,65.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A1FLDHJ6HCI1RJ,audit,02fcf80b9999d5148e1b0a2a3078f0d9fcc0efe7612175f4bc956d622b232047,5,1,2.0,107.0,65.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A1FLDHJ6HCI1RJ,audit,02fcf80b9999d5148e1b0a2a3078f0d9fcc0efe7612175f4bc956d622b232047,6,1,2.0,107.0,65.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A35CM8FCVYQP1Z,audit,03001d4bd11c77ed60fdde01a28483a9b783727e6cb6114dd1bea278f2f41e61,0,108,5.0,201.6,127.0,0.0,20.0,3.5759196281433105,0.019574731588363647,0.11213222146034241,3.55546498298645,0.0015918835997581482,0.12521685659885406,3.535111665725708,0.006254240870475769,0.1361643373966217,0.020570488646626472,1.0,-4.513462543487549,-4.4293317794799805,-4.478618621826172,-4.875689506530762,-4.478618621826172,-4.447310447692871,-0.049286842346191406,0.03484392166137695,-0.3622269630432129,0.39707088470458984,0.03130817413330078
Beauty,A35CM8FCVYQP1Z,audit,03001d4bd11c77ed60fdde01a28483a9b783727e6cb6114dd1bea278f2f41e61,1,142,5.0,201.6,127.0,0.0,20.0,3.4651482105255127,0.0719466507434845,0.15622501075267792,3.519853353500366,0.001589164137840271,0.09691818803548813,3.4712939262390137,0.011606656014919281,0.11185356229543686,0.11357051134109497,0.0,-3.0543529987335205,-2.4200429916381836,-2.1905648708343506,-2.743251323699951,-2.1905648708343506,-2.46600341796875,0.229478120803833,0.8637881278991699,0.31110167503356934,0.5526864528656006,-0.2754385471343994
Beauty,A35CM8FCVYQP1Z,audit,03001d4bd11c77ed60fdde01a28483a9b783727e6cb6114dd1bea278f2f41e61,2,2,5.0,201.6,127.0,0.0,20.0,3.6325810415238635e-11,0.9999999999986717,1.0,2.246083541379562e-09,0.9999999999025637,1.0,1.7886890579799086e-10,0.9999999999930376,1.0,3.0587948840477e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A35CM8FCVYQP1Z,audit,03001d4bd11c77ed60fdde01a28483a9b783727e6cb6114dd1bea278f2f41e61,3,1,5.0,201.6,127.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A35CM8FCVYQP1Z,audit,03001d4bd11c77ed60fdde01a28483a9b783727e6cb6114dd1bea278f2f41e61,4,1,5.0,201.6,127.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A35CM8FCVYQP1Z,audit,03001d4bd11c77ed60fdde01a28483a9b783727e6cb6114dd1bea278f2f41e61,5,1,5.0,201.6,127.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A35CM8FCVYQP1Z,audit,03001d4bd11c77ed60fdde01a28483a9b783727e6cb6114dd1bea278f2f41e61,6,1,5.0,201.6,127.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A2S6QCNNN8AK91,audit,03299b80a741f887d7a93e49fe866f04039c3c257933257c4ed14a9a7d9b289f,0,108,20.0,105.85,46.0,0.0,20.0,2.999643564224243,0.06809668242931366,0.27284935116767883,2.5117340087890625,0.30660510808229446,0.429350882768631,2.9791243076324463,0.17806336283683777,0.30367588996887207,0.1906457543373108,0.0,-3.916908025741577,-3.8420512676239014,-3.467207908630371,-3.55918288230896,-3.467207908630371,-3.7562808990478516,0.3748433589935303,0.44970011711120605,0.3577251434326172,0.09197497367858887,-0.28907299041748047
Beauty,A2S6QCNNN8AK91,audit,03299b80a741f887d7a93e49fe866f04039c3c257933257c4ed14a9a7d9b289f,1,78,20.0,105.85,46.0,0.0,20.0,2.6207690238952637,0.26814451813697815,0.3824477791786194,2.7961082458496094,0.13613807410001755,0.25415998697280884,3.0707550048828125,0.11415939033031464,0.2234315723180771,0.296225905418396,0.0,-5.90751314163208,-4.081941604614258,-3.5892186164855957,-4.7479705810546875,-3.5892186164855957,-4.299900054931641,0.4927229881286621,2.3182945251464844,1.1595425605773926,1.1587519645690918,-0.7106814384460449
Beauty,A2S6QCNNN8AK91,audit,03299b80a741f887d7a93e49fe866f04039c3c257933257c4ed14a9a7d9b289f,2,2,20.0,105.85,46.0,0.0,20.0,0.009894388727843761,0.9974131662165746,0.998706579208374,0.0015546082286164165,0.9996808249270543,0.9998403787612915,0.004339056555181742,0.9989898095955141,0.9994949102401733,0.00025226821890100837,1.0,-0.0012942517641931772,-0.00015960850578267127,-0.0005052005290053785,-0.00033063191222026944,-0.0005052005290053785,-0.00011538793478393927,-0.0003455920232227072,0.0007890512351877987,0.0009636198519729078,-0.00017456861678510904,0.0003898125942214392
Beauty,A2S6QCNNN8AK91,audit,03299b80a741f887d7a93e49fe866f04039c3c257933257c4ed14a9a7d9b289f,3,1,20.0,105.85,46.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A2S6QCNNN8AK91,audit,03299b80a741f887d7a93e49fe866f04039c3c257933257c4ed14a9a7d9b289f,4,1,20.0,105.85,46.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A2S6QCNNN8AK91,audit,03299b80a741f887d7a93e49fe866f04039c3c257933257c4ed14a9a7d9b289f,5,1,20.0,105.85,46.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A2S6QCNNN8AK91,audit,03299b80a741f887d7a93e49fe866f04039c3c257933257c4ed14a9a7d9b289f,6,1,20.0,105.85,46.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,AMNPBJZDDRLEB,audit,0330e18e4fa1b3b53a4882685a14810af78f8e8b2565afc962195dd8255764a7,0,108,2.0,142.5,137.0,0.0,20.0,3.3704257011413574,0.1514921709895134,0.24951377511024475,3.450479507446289,0.023587733507156372,0.14425691962242126,3.406348705291748,0.011179566383361816,0.14387761056423187,0.0597580261528492,1.0,-2.3225674629211426,-2.1147024631500244,-1.9387922286987305,-2.6788017749786377,-1.9387922286987305,-2.1471893787384033,0.17591023445129395,0.3837752342224121,-0.3562343120574951,0.7400095462799072,-0.20839715003967285
Beauty,AMNPBJZDDRLEB,audit,0330e18e4fa1b3b53a4882685a14810af78f8e8b2565afc962195dd8255764a7,1,69,2.0,142.5,137.0,0.0,20.0,2.675137758255005,0.040931642055511475,0.23569002747535706,0.2769179046154022,0.953029471449554,0.961230456829071,0.26545828580856323,0.9532755687832832,0.9628983736038208,0.32928597927093506,1.0,-1.4452377557754517,-0.03954111412167549,-0.037807390093803406,-1.645946979522705,-0.037807390093803406,-1.2020004987716675,0.0017337240278720856,1.4074303656816483,-0.20070922374725342,1.6081395894289017,-1.164193108677864
Beauty,AMNPBJZDDRLEB,audit,0330e18e4fa1b3b53a4882685a14810af78f8e8b2565afc962195dd8255764a7,2,2,2.0,142.5,137.0,0.0,20.0,0.5448815822601318,0.5306199640035629,0.7653099894523621,1.6499145203852095e-05,0.9999978008312382,0.999998927116394,4.099472334928578e-06,0.9999995073116281,0.9999997615814209,0.08915362507104874,1.0,-0.26747429370880127,-1.0728830375228426e-06,-2.3841855067985307e-07,-0.21011337637901306,-2.3841855067985307e-07,-3.2186455882765586e-06,8.344644868429896e-07,0.2674740552902506,0.05736091732978821,0.21011313796046238,-2.9802270375967055e-06
Beauty,AMNPBJZDDRLEB,audit,0330e18e4fa1b3b53a4882685a14810af78f8e8b2565afc962195dd8255764a7,3,1,2.0,142.5,137.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,AMNPBJZDDRLEB,audit,0330e18e4fa1b3b53a4882685a14810af78f8e8b2565afc962195dd8255764a7,4,1,2.0,142.5,137.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,AMNPBJZDDRLEB,audit,0330e18e4fa1b3b53a4882685a14810af78f8e8b2565afc962195dd8255764a7,5,1,2.0,142.5,137.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,AMNPBJZDDRLEB,audit,0330e18e4fa1b3b53a4882685a14810af78f8e8b2565afc962195dd8255764a7,6,1,2.0,142.5,137.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A2KYFJPCOJY35Q,audit,033d19fb5765a7cf3fde1e27133f7380b0c908980e3ba964f73e6d7065081a5c,0,108,2.0,101.0,79.0,0.0,20.0,4.074077606201172,0.023838497698307037,0.08532790094614029,3.246183395385742,0.24818867444992065,0.3463181257247925,3.3114192485809326,0.2001083642244339,0.31434306502342224,0.0993146002292633,1.0,-3.20833158493042,-3.882281541824341,-3.4895076751708984,-3.226174831390381,-3.4895076751708984,-3.851006507873535,0.3927738666534424,-0.2811760902404785,-0.017843246459960938,-0.2633328437805176,-0.3614988327026367
Beauty,A2KYFJPCOJY35Q,audit,033d19fb5765a7cf3fde1e27133f7380b0c908980e3ba964f73e6d7065081a5c,1,105,2.0,101.0,79.0,0.0,20.0,3.5867927074432373,0.12138215079903603,0.1754462718963623,3.626723289489746,0.0659952312707901,0.14265695214271545,3.6826305389404297,0.04101177304983139,0.11201531440019608,0.08710800111293793,0.0,-4.026310920715332,-2.9871034622192383,-3.0526299476623535,-2.8117806911468506,-3.0526299476623535,-2.9856083393096924,-0.06552648544311523,0.9736809730529785,1.2145302295684814,-0.24084925651550293,0.06702160835266113
Beauty,A2KYFJPCOJY35Q,audit,033d19fb5765a7cf3fde1e27133f7380b0c908980e3ba964f73e6d7065081a5c,2,4,2.0,101.0,79.0,0.0,20.0,0.8202370405197144,0.4976866841316223,0.6920288801193237,0.46283888816833496,0.8052581250667572,0.8749115467071533,0.5809100866317749,0.7075431048870087,0.8230771422386169,0.0284685380756855,1.0,-0.36812758445739746,-0.13363251090049744,-0.19470535218715668,-0.15902933478355408,-0.19470535218715668,-0.17243434488773346,-0.06107284128665924,0.17342223227024078,0.20909824967384338,-0.0356760174036026,0.022271007299423218
Beauty,A2KYFJPCOJY35Q,audit,033d19fb5765a7cf3fde1e27133f7380b0c908980e3ba964f73e6d7065081a5c,3,1,2.0,101.0,79.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A2KYFJPCOJY35Q,audit,033d19fb5765a7cf3fde1e27133f7380b0c908980e3ba964f73e6d7065081a5c,4,1,2.0,101.0,79.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A2KYFJPCOJY35Q,audit,033d19fb5765a7cf3fde1e27133f7380b0c908980e3ba964f73e6d7065081a5c,5,1,2.0,101.0,79.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A2KYFJPCOJY35Q,audit,033d19fb5765a7cf3fde1e27133f7380b0c908980e3ba964f73e6d7065081a5c,6,1,2.0,101.0,79.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A30R2GXW6734H7,audit,034e2971a92bdaa7497a3190105c4d07070169145bd0256a1eeb89d869d1366a,0,108,5.0,131.8,62.0,0.0,20.0,3.7699875831604004,0.009768567979335785,0.11105678975582123,3.840900421142578,0.09745924174785614,0.16050191223621368,3.8712611198425293,0.04867831617593765,0.14435291290283203,0.08050098270177841,0.0,-3.860227346420288,-1.8294494152069092,-1.9354941844940186,-1.4960007667541504,-1.9354941844940186,-2.4516687393188477,-0.10604476928710938,1.9247331619262695,2.3642265796661377,-0.43949341773986816,-0.5161745548248291
Beauty,A30R2GXW6734H7,audit,034e2971a92bdaa7497a3190105c4d07070169145bd0256a1eeb89d869d1366a,1,105,5.0,131.8,62.0,0.0,20.0,3.6143651008605957,0.028289251029491425,0.11682480573654175,0.009299185127019882,0.9990450881523429,0.9991596937179565,0.00520466361194849,0.9994915653442149,0.9995546936988831,0.6600605249404907,0.0,-4.519531726837158,-0.0008406681008636951,-0.000445385929197073,-0.00016330339713022113,-0.000445385929197073,-0.0012185298837721348,0.00039528217166662216,4.519086340907961,4.519368423440028,-0.00028208253206685185,-0.0007731439545750618
Beauty,A30R2GXW6734H7,audit,034e2971a92bdaa7497a3190105c4d07070169145bd0256a1eeb89d869d1366a,2,2,5.0,131.8,62.0,0.0,20.0,0.6784421801567078,0.17107176780700684,0.5855358839035034,3.152816816509585e-06,0.9999995733829223,0.9999997615814209,5.392614070842683e-07,0.9999999687977557,1.0,0.17104366421699524,1.0,-0.53522789478302,-2.3841855067985307e-07,0.0,0.0,0.0,-2.3841855067985307e-07,2.3841855067985307e-07,0.53522789478302,0.53522789478302,0.0,-2.3841855067985307e-07
Beauty,A30R2GXW6734H7,audit,034e2971a92bdaa7497a3190105c4d07070169145bd0256a1eeb89d869d1366a,3,2,5.0,131.8,62.0,0.0,20.0,1.7589689377928153e-05,0.9999976049170982,0.9999988079071045,8.04630992910782e-13,0.9999999999999709,1.0,9.224119948761378e-13,0.9999999999999666,1.0,0.6931383609771729,0.0,-13.63070011138916,0.0,0.0,0.0,0.0,0.0,0.0,13.63070011138916,13.63070011138916,0.0,0.0
Beauty,A30R2GXW6734H7,audit,034e2971a92bdaa7497a3190105c4d07070169145bd0256a1eeb89d869d1366a,4,1,5.0,131.8,62.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A30R2GXW6734H7,audit,034e2971a92bdaa7497a3190105c4d07070169145bd0256a1eeb89d869d1366a,5,1,5.0,131.8,62.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A30R2GXW6734H7,audit,034e2971a92bdaa7497a3190105c4d07070169145bd0256a1eeb89d869d1366a,6,1,5.0,131.8,62.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A36FCC82G272Y6,audit,0353fecc35aad6681fe30d62247dbd79d70d07327b1baca27ed0f855a601fe2b,0,108,3.0,95.33333333333333,69.0,0.0,20.0,3.7676563262939453,0.2119513601064682,0.24649223685264587,3.988041877746582,0.14914867281913757,0.1810770332813263,4.125010013580322,0.0867949090898037,0.12409879267215729,0.0497778058052063,1.0,-4.708492279052734,-3.945908546447754,-3.971252202987671,-4.0783233642578125,-3.971252202987671,-3.844944953918457,-0.025343656539916992,0.7372400760650635,0.6301689147949219,0.1070711612701416,0.12630724906921387
Beauty,A36FCC82G272Y6,audit,0353fecc35aad6681fe30d62247dbd79d70d07327b1baca27ed0f855a601fe2b,1,102,3.0,95.33333333333333,69.0,0.0,20.0,2.9757347106933594,0.10737781226634979,0.26173728704452515,3.1928882598876953,0.01010952889919281,0.1510065197944641,3.1663448810577393,0.04809644818305969,0.18750832974910736,0.06525744497776031,1.0,-1.8684711456298828,-1.9597262144088745,-1.970322608947754,-2.3379595279693604,-1.970322608947754,-1.982200026512146,-0.010596394538879395,-0.1018514633178711,-0.46948838233947754,0.36763691902160645,-0.01187741756439209
Beauty,A36FCC82G272Y6,audit,0353fecc35aad6681fe30d62247dbd79d70d07327b1baca27ed0f855a601fe2b,2,9,3.0,95.33333333333333,69.0,0.0,20.0,0.6925124526023865,0.7950002364814281,0.8446265459060669,0.5044038891792297,0.8684940151870251,0.8966644406318665,0.5865685939788818,0.8399573154747486,0.8750756978988647,0.0059340051375329494,1.0,-0.16886068880558014,-0.10907356441020966,-0.1334448605775833,-0.18390533328056335,-0.1334448605775833,-0.15903127193450928,-0.024371296167373657,0.035415828227996826,-0.015044644474983215,0.05046047270298004,-0.025586411356925964
Beauty,A36FCC82G272Y6,audit,0353fecc35aad6681fe30d62247dbd79d70d07327b1baca27ed0f855a601fe2b,3,3,3.0,95.33333333333333,69.0,0.0,20.0,0.6745249032974243,0.6487081497907639,0.7802828550338745,0.7290305495262146,0.5330038815736771,0.7334693074226379,0.8773242235183716,0.3353777229785919,0.6202830672264099,0.004754246212542057,1.0,-2.428802013397217,-2.7171120643615723,-2.3558638095855713,-2.0150680541992188,-2.3558638095855713,-3.043793201446533,0.361248254776001,0.07293820381164551,0.41373395919799805,-0.34079575538635254,-0.6879293918609619
Beauty,A36FCC82G272Y6,audit,0353fecc35aad6681fe30d62247dbd79d70d07327b1baca27ed0f855a601fe2b,4,1,3.0,95.33333333333333,69.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A36FCC82G272Y6,audit,0353fecc35aad6681fe30d62247dbd79d70d07327b1baca27ed0f855a601fe2b,5,1,3.0,95.33333333333333,69.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A36FCC82G272Y6,audit,0353fecc35aad6681fe30d62247dbd79d70d07327b1baca27ed0f855a601fe2b,6,1,3.0,95.33333333333333,69.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A2U8LIBHN03DHD,audit,03643a5177b14a2e9612ae76f27fc2a361b92001acd1d25bf65afd82d5431094,0,108,3.0,172.33333333333334,56.0,0.0,20.0,3.27469801902771,0.27982107922434807,0.3351614773273468,3.805988311767578,0.014795295894145966,0.08326652646064758,3.8794007301330566,0.010054871439933777,0.07254413515329361,0.09882912039756775,1.0,-3.50386381149292,-3.3079514503479004,-3.2433340549468994,-3.0324478149414062,-3.2433340549468994,-3.3308656215667725,0.06461739540100098,0.2605297565460205,0.47141599655151367,-0.21088624000549316,-0.08753156661987305
Beauty,A2U8LIBHN03DHD,audit,03643a5177b14a2e9612ae76f27fc2a361b92001acd1d25bf65afd82d5431094,1,142,3.0,172.33333333333334,56.0,0.0,20.0,2.5357518196105957,0.34291332215070724,0.46513068675994873,2.121091365814209,0.5411705262959003,0.5897677540779114,2.5404231548309326,0.4055771827697754,0.4682660400867462,0.44456756114959717,0.0,-5.267042636871338,-3.024188756942749,-2.864107370376587,-2.931337594985962,-2.864107370376587,-3.470839500427246,0.1600813865661621,2.402935266494751,2.335705041885376,0.067230224609375,-0.6067321300506592
Beauty,A2U8LIBHN03DHD,audit,03643a5177b14a2e9612ae76f27fc2a361b92001acd1d25bf65afd82d5431094,2,5,3.0,172.33333333333334,56.0,0.0,20.0,0.9944383502006531,0.3962717056274414,0.6291645169258118,0.951910674571991,0.202146977186203,0.5558305978775024,0.9096359014511108,0.35551804304122925,0.6318256258964539,0.012609394267201424,1.0,-0.463362455368042,-0.5872917175292969,-0.4591418206691742,-0.4131978750228882,-0.4591418206691742,-0.5576208233833313,0.12814989686012268,0.004220634698867798,0.05016458034515381,-0.04594394564628601,-0.0984790027141571
Beauty,A2U8LIBHN03DHD,audit,03643a5177b14a2e9612ae76f27fc2a361b92001acd1d25bf65afd82d5431094,3,1,3.0,172.33333333333334,56.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A2U8LIBHN03DHD,audit,03643a5177b14a2e9612ae76f27fc2a361b92001acd1d25bf65afd82d5431094,4,1,3.0,172.33333333333334,56.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A2U8LIBHN03DHD,audit,03643a5177b14a2e9612ae76f27fc2a361b92001acd1d25bf65afd82d5431094,5,1,3.0,172.33333333333334,56.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A2U8LIBHN03DHD,audit,03643a5177b14a2e9612ae76f27fc2a361b92001acd1d25bf65afd82d5431094,6,1,3.0,172.33333333333334,56.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A1WT3WVA0IJ5OO,audit,0380e6455a144b43d68ea8690403de00277f112c89f166ee0deb583e9af1946a,0,108,5.0,110.2,55.0,0.0,20.0,3.477475643157959,0.008299335837364197,0.17532990872859955,3.3464245796203613,0.07327136397361755,0.18642929196357727,3.1958131790161133,0.15995695441961288,0.2747252881526947,0.11444190889596939,0.0,-4.8993730545043945,-5.2345967292785645,-5.279929161071777,-5.708519458770752,-5.279929161071777,-5.377936363220215,-0.04533243179321289,-0.3805561065673828,-0.8091464042663574,0.4285902976989746,-0.0980072021484375
