user,split,target,history_length,sample_hash
A2IVZDMJR864HA,calibration,B002WTC38O,9,053121260cee622a4286cd06aa6798783811648ba0b9814ee66f34feb3140a4d
A1KMG1AIUS00DC,calibration,B00A0J09C0,3,0531f7747258634ee2e3edb252b8cf2a4042b0ec17575d8ee08c20fcc2a2e2cd
A310WAS2DJMXDU,calibration,B004SSRSRS,2,0538ee0e140b3e06237d128ae47204dd68012ba33451d334ae4265958941ada9
AQ80LJNDLVZPG,calibration,B003X18NPW,6,054f396f1a58ba3b7e958b0b42e239a97879a3756ff0ee404c06169ec026a231
A1H4HMN60LKUXB,calibration,B0000XMQTA,2,05523951c826bd4a3626addf9286eb09f177b48443f9afcf60015147a0f80e68
A3VU72O2BZSPXW,calibration,B0043OYFKU,4,0571d236c93959abe3f04731f7f0505089e41da0c9acfe41113f08c5c65c4d07
A3HNADBFO4LTG,calibration,B002Z7EOOE,2,05798c1a645575d79cf26d18bc9382b28e676d340e7c50b4e2681b2d024cc367
A3RUQO10JKY9NT,calibration,B000GLGBQ0,2,0585218bee669b8f0b2c1b7fcbfe75250a3228f540e0f25f6cd9bdcfe5385723
ADDBSMV0PUH74,fit,B0036QQWAC,4,0002337b87688866b97ea7bfe95a3f61eaf47a4b29e01131af302cd1ab3c7eda
A314S6XWC9ESK9,fit,B004EDWMBO,4,0008f66d649b937a584fd93b7f3535e74339eca9466765071c3688b6e9171347
A3BXWNKYIH96TR,fit,B003U4LGV0,7,0012c0c02f7c1a7eeb13502a9c3789e9cb56ca95a155b670cb94df8982430e04
A33PGZ0CQ5DYDV,fit,B0002KS5VE,7,001419b07337b16597718050561a1a3b05e45e3d78e2f0105c9a231903e8f5c6
A16QJ07X360VDK,fit,B004DHYZU2,4,001913414533c026506938b05da90f8d0163393a405232f1bbe1c7260f2700ca
A23BLCJ9GBOBZU,fit,B005IUKUAC,5,0021a441a226fffa1eacdcb0eac1c4bdc30fc41709a7963aa30f795f9e4fed9b
A28S5A9KCPNJ1,fit,B001E5EDJY,2,00240322ecaec2185976bfdcae14986ed4016631e09eee80d4f17e3a714de7f7
A1U09Q4OP6XIK6,fit,B00C64GX4K,2,0026d9c798d56f260441c3f525ae577611162ee6f2b2a10d5c509018390a680a
A3DUB06CRH2UOT,fit,B001CT0AGC,8,002ad8a5eb31f8f03428a05a6540428746fef812dde95c115e6a5d69f6ed187b
ARFWWOU7IHZV3,fit,B009GEUPMY,11,002f25d3534ccbddaa2e0ed5dde850685a4a90f672eca362a1d7a258a9f61322
AX0I3EJ1SF28G,fit,B000RZQGS8,2,003214d5c4c787095a5b22421bf77f91924aa059a983abd7b396b43d6184198a
A2TPZW2V21LH2R,fit,B0010YXJ1C,9,003b0121aa092e28691b34bbd8389ac74ecae42108703eb3c153b277a971b580
A2ZZ9UC90BHC71,fit,B005X2F7KI,2,004559244a03a5af8f121d04fcfa4039d8dd53154c9f9a98b7205319ed79943f
AA0BGTQHWKSQY,fit,B00HB2JQNM,11,0049192d2504278ab785b37af7a6399a9e938f8023052242de3dd84bb65f2c41
A1U04ZOMR0F2HL,fit,B007C7IVE6,2,004a6185d5f000dd80a4a0c45e9c7beac428fa735e8d5fe911c03976c1a84178
A2WUMZ4XTOYVG2,fit,B008LY3R66,12,0050ef77248446a044968c867aa89477932ec27eee78e988460d486e07636814
A37J1Y5BQ56YKV,fit,B0020MMCJI,3,005d5625aa32444e694472479d82e99f8fe1290fe235204628435f683e9a79c4
AD4OTPR8ITEBZ,fit,B0067JF88M,3,00651d1b78ef7d147f787271ca0dda4480c51d4b07fc4f57094d7116f1e48b67
A1022QCIW8Z720,fit,B004DK0UDA,10,006fc00ab920042d91f24140f6372890af5c5941e3754600031bfaef159b2b0a
A3TSQNEO1RLVY7,fit,B004AJ1MN6,4,007445f5fda16b15c9ca91cf9975ced230cd62c50173ae752e753d770e12aafc
A3GZ66PRPO5T70,fit,B000BU7SMM,2,007584a99564455d33b763d5f63e9c156b2936a8515a9b7b66d325afcdba3663
A25OUGPDZ1MFAR,fit,B000KOO8AY,2,0076364de006a2af655584ba0496d2bcc6dbe62a1d26355095ff6fb14e6e2cb2
A2P4L0VRXU9FPO,fit,B00KAL5JAU,6,00784f0299cab644ce6f816b753aab8cec9a87777e0ce5bf52b5a5b350a46753
ARW0K97G6JQFG,fit,B001UE60E0,5,007d50ae70da447fa0238ef5f1668cb30607c494033a9968716729e2623f3834
A3EADWE0F3A1J6,fit,B00198PV7Y,6,007d7e9aef724388b30666fd37abf1ac72f4df74d6a6c191be787c9a5b568d77
A1P0ZGLGQOIZF4,fit,B008FX7B9M,3,0081da14a4d4f177f9073f8f18a67dab1cdc88f04ea66286758577224ed1172c
AGBFIQMV9L61Y,fit,B00008J2XQ,5,0081de6f34b2c09764c388d24a08e984ef36adbf5f7e2615079e9dbda5c1cef0
ABFPU5V1VLR64,fit,B004ZF04PW,2,008b00404881e117d7d45609729d23ab655bf695cc42564e5cf891588af58875
A1RTDCJUTFNK6E,fit,B00DHQCJTO,4,008c67ad6d8fe2e5538fb2cd74a9a3cd76a6f9b7b1c08b348f36ad05a7ed0591
AM5O2QK6RUFUM,fit,B004D24818,3,0090c20420ad7278b1a5e34dac3bdf3252e26843088689bed5eae6ce9e926d0e
A1TVEXH1NSL633,fit,B0062MAAAK,3,00915652e95bd72e5f1614eaf0db3c8330b8c5442e5cdf7f72aba441468dfe2a
A3GFSBOQCCZSAY,fit,B003RF82UK,17,0091b171491261218308d21073bd1778b2ba2126f4dee8edbfdc643033f7c619
A3LQOJCPW9IFGF,fit,B001KYQ3DS,10,0099e1e4870d9ed41b925e1d2758ad4a5b9e627295d0010829bf90b6198b8001
A230E5U2AQ9VB2,fit,B0047WX5B8,3,0099ee745ccaff0fbcb92d348c8821b3926392bb78ed19a441473040125cd690
A123O9Q0UASKP2,fit,B005SPEWLA,5,009ab0665249df0554d9541e6db228137007663810eb5d9b14477b60f6781f31
AQNX0WN00JEVE,fit,B0007CXXE6,13,00a2445e0f9ec9ca9c33c4008639363bd7ca6d313434fdd21ca8ac27c01882f8
A2QGRMN0M0GR0,fit,B0085QU1GY,2,00a6971ec750c0a4c4bbc876eab3c27d62bd289e5cb21b889817454435bc0f79
AKWN5LD5YN7QI,fit,B002TSA94S,4,00abe40b42b4edb2950be16a7843f1a909a19d00994760fd327ab9d47f4084ff
A2L35P0VQE7LBN,fit,B00GTC0IY6,5,00b13b8378c6906b3463c2d8af19595fa6d42b44158fa1dd12c81067daead1dc
AG7KPETFR641W,fit,B000OYJ9AO,3,00b6d5a435e6aaf51fe66739be8368657f72cf5838a26673b146cd1935578531
A1I23D2WA53FPB,fit,B004E2UO74,4,00bf7cb4d1ddd6b032ab3c8b181aa79d018e7d7f964b977ea54fca7be3ee61bf
A7MJTKHGS43RY,fit,B000C1Z8MW,3,00c002e02c36b1f6fb14f71ad5c2496b9984c36bf28bf2357aac17db44fedc45
A2RK1FNF8QT7LA,fit,B0002Z8QG8,5,00c6c31ce95b8d8907e3ad51f9bc5264f254cdfbc1961f0c6f1cd052e2f99c2f
A376SAMM1PEVNL,fit,B005MEPC52,2,00c8055d68436d46f982bd545d425f00f6d12e267c0085fe0adc7374899fb50e
A276IEU4PLTBZQ,fit,B004XA81ZE,2,00cb73df8cf0dba62fc65b609cdd79f06509b7fc3e650d73e399b86610e77a97
ALYXQYKO4F00Z,fit,B002MZ8BK2,2,00dafc82444a5f6afc5e5c435c2187a7dbfb5195ca085f24e8f16b823c00a44b
AYUF7YETYOLNX,fit,B009FKNGRA,9,00e3e863fc60feaa9d4e56ae16e2ff2ae72abf6dc218064b8d675f7fda3984f9
A3A582ZMCKUYBI,fit,B001ET76EY,5,00f50309481cdb07d25889cf1940449aee6bcb23b022bbddc7d24e1c5e0a8b8d
A224ZS8XF88KIP,fit,B003YJ9YBU,8,00fa3bee2f159917542785df3846591750ed7be3e849ebd567fa421635b440f4
AEKB9BBR4GB8I,fit,B003V265QW,16,00fc7587daa40f1f77e716c578ee08bcc6f5de744542b93870a01de6ad00aa6c
A2EFWH8N53TJX0,fit,B000052YQU,2,0101be7df98742f8faa7acfa577790d1ef9dac7d69f873c303067ee92b535a3b
A2MKKH27I1UU7P,fit,B0094Q77PW,10,0102a71bcb1323790d05edee0845536cd07696fd83e14b5276a48e34885d27e1
A2OGBPEJ9JW5XJ,fit,B0044CZX1G,3,01066cf33f7f6673462293c86ea9d885f5ba638d9760feb5d6848e5542fb5d24
A42CRGRB74ZIJ,fit,B003AVNLLQ,3,011353ed7e36ade0fb01c12a94e2528305e01ba180e7830192658976c116d9ba
A2IACU8LJ1FCKE,fit,B003ART1L4,5,011a7fe0531cd44196a514c5996abb7cef8901939d25894ec3667d9ede36ccab
A1B7PXBKWTKWTM,fit,B007RX3AFA,2,011bb870e7c63a1ce12c66b635d8566f68ec69cffb0d7e83a5252c00e5a9ccc8
A4JXXEE26M80A,fit,B005JV1YRI,4,012028262cbeb0409da026d0065fea70ef430ebd89d03c011dbb04411c8a073a
A2S377GRNZKJE4,fit,B001HKR6WM,2,01223bc1cf242815535b2e2f17d228ee001e6b129b88e0bc687a4f7aa0f5e8da
A1QMHEZD6SU24H,fit,B006CCNDYA,3,01286c5918ba828b9e3c8fd8f33e853feea212c12decb6c833433edd5acdea15
AO5AUBM8XAU2E,fit,B005V1A05S,4,012aa5ad0ac924522c6f6d0350d9156063ec6eb1af64d8f6b9b4424d8412927e
A28DTNOGUPUCCI,fit,B0002SQ6YO,2,012af1ca6bab800c244a4d2401a44a43058277571900e4340e7fab4d14f7ee4f
A31J176KH7ZZEY,fit,B001AL4DBA,6,014136de49152df87c5f62e7122c58882f791c5dd5e23888f9cd660d47bb3c07
AO7OKX2B4O7CA,fit,B008RVYJS8,4,014c5937b79ededde49805fded305f219b0835ee236e74da8085e97cd8d25794
A3PSH6SYXE2JPP,fit,B00AZBSPQA,3,015250a80abbb2ff0cfee009795ae1d5095542bf00d7c3506b2b2faf0de803ab
A29ZR9V8IDBXOD,fit,B001BHUFTW,2,015860c27f059c8abb590a4711a9a7806994730c5a798a09275e8d3c37115250
A397B9QSGUQ7VY,fit,B003WN1ELQ,10,01600aa1bb4aef19efa68ebe119d9373af8ce8d2382801752248fc419a03bece
A3V1ON6X9TKWFL,fit,B00005REAT,3,01645e768660836af30e927851677ebac4d4a435c912eb894eb4e75fc1a434e7
A16EX7FYCNQNJD,fit,B0002Z8HAI,3,0165d0827199145e2a638fbd567f9900859698ea6f2fd4f092171dfc606b012b
AYXD10CVMB789,fit,B00005O0MZ,4,016cf79d5ebb64783db69709407640ab949cf200e7338cbc7390f985431f08d1
A38E0NUTVGQM45,fit,B002T5IN5I,4,016e26347564c10c1f4890ac02154430285f9fa1f7b96b0bf91574f608140408
A3JX1D26WFEXOS,fit,B000U6PW7K,3,016e627daa66428fa7118438a27081d6d480b567905beab176684dad56ce0b87
A3BNYC25EOEURJ,fit,B00B0GOSNI,15,0171c50ea2d299907fc5a4e5192fdd908f69aa2f4687800dd83a9d8ba1762be4
A8PPHFW7BW5UB,fit,B004CQ710U,5,0174081a87d5fc696e68358b493ed28b77094b5968db5b1cba6d76d40686e7a7
A1H6SBO7R007I8,fit,B003V265QW,2,0189cd49814d3d133acde4d8344f948ee118d06f8244a79654ebd6db41da1797
A1L3BUW35KO49C,fit,B009NCM6JY,6,0191e1ae5cdcc170427f817925f129a21423760714c01bff71b459dcd35421e4
A35JRUKMF5NWN6,fit,B00BNB35RA,10,0195c81f649ed6c43de573db4f0146992c22980c30904316cf546fb2997dd9b5
A1DOS1TMRAS4MT,fit,B00CB6L8FC,2,0196329873e86b1b58a8d5595074479c36b8fe1b5c6fa4927bb3acbc74a1043a
AJIVA52ST3X4M,fit,B009JXI3E4,7,019733f13a4a790d9cb6ddbd253339d9a752a199391c3ff6354cd9aeb29dee7e
AEM5KTQGD745D,fit,B000195GAY,3,019b65e011feab162cb86e4cd6efaeb1737c7565d78a79b4361a62bb584ca46e
A1R3CO2XPML10H,fit,B000NIY7QM,5,019c228998f1524a0a130ab9268f045f1b5e5ac5dbfe6d0ab3ae261aae5f1558
A3GX6U4H2CRY71,fit,B003EH20VI,2,019f13ce279022ea90419203c35f685654b62675561e8ad82882ceec621c71cb
A06586901ZOUBJS3R268N,fit,B002B9DWBC,2,01a0f0e139e8372cbbb5e2ce319919dd89294903bd276d03cda1f7d6ff757739
A2389SC4MRLOGO,fit,B005HR7Q6M,2,01a1f162597164e060e1b9535e7fa9696e7852c514601834be256d6ef136a9a3
A351B1OZWB10AJ,fit,B002D48QNO,4,01a8e2a24a8eff6b2cfdc3cf7e71714c8ccee9032cc2d80692a08218d64592cd
A17IEL3C0LQYRE,fit,B008U1Q4DI,2,01ab0794346cfa374900c717e612df71f4715679dcbfe2687dadcc1113c0ce83
A1EB20BL4FUFI1,fit,B0007CXWXI,2,01ac5aefee6c89ed60aed64a202703d139dd434273f4ab91b320efc14520b390
A180AKF0NHLNJB,fit,B004GNMOSS,2,01b95c1ccd37632f3079fb40914cb8e8a5f020f79a6eb4a350be16ab26cf3aec
AM1MOTGCVKHWP,fit,B00021W26M,5,01bee58cffa4e6d294eb61700aeed4a332929f2b7e344aeeb271742402898cb7
A2SNRRXE9M9ZDY,fit,B00AM7BSXO,7,01bfa7537ce676fe653a07aa998ed202c6d72e37e568bf4563c4d5b6acd6de3d
A3V1AHX8P4R839,fit,B00AILKE6G,8,01c37a3a0712f0f3fc56696723a1bd92c380df5ddf63508a829ae23ae0e891e3
A1MEFBU2V5Y302,fit,B000VEWF2Q,3,01cc21bddc85ea52ed9b013650561b95c3e9a288faaa41837c5ebafe44cf9d14
A23TGVXO18ZLY3,fit,B004ITB3IW,2,01d3e844dc129218499a5abafd41a4f6f9cbd256bc2d5d543ee0cc1f8bed3ce5
A39MW1IQK9HZ8B,fit,B002RXW5BA,4,01d4c838bfcdfbab92b3d78edfd48c9b5fccb72f0be041c3f3c2272ce86ed999
A1NZGPZO6U6D1T,fit,B0081E6X1W,3,01d56b6bc004d7ce0b4ee5a895264110a7330b92b2cc20ef5881a71d4df916ac
A2ZHVBPPE9DTZU,fit,B009GEUOXO,8,01de47792e86f3ad68ddd73d9d43848388407a1875173389f43ee0c35879ce99
A30GEHW8MBUUA9,fit,B006MMOVOQ,2,01dea06aefb869c37112582ddc631c560d8559dc7d68118e7d2e3f6146e7d6a4
AG6JWI77UMETS,fit,B000P1S0N8,7,01e36ad14ff3fbb142b25efa8aae91de99e076da0860769630bc86fcb42a1b0a
A1YTA2XWL0ESL5,fit,B0015PGFQW,2,01e762b328f808ddc28bdf0f23259205ad2ae26e4036a756778a16adc1a1e7e0
AD02ELDM404PE,fit,B00HG07W80,11,01e881f94a2d84089ae1ff38167d46972c426f4b94dba70cd8eba26dbf7fe703
A2BRQEKQ4TE1QK,fit,B001ECQ3YU,4,01e98752c3d0930d19051b618db3b26755149690caf1195ed2c4441639e987f7
ARB2E2DYQERQ5,fit,B004CDWZMC,2,01ecf7f9ed240dc1990306f813fa1e71bdc22a55b0ab4fb0cc0f086d9c50d4de
A39BNXIZYAJYP0,fit,B00L3LBUGI,20,01efef4a3119a780a6ae673d329df1b18e29e43e57a97eee89e7365814ad5ec4
A204KLQGVFBV2Q,fit,B007FAOPP4,2,01f0782b304de5fceee921eaf19c7f324bd84edce742220ee68d1df084544f1f
A18SWFYUEINH76,fit,B00B7MUJR4,12,01f212a6784901655e0afeeb3212e7c43d37a5dfdf07310b7f5efee723107259
A36P36J16DE34K,fit,B00BAZ7Y6M,20,020016bdc3e61a04bad7c158eb0f0fada9a4433c1d803365f21804278aec2c56
A3LQBXE1MCOOZ3,fit,B00FXW4GFU,4,020128d418223ce8b1f491dfb798286e9e08448ccbcd75ac2f7ca52643c3f2be
AH418KOIS9G48,fit,B007MF5UOM,7,020229ad4b27d853b119060a254884819c3b40a0e76597159b5cf57b262ac83f
A2K7KB036ILMIV,fit,B004X8K0UK,5,0207bd913c5376134a1fff3a2cdcc3f69a39c0b04c562a1a7eb2f4df642a7a91
A2T66IEGMQ2NLW,fit,B004S9SEWK,2,0207bfac8a72c3a081c1fb0be9bceba74f73771509b901b216537aac6bf3f808
ARVLM8440KQ1S,fit,B006GQPZ8E,9,020a7fa63700fbd3306195bc0bace3f3dfcd0c9e6ba926777299472c77e53e6b
A102JNFLL0KW7I,fit,B002Q6YYRG,5,020b68d52b79f20f71ea0c72cc25642a4a1a5dc59eb12d6def44c969a72b2c7d
A357Y7GK5XM6GN,fit,B002QANC2A,3,020ca207c86115b8d32ee314affcef6a433935c7cc6e9aeff123854b7c84eb7e
AO4KJPY9BMJQL,fit,B000E0I5IK,3,020fa742aad865fcfa49a3500857b2e07ad1074c505636de21fdedda0a1d96d7
A1W7A5APMA1MQ6,fit,B009I0KVOI,4,02117f6ab88e1f6aa464093aa450d380189ece6113bfe32dda0501f876b86cb7
A3R24UPFO4PV76,fit,B0009OAI1S,3,021668e9eae59113bbc00e23e8530726ccf2c8a6b5624c36abc465fb9a98f0be
A9LLBMFJ0G0TH,fit,B00C8YCFU4,13,021e0a60aeccc353812a7235d5cb37629c7009f945fb3742ebe22d30a54f89c7
A1Y5ERIKQBEMSP,fit,B005TI7LHS,2,0221e7f6b6b9b14cda05d15eacc769499a776e541744d85ad1f3324ed72c83e3
A3EN1BBHJ7MU9X,fit,B001TJXI5U,14,02221865fb243e0bb1845abff4fee1c869b5f3eb57da58dade3616ec26f5f184
AEJEG1P5S4J9Y,fit,B003VDGIQI,20,02247419aac0fd03c93bdea80619b0d0181cda88468f45689f41176a92436417
A1BKJXQQQQSGAM,fit,B0017QK7A4,7,02252febdeee182ee98d014acc43b5de3d1a96de0d0d94a47a97ff5f9d3532f1
A3OQ4I8U6TYCVE,fit,B001ET77NY,3,022a60fd26310f1bcb50dc7ff3e4fe3445b49d2e905e83606cd8aa0fdab33832
A2QGNZ4SB2QG6R,fit,B001T8OO6S,4,022d426d1b5c1bd46920d95008d11e162592e8a949970a7384a3709e397c3eb3
AB4BA4ZV46R0U,fit,B003XQD0GE,3,022d44dc2919baf03636a6ded805cb3ccdd66ec4b132c2672aac1ef7cd77336b
A1UNH38ZU8ITX0,fit,B00005R1H2,2,022ddc7b2dac8fb20b3253827b6aaeb0d1da4a18550cbfa4bd044e67012c8ca0
A1IIY5JHWE8R95,fit,B00069FJUG,10,022f3550de3011fbb522368a8748145e0af1c8f46eb0d92d01e4042c1124d888
AGDL7YHJOJLAA,fit,B003T1G0XI,2,0241c58fb2128c684e8070d05c7bb6a731932f22eeb71698997fd5c8be7827a1
A3FCTPEDJUXRI5,fit,B000UV3HW2,2,02483e903efea1c150544c309d66c482f5972ae0d5a62875275cdb658f6e896f
A37D5847LN3WQ,fit,B0039UTO3M,4,0248fe84cf814ec3ef6df60935d319cb1110c20ea60b67745d99a3596805f47f
A2GQ0WGM9BYX9O,fit,B009XRFAJW,2,024976eeb862cece0ea9d386a3e4dc0d528b5f9ae4ea410779cfe94280cb66bc
A29GXGT5JHFFXH,fit,B001BQXTQO,3,024a003a862138e283221be1a9f2fcecf60f07009e4d1a862f2537ebd8db37f2
A2OOQXL5C4IMEH,fit,B002CKYZMK,4,024cf8626d941cd8357c09fab6bde71e461076c5efd6c9bad20f0d4e0872a8ec
A3L53QNY6AAN53,fit,B0000CC64W,7,025304c8d008e2a2baceb09c70ce040b05b92d53d6c5c656dddd07c1d88fc7f3
A3UMD2J83ORKUF,fit,B00JGCU60W,3,02581c70721773ebaf7a6438dd0b298430a6e1efaaecd04107317e2f86488de6
A1NHVLB3BSRGBU,fit,B004YWS430,2,026390a84d4b4b3d57e142ebe9a51955576e3f4fed8d52e47f1844821102dac7
A18Z6LWXMRQ4FL,fit,B000W3T4O8,2,0267b53b9b15f57d2e2ad230a5a90eda6ba9a8d7eeeb74217bdad264c8542603
ALYPJPTHCW5PC,fit,B003TTEHH6,4,0268beb935b6872893e9e703894662ada6aa6f6081b78926b0789cf3df74f5ce
A1CZZ410BJ9QC9,fit,B002VA4FXU,2,026b87f2382bdb1e6fc5d70d8d012412857c5ee197bc0a39cdab15ef54da4b45
ATT5Y8EO55PJG,fit,B00A51LI1O,6,026c061dc1dd7d20c3cae192af8e894f9524bbd48913aa5b4cd9d9da43f1b816
A2VV4JWNKCQHF0,fit,B002SV0XYW,20,0270434ff5d60f5cdfd13632fdd626cf8e45f4ecac61fa0796a493c441dbdfca
A2PCXAVWQEEZKW,fit,B000VLH8W6,4,027081ed7e694d0eab7cc1fb0b00c278af56645338c91251c97c4e4a18036fee
AHSSHIRTPAE6A,fit,B000ZMBSPE,2,0272bb66cc0443246bb94bf3f8b9eaf6b2e47665578fc69c800110b86cb0024b
A2W128ZJIVBS2E,fit,B0078VJ1OK,11,0275f43c7ac1e39d27114c2a923162878905a1796567f931dd907ed11a6f5731
A1EVKLAVP1K37I,fit,B0050QJ1YU,14,027b20d72fb17e9395c295b84264dc8cfe6b353b9852f300a9d71ea3c9c8f25d
A3097C7XGQ5590,fit,B001B1831U,3,028366870d28f8318f44fdf4dbfd63f76db68b7c70922a89239cb06dd288ee6c
A32OLFZ2GROFJY,fit,B002XHA5A8,5,02839b177781c9cc14cce8fee1f57e4fa0ba501b789e45787ad0d6ec74ef3163
A1OVQ2WZJ4H7ZX,fit,B0030DQ4N6,4,028a8280b4d72605fe5bb207d115f44799a8d009437e5fcf0cda8f9a1801ba5c
A1RZ3Y7ZT95KW1,fit,B00H5V3T2I,2,028c445e577248e973fd46ffdbc013799eb26ff4e01080b930c08e0b3f6550f2
A1E2B1KX5LN58W,fit,B000ALDK1A,2,0295b2b74a52bfe303ab6aa6613b1923dc2788fd006cb1c5cbe4468273ac5269
A10OTOBL3K2BHE,fit,B000PHRIQM,2,0299e501909dce3aec7429c943e4372c45f9bf0d962e31f106242fe55da00e49
A2N9Z1V4GTHHX6,fit,B0018DAUKI,3,02a44d17cfe49a78f84943cfb4b74e825a3c2be24502024bd1cf02b294f8bbae
A30YFGWIM47DJZ,fit,B005HIH97C,7,02a5509489f36180ff0d2975dc16c527c6fdee82b7b842e523b75675848086a2
A2K0D19N83G6U2,fit,B00538TSMU,3,02abe7da0623624b87f8d43e850cf81799692dc2b18f7405df7a33e30b61e039
A2MMDKNIM4ONRT,fit,B007RTR8AC,4,02b139b5d5c34b0f5a695f4ec363a44885cd02c7d8be5c17b3c3d05a0a1a02fb
A8GNTEB5XCCA4,fit,B002GDIKK6,4,02b78ea4574dd786f4b1d5e8d7ce98bfd0b329425747cacb3ede97caf5649228
ADS5APY1NKTL4,fit,B00BRGUNV2,20,02b99e374aaf314973433ab8788735d297e286a215d80371b05705397af2ea5d
A34VC3TVGYQ018,fit,B001GIOV82,2,02ba24906798aae627e869e46b3b43e0eef460b3637a2e878859a3cd890edf7c
ACGGGZYS19VQN,fit,B001EM1BBK,4,02bcf22e5cd5019ae41c459a2b1beaa06a22a3e3272498d238eaeb728b9a8e83
AY9ZBOTKBA30N,fit,B009LOJ5MA,2,02bd769c57d0e18af66887b24124f2ea31377d9d3ed2fd0a841a593d3fd0706c
A16NCBYGCW0WIK,fit,B006L5XS8E,5,02bde1724f58a23e6911aab8ce5de3510a998fc8172b50fa82dca890a2ddb42e
A2Z80M83M48BE7,fit,B000HJ4IPW,4,02c50c723149d37bb2ada0d90643d48837b31a051baee8d8138102bb93e515a5
A1WY5V07YR7M2L,fit,B000NNKAFE,3,02cca54c8a31c5f2e9778d50f7e023478cffd4f6b043dcc8e726054bce932855
AO4JFUE44GURG,fit,B0088NBAXC,3,02d32694371aa32f6a2d8e940fb070192173ee0fb144742cbcab2137299eb9f7
A2P3SGQRI13HM9,fit,B001R4CLG4,2,02d8a72e1cf4fc351e4128ee9b7c7df3b44fc4142667c47b4fef2b4a7249d297
A3FNBTNGEON9PF,fit,B000052YM7,2,02dda4227143b9a16265c6d0d0710f4853d36f0f495cbca9c4b8e786d9dbc15a
A13TQTAD4T8823,fit,B0007W1R58,3,02eb2cc87ce0850a7b6a2e7204d4da7962bdb988aca31ee660209ee2fac52349
A2RZT4DRZGU83E,fit,B005BF1M10,2,02f1887bbb75c729b6065cdc83ccaaaafaa483521d6b8da8cbb7de3b0e5bc18a
AKO4XPN508UOI,fit,B0043OYFKU,4,02f55af8fffb5a59d5d1f4ffd97ba58beece6bcae8205fdcfe71765849bca05a
A2OYT6UXIH4WSS,fit,B000C1ZCAK,2,02f5b1947c926b20afb2fa7ac721417ef9ea047fec094e657f9c4bcd8856f2a0
A2EB6XBEZISLXW,fit,B003RF82UK,2,02f60e049ccc25711b76fe8aa5c2704f27dd46291d98035c55ebdeab12320f50
A185FYY1Z4JZQZ,fit,B005XP4YNQ,2,02f79a71d6abf6427d0546a0e29f97b0113e46771a5a45ff7179d3c0e2693191
AVB02NSIU4K83,fit,B009LYB2E4,9,02fdbab42e12521f28136f8569590ed9b0199638223196934db337a8d0586792
A2VOGNBUMXSW13,fit,B0002Z0U5I,20,0311b15ed051673412eb556534fde5df09cc5e31d0a8b53d616db351330ca5df
A1WSC6DTGWT6ZY,fit,B00B83V0HK,7,0311b4498b6b6dc3d630fb74c6d4859c5747d51e7e7f8a443d45bed8aa48a389
A3EAUXPIL65GX5,fit,B0052TLJEU,2,031201ff1eff459e83ad2cb857f5dab99a7dba5b9fe900e2d4ba182508cbed47
A2LWUWT4UWX0L2,fit,B009RNUH7C,18,031684f029206ff9899d860b746f8eb2c57a8e8495e53778d04d1d25ad39df85
ALD5RQQ0QK8RK,fit,B0063A4RXW,2,031d2cbdbdfb6a63cb4ee93bc3e16e30e63a97d7dcb8089116f32800802f60ea
A326ORFY46O7CX,fit,B001B1QMKO,3,031e4aab34df96e8ea5e9bbeb1675a454629c7ab3b12b3f9921cac35d1547ade
ABVDE51WBHJYL,fit,B000UVWGGA,2,031eeb00d9ab3f6c56bbbe05b43822ba76f2c5c9831bc15b650b5e261d3cd387
AEHOJIXSA34CD,fit,B000L596FE,14,03201bf99ad02e167f1b09edd8b4a198639c37abc474d3fbc3d4c76f905c5c97
A31D5HQ8EQZ293,fit,B000BIZSUS,2,03251759ef221f0daefd8d41ea783fcdfbf3dfe1e053d3e7f5ef343a0d934bde
A18HCJW9FFMX9F,fit,B002IT3KD0,6,032e8e1fbbd195b166862fac01a38d03b1e98775b3daa2b854b510bd4a44a54e
A2F4FJ3BIZ68GJ,fit,B006Z96OI2,20,032ed797bda0c412b483a2186285e9930a9a307609ea26d5a9f37e1c4bab6eb5
A3C51SVGZNCZBH,fit,B0009MHJE4,4,033a65841f261f34d8fba049dc5eb9ff41ed47f754e273d7540a6f57b9546d9f
AO77GVWBADIIC,fit,B000TKH6G2,2,0346955daebd34bbd9ffc20c985af75d4d4356781c9d0418e200b5a95f33d660
A2AUYTFM48PS47,fit,B0053TDRQM,2,0349406e0f17e607a33bb28376da653a35468293bdcc30b00ef3a84a0bc9d4ca
A3RWZZ5ZDSCFAD,fit,B004TSFBNK,15,034b7775de79c5cc483ba6194d536da5a7e8d2239bfce8ad312ddef1fef60801
A3K2RYNRVRKI4H,fit,B002DPUY6A,2,034c69e7d0ab4f4fce2e792bef9db741d873e32e77d1c1b7c958a3d14d07f4a0
AVOKU5ACZSB0J,fit,B008XKBW4M,10,034deda85e5c2b5bacc4f2a228e2a602e3153bf7211e1b27ae26e4e80dd54826
A2FI3GF4Z7QNO,fit,B001ET76C6,2,0352ee1bdbcdb7de43960c395ed02c0eb988f46bc4ef374c89851d33ec8a380c
AG185YO3FVV7C,fit,B00CXN66M8,5,0360350ebf41aa7b4f87ee950c3bc14c0f74072465ad62fe0d1ff22d402c5c90
A3DB2L1PG1LLPN,fit,B0064EJ44O,2,0364e2ec446612e541d5c0e4aeef3bf8917c1a60cbc75dfec0ead226df82edd6
