dataset,user,split,sample_hash,depth,child_count,history_length,metadata_tokens_mean,metadata_tokens_min,metadata_missing_fraction,unique_neighbors_mean,semantic_entropy,semantic_margin,semantic_max_probability,collaborative_entropy,collaborative_margin,collaborative_max_probability,full_entropy,full_margin,full_max_probability,semantic_collaborative_js,semantic_collaborative_top1_agree,lp_semantic,lp_collaborative20,lp_full5,lp_full10,lp_full20,u_semantic,u_collaborative,u_k5,u_k10,u_k20
Toys,A7L6NVT1KZJ1R,calibration,003d4851a805d765e60c9bae62051ad92b868fbba728d8c9770ca464c806bb8a,2,38,9.0,105.0,50.0,0.0,20.0,2.218472957611084,0.23268373310565948,0.41103580594062805,0.8126989603042603,0.46939617395401,0.7126720547676086,0.8126989603042603,0.46939617395401,0.7126720547676086,0.5852785110473633,0.0,-4.241602420806885,-6.649281024932861,-2.1096253395080566,-3.7968087196350098,-6.649281024932861,0.0,-2.4076786041259766,2.131977081298828,-1.6871833801269531,-2.8524723052978516
Toys,A7L6NVT1KZJ1R,calibration,003d4851a805d765e60c9bae62051ad92b868fbba728d8c9770ca464c806bb8a,3,1,9.0,105.0,50.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A7L6NVT1KZJ1R,calibration,003d4851a805d765e60c9bae62051ad92b868fbba728d8c9770ca464c806bb8a,4,1,9.0,105.0,50.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A36REAMRA19990,calibration,0048edb674122c5943ffc18a1fc54df01824981c562e66acd0c011a67f44b158,0,30,3.0,108.66666666666667,58.0,0.0,20.0,2.8001668453216553,0.1525781974196434,0.2453974336385727,2.5488829612731934,0.15660136938095093,0.2997756600379944,2.5488829612731934,0.15660136938095093,0.2997756600379944,0.15139688551425934,0.0,-3.731494426727295,-3.739945888519287,-3.1464345455169678,-3.2245349884033203,-3.739945888519287,0.0,-0.008451461791992188,0.5850598812103271,-0.07810044288635254,-0.5154109001159668
Toys,A36REAMRA19990,calibration,0048edb674122c5943ffc18a1fc54df01824981c562e66acd0c011a67f44b158,1,25,3.0,108.66666666666667,58.0,0.0,20.0,2.40779185295105,0.015907838940620422,0.21712659299373627,2.7134947776794434,0.022178232669830322,0.1775631606578827,2.7134947776794434,0.022178232669830322,0.1775631606578827,0.0954284816980362,0.0,-3.249986171722412,-3.679165840148926,-3.5335330963134766,-3.4372005462646484,-3.679165840148926,0.0,-0.42917966842651367,-0.28354692459106445,0.09633255004882812,-0.24196529388427734
Toys,A36REAMRA19990,calibration,0048edb674122c5943ffc18a1fc54df01824981c562e66acd0c011a67f44b158,2,9,3.0,108.66666666666667,58.0,0.0,20.0,0.9868247509002686,0.40336523950099945,0.6482608318328857,1.32033371925354,0.3259401470422745,0.5538294911384583,1.32033371925354,0.3259401470422745,0.5538294911384583,0.114006906747818,0.0,-1.4069232940673828,-0.5908984541893005,-1.3226535320281982,-1.2405109405517578,-0.5908984541893005,0.0,0.8160248398780823,0.08426976203918457,0.08214259147644043,0.6496124863624573
Toys,A36REAMRA19990,calibration,0048edb674122c5943ffc18a1fc54df01824981c562e66acd0c011a67f44b158,3,3,3.0,108.66666666666667,58.0,0.0,20.0,0.05502648651599884,0.9866164750419557,0.9914591312408447,0.017517555505037308,0.9955585200805217,0.9976372718811035,0.017517555505037308,0.9955585200805217,0.9976372718811035,0.001156907295808196,1.0,-0.008577528409659863,-0.0023655309341847897,-0.05749718099832535,-0.057713475078344345,-0.0023655309341847897,0.0,0.006211997475475073,-0.048919652588665485,-0.0002162940800189972,0.055347944144159555
Toys,A36REAMRA19990,calibration,0048edb674122c5943ffc18a1fc54df01824981c562e66acd0c011a67f44b158,4,1,3.0,108.66666666666667,58.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A36REAMRA19990,calibration,0048edb674122c5943ffc18a1fc54df01824981c562e66acd0c011a67f44b158,5,3,3.0,108.66666666666667,58.0,0.0,20.0,0.8479456305503845,0.34820517897605896,0.6343869566917419,0.9296132326126099,0.19463655352592468,0.5466694235801697,0.9296132326126099,0.19463655352592468,0.5466694235801697,0.003994923084974289,1.0,-0.45509615540504456,-0.6039109826087952,-0.4893345534801483,-0.5265942811965942,-0.6039109826087952,0.0,-0.1488148272037506,-0.03423839807510376,-0.03725972771644592,-0.07731670141220093
Toys,A6ADRIUUPVTEF,calibration,004e427664d0c1be10c81282917148d239ef8ff74f330fd628442347664cfe8f,0,30,2.0,98.0,91.0,0.0,20.0,2.4045262336730957,0.17159777879714966,0.30959179997444153,2.2975516319274902,0.2054835855960846,0.3253442049026489,2.2975516319274902,0.2054835855960846,0.3253442049026489,0.016575060784816742,1.0,-5.462799072265625,-5.403888702392578,-5.229931831359863,-5.3663458824157715,-5.403888702392578,0.0,0.058910369873046875,0.23286724090576172,-0.1364140510559082,-0.03754281997680664
Toys,A6ADRIUUPVTEF,calibration,004e427664d0c1be10c81282917148d239ef8ff74f330fd628442347664cfe8f,1,16,2.0,98.0,91.0,0.0,20.0,0.41933688521385193,0.9043351151049137,0.9264130592346191,0.5676042437553406,0.8237286135554314,0.8792290091514587,0.5676042437553406,0.8237286135554314,0.8792290091514587,0.021290607750415802,1.0,-0.07643509656190872,-0.12870986759662628,-0.2579731047153473,-0.3339519500732422,-0.12870986759662628,0.0,-0.05227477103471756,-0.18153800815343857,-0.0759788453578949,0.2052420824766159
Toys,A6ADRIUUPVTEF,calibration,004e427664d0c1be10c81282917148d239ef8ff74f330fd628442347664cfe8f,2,30,2.0,98.0,91.0,0.0,20.0,1.949764609336853,0.10968172550201416,0.3175625205039978,2.2264599800109863,0.00113600492477417,0.18462148308753967,2.2264599800109863,0.00113600492477417,0.18462148308753967,0.20673809945583344,0.0,-1.5986778736114502,-2.3333723545074463,-1.2218798398971558,-2.6762118339538574,-2.3333723545074463,0.0,-0.7346944808959961,0.37679803371429443,-1.4543319940567017,0.34283947944641113
Toys,A6ADRIUUPVTEF,calibration,004e427664d0c1be10c81282917148d239ef8ff74f330fd628442347664cfe8f,3,6,2.0,98.0,91.0,0.0,20.0,0.9315067529678345,0.5369993895292282,0.681434690952301,0.822581946849823,0.4792350083589554,0.7030959725379944,0.822581946849823,0.4792350083589554,0.7030959725379944,0.01880485936999321,1.0,-1.9349236488342285,-3.103930711746216,-2.0239992141723633,-2.0981361865997314,-3.103930711746216,0.0,-1.1690070629119873,-0.08907556533813477,-0.07413697242736816,-1.0057945251464844
Toys,A6ADRIUUPVTEF,calibration,004e427664d0c1be10c81282917148d239ef8ff74f330fd628442347664cfe8f,4,1,2.0,98.0,91.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A1TQYWOJMAPCD0,calibration,005ef7b9a7d6f8187cfb1d13866a3113b64d3955cbdcf0172404a2b6c645bde9,0,30,2.0,172.0,156.0,0.0,20.0,2.507950782775879,0.14277714490890503,0.2772681415081024,2.8665623664855957,0.14309345930814743,0.2249990999698639,2.8665623664855957,0.14309345930814743,0.2249990999698639,0.11372104287147522,0.0,-2.006258010864258,-3.1593148708343506,-1.5206248760223389,-1.8091366291046143,-3.1593148708343506,0.0,-1.1530568599700928,0.48563313484191895,-0.2885117530822754,-1.3501782417297363
Toys,A1TQYWOJMAPCD0,calibration,005ef7b9a7d6f8187cfb1d13866a3113b64d3955cbdcf0172404a2b6c645bde9,1,23,2.0,172.0,156.0,0.0,20.0,2.1868457794189453,0.34192032366991043,0.43056488037109375,2.445831298828125,0.14936771988868713,0.27850350737571716,2.445831298828125,0.14936771988868713,0.27850350737571716,0.04534844681620598,1.0,-4.999296188354492,-4.637634754180908,-4.134289264678955,-4.679000377655029,-4.637634754180908,0.0,0.361661434173584,0.8650069236755371,-0.5447111129760742,0.041365623474121094
Toys,A1TQYWOJMAPCD0,calibration,005ef7b9a7d6f8187cfb1d13866a3113b64d3955cbdcf0172404a2b6c645bde9,2,9,2.0,172.0,156.0,0.0,20.0,1.8591761589050293,0.009935393929481506,0.24465079605579376,1.5153968334197998,0.2686433792114258,0.46879932284355164,1.5153968334197998,0.2686433792114258,0.46879932284355164,0.10063353180885315,1.0,-2.1424739360809326,-3.6679351329803467,-1.4022024869918823,-1.329406976699829,-3.6679351329803467,0.0,-1.525461196899414,0.7402714490890503,0.07279551029205322,-2.3385281562805176
Toys,A1TQYWOJMAPCD0,calibration,005ef7b9a7d6f8187cfb1d13866a3113b64d3955cbdcf0172404a2b6c645bde9,3,2,2.0,172.0,156.0,0.0,20.0,0.5613280534744263,0.5018293708562851,0.7509146928787231,0.6929945945739746,0.01747143268585205,0.508735716342926,0.6929945945739746,0.01747143268585205,0.508735716342926,0.036366987973451614,0.0,-1.3899598121643066,-0.6758266687393188,-1.1204009056091309,-1.3289599418640137,-0.6758266687393188,0.0,0.7141331434249878,0.2695589065551758,-0.2085590362548828,0.6531332731246948
Toys,A1TQYWOJMAPCD0,calibration,005ef7b9a7d6f8187cfb1d13866a3113b64d3955cbdcf0172404a2b6c645bde9,4,1,2.0,172.0,156.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3M7R4PD0FEPUB,calibration,007461d1b5a5cbe9412175069ed95ac62bf4888f6df581dfcbd7d66d383131ec,0,30,3.0,114.0,60.0,0.0,20.0,1.720616340637207,0.3406961113214493,0.5418761968612671,1.4725207090377808,0.42299874126911163,0.6140279769897461,1.4725207090377808,0.42299874126911163,0.6140279769897461,0.11010357737541199,0.0,-1.6035547256469727,-0.4877147674560547,-0.5546900629997253,-0.600895345211029,-0.4877147674560547,0.0,1.115839958190918,1.0488646626472473,-0.04620528221130371,0.11318057775497437
Toys,A3M7R4PD0FEPUB,calibration,007461d1b5a5cbe9412175069ed95ac62bf4888f6df581dfcbd7d66d383131ec,1,26,3.0,114.0,60.0,0.0,20.0,1.4536219835281372,0.18487465381622314,0.45442995429039,1.1445001363754272,0.3034108877182007,0.5922582745552063,1.1445001363754272,0.3034108877182007,0.5922582745552063,0.08374076336622238,1.0,-1.9116020202636719,-1.2418568134307861,-0.7229570746421814,-1.815539002418518,-1.2418568134307861,0.0,0.6697452068328857,1.1886449456214905,-1.0925819277763367,0.5736821889877319
Toys,A3M7R4PD0FEPUB,calibration,007461d1b5a5cbe9412175069ed95ac62bf4888f6df581dfcbd7d66d383131ec,2,6,3.0,114.0,60.0,0.0,20.0,1.667593002319336,0.08540037274360657,0.3041630685329437,1.4986214637756348,0.09501495957374573,0.3888213336467743,1.4986214637756348,0.09501495957374573,0.3888213336467743,0.10606302320957184,0.0,-1.1901912689208984,-2.1208457946777344,-2.0318946838378906,-1.572345495223999,-2.1208457946777344,0.0,-0.9306545257568359,-0.8417034149169922,0.4595491886138916,-0.5485002994537354
Toys,A3M7R4PD0FEPUB,calibration,007461d1b5a5cbe9412175069ed95ac62bf4888f6df581dfcbd7d66d383131ec,3,1,3.0,114.0,60.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3M7R4PD0FEPUB,calibration,007461d1b5a5cbe9412175069ed95ac62bf4888f6df581dfcbd7d66d383131ec,4,1,3.0,114.0,60.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A2AKX6B6Y49I0B,calibration,009023a471fbcc4c65810f30aad5de517be7b412a296e5ed32edbcdadc18d1fc,0,30,7.0,94.57142857142857,55.0,0.0,20.0,2.5191662311553955,0.16162753850221634,0.283847838640213,1.972031831741333,0.33073844015598297,0.48434409499168396,1.972031831741333,0.33073844015598297,0.48434409499168396,0.041684649884700775,1.0,-2.9388136863708496,-3.617885112762451,-3.2954444885253906,-3.2222769260406494,-3.617885112762451,0.0,-0.6790714263916016,-0.356630802154541,0.07316756248474121,-0.39560818672180176
Toys,A2AKX6B6Y49I0B,calibration,009023a471fbcc4c65810f30aad5de517be7b412a296e5ed32edbcdadc18d1fc,1,44,7.0,94.57142857142857,55.0,0.0,20.0,2.901346445083618,0.0728975385427475,0.2014678716659546,2.4628028869628906,0.2778867930173874,0.4077681601047516,2.4628028869628906,0.2778867930173874,0.4077681601047516,0.13940775394439697,1.0,-6.385644912719727,-5.048175811767578,-5.825160026550293,-4.67818021774292,-5.048175811767578,0.0,1.3374691009521484,0.5604848861694336,1.146979808807373,-0.3699955940246582
Toys,A2AKX6B6Y49I0B,calibration,009023a471fbcc4c65810f30aad5de517be7b412a296e5ed32edbcdadc18d1fc,2,5,7.0,94.57142857142857,55.0,0.0,20.0,1.161753535270691,0.21580708026885986,0.5026618242263794,0.05742541328072548,0.9862266648560762,0.9914741516113281,0.05742541328072548,0.9862266648560762,0.9914741516113281,0.20259064435958862,1.0,-0.6878376007080078,-0.008562400005757809,-0.35857123136520386,-0.0006878394051454961,-0.008562400005757809,0.0,0.67927520070225,0.32926636934280396,0.35788339196005836,-0.007874560600612313
Toys,A2AKX6B6Y49I0B,calibration,009023a471fbcc4c65810f30aad5de517be7b412a296e5ed32edbcdadc18d1fc,3,1,7.0,94.57142857142857,55.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A2AKX6B6Y49I0B,calibration,009023a471fbcc4c65810f30aad5de517be7b412a296e5ed32edbcdadc18d1fc,4,1,7.0,94.57142857142857,55.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A2AKX6B6Y49I0B,calibration,009023a471fbcc4c65810f30aad5de517be7b412a296e5ed32edbcdadc18d1fc,5,5,7.0,94.57142857142857,55.0,0.0,20.0,1.384246587753296,0.2946518361568451,0.48496800661087036,1.3454991579055786,0.1903408169746399,0.4569844603538513,1.3454991579055786,0.1903408169746399,0.4569844603538513,0.017072588205337524,1.0,-2.043982982635498,-1.3218421936035156,-1.9131314754486084,-1.006595492362976,-1.3218421936035156,0.0,0.7221407890319824,0.13085150718688965,0.9065359830856323,-0.31524670124053955
Toys,A3HWQBKOVVBS00,calibration,00a56383273deb79a51ee5d44b313d46394416ebc2bacc39641b0804ea25cac0,0,30,9.0,247.77777777777777,112.0,0.0,20.0,0.3128015697002411,0.9428979801014066,0.9528357982635498,0.6291962265968323,0.8226154558360577,0.8790632486343384,0.6291962265968323,0.8226154558360577,0.8790632486343384,0.014909857884049416,1.0,-0.0483127124607563,-0.12889841198921204,-0.0683877244591713,-0.04394223541021347,-0.12889841198921204,0.0,-0.08058569952845573,-0.020075011998414993,0.024445489048957825,-0.08495617657899857
Toys,A3HWQBKOVVBS00,calibration,00a56383273deb79a51ee5d44b313d46394416ebc2bacc39641b0804ea25cac0,1,24,9.0,247.77777777777777,112.0,0.0,20.0,1.4790936708450317,0.39338208734989166,0.5479832291603088,1.614797830581665,0.25606514513492584,0.46770432591438293,1.614797830581665,0.25606514513492584,0.46770432591438293,0.13824740052223206,0.0,-4.799680233001709,-4.131745338439941,-4.376143455505371,-4.5225982666015625,-4.131745338439941,0.0,0.6679348945617676,0.4235367774963379,-0.1464548110961914,0.3908529281616211
Toys,A3HWQBKOVVBS00,calibration,00a56383273deb79a51ee5d44b313d46394416ebc2bacc39641b0804ea25cac0,2,14,9.0,247.77777777777777,112.0,0.0,20.0,1.5404386520385742,0.29603803157806396,0.4961795508861542,1.3626737594604492,0.4314235895872116,0.5788961052894592,1.3626737594604492,0.4314235895872116,0.5788961052894592,0.1708822250366211,0.0,-1.6087305545806885,-0.5466322898864746,-0.07620292901992798,-0.13970014452934265,-0.5466322898864746,0.0,1.0620982646942139,1.5325276255607605,-0.06349721550941467,-0.40693214535713196
Toys,A3HWQBKOVVBS00,calibration,00a56383273deb79a51ee5d44b313d46394416ebc2bacc39641b0804ea25cac0,3,1,9.0,247.77777777777777,112.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3HWQBKOVVBS00,calibration,00a56383273deb79a51ee5d44b313d46394416ebc2bacc39641b0804ea25cac0,4,1,9.0,247.77777777777777,112.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3SOFFD1YQ23WN,calibration,00af1fc45be8f8d4ef100253ee12e2c20af27afbad3e25e2e87102706dc8d6eb,0,30,9.0,129.66666666666666,55.0,0.0,20.0,2.20827579498291,0.44447529688477516,0.49257421493530273,0.9313262701034546,0.8179764822125435,0.8368875980377197,0.9313262701034546,0.8179764822125435,0.8368875980377197,0.07534503936767578,1.0,-0.7081100940704346,-0.17806552350521088,-0.3008442223072052,-0.24062219262123108,-0.17806552350521088,0.0,0.5300445705652237,0.40726587176322937,0.06022202968597412,0.0625566691160202
Toys,A3SOFFD1YQ23WN,calibration,00af1fc45be8f8d4ef100253ee12e2c20af27afbad3e25e2e87102706dc8d6eb,1,20,9.0,129.66666666666666,55.0,0.0,20.0,1.6751214265823364,0.08470922708511353,0.41501134634017944,1.6565470695495605,0.09784841537475586,0.38845062255859375,1.6565470695495605,0.09784841537475586,0.38845062255859375,0.16444486379623413,0.0,-2.8763022422790527,-0.9455892443656921,-0.7593753337860107,-1.9459726810455322,-0.9455892443656921,0.0,1.9307129979133606,2.116926908493042,-1.1865973472595215,1.00038343667984
Toys,A3SOFFD1YQ23WN,calibration,00af1fc45be8f8d4ef100253ee12e2c20af27afbad3e25e2e87102706dc8d6eb,2,26,9.0,129.66666666666666,55.0,0.0,20.0,1.088965654373169,0.7356642633676529,0.777039110660553,1.9903230667114258,0.2829962372779846,0.44077005982398987,1.9903230667114258,0.2829962372779846,0.44077005982398987,0.5669428706169128,0.0,-10.21192455291748,-0.8192319273948669,-0.02471701242029667,-0.029957294464111328,-0.8192319273948669,0.0,9.392692625522614,10.187207540497184,-0.005240282043814659,-0.7892746329307556
Toys,A3SOFFD1YQ23WN,calibration,00af1fc45be8f8d4ef100253ee12e2c20af27afbad3e25e2e87102706dc8d6eb,3,1,9.0,129.66666666666666,55.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3SOFFD1YQ23WN,calibration,00af1fc45be8f8d4ef100253ee12e2c20af27afbad3e25e2e87102706dc8d6eb,4,1,9.0,129.66666666666666,55.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,AKUNSPGONAASL,calibration,00c307797697a0bf38cfe16ea39480c5a79696c5e5369a7e987b0f2b915b432d,0,30,8.0,165.25,98.0,0.0,20.0,0.4508437216281891,0.7722076922655106,0.8788253664970398,0.5289108753204346,0.6898333430290222,0.8376097679138184,0.5289108753204346,0.6898333430290222,0.8376097679138184,0.002349449321627617,1.0,-0.1291690617799759,-0.1772029846906662,-0.15601328015327454,-0.11142335832118988,-0.1772029846906662,0.0,-0.04803392291069031,-0.026844218373298645,0.044589921832084656,-0.06577962636947632
Toys,AKUNSPGONAASL,calibration,00c307797697a0bf38cfe16ea39480c5a79696c5e5369a7e987b0f2b915b432d,1,53,8.0,165.25,98.0,0.0,20.0,1.4253339767456055,0.4189867526292801,0.6069024205207825,0.9556142687797546,0.7536425031721592,0.8101771473884583,0.9556142687797546,0.7536425031721592,0.8101771473884583,0.06319598853588104,1.0,-0.49938729405403137,-0.21050238609313965,-0.24131357669830322,-0.27141842246055603,-0.21050238609313965,0.0,0.2888849079608917,0.25807371735572815,-0.030104845762252808,0.06091603636741638
Toys,AKUNSPGONAASL,calibration,00c307797697a0bf38cfe16ea39480c5a79696c5e5369a7e987b0f2b915b432d,2,12,8.0,165.25,98.0,0.0,20.0,0.48941588401794434,0.7773204445838928,0.8713067770004272,0.03051704354584217,0.9937010444700718,0.9959982633590698,0.03051704354584217,0.9937010444700718,0.9959982633590698,0.5228152275085449,0.0,-2.3646059036254883,-0.004009780008345842,-0.0051250034011900425,-0.004189049359411001,-0.004009780008345842,0.0,2.3605961236171424,2.3594809002242982,0.0009359540417790413,0.00017926935106515884
Toys,AKUNSPGONAASL,calibration,00c307797697a0bf38cfe16ea39480c5a79696c5e5369a7e987b0f2b915b432d,3,4,8.0,165.25,98.0,0.0,20.0,0.6682749390602112,0.4236096441745758,0.7041482329368591,0.01855802722275257,0.995000823866576,0.997423529624939,0.01855802722275257,0.995000823866576,0.997423529624939,0.34834468364715576,0.0,-1.2710440158843994,-0.0025798154529184103,-0.0004415729199536145,-0.0005067494930699468,-0.0025798154529184103,0.0,1.268464200431481,1.2706024429644458,-6.517657311633229e-05,-0.0020730659598484635
Toys,AKUNSPGONAASL,calibration,00c307797697a0bf38cfe16ea39480c5a79696c5e5369a7e987b0f2b915b432d,4,2,8.0,165.25,98.0,0.0,20.0,0.6925231218338013,0.03532463312149048,0.5176622867584229,1.3223614203639045e-08,0.9999999993760983,1.0,1.3223614203639045e-08,0.9999999993760983,1.0,0.20616188645362854,1.0,-0.6584321856498718,0.0,0.0,0.0,0.0,0.0,0.6584321856498718,0.6584321856498718,0.0,0.0
Toys,A2NU88FUA3RJ3,calibration,00c6be55a9e5f37832d231db70c81575cdebc9acc5fe0e1685974cddcb342fda,0,30,3.0,110.33333333333333,61.0,0.0,20.0,1.218714952468872,0.7312625795602798,0.7705166935920715,1.027361512184143,0.7922473307698965,0.8162645697593689,1.027361512184143,0.7922473307698965,0.8162645697593689,0.011319799348711967,1.0,-0.2606939971446991,-0.20301677286624908,-0.4443952143192291,-0.5482128858566284,-0.20301677286624908,0.0,0.05767722427845001,-0.18370121717453003,-0.10381767153739929,0.34519611299037933
Toys,A2NU88FUA3RJ3,calibration,00c6be55a9e5f37832d231db70c81575cdebc9acc5fe0e1685974cddcb342fda,1,53,3.0,110.33333333333333,61.0,0.0,20.0,1.8382399082183838,0.2967836856842041,0.5073782205581665,2.1971497535705566,0.03811708092689514,0.29689323902130127,2.1971497535705566,0.03811708092689514,0.29689323902130127,0.16125021874904633,0.0,-0.6784986257553101,-1.757072925567627,-0.5252615213394165,-0.7145199179649353,-1.757072925567627,0.0,-1.078574299812317,0.15323710441589355,-0.1892583966255188,-1.0425530076026917
Toys,A2NU88FUA3RJ3,calibration,00c6be55a9e5f37832d231db70c81575cdebc9acc5fe0e1685974cddcb342fda,2,44,3.0,110.33333333333333,61.0,0.0,20.0,2.8768014907836914,0.025265954434871674,0.14080634713172913,0.5338122248649597,0.870049025863409,0.9047548174858093,0.5338122248649597,0.870049025863409,0.9047548174858093,0.5267674922943115,0.0,-3.9117703437805176,-0.10009129345417023,-1.1100075244903564,-0.3039555847644806,-0.10009129345417023,0.0,3.8116790503263474,2.801762819290161,0.8060519397258759,0.20386429131031036
Toys,A2NU88FUA3RJ3,calibration,00c6be55a9e5f37832d231db70c81575cdebc9acc5fe0e1685974cddcb342fda,3,1,3.0,110.33333333333333,61.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A2NU88FUA3RJ3,calibration,00c6be55a9e5f37832d231db70c81575cdebc9acc5fe0e1685974cddcb342fda,4,1,3.0,110.33333333333333,61.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3GAIL59ZAW7JT,calibration,00cab03089947df19c43bb4cc1baf219794d9473a7ee6b75a3772f43ed9f1a58,0,30,2.0,129.5,121.0,0.0,20.0,2.7565131187438965,0.03749048709869385,0.1667371392250061,2.6912600994110107,0.18704695999622345,0.273797869682312,2.6912600994110107,0.18704695999622345,0.273797869682312,0.02175236865878105,1.0,-2.6318862438201904,-2.5410585403442383,-2.7718772888183594,-2.4655303955078125,-2.5410585403442383,0.0,0.09082770347595215,-0.13999104499816895,0.3063468933105469,-0.07552814483642578
Toys,A3GAIL59ZAW7JT,calibration,00cab03089947df19c43bb4cc1baf219794d9473a7ee6b75a3772f43ed9f1a58,1,19,2.0,129.5,121.0,0.0,20.0,1.5683915615081787,0.5208769589662552,0.6174156665802002,0.4427510201931,0.8961487207561731,0.9226518869400024,0.4427510201931,0.8961487207561731,0.9226518869400024,0.07385648787021637,1.0,-2.8194282054901123,-4.943891525268555,-3.3315579891204834,-3.522178888320923,-4.943891525268555,0.0,-2.1244633197784424,-0.5121297836303711,-0.19062089920043945,-1.4217126369476318
Toys,A3GAIL59ZAW7JT,calibration,00cab03089947df19c43bb4cc1baf219794d9473a7ee6b75a3772f43ed9f1a58,2,3,2.0,129.5,121.0,0.0,20.0,0.9263195991516113,0.06936362385749817,0.4910086691379547,0.816622257232666,0.475601464509964,0.6878035068511963,0.816622257232666,0.475601464509964,0.6878035068511963,0.07500027120113373,1.0,-0.7112935185432434,-0.374252051115036,-0.24921269714832306,-0.34308430552482605,-0.374252051115036,0.0,0.3370414674282074,0.46208082139492035,-0.09387160837650299,-0.03116774559020996
Toys,A3GAIL59ZAW7JT,calibration,00cab03089947df19c43bb4cc1baf219794d9473a7ee6b75a3772f43ed9f1a58,3,1,2.0,129.5,121.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3GAIL59ZAW7JT,calibration,00cab03089947df19c43bb4cc1baf219794d9473a7ee6b75a3772f43ed9f1a58,4,1,2.0,129.5,121.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A39XDFABWPGD13,calibration,00df19c67d1a8bf3bfbfaadcaee29f2b3916b7230f5bfafcf87102971b8c3306,0,30,4.0,119.75,55.0,0.0,20.0,1.890109658241272,0.5061776712536812,0.5691471695899963,2.653142213821411,0.005497828125953674,0.17607054114341736,2.653142213821411,0.005497828125953674,0.17607054114341736,0.12116159498691559,1.0,-0.5636162757873535,-1.736870527267456,-0.7628135085105896,-1.3535056114196777,-1.736870527267456,0.0,-1.1732542514801025,-0.19919723272323608,-0.5906921029090881,-0.3833649158477783
