user,candidate,sasrec_rank,exact_score,is_gold
A1RR36YKJB917S,B00CCIKII2,27,-1.3200097560882569,0
A1RR36YKJB917S,B00BFREGZ2,28,-1.9885589599609375,0
A1RR36YKJB917S,B009Q3JBCK,29,-1.1136437927683194,0
A1RR36YKJB917S,B00BPRLGSW,30,-0.6217163719236851,0
A1RR36YKJB917S,B00ARSDZIE,31,-0.666675996779486,0
A1RR36YKJB917S,B009Q3J99A,32,-1.068148282667001,0
A1RR36YKJB917S,B00CKH9URU,33,-1.7440865993499757,0
A1RR36YKJB917S,B00C6PYQAM,34,-0.8818938538432122,0
A1RR36YKJB917S,B004W281XA,35,-1.4209065228700637,0
A1RR36YKJB917S,B006ROJQZS,36,-1.1534758817094068,0
A1RR36YKJB917S,B004FPYL2O,37,-2.1527747631073,0
A1RR36YKJB917S,B00CS1WD9A,38,-1.708597230911255,0
A1RR36YKJB917S,B00CG0CKVE,39,-1.1483975946903229,0
A1RR36YKJB917S,B007BEJQG2,40,-1.717035140324151,0
A1RR36YKJB917S,B00B1Z6EPS,41,-1.5813444446597713,0
A1RR36YKJB917S,B001R6AFLK,42,-1.3697269569771986,0
A1RR36YKJB917S,B00CKH9QRE,43,-1.5163311064241938,0
A1RR36YKJB917S,B009F7OQ54,44,-1.4354379255324603,0
A1RR36YKJB917S,B007X93IZ0,45,-1.69603271484375,0
A1RR36YKJB917S,B006ROJQTE,46,-1.1535291285254061,0
A1RR36YKJB917S,B00F6N0MGI,47,-1.32210054397583,0
A1RR36YKJB917S,B00ARQW0LY,48,-1.4633857488632203,0
A1RR36YKJB917S,B00BQYQY8Q,49,-1.053112364714616,0
A1RR36YKJB917S,B00CXVNXEO,50,-1.0776633262634163,0
A2BMZRO0H7TFCS,B009OLANMG,1,-1.4481977581977845,0
A2BMZRO0H7TFCS,B00BR3EMSA,2,-1.5501679174602032,0
A2BMZRO0H7TFCS,B00H5HFERA,3,-1.5189090013504027,1
A2BMZRO0H7TFCS,B00CRZXS82,4,-0.8492118120193481,0
A2BMZRO0H7TFCS,B008MJ62PI,5,-1.4685956001280374,0
A2BMZRO0H7TFCS,B00E1EFHBI,6,-1.3067201852798462,0
A2BMZRO0H7TFCS,B006PHU4F8,7,-2.1763803005218505,0
A2BMZRO0H7TFCS,B00CI6JDO8,8,-0.810314828157425,0
A2BMZRO0H7TFCS,B00CI6J3I4,9,-1.5297910928726197,0
A2BMZRO0H7TFCS,B008CNPIAE,10,-1.4771393299102784,0
A2BMZRO0H7TFCS,B00CTJOCKY,11,-0.7994212627410875,0
A2BMZRO0H7TFCS,B00ANLNU4Y,12,-1.986762350052595,0
A2BMZRO0H7TFCS,B00CNNPPV6,13,-1.1244070291515982,0
A2BMZRO0H7TFCS,B00AHAJBQM,14,-1.1345500897383318,0
A2BMZRO0H7TFCS,B00B1Z6EPS,15,-2.061446505878121,0
A2BMZRO0H7TFCS,B000XEAGMA,16,-2.9100797653197334,0
A2BMZRO0H7TFCS,B00CRZXSGE,17,-2.8713056802749635,0
A2BMZRO0H7TFCS,B00B1Z6EI0,18,-1.8318970918655395,0
A2BMZRO0H7TFCS,B00EB8G5PQ,19,-1.662077843490988,0
A2BMZRO0H7TFCS,B00F6N0MGI,20,-1.6953700331971049,0
A2BMZRO0H7TFCS,B00CI6J8L6,21,-1.4109045743942261,0
A2BMZRO0H7TFCS,B00FAQW0N4,22,-1.8856552626937628,0
A2BMZRO0H7TFCS,B00CKH9URK,23,-2.6074653387067883,0
A2BMZRO0H7TFCS,B00ARSDZIE,24,-1.0705114955082535,0
A2BMZRO0H7TFCS,073533417X,25,-1.3807565331459046,0
A2BMZRO0H7TFCS,B00CCIKII2,26,-2.182699418067932,0
A2BMZRO0H7TFCS,B00C18BWYW,27,-0.9403443783521652,0
A2BMZRO0H7TFCS,B00005JS7E,28,-2.226595157617703,0
A2BMZRO0H7TFCS,B00CXVNXEO,29,-1.1584757804750552,0
A2BMZRO0H7TFCS,B00BFREGZ2,30,-1.3703224606812001,0
A2BMZRO0H7TFCS,B00CI6J8KW,31,-1.828752253676066,0
A2BMZRO0H7TFCS,B009F7OQ54,32,-1.90126029253006,0
A2BMZRO0H7TFCS,B00CKH9URU,33,-1.262062907218933,0
A2BMZRO0H7TFCS,B00C74HRSA,34,-1.1307810644308727,0
A2BMZRO0H7TFCS,B00EVTF3OO,35,-1.3496803224086762,0
A2BMZRO0H7TFCS,B004W281XA,36,-1.5518778324127198,0
A2BMZRO0H7TFCS,B00CS1WD9A,37,-1.222523021697998,0
A2BMZRO0H7TFCS,B00CFAA6IY,38,-1.1474434128322173,0
A2BMZRO0H7TFCS,B00FBWFVK6,39,-1.6945205152022027,0
A2BMZRO0H7TFCS,B00CRZXV2A,40,-1.3856062650680543,0
A2BMZRO0H7TFCS,B00E18S0J0,41,-0.8308756291866303,0
A2BMZRO0H7TFCS,B007ADINLI,42,-1.718624733982142,0
A2BMZRO0H7TFCS,B00CJHZRW8,43,-2.020902419090271,0
A2BMZRO0H7TFCS,B00B1Z6FKW,44,-0.9131765785161405,0
A2BMZRO0H7TFCS,B008OW9SLI,45,-1.113787131011486,0
A2BMZRO0H7TFCS,B00C6PYQAM,46,-1.5020258367061614,0
A2BMZRO0H7TFCS,B00CM75VXA,47,-1.5915555030107498,0
A2BMZRO0H7TFCS,B00F5Y4AH0,48,-1.038885736465454,0
A2BMZRO0H7TFCS,B00CI6JDIY,49,-1.8276346921920776,0
A2BMZRO0H7TFCS,B00BYD5LVA,50,-1.2800440311431884,0
A1JL8QKD1S4YP0,B001W30D2O,1,-2.4470288299024103,0
A1JL8QKD1S4YP0,B0089RPUHO,2,-1.2814580142498015,0
A1JL8QKD1S4YP0,B000LSZVKA,3,-1.998085418343544,0
A1JL8QKD1S4YP0,B0002AUWKG,4,-1.1463969975709916,0
A1JL8QKD1S4YP0,B000AM2K56,5,-2.1572914361953734,0
A1JL8QKD1S4YP0,B001W2WKS0,6,-1.4983888387680053,0
A1JL8QKD1S4YP0,B00009XNSY,7,-1.7786567220464349,0
A1JL8QKD1S4YP0,B007U7M0WM,8,-1.590630578994751,0
A1JL8QKD1S4YP0,B004Z7H14M,9,-1.798751163482666,0
A1JL8QKD1S4YP0,B002QNM8NQ,10,-3.087215948104858,0
A1JL8QKD1S4YP0,B00000K3BR,11,-1.6224906653165818,0
A1JL8QKD1S4YP0,B000EUHKUE,12,-2.3735596388578415,0
A1JL8QKD1S4YP0,B002NPBT50,13,-1.3491544978693129,0
A1JL8QKD1S4YP0,B0015AM26E,14,-2.092243728041649,0
A1JL8QKD1S4YP0,B005C3F3SY,15,-1.1067105561494828,0
A1JL8QKD1S4YP0,B00486ZVC4,16,-2.1698305705562233,0
A1JL8QKD1S4YP0,B000IBPD76,17,-1.6574288368225099,0
A1JL8QKD1S4YP0,B0037UT3E4,18,-2.0016583442687987,0
A1JL8QKD1S4YP0,B004PBN9BC,19,-1.5518381118774414,0
A1JL8QKD1S4YP0,B00008BFZH,20,-0.9875901959370822,0
A1JL8QKD1S4YP0,B004Z7H2EQ,21,-1.8324599266052246,0
A1JL8QKD1S4YP0,B0045UBG6I,22,-2.1945298671722413,0
A1JL8QKD1S4YP0,B001447IX8,23,-1.1491844058036804,0
A1JL8QKD1S4YP0,B001BKX0V4,24,-2.295171286165714,0
A1JL8QKD1S4YP0,B0038APBDA,25,-2.526353597640991,0
A1JL8QKD1S4YP0,B0077NCEWA,26,-1.6147148132324218,0
A1JL8QKD1S4YP0,B000VO3GME,27,-1.5487985491752625,0
A1JL8QKD1S4YP0,B000GUEXBG,28,-1.1110974200069905,0
A1JL8QKD1S4YP0,B003AIM52A,29,-1.3713497560471297,0
A1JL8QKD1S4YP0,B00592BOAO,30,-1.7170294435694813,0
A1JL8QKD1S4YP0,B003U0O3B4,31,-3.0611254215240478,0
A1JL8QKD1S4YP0,B000641DPQ,32,-1.491137838283248,0
A1JL8QKD1S4YP0,B0038AJYSS,33,-1.8366996049880981,0
A1JL8QKD1S4YP0,B000N5QNSK,34,-1.9135590463876724,0
A1JL8QKD1S4YP0,B000FK3WDC,35,-1.828129539603833,0
A1JL8QKD1S4YP0,B000M5J7W0,36,-1.5209118604660035,0
A1JL8QKD1S4YP0,B002V3RCE6,37,-1.3701894342899323,1
A1JL8QKD1S4YP0,B001NQHN7S,38,-2.092276954650879,0
A1JL8QKD1S4YP0,B000NVBE1A,39,-1.7947304725646973,0
A1JL8QKD1S4YP0,B00000DMD2,40,-1.7076506704092025,0
A1JL8QKD1S4YP0,B001543YEY,41,-1.722735381126404,0
A1JL8QKD1S4YP0,B000FAB7I4,42,-1.4510296821594237,0
A1JL8QKD1S4YP0,B000LSZVJQ,43,-2.161852513253689,0
A1JL8QKD1S4YP0,B00146K0I6,44,-1.8246533870697021,0
A1JL8QKD1S4YP0,B004C7QNMG,45,-2.150988960266113,0
A1JL8QKD1S4YP0,B000NTZL7U,46,-2.020935392379761,0
A1JL8QKD1S4YP0,B006O6FKDG,47,-1.5192174404859542,0
A1JL8QKD1S4YP0,B001IEYXAA,48,-1.7757382433861495,0
A1JL8QKD1S4YP0,B0006O8Q7Y,49,-2.1707382678985594,0
A1JL8QKD1S4YP0,B0038APD2E,50,-1.9138518571853638,0
ADUHAXZZ89JVC,B001W30D2O,1,-1.217482975072926,0
ADUHAXZZ89JVC,B00592BOAO,2,-2.0198459370061754,0
ADUHAXZZ89JVC,B004C7QNMG,3,-2.0127224922180176,0
ADUHAXZZ89JVC,B000LSZVKA,4,-0.4465055152773857,0
ADUHAXZZ89JVC,B0037UT3E4,5,-1.4319299519062043,0
ADUHAXZZ89JVC,B005C3F3SY,6,-1.3509001672267913,0
ADUHAXZZ89JVC,B000AM2K56,7,-1.2340265750885009,0
ADUHAXZZ89JVC,B001BKX0V4,8,-0.9123785063624382,0
ADUHAXZZ89JVC,B001W2WKS0,9,-1.5544473633170128,0
ADUHAXZZ89JVC,B00486ZVC4,10,-1.498311385884881,0
ADUHAXZZ89JVC,B00000K3BR,11,-1.0895151913166046,0
ADUHAXZZ89JVC,B000FAB7I4,12,-1.6303036570549012,0
ADUHAXZZ89JVC,B003U0O3B4,13,-1.2675722995540126,0
ADUHAXZZ89JVC,B0002AUWKG,14,-1.4818187266588212,0
ADUHAXZZ89JVC,B000M5J7W0,15,-1.8233040913939476,0
ADUHAXZZ89JVC,B002QNM8NQ,16,-1.5661181211471558,0
ADUHAXZZ89JVC,B000IBPD76,17,-1.331075084209442,0
ADUHAXZZ89JVC,B001D0C70C,18,-1.4338860988616944,0
ADUHAXZZ89JVC,B00428LJ0Q,19,-1.4031273603439331,0
ADUHAXZZ89JVC,B0045UBG6I,20,-1.4353552341461182,0
ADUHAXZZ89JVC,B0057MGKO6,21,-1.3204146027565002,0
ADUHAXZZ89JVC,B0027CS7BI,22,-1.324708843231201,0
ADUHAXZZ89JVC,B000UEL172,23,-1.0718658089637756,0
ADUHAXZZ89JVC,B00146G706,24,-1.7175910949707032,0
ADUHAXZZ89JVC,B002BY2BVE,25,-1.475064210384153,0
ADUHAXZZ89JVC,B000NVBE1A,26,-1.1881452441215514,0
ADUHAXZZ89JVC,B002LNHJIU,27,-1.9247382879257202,0
ADUHAXZZ89JVC,B00146K0I6,28,-1.7925555229187011,0
ADUHAXZZ89JVC,B000EUHKUE,29,-1.406079000234604,0
ADUHAXZZ89JVC,B001NQHN7S,30,-1.3222211241722106,0
ADUHAXZZ89JVC,B00009XNSY,31,-1.8168413817882538,0
ADUHAXZZ89JVC,B0008GMGZ8,32,-1.6609323024749756,0
ADUHAXZZ89JVC,B001IEYXAA,33,-1.3410601787269116,0
ADUHAXZZ89JVC,B004NCEL4M,34,-1.4835094571113587,1
ADUHAXZZ89JVC,B000W3XEQM,35,-1.2004400819540024,0
ADUHAXZZ89JVC,B00008W72D,36,-1.077730506658554,0
ADUHAXZZ89JVC,B0006PKZBI,37,-1.411579156422522,0
ADUHAXZZ89JVC,B000VO3GME,38,-1.5495453119277953,0
ADUHAXZZ89JVC,B00000ISC5,39,-1.3903866631910204,0
ADUHAXZZ89JVC,B004MWJLHK,40,-1.0979495286941527,0
ADUHAXZZ89JVC,B00146G71U,41,-1.855200433731079,0
ADUHAXZZ89JVC,B0015AM26E,42,-0.9963015049695969,0
ADUHAXZZ89JVC,B0037V0Q62,43,-1.7305503249168397,0
ADUHAXZZ89JVC,B000GUEXBG,44,-1.0997013330459595,0
ADUHAXZZ89JVC,B000068CKY,45,-1.6031862258911134,0
ADUHAXZZ89JVC,B00005KBVD,46,-1.1657685779035092,0
ADUHAXZZ89JVC,B00428LJ0G,47,-1.6055735230445862,0
ADUHAXZZ89JVC,B002SQW38Q,48,-1.6006447076797485,0
ADUHAXZZ89JVC,B0070A9OUA,49,-1.2887990035116672,0
ADUHAXZZ89JVC,B00270D4HW,50,-1.6010026931762695,0
A33YCIRMFAQYB0,B00DMC6KAC,1,-1.2949523329734802,0
A33YCIRMFAQYB0,B00000JIVS,2,-1.3529365167021752,0
A33YCIRMFAQYB0,B002RL7VNY,3,-1.619541521370411,0
A33YCIRMFAQYB0,B004U52VPS,4,-1.6518786892294883,0
A33YCIRMFAQYB0,B004RIJ0I4,5,-1.733456587791443,0
A33YCIRMFAQYB0,B0053FXGE4,6,-1.59885995388031,0
A33YCIRMFAQYB0,B00DQC2FPM,7,-2.558929605782032,0
A33YCIRMFAQYB0,B002NPBT50,8,-1.449546244740486,0
A33YCIRMFAQYB0,B007Q0OUTY,9,-1.4533448815345764,0
A33YCIRMFAQYB0,B004FEJ43Q,10,-2.254168339073658,0
A33YCIRMFAQYB0,B004QJ5ATM,11,-2.6067421436309814,0
A33YCIRMFAQYB0,B00A850S5E,12,-1.6927719116210938,0
A33YCIRMFAQYB0,B005VPRDLS,13,-1.595354723930359,0
A33YCIRMFAQYB0,B005VPRF2K,14,-1.584265410900116,0
A33YCIRMFAQYB0,B0073RSVMC,15,-2.8579955101013184,0
A33YCIRMFAQYB0,B00A850UVG,16,-1.6736541122198105,0
A33YCIRMFAQYB0,B008RWVE8A,17,-2.0986754789948465,0
A33YCIRMFAQYB0,B005VPRF1G,18,-1.7600967049598695,0
A33YCIRMFAQYB0,B008DBZC9W,19,-2.062420512239138,0
A33YCIRMFAQYB0,B005VPREIA,20,-1.888469684123993,0
A33YCIRMFAQYB0,B0083TXYTE,21,-1.5171509211262066,0
A33YCIRMFAQYB0,B00A88E8NE,22,-1.7240839581005276,0
A33YCIRMFAQYB0,B006G682Y8,23,-1.8957494735717773,1
A33YCIRMFAQYB0,B00C9X59RU,24,-2.6071043848991393,0
A33YCIRMFAQYB0,B00B5OL28Y,25,-2.5283740520477296,0
A33YCIRMFAQYB0,B000FGEZ1E,26,-1.9979478254914285,0
A33YCIRMFAQYB0,B00DGQP460,27,-2.2510572910308837,0
A33YCIRMFAQYB0,B00C6Q1Z6E,28,-1.5894551515579223,0
A33YCIRMFAQYB0,B00C6Q5S44,29,-5.574385190010071,0
A33YCIRMFAQYB0,B007PVHMCG,30,-1.4997165560722352,0
A33YCIRMFAQYB0,B0036MDNW6,31,-4.416679191589355,0
A33YCIRMFAQYB0,B00EJOCAYW,32,-1.6296035647392273,0
A33YCIRMFAQYB0,B009TCYK74,33,-2.5056718230247497,0
A33YCIRMFAQYB0,B00C0QS2PM,34,-1.681970489025116,0
A33YCIRMFAQYB0,B00C6PVXTY,35,-2.3648009674623607,0
A33YCIRMFAQYB0,B00A88EP6Y,36,-1.6679168701171876,0
A33YCIRMFAQYB0,B000NO9GT4,37,-1.4390168860554695,0
A33YCIRMFAQYB0,B007Q0OMJW,38,-1.612826144695282,0
A33YCIRMFAQYB0,B004478GJM,39,-1.3272811850532888,0
A33YCIRMFAQYB0,B0039PUTZY,40,-1.7416772559285163,0
A33YCIRMFAQYB0,B00F3TKLRA,41,-1.8048138379192096,0
A33YCIRMFAQYB0,B00FLKKCBQ,42,-2.571320158739885,0
A33YCIRMFAQYB0,B0060GDR62,43,-0.6523230031072671,0
A33YCIRMFAQYB0,B000WNUU6Y,44,-1.6498921751976012,0
A33YCIRMFAQYB0,B00GSN5BWA,45,-2.472413146495819,0
A33YCIRMFAQYB0,B00BWZXDTC,46,-2.773556421200434,0
A33YCIRMFAQYB0,B0085Y3GCW,47,-1.8748994544148445,0
A33YCIRMFAQYB0,B00CI6J8KW,48,-1.3177511811256408,0
A33YCIRMFAQYB0,B00E5P24DW,49,-1.6966820477660804,0
A33YCIRMFAQYB0,B001Q4FGXK,50,-2.237596356868744,0
A1N8W5FURE11WK,B001W30D2O,1,-1.0322368779918178,0
A1N8W5FURE11WK,B0002AUWKG,2,-1.851857715845108,0
A1N8W5FURE11WK,B000LSZVKA,3,-1.1266238540410995,0
A1N8W5FURE11WK,B000W3XEQM,4,-1.4576530021149665,1
A1N8W5FURE11WK,B000GUEXBG,5,-1.2349145710468292,0
A1N8W5FURE11WK,B0015AM26E,6,-1.1251615054905415,0
A1N8W5FURE11WK,B000LSZVJQ,7,-1.4105924564413725,0
A1N8W5FURE11WK,B00008W72D,8,-1.5597444534301759,0
A1N8W5FURE11WK,B001BKX0V4,9,-1.3251867789775134,0
A1N8W5FURE11WK,B002BY2BVE,10,-1.9864374435739591,0
A1N8W5FURE11WK,B000AM2K56,11,-1.4112722873687744,0
A1N8W5FURE11WK,B000FAB7I4,12,-2.765500044822693,0
A1N8W5FURE11WK,B001IEWX2A,13,-1.5886483192443848,0
A1N8W5FURE11WK,B00486ZVC4,14,-1.6310566667467357,0
A1N8W5FURE11WK,B001D0C70C,15,-1.9300049781799316,0
A1N8W5FURE11WK,B00428LJ0Q,16,-1.7331560134887696,0
A1N8W5FURE11WK,B000JVJ8KS,17,-2.049404489994049,0
A1N8W5FURE11WK,B000NVBE1A,18,-1.8956493377685546,0
A1N8W5FURE11WK,B001447IX8,19,-1.3604669094085693,0
A1N8W5FURE11WK,B000IBPD76,20,-1.6281559228897096,0
A1N8W5FURE11WK,B001EB9F3C,21,-1.4474700450897218,0
A1N8W5FURE11WK,B001W2WKS0,22,-1.1658921718597413,0
A1N8W5FURE11WK,B001NQHN7S,23,-1.4017383396625518,0
A1N8W5FURE11WK,B002QNM8NQ,24,-1.4166495323181152,0
A1N8W5FURE11WK,B002RL7VNO,25,-1.582575249671936,0
A1N8W5FURE11WK,B000BNCA4K,26,-1.43391695022583,0
A1N8W5FURE11WK,B00592BOAO,27,-1.5091961432248353,0
A1N8W5FURE11WK,B005C3F3SY,28,-1.5436632871627807,0
A1N8W5FURE11WK,B000BCEJ86,29,-2.261166572570801,0
A1N8W5FURE11WK,B001IEYXAA,30,-1.667285116761923,0
A1N8W5FURE11WK,B00020V59S,31,-2.5533560276031495,0
A1N8W5FURE11WK,B000N178E2,32,-2.5988869607448577,0
A1N8W5FURE11WK,B0027CS7BI,33,-1.402267062664032,0
A1N8W5FURE11WK,B0015KOOHO,34,-1.4719082727096975,0
A1N8W5FURE11WK,B000BN8Y8G,35,-2.0640665449202062,0
A1N8W5FURE11WK,B002L3TS5M,36,-1.8389118121936918,0
A1N8W5FURE11WK,B004MWJLHK,37,-0.9051024436950683,0
A1N8W5FURE11WK,B0001X0DR6,38,-1.8220039367675782,0
A1N8W5FURE11WK,B004A2QTRC,39,-2.255502903461456,0
A1N8W5FURE11WK,B00804BCO6,40,-1.2736838340759278,0
A1N8W5FURE11WK,B0001AEZTG,41,-1.6111923694610595,0
A1N8W5FURE11WK,B000641DPQ,42,-1.5475707292283913,0
A1N8W5FURE11WK,B00428LJ06,43,-1.760509705916047,0
A1N8W5FURE11WK,B000AS2AL4,44,-2.103876829147339,0
A1N8W5FURE11WK,B000E9DPCW,45,-1.5656779905160267,0
A1N8W5FURE11WK,B00000K3BR,46,-1.8626264035701752,0
A1N8W5FURE11WK,B0012GV1HM,47,-2.6369410037994383,0
A1N8W5FURE11WK,B0045UBG6I,48,-1.5943842768669128,0
A1N8W5FURE11WK,B0089RPUHO,49,-0.6358333587646484,0
A1N8W5FURE11WK,B00005N9EE,50,-2.2835021368111486,0
A1JL84URLR9Q3O,B004S8F7QM,1,-2.009165891259909,0
A1JL84URLR9Q3O,B003JQT4Y0,2,-1.8313167333602904,0
A1JL84URLR9Q3O,B002NPBT50,3,-1.0756298154592514,0
A1JL84URLR9Q3O,B003AIM52A,4,-1.6927697040140628,0
A1JL84URLR9Q3O,B0039S7NO6,5,-1.8180577158927917,0
A1JL84URLR9Q3O,B004Z7H2EQ,6,-2.0434902191162108,1
A1JL84URLR9Q3O,B0089RPUHO,7,-1.05829556286335,0
A1JL84URLR9Q3O,B000SQTJJO,8,-4.139936512708664,0
A1JL84URLR9Q3O,B004Z7H14M,9,-1.6084252506494523,0
A1JL84URLR9Q3O,B005E7A202,10,-2.3337156295743626,0
A1JL84URLR9Q3O,B003EIK136,11,-2.2651246964931486,0
A1JL84URLR9Q3O,B0039MIPQC,12,-1.7871005594730378,0
A1JL84URLR9Q3O,B002RL7VNY,13,-1.513915741443634,0
A1JL84URLR9Q3O,B004R1ZUNA,14,-2.2286941528320314,0
A1JL84URLR9Q3O,B00000JIVS,15,-1.4969990849494934,0
A1JL84URLR9Q3O,B003WFKOSS,16,-1.804565358146283,0
A1JL84URLR9Q3O,B0077NCEWA,17,-1.376598858833313,0
A1JL84URLR9Q3O,B00804BDBI,18,-1.484831976890564,0
A1JL84URLR9Q3O,B006CC0TQ0,19,-0.6879556227708236,0
A1JL84URLR9Q3O,B000B8L48S,20,-0.8927440732717514,0
A1JL84URLR9Q3O,B004ORWWP6,21,-1.6382482130808058,0
A1JL84URLR9Q3O,B00112CHCK,22,-2.1609598755836488,0
A1JL84URLR9Q3O,B007XVYN7U,23,-1.7061904713511467,0
A1JL84URLR9Q3O,B004P98R66,24,-1.3710723876953126,0
A1JL84URLR9Q3O,B005688T5E,25,-1.503896951675415,0
A1JL84URLR9Q3O,B001W2WKS0,26,-1.3771892547607423,0
A1JL84URLR9Q3O,B0038APBDA,27,-1.8325167655944825,0
A1JL84URLR9Q3O,B004Z7H07K,28,-1.5077136754989624,0
A1JL84URLR9Q3O,B00486ZVC4,29,-2.065879116632277,0
A1JL84URLR9Q3O,B0038AJYSS,30,-2.013234853744507,0
A1JL84URLR9Q3O,B006O6F932,31,-0.6195200629532337,0
A1JL84URLR9Q3O,B007U7M0WM,32,-1.7232902288436889,0
A1JL84URLR9Q3O,B000OC2W50,33,-1.4248685479164123,0
A1JL84URLR9Q3O,B004U52VPS,34,-1.5320793502032757,0
A1JL84URLR9Q3O,B004OA7ZH8,35,-2.1969661951065063,0
A1JL84URLR9Q3O,B007XVYSZW,36,-1.2335178136825562,0
A1JL84URLR9Q3O,B000N3VJ8Q,37,-2.554668702557683,0
A1JL84URLR9Q3O,B004S6A1QK,38,-1.5913462096825242,0
A1JL84URLR9Q3O,B0088LQZOI,39,-1.3670073625010748,0
A1JL84URLR9Q3O,B003O85K2S,40,-1.7888119965791702,0
A1JL84URLR9Q3O,B007J3F9V6,41,-1.9331626411527396,0
A1JL84URLR9Q3O,B000EUHKUE,42,-1.8507568910717964,0
A1JL84URLR9Q3O,B007J3F9W0,43,-1.3870802223682404,0
A1JL84URLR9Q3O,B00421AGOS,44,-2.230443704128265,0
A1JL84URLR9Q3O,B005C3F3SY,45,-1.5516876816749572,0
A1JL84URLR9Q3O,B007J3FBKU,46,-1.4075306057929993,0
A1JL84URLR9Q3O,B008132JES,47,-2.498962926864624,0
A1JL84URLR9Q3O,B0006O8Q7Y,48,-2.204036569595337,0
A1JL84URLR9Q3O,B0042MAKAW,49,-1.8480109214782714,0
A1JL84URLR9Q3O,B00421AGHA,50,-2.5872334003448487,0
A1MXSYWEMXHD0L,B0039S7NO6,1,-0.5672211050987244,0
A1MXSYWEMXHD0L,B004U52VPS,2,-1.4672893017530442,0
A1MXSYWEMXHD0L,B004S8F7QM,3,-1.2734940469264984,0
A1MXSYWEMXHD0L,B00000ISC5,4,-1.6569534467533231,0
A1MXSYWEMXHD0L,0975277324,5,-1.1416624702513218,0
A1MXSYWEMXHD0L,B003D7F4YY,6,-0.8565256416797637,0
A1MXSYWEMXHD0L,B0009XBY3A,7,-1.1089715518057346,0
A1MXSYWEMXHD0L,B004083ELK,8,-1.873295256961137,0
A1MXSYWEMXHD0L,B0045H0L1W,9,-1.8262333989143371,0
A1MXSYWEMXHD0L,B003AIM52A,10,-1.092695909179747,0
A1MXSYWEMXHD0L,B000NO9GT4,11,-1.6535254001617432,0
A1MXSYWEMXHD0L,B0037UT3E4,12,-1.6530289888381957,0
A1MXSYWEMXHD0L,B00008W72D,13,-1.3408779621124267,0
A1MXSYWEMXHD0L,B00486ZVC4,14,-1.0787160411477088,0
A1MXSYWEMXHD0L,B0057MGKO6,15,-1.5354630053043365,0
A1MXSYWEMXHD0L,B002NPBT50,16,-1.4571915075182915,0
A1MXSYWEMXHD0L,B005C3F3SY,17,-1.515868079662323,0
A1MXSYWEMXHD0L,B001W2WKS0,18,-1.5592755556106568,0
A1MXSYWEMXHD0L,B002RL7VNY,19,-1.2175011873245238,0
A1MXSYWEMXHD0L,B003O85K2S,20,-1.5997351426631212,0
A1MXSYWEMXHD0L,B00000K3BR,21,-1.2387065172195435,1
A1MXSYWEMXHD0L,B00DMC6KAC,22,-1.3920524656772613,0
A1MXSYWEMXHD0L,B008AWFWA8,23,-1.8637421496212483,0
A1MXSYWEMXHD0L,B0039PUTZY,24,-1.828235101699829,0
A1MXSYWEMXHD0L,B000GUEXBG,25,-1.4116852134466171,0
A1MXSYWEMXHD0L,B002V3RCE6,26,-1.4572399616241456,0
A1MXSYWEMXHD0L,B004H1V5S4,27,-2.2759472370147704,0
A1MXSYWEMXHD0L,B002B555QQ,28,-1.897143268585205,0
A1MXSYWEMXHD0L,B00804BCO6,29,-2.0255468845367433,0
A1MXSYWEMXHD0L,B004NCEL4M,30,-2.081246626377106,0
A1MXSYWEMXHD0L,B00004TZY8,31,-0.9462619662284851,0
A1MXSYWEMXHD0L,B00020V59S,32,-1.6123540878295899,0
A1MXSYWEMXHD0L,B0037Z8DEK,33,-1.2629829168319702,0
A1MXSYWEMXHD0L,B000O7ISY4,34,-1.5265286266803741,0
A1MXSYWEMXHD0L,B00000IV34,35,-0.5968316316604614,0
A1MXSYWEMXHD0L,B004RKT8U2,36,-2.296570873260498,0
A1MXSYWEMXHD0L,B00428LJ0Q,37,-1.652081310749054,0
A1MXSYWEMXHD0L,B000YFSZU8,38,-2.017554944753647,0
A1MXSYWEMXHD0L,B003U0O3B4,39,-2.103062642365694,0
A1MXSYWEMXHD0L,B001D0C70C,40,-2.165490198135376,0
A1MXSYWEMXHD0L,B001JQLJJA,41,-2.698886585235596,0
A1MXSYWEMXHD0L,B005VPRETY,42,-1.8107996182516217,0
A1MXSYWEMXHD0L,B003LPUCG8,43,-2.1103848934173586,0
A1MXSYWEMXHD0L,B007J3FA8I,44,-1.671755576133728,0
A1MXSYWEMXHD0L,B0002AUWKG,45,-1.5694132387638091,0
A1MXSYWEMXHD0L,B001IEWX2A,46,-2.489199638366699,0
A1MXSYWEMXHD0L,B0050D1V6E,47,-1.6083287477493287,0
A1MXSYWEMXHD0L,B004OFJ7PG,48,-1.6568596839904786,0
A1MXSYWEMXHD0L,B001BKX0V4,49,-2.244176170229912,0
A1MXSYWEMXHD0L,B001OXRTX8,50,-2.0825764417648314,0
A27NQO3G12TT81,0975277324,1,-0.6968571454286575,0
A27NQO3G12TT81,B004S8F7QM,2,-0.771920220553875,0
A27NQO3G12TT81,B004U5R5BI,3,-0.6014222517609596,0
A27NQO3G12TT81,B004U7JJWE,4,-0.9100924625992775,0
A27NQO3G12TT81,B001JQY6K4,5,-0.9488587888578573,0
A27NQO3G12TT81,B004U52VPS,6,-1.615540125966072,0
