user,stratum,history_length,lp_full,lp_coarse_only,lp_minus_link_ids,lp_minus_cf_ids,lp_minus_all_fine_ids,lp_matched_0,lp_matched_1,lp_matched_2,lp_matched_3,lp_matched_4,lp_matched_5,lp_matched_6,lp_matched_7,raw_link_harm,matched_control_effect,adjusted_link_echo,metadata_benefit,raw_cf_harm,raw_all_id_harm
A1R674BJHYLRBJ,tail_hit,3,-0.6607192158699036,-0.82321697473526,-0.6396309733390808,-0.7193660140037537,-0.7553098797798157,-0.6489498019218445,-0.649352490901947,-0.6923395991325378,-0.6857582926750183,-0.6616097092628479,-0.6810066103935242,-0.6485371589660645,-0.6575495004653931,0.021088242530822754,-0.004918679594993591,0.026006922125816345,0.06790709495544434,-0.0586467981338501,-0.09459066390991211
A3HLA9LC90HEMF,tail_hit,4,-1.1038693189620972,-2.7219901084899902,-0.6502271294593811,-2.483368396759033,-2.0769476890563965,-1.1029244661331177,-1.0226439237594604,-1.1043492555618286,-1.0956839323043823,-1.0658724308013916,-1.0579475164413452,-1.266127586364746,-1.085755705833435,0.45364218950271606,0.003706216812133789,0.4499359726905823,0.6450424194335938,-1.379499077796936,-0.9730783700942993
A3CPGJHGWYHQW,tail_hit,8,-1.1479361057281494,-0.9161376953125,-1.0565450191497803,-0.9771741032600403,-1.0879393815994263,-1.223130464553833,-1.1196666955947876,-1.227726697921753,-1.2532951831817627,-1.1474542617797852,-1.175093650817871,-1.206565260887146,-1.1739203929901123,0.09139108657836914,-0.042920470237731934,0.13431155681610107,-0.17180168628692627,0.17076200246810913,0.059996724128723145
ABVBZVILR1FYB,tail_hit,4,-0.2404865026473999,-1.6322228908538818,-0.3574122488498688,-0.715322732925415,-0.774490237236023,-0.2580389380455017,-0.2326587438583374,-0.26123756170272827,-0.2434253990650177,-0.2532157301902771,-0.23303313553333282,-0.22017864882946014,-0.21116359531879425,-0.11692574620246887,0.0013675335794687271,-0.1182932797819376,0.8577326536178589,-0.47483623027801514,-0.534003734588623
A1PVYZTM7IL8LV,tail_hit,4,-0.9790379405021667,-1.3764879703521729,-1.0314745903015137,-1.5759875774383545,-1.9236942529678345,-0.9973164796829224,-0.95881187915802,-0.9454050064086914,-0.9976814985275269,-1.0127418041229248,-0.9341500401496887,-0.9905211329460144,-0.9906738996505737,-0.052436649799346924,0.00062522292137146,-0.053061872720718384,-0.5472062826156616,-0.5969496369361877,-0.9446563124656677
A1VGDYL61GF579,tail_hit,3,-1.1777018308639526,-1.1668130159378052,-1.3107609748840332,-0.9730867147445679,-1.0121362209320068,-1.145216703414917,-1.2587707042694092,-1.36846923828125,-1.170111894607544,-1.2910711765289307,-1.2301342487335205,-1.1612975597381592,-1.2897107601165771,-0.13305914402008057,-0.061645954847335815,-0.07141318917274475,0.15467679500579834,0.20461511611938477,0.1655656099319458
AJN88DR6GHOAC,tail_hit,8,-0.40677109360694885,-2.0008938312530518,-0.6404794454574585,-1.3838188648223877,-1.4123079776763916,-0.4662134051322937,-0.4182184636592865,-0.391487717628479,-0.4041382670402527,-0.4150649607181549,-0.39295047521591187,-0.3982298970222473,-0.4319520592689514,-0.23370835185050964,-0.008010812103748322,-0.22569753974676132,0.5885858535766602,-0.9770477712154388,-1.0055368840694427
A1O9RJQRQBGZAS,tail_hit,8,-0.8496206402778625,-1.3786028623580933,-0.9697015881538391,-2.392791271209717,-2.480085849761963,-0.9064529538154602,-0.8174594640731812,-0.9784072637557983,-0.8705044984817505,-0.7486267685890198,-1.0173579454421997,-0.8001836538314819,-0.8532354235649109,-0.12008094787597656,-0.024407856166362762,-0.0956730917096138,-1.1014829874038696,-1.5431706309318542,-1.6304652094841003
A2CWANTNE71TOS,tail_hit,4,-0.4789826273918152,-3.1304755210876465,-0.38845619559288025,-1.7958948612213135,-1.5833766460418701,-0.4951252043247223,-0.4930160939693451,-0.5223976373672485,-0.48986610770225525,-0.483308881521225,-0.520703136920929,-0.5077678561210632,-0.504707932472229,0.09052643179893494,-0.02312897890806198,0.11365541070699692,1.5470988750457764,-1.3169122338294983,-1.104394018650055
ATWZHPZMF0BCF,tail_hit,8,-0.48515406250953674,-0.28965863585472107,-0.5999463200569153,-0.31678029894828796,-0.34503814578056335,-0.49828028678894043,-0.48971065878868103,-0.48646387457847595,-0.4703109562397003,-0.464973121881485,-0.47908464074134827,-0.4984751045703888,-0.4823892116546631,-0.11479225754737854,0.0014430806040763855,-0.11623533815145493,-0.055379509925842285,0.16837376356124878,0.1401159167289734
A1YOQN53DWPSP8,tail_hit,9,-0.9426789283752441,-1.4656345844268799,-1.0406638383865356,-0.9598509669303894,-1.0061544179916382,-0.9701936841011047,-0.9438189268112183,-0.9661605954170227,-0.9728829264640808,-0.9551118016242981,-0.934477686882019,-1.008594274520874,-1.065122127532959,-0.0979849100112915,-0.03436632454395294,-0.06361858546733856,0.4594801664352417,-0.017172038555145264,-0.06347548961639404
A3V9OU9EJJH2W6,tail_hit,4,-0.19213205575942993,-2.5877223014831543,-0.156758651137352,-2.7229628562927246,-2.714682102203369,-0.19825538992881775,-0.22242876887321472,-0.16957196593284607,-0.18981686234474182,-0.18583881855010986,-0.18583442270755768,-0.19896167516708374,-0.17945876717567444,0.03537340462207794,0.0008612219244241714,0.03451218269765377,-0.12695980072021484,-2.5308308005332947,-2.522550046443939
A26HTPPUD3X1ZS,tail_hit,5,-0.13025417923927307,-1.3592506647109985,-0.1510482132434845,-1.0699541568756104,-1.1357184648513794,-0.14352962374687195,-0.13302300870418549,-0.1387529969215393,-0.14124368131160736,-0.14570839703083038,-0.13224729895591736,-0.1305963546037674,-0.13407199084758759,-0.020794034004211426,-0.007142489776015282,-0.013651544228196144,0.22353219985961914,-0.9396999776363373,-1.0054642856121063
A16P6SVABHU8N,tail_hit,11,-0.9204203486442566,-1.5989309549331665,-0.9134007692337036,-1.371474266052246,-1.3676173686981201,-0.9028282165527344,-0.9321539998054504,-0.9444781541824341,-0.9847425222396851,-0.9403759837150574,-0.9279635548591614,-0.9123799204826355,-0.9267596006393433,0.0070195794105529785,-0.013539895415306091,0.02055947482585907,0.2313135862350464,-0.4510539174079895,-0.4471970200538635
A1CQZK2IBJ9HQ9,tail_hit,3,-0.7933711409568787,-1.6693264245986938,-0.6670514345169067,-1.817070722579956,-1.9381202459335327,-0.8219413757324219,-0.7789842486381531,-0.8262140154838562,-0.8257304430007935,-0.8449422717094421,-0.8170653581619263,-0.7421732544898987,-0.8061677813529968,0.12631970643997192,-0.014531202614307404,0.14085090905427933,-0.26879382133483887,-1.0236995816230774,-1.144749104976654
A1NV70AKIDNIBL,tail_hit,3,-0.9087312817573547,-3.101428747177124,-1.2301812171936035,-2.171226978302002,-1.5534244775772095,-0.8471349477767944,-0.9875494837760925,-0.9125859141349792,-0.9382246136665344,-0.8691492080688477,-0.8991143107414246,-0.8863965272903442,-0.8389069437980652,-0.3214499354362488,0.011348538100719452,-0.33279847353696823,1.5480042695999146,-1.2624956965446472,-0.6446931958198547
AGHXULILPQ80Z,tail_hit,13,-0.9151679277420044,-3.4062798023223877,-1.0109539031982422,-2.7342710494995117,-2.955390691757202,-0.9205256700515747,-0.9132283926010132,-0.9191349148750305,-0.8973263502120972,-0.9104620814323425,-0.880541205406189,-0.9511997103691101,-0.8751827478408813,-0.09578597545623779,0.006717793643474579,-0.10250376909971237,0.45088911056518555,-1.8191031217575073,-2.0402227640151978
AW5JSQCHC2ZJO,tail_hit,20,-0.6241906881332397,-2.026021957397461,-0.6630433797836304,-0.9433101415634155,-0.8767679929733276,-0.6264539957046509,-0.6454945802688599,-0.528045654296875,-0.6268333792686462,-0.6301119923591614,-0.5612785816192627,-0.6165401935577393,-0.6389796733856201,-0.038852691650390625,0.014973431825637817,-0.05382612347602844,1.1492539644241333,-0.3191194534301758,-0.2525773048400879
A28S4MC198E19Z,tail_hit,10,-1.0139849185943604,-0.7341891527175903,-0.9456014633178711,-0.5018740296363831,-0.5222299695014954,-1.1205503940582275,-1.2631561756134033,-1.0924553871154785,-0.999005913734436,-0.9839072227478027,-0.9239906072616577,-0.9065366983413696,-1.1065937280654907,0.06838345527648926,-0.035539597272872925,0.10392305254936218,0.21195918321609497,0.5121108889579773,0.491754949092865
A33NVJHMCLIBLQ,tail_hit,9,-0.9995881915092468,-2.243093729019165,-1.0773437023162842,-1.4207243919372559,-1.7316404581069946,-1.0664923191070557,-0.9914889335632324,-1.028064489364624,-1.00205397605896,-0.990444540977478,-1.0093529224395752,-1.0622704029083252,-0.9495341181755066,-0.07775551080703735,-0.012874521315097809,-0.06488098949193954,0.5114532709121704,-0.42113620042800903,-0.7320522665977478
A1DDQ71X3MUE69,tail_hit,5,-0.5560956597328186,-0.8931114077568054,-0.6325504779815674,-0.47673869132995605,-0.6461156606674194,-0.5327041149139404,-0.5450478792190552,-0.5405138731002808,-0.5357396602630615,-0.5439683198928833,-0.5796379446983337,-0.5336272120475769,-0.5906814336776733,-0.07645481824874878,0.0058556050062179565,-0.08231042325496674,0.246995747089386,0.07935696840286255,-0.09002000093460083
A25VNU7C7VL0QV,tail_hit,3,-0.003829297376796603,-3.381887912750244,-0.0052803801372647285,-2.035667896270752,-2.173288345336914,-0.003848693100735545,-0.0037249806337058544,-0.004250085446983576,-0.0036376002244651318,-0.004384435247629881,-0.0035349454265087843,-0.0037982971407473087,-0.0038016769103705883,-0.0014510827604681253,-4.329188959673047e-05,-0.0014077908708713949,1.20859956741333,-2.0318385988939553,-2.1694590479601175
A3PDGHTCRE3G56,tail_hit,4,-1.0571343898773193,-1.1293935775756836,-1.075289011001587,-0.8189563751220703,-0.8288183212280273,-1.0498385429382324,-1.0543270111083984,-1.0198516845703125,-1.0606052875518799,-1.01946222782135,-1.102146029472351,-1.0891132354736328,-1.0710182189941406,-0.018154621124267578,-0.0011608898639678955,-0.016993731260299683,0.30057525634765625,0.23817801475524902,0.228316068649292
A4P1ZUA0W3D4P,tail_hit,5,-0.3758957087993622,-4.5357160568237305,-0.42383748292922974,-3.151157855987549,-3.2143759727478027,-0.4139586389064789,-0.3696388602256775,-0.3773820996284485,-0.39043882489204407,-0.44901472330093384,-0.38531604409217834,-0.37199586629867554,-0.3999062776565552,-0.047941774129867554,-0.018810708075761795,-0.02913106605410576,1.3213400840759277,-2.7752621471881866,-2.8384802639484406
A11SY5P9I5BB7L,tail_hit,4,-0.730882465839386,-1.2797147035598755,-0.7566300630569458,-1.336779236793518,-1.511297345161438,-0.7259209752082825,-0.7164558172225952,-0.7236261367797852,-0.7150084376335144,-0.7187572121620178,-0.7202975749969482,-0.7184082269668579,-0.7247170209884644,-0.025747597217559814,0.01048354059457779,-0.036231137812137604,-0.2315826416015625,-0.6058967709541321,-0.780414879322052
A2E6QKTD1UK2K7,tail_hit,12,-1.2811412811279297,-2.5754122734069824,-1.2816890478134155,-2.2127833366394043,-2.231407642364502,-1.184922456741333,-1.2753040790557861,-1.2891323566436768,-1.2771714925765991,-1.475188970565796,-1.2330009937286377,-1.2269070148468018,-1.2440654039382935,-0.0005477666854858398,0.005429685115814209,-0.005977451801300049,0.34400463104248047,-0.9316420555114746,-0.9502663612365723
AC9GEB16SPQC,tail_hit,3,-1.2482794523239136,-3.8936409950256348,-1.1874761581420898,-3.7992501258850098,-3.8041343688964844,-1.1437098979949951,-1.2491241693496704,-1.1557340621948242,-1.2666046619415283,-1.18613600730896,-1.042558193206787,-1.2654387950897217,-1.1841872930526733,0.06080329418182373,0.061592817306518555,-0.0007895231246948242,0.08950662612915039,-2.550970673561096,-2.555854916572571
A17GMEFQ6X5RH2,tail_hit,8,-0.05246009677648544,-1.3411680459976196,-0.1133122444152832,-1.9007593393325806,-1.9794931411743164,-0.052649468183517456,-0.05206954479217529,-0.04926317185163498,-0.044330380856990814,-0.05184474587440491,-0.051763392984867096,-0.054277677088975906,-0.05042252689599991,-0.06085214763879776,0.001632483210414648,-0.06248463084921241,-0.6383250951766968,-1.8482992425560951,-1.927033044397831
A2VJJ2POCLMED7,tail_hit,20,-0.29764777421951294,-2.278144121170044,-0.45938006043434143,-1.500475287437439,-1.8576377630233765,-0.30517297983169556,-0.3076370656490326,-0.31761762499809265,-0.2818557620048523,-0.27984875440597534,-0.26188206672668457,-0.28957685828208923,-0.2916828691959381,-0.1617322862148285,0.0057385265827178955,-0.1674708127975464,0.4205063581466675,-1.202827513217926,-1.5599899888038635
A2HGR9VKTF4P1D,tail_hit,4,-1.0092039108276367,-0.8661607503890991,-0.9081712961196899,-0.9268039464950562,-0.8580285906791687,-0.9953478574752808,-0.965624213218689,-0.9683787226676941,-0.9183276891708374,-1.015695333480835,-1.0010502338409424,-0.9609764218330383,-1.020639181137085,0.10103261470794678,0.028448954224586487,0.07258366048336029,0.00813215970993042,0.08239996433258057,0.15117532014846802
A1L4GFXNIMA96D,tail_hit,9,-1.0854605436325073,-1.686089038848877,-1.0384570360183716,-1.2840139865875244,-1.2414495944976807,-1.0827120542526245,-1.075541615486145,-1.0364408493041992,-1.0675567388534546,-1.0743404626846313,-1.0642865896224976,-1.0916705131530762,-1.0837031602859497,0.04700350761413574,0.013429045677185059,0.033574461936950684,0.4446394443511963,-0.1985534429550171,-0.15598905086517334
A3BYL7A44JO078,tail_hit,11,-0.976788341999054,-5.95280122756958,-0.9694167971611023,-4.1398115158081055,-4.099322319030762,-1.0043621063232422,-1.0082072019577026,-1.0327181816101074,-0.9074054956436157,-1.0517851114273071,-1.0511616468429565,-0.9549612998962402,-1.0434244871139526,0.00737154483795166,-0.02996484935283661,0.03733639419078827,1.8534789085388184,-3.1630231738090515,-3.1225339770317078
AJEBCTXEPW3E1,tail_hit,10,-1.128541350364685,-2.3663673400878906,-1.0496912002563477,-2.4414913654327393,-2.7216105461120605,-1.0949105024337769,-0.48598670959472656,-1.1503407955169678,-1.0493892431259155,-1.1527175903320312,-1.0982784032821655,-0.9538148641586304,-1.1721718311309814,0.0788501501083374,0.10884010791778564,-0.029989957809448242,-0.3552432060241699,-1.3129500150680542,-1.5930691957473755
A3GM64N13BILUP,tail_hit,11,-0.6335099935531616,-0.8390691876411438,-0.6128632426261902,-1.6102912425994873,-1.7575626373291016,-0.5892444849014282,-0.616303026676178,-0.6580548286437988,-0.5861092805862427,-0.6441206932067871,-0.6412293314933777,-0.6182659268379211,-0.6438521146774292,0.020646750926971436,0.008862532675266266,0.01178421825170517,-0.9184934496879578,-0.9767812490463257,-1.12405264377594
A29RAOOQ1C85FG,tail_hit,6,-1.0641425848007202,-2.2339768409729004,-1.1931296586990356,-1.594387412071228,-1.6985902786254883,-1.1414729356765747,-1.0544917583465576,-1.0624719858169556,-1.0725866556167603,-1.0805503129959106,-1.0599182844161987,-1.0744987726211548,-1.1875593662261963,-0.12898707389831543,-0.02755117416381836,-0.10143589973449707,0.5353865623474121,-0.5302448272705078,-0.6344476938247681
A3UJJ6HH70Q71Y,tail_hit,18,-0.8184914588928223,-4.1128973960876465,-0.8243616819381714,-3.7005081176757812,-3.535285234451294,-0.8375784158706665,-0.843228816986084,-0.8096140027046204,-0.8864515423774719,-0.8244282007217407,-0.8357787132263184,-0.8145756721496582,-0.8431838154792786,-0.005870223045349121,-0.018363438546657562,0.012493215501308441,0.5776121616363525,-2.882016658782959,-2.7167937755584717
A3W0ZSLO11BGAA,tail_hit,7,-1.0634949207305908,-1.3619779348373413,-1.0640981197357178,-0.9285621643066406,-1.0064970254898071,-1.1623866558074951,-1.11391019821167,-1.085869550704956,-1.1031787395477295,-1.1083126068115234,-1.0398995876312256,-1.0280218124389648,-1.0463672876358032,-0.0006031990051269531,-0.02249838411808014,0.021895185112953186,0.3554809093475342,0.1349327564239502,0.05699789524078369
A3FFRDN3PV5L7P,tail_hit,3,-0.6550391316413879,-1.2989535331726074,-0.7292060852050781,-0.8744348883628845,-0.8572328090667725,-0.666521430015564,-0.628670871257782,-0.6488313674926758,-0.6375541090965271,-0.618897020816803,-0.6401041150093079,-0.6133605241775513,-0.6070824861526489,-0.07416695356369019,0.022411391139030457,-0.09657834470272064,0.44172072410583496,-0.21939575672149658,-0.20219367742538452
A39SOABUFL6MGG,tail_hit,3,-0.6628333926200867,-1.0869430303573608,-0.6964427828788757,-1.176796317100525,-1.1970747709274292,-0.5920308232307434,-0.6438301205635071,-0.681746780872345,-0.7044361233711243,-0.6614919304847717,-0.668170690536499,-0.6500918865203857,-0.6741350293159485,-0.03360939025878906,0.0033417195081710815,-0.036951109766960144,-0.11013174057006836,-0.5139629244804382,-0.5342413783073425
AT2Q0SOF8OMEL,tail_hit,6,-0.9156140089035034,-1.7697036266326904,-0.8127379417419434,-0.2599387764930725,-0.37369832396507263,-1.1435325145721436,-1.0697553157806396,-0.9881399273872375,-1.0520780086517334,-0.9315856695175171,-0.8547731637954712,-1.023903489112854,-0.9046825170516968,0.10287606716156006,-0.08044231683015823,0.1833183839917183,1.3960052728652954,0.6556752324104309,0.5419156849384308
A3EFHGFK4C1HVN,tail_hit,4,-0.23228584229946136,-0.8655309677124023,-0.2514512538909912,-1.2272922992706299,-1.3611501455307007,-0.22806526720523834,-0.23346130549907684,-0.2447323054075241,-0.254229336977005,-0.21420025825500488,-0.24414396286010742,-0.2366669923067093,-0.22417080402374268,-0.019165411591529846,-0.0026729367673397064,-0.01649247482419014,-0.49561917781829834,-0.9950064569711685,-1.1288643032312393
ABRNSFYXKV89X,tail_hit,3,-0.920183002948761,-2.9079506397247314,-0.9326655268669128,-2.037738084793091,-2.230102062225342,-0.9310296177864075,-0.9913821220397949,-0.9606031179428101,-1.09159517288208,-1.0021880865097046,-0.9342540502548218,-0.9905968904495239,-0.9325968027114868,-0.012482523918151855,-0.05909772962331772,0.04661520570516586,0.6778485774993896,-1.1175550818443298,-1.3099190592765808
A3E8AHUAQEX0QH,tail_hit,10,-1.1127182245254517,-3.4041907787323,-1.2899553775787354,-2.2642831802368164,-2.1739375591278076,-1.0893267393112183,-1.0505664348602295,-1.1624950170516968,-1.139586091041565,-1.166119933128357,-1.0826737880706787,-1.197798490524292,-1.1307531595230103,-0.1772371530532837,-0.01469673216342926,-0.16254042088985443,1.2302532196044922,-1.1515649557113647,-1.061219334602356
A1OE0D4YFK8VXR,tail_hit,3,-0.6402108669281006,-2.6801538467407227,-0.6401497721672058,-1.3695329427719116,-1.7418874502182007,-0.6336360573768616,-0.6555142402648926,-0.6353867053985596,-0.6136348247528076,-0.6353492140769958,-0.6635426878929138,-0.6652416586875916,-0.6435872912406921,6.109476089477539e-05,-0.0030257180333137512,0.0030868127942085266,0.938266396522522,-0.729322075843811,-1.1016765832901
A1P4FW2BHUIYPY,tail_hit,4,-0.8001295924186707,-1.0731861591339111,-0.9020155072212219,-0.7639412879943848,-0.7934987545013428,-0.7825668454170227,-0.7997227311134338,-0.7588707208633423,-0.7573656439781189,-0.8241125345230103,-0.7998034358024597,-0.7857524156570435,-0.766434371471405,-0.10188591480255127,0.01580100506544113,-0.1176869198679924,0.27968740463256836,0.03618830442428589,0.006630837917327881
A2WTZYJFWNRAOI,tail_hit,6,-0.005541027989238501,-7.0954270362854,-0.008456263691186905,-8.30415153503418,-8.860433578491211,-0.005413013976067305,-0.005107194185256958,-0.00543109280988574,-0.005364674609154463,-0.00631844624876976,-0.004874521400779486,-0.005610322579741478,-0.005898384843021631,-0.0029152357019484043,3.8821657653898e-05,-0.0029540573596023023,-1.7650065422058105,-8.298610507044941,-8.854892550501972
A1RV9K657L0Q3O,tail_hit,11,-0.1479925662279129,-6.4881744384765625,-0.15989723801612854,-6.440564155578613,-6.755230903625488,-0.14335279166698456,-0.13739803433418274,-0.16087476909160614,-0.15033181011676788,-0.15303930640220642,-0.16303731501102448,-0.16447821259498596,-0.15581507980823517,-0.011904671788215637,-0.0055483486503362656,-0.006356323137879372,-0.2670564651489258,-6.2925715893507,-6.607238337397575
AWV4TARPMM9R3,tail_hit,3,-0.99334716796875,-2.7460594177246094,-1.0204074382781982,-0.8387615084648132,-0.8285542726516724,-1.0192612409591675,-1.059638261795044,-1.0491664409637451,-0.9938740730285645,-1.0195084810256958,-1.0198419094085693,-0.9553562998771667,-0.994593620300293,-0.027060270309448242,-0.02055787295103073,-0.006502397358417511,1.917505145072937,0.15458565950393677,0.16479289531707764
A1E4K52QM4RXYP,tail_hit,6,-0.7756035923957825,-2.742994785308838,-0.9795907735824585,-1.9225746393203735,-1.8895912170410156,-0.7711123824119568,-0.7943695783615112,-0.7144175171852112,-0.806739330291748,-0.8479669690132141,-0.8308353424072266,-0.7706853747367859,-0.7423285245895386,-0.20398718118667603,-0.009203284978866577,-0.19478389620780945,0.8534035682678223,-1.146971046924591,-1.1139876246452332
A3MC1YPZC2S4PG,tail_hit,6,-0.7017650008201599,-3.7185165882110596,-0.7108127474784851,-2.7602546215057373,-2.7428579330444336,-0.7293303608894348,-0.7099669575691223,-0.6814312934875488,-0.7315951585769653,-0.6900689601898193,-0.673110842704773,-0.6740085482597351,-0.6962014436721802,-0.009047746658325195,0.003550805151462555,-0.01259855180978775,0.975658655166626,-2.0584896206855774,-2.0410929322242737
A1A0TG62X92HRS,tail_hit,9,-0.2723677158355713,-2.82535719871521,-0.41301169991493225,-2.0461924076080322,-2.1862235069274902,-0.2601175904273987,-0.2411450892686844,-0.2995488941669464,-0.2741260826587677,-0.2782285511493683,-0.25677725672721863,-0.2975729703903198,-0.2954942584037781,-0.14064398407936096,-0.0030086208134889603,-0.137635363265872,0.6391336917877197,-1.773824691772461,-1.913855791091919
A1Z1CXYSRAD4C,tail_hit,4,-0.17212101817131042,-2.219933271408081,-0.18062514066696167,-1.8987420797348022,-2.23335337638855,-0.1705630123615265,-0.20907500386238098,-0.16960422694683075,-0.14924439787864685,-0.16616229712963104,-0.16419681906700134,-0.1915004998445511,-0.1620846539735794,-0.008504122495651245,-0.0006828457117080688,-0.007821276783943176,-0.01342010498046875,-1.7266210615634918,-2.0612323582172394
A2B3A8NQIHITO8,tail_hit,20,-1.0988142490386963,-2.6282894611358643,-1.1025851964950562,-1.2653106451034546,-1.343839406967163,-1.132195234298706,-1.0706418752670288,-1.1211109161376953,-1.0983431339263916,-1.0659172534942627,-1.050997018814087,-1.0821254253387451,-1.1144450902938843,-0.0037709474563598633,0.006842255592346191,-0.010613203048706055,1.2844500541687012,-0.1664963960647583,-0.2450251579284668
ANB6K82JIWGYL,tail_hit,3,-1.0514825582504272,-3.3704452514648438,-1.0063097476959229,-3.0899195671081543,-3.194338321685791,-1.0400607585906982,-1.0346769094467163,-1.0893266201019287,-1.0403077602386475,-1.0567445755004883,-1.106205940246582,-1.0760419368743896,-1.0781859159469604,0.045172810554504395,-0.013711243867874146,0.05888405442237854,0.17610692977905273,-2.038437008857727,-2.1428557634353638
AR2COSACXFYSK,tail_hit,5,-0.9951611757278442,-3.9216949939727783,-0.9971117973327637,-3.536618709564209,-3.5542094707489014,-0.9773152470588684,-1.0026710033416748,-1.0168887376785278,-1.0037704706192017,-0.9964912533760071,-1.003387212753296,-0.9945870637893677,-1.0020517110824585,-0.0019506216049194336,-0.004484161734580994,0.00253354012966156,0.36748552322387695,-2.5414575338363647,-2.559048295021057
A18PTTAJSDCMZI,tail_hit,4,-0.3216463625431061,-4.851721286773682,-0.6533038020133972,-2.693676471710205,-2.8522675037384033,-0.35840344429016113,-0.3391135632991791,-0.35956692695617676,-0.3371819853782654,-0.33025068044662476,-0.2954966127872467,-0.32653993368148804,-0.32864317297935486,-0.33165743947029114,-0.012753177434206009,-0.31890426203608513,1.9994537830352783,-2.372030109167099,-2.5306211411952972
ATBIHZY6BEEQX,tail_hit,3,-0.306877076625824,-0.646386981010437,-0.36420097947120667,-0.29444074630737305,-0.4192695617675781,-0.38953056931495667,-0.41205358505249023,-0.27206772565841675,-0.31687137484550476,-0.3126618266105652,-0.29760828614234924,-0.2887904644012451,-0.2651212513446808,-0.05732390284538269,-0.012461058795452118,-0.04486284404993057,0.2271174192428589,0.012436330318450928,-0.11239248514175415
AYRG78R5UMBZX,tail_hit,4,-0.891984760761261,-2.3425774574279785,-1.1823383569717407,-0.8504371643066406,-1.3934340476989746,-0.9187915921211243,-0.9340389966964722,-0.9670644998550415,-0.9700972437858582,-1.0339006185531616,-1.3379576206207275,-1.1631461381912231,-0.9793760180473328,-0.29035359621047974,-0.14606183022260666,-0.14429176598787308,0.9491434097290039,0.04154759645462036,-0.5014492869377136
A2IAGYO5XBYI30,tail_hit,4,-0.7053370475769043,-1.560911774635315,-0.6512998342514038,-0.6201330423355103,-0.6156652569770813,-0.7149383425712585,-0.7029722332954407,-0.7787653207778931,-0.7163767218589783,-0.6671565175056458,-0.6884490847587585,-0.7138028144836426,-0.7581049799919128,0.05403721332550049,-0.012233704328536987,0.06627091765403748,0.9452465176582336,0.08520400524139404,0.089671790599823
A2OKFBD3MHNAG0,tail_hit,3,-0.32029202580451965,-2.50539493560791,-0.3851240575313568,-1.625611662864685,-1.6577237844467163,-0.33989495038986206,-0.3515852689743042,-0.3201483488082886,-0.31321603059768677,-0.34618157148361206,-0.33730176091194153,-0.32079705595970154,-0.3471378684043884,-0.06483203172683716,-0.014240831136703491,-0.05059120059013367,0.8476711511611938,-1.3053196370601654,-1.3374317586421967
A30XTS8V9R5Q2Z,tail_hit,7,-0.7025407552719116,-3.0988285541534424,-0.7668269872665405,-2.5155692100524902,-2.4150798320770264,-0.7041040062904358,-0.700280487537384,-0.7356480360031128,-0.6935970187187195,-0.7173343896865845,-0.7173717617988586,-0.7002482414245605,-0.7064584493637085,-0.0642862319946289,-0.006839543581008911,-0.057446688413619995,0.683748722076416,-1.8130284547805786,-1.7125390768051147
AOCGFKVFQUT34,tail_hit,4,-0.7587302327156067,-12.210795402526855,-0.73259437084198,-11.502720832824707,-11.091926574707031,-0.800899863243103,-0.784364640712738,-0.7840934991836548,-0.7652312517166138,-0.7279225587844849,-0.7959229946136475,-0.7684910297393799,-0.7432805299758911,0.02613586187362671,-0.012545563280582428,0.03868142515420914,1.1188688278198242,-10.7439906001091,-10.333196341991425
A3415H58HNGQFV,tail_hit,20,-0.5321165919303894,-2.2770466804504395,-0.597778856754303,-0.9396031498908997,-1.0157605409622192,-0.5383980870246887,-0.5517856478691101,-0.5360640287399292,-0.521418035030365,-0.4987996518611908,-0.5443131327629089,-0.538884162902832,-0.5317358374595642,-0.06566226482391357,-0.0005582310259342194,-0.06510403379797935,1.2612861394882202,-0.40748655796051025,-0.48364394903182983
A2FDV9FTC349OV,tail_hit,5,-0.8135082125663757,-1.688216209411621,-0.7533985376358032,-0.703711211681366,-0.6265226602554321,-0.8260617256164551,-0.8066797256469727,-0.7913051843643188,-0.7779272198677063,-0.8227591514587402,-0.7868344187736511,-0.7902284860610962,-0.783606231212616,0.06010967493057251,0.015332944691181183,0.04477673023939133,1.061693549156189,0.10979700088500977,0.1869855523109436
A2ZHBM7CAZY7VQ,tail_hit,10,-1.1910854578018188,-2.627596139907837,-1.5867786407470703,-2.735830068588257,-2.7794981002807617,-1.0901660919189453,-1.3269484043121338,-1.3317289352416992,-1.2116014957427979,-0.9834036827087402,-1.211780309677124,-1.220826506614685,-1.196862816810608,-0.39569318294525146,-0.005579322576522827,-0.39011386036872864,-0.1519019603729248,-1.544744610786438,-1.5884126424789429
A38GZX3BO772HQ,tail_hit,8,-1.0863358974456787,-2.074057102203369,-1.1129202842712402,-1.7145745754241943,-2.1532845497131348,-1.117849349975586,-1.0610634088516235,-1.1252217292785645,-1.068995475769043,-1.0815949440002441,-1.171765923500061,-1.1292388439178467,-1.0851019620895386,-0.026584386825561523,-0.018768057227134705,-0.007816329598426819,-0.07922744750976562,-0.6282386779785156,-1.066948652267456
