sample_key,user_id,target_group,negative_item,source,exact_path_score,divergence_depth,legal_child_count,gold_child_logp,negative_child_logp,margin,deficit
A1II7WIL38CICC:1:B0084JUNXS,A1II7WIL38CICC,tail,B004VGD0ZG,gram,-0.42901381850242615,0,30,-3.9742276668548584,-0.6598928570747375,-3.314334809780121,1
A1II7WIL38CICC:1:B0084JUNXS,A1II7WIL38CICC,tail,B00DPK11ZA,both,-0.5327021479606628,0,30,-3.9742276668548584,-0.6598928570747375,-3.314334809780121,1
A1II7WIL38CICC:1:B0084JUNXS,A1II7WIL38CICC,tail,B005CK8T3S,gram,-0.5735417604446411,0,30,-3.9742276668548584,-0.6598928570747375,-3.314334809780121,1
A1II7WIL38CICC:1:B0084JUNXS,A1II7WIL38CICC,tail,B004KGTM90,gram,-0.6054232716560364,0,30,-3.9742276668548584,-0.6598928570747375,-3.314334809780121,1
A1II7WIL38CICC:1:B0084JUNXS,A1II7WIL38CICC,tail,B004UHFRTI,gram,-0.6399927139282227,0,30,-3.9742276668548584,-0.6598928570747375,-3.314334809780121,1
A1II7WIL38CICC:1:B0084JUNXS,A1II7WIL38CICC,tail,B00762BMOI,gram,-0.6600337624549866,0,30,-3.9742276668548584,-0.6598928570747375,-3.314334809780121,1
A1II7WIL38CICC:1:B0084JUNXS,A1II7WIL38CICC,tail,B00F4WMA6Q,both,-0.6626765131950378,0,30,-3.9742276668548584,-0.6598928570747375,-3.314334809780121,1
A1J36QBQH1Y46B:5:B00407KIPG,A1J36QBQH1Y46B,tail,B00E9Y7JMA,gram,-0.42406296730041504,1,21,-3.229281425476074,-0.430522084236145,-2.798759341239929,1
A1J36QBQH1Y46B:5:B00407KIPG,A1J36QBQH1Y46B,tail,B00EXD9UXS,gram,-0.4477480947971344,0,30,-2.0867369174957275,-2.60140061378479,0.5146636962890625,0
A1J36QBQH1Y46B:5:B00407KIPG,A1J36QBQH1Y46B,tail,B00FEN566G,gram,-0.58265620470047,0,30,-2.0867369174957275,-3.3372175693511963,1.2504806518554688,0
A1J36QBQH1Y46B:5:B00407KIPG,A1J36QBQH1Y46B,tail,B00E0NNV8G,gram,-0.6143065690994263,0,30,-2.0867369174957275,-3.468691110610962,1.3819541931152344,0
A1J36QBQH1Y46B:5:B00407KIPG,A1J36QBQH1Y46B,tail,B005QZP6YE,both,-0.6193069815635681,0,30,-2.0867369174957275,-2.6161139011383057,0.5293769836425781,0
A1J36QBQH1Y46B:5:B00407KIPG,A1J36QBQH1Y46B,tail,B00CO5AQ12,gram,-0.6792016625404358,0,30,-2.0867369174957275,-2.120004892349243,0.033267974853515625,1
A1J36QBQH1Y46B:5:B00407KIPG,A1J36QBQH1Y46B,tail,B001DN8I0M,gram,-0.8411504626274109,0,30,-2.0867369174957275,-3.8419744968414307,1.7552375793457031,0
A1J36QBQH1Y46B:5:B00407KIPG,A1J36QBQH1Y46B,tail,B003AH8JOE,gram,-0.8672016263008118,0,30,-2.0867369174957275,-2.8591291904449463,0.7723922729492188,0
A1J496W6UVEYB2:3:B001FCOYEK,A1J496W6UVEYB2,tail,B0038LYVVM,gram,-0.42592349648475647,0,30,-5.325129508972168,-0.9873340129852295,-4.3377954959869385,1
A1J496W6UVEYB2:3:B001FCOYEK,A1J496W6UVEYB2,tail,B0023TCKEK,gram,-0.43480315804481506,0,30,-5.325129508972168,-0.9873340129852295,-4.3377954959869385,1
A1J496W6UVEYB2:3:B001FCOYEK,A1J496W6UVEYB2,tail,B001M2FNH0,both,-0.516014814376831,0,30,-5.325129508972168,-0.9873340129852295,-4.3377954959869385,1
A1J496W6UVEYB2:3:B001FCOYEK,A1J496W6UVEYB2,tail,B001ZG9FZE,gram,-0.5629438757896423,0,30,-5.325129508972168,-0.9873340129852295,-4.3377954959869385,1
A1J496W6UVEYB2:3:B001FCOYEK,A1J496W6UVEYB2,tail,B0027DX2IA,gram,-0.5951878428459167,0,30,-5.325129508972168,-0.9873340129852295,-4.3377954959869385,1
A1J496W6UVEYB2:3:B001FCOYEK,A1J496W6UVEYB2,tail,B003R1V90Y,gram,-0.6490731835365295,0,30,-5.325129508972168,-0.9873340129852295,-4.3377954959869385,1
A1J496W6UVEYB2:3:B001FCOYEK,A1J496W6UVEYB2,tail,B0033RVDVC,gram,-0.6552838087081909,0,30,-5.325129508972168,-0.9873340129852295,-4.3377954959869385,1
A1J496W6UVEYB2:3:B001FCOYEK,A1J496W6UVEYB2,tail,B0028P5R26,gram,-0.6872372627258301,0,30,-5.325129508972168,-1.6396663188934326,-3.6854631900787354,1
A1JALMV9KG6905:1:B000DH333G,A1JALMV9KG6905,head,B000ASBJ0C,gram,-0.7676205635070801,0,30,-3.381481647491455,-1.594311237335205,-1.78717041015625,1
A1JALMV9KG6905:1:B000DH333G,A1JALMV9KG6905,head,B000AXMK32,gram,-0.8423423767089844,0,30,-3.381481647491455,-1.594311237335205,-1.78717041015625,1
A1JALMV9KG6905:1:B000DH333G,A1JALMV9KG6905,head,B000E9DPCW,gram,-0.8538051843643188,0,30,-3.381481647491455,-1.594311237335205,-1.78717041015625,1
A1JALMV9KG6905:1:B000DH333G,A1JALMV9KG6905,head,B00005RF5C,gram,-0.8563911318778992,0,30,-3.381481647491455,-1.594311237335205,-1.78717041015625,1
A1JALMV9KG6905:1:B000DH333G,A1JALMV9KG6905,head,B0006O8Q7Y,gram,-0.8602177500724792,0,30,-3.381481647491455,-1.9808659553527832,-1.4006156921386719,1
A1JALMV9KG6905:1:B000DH333G,A1JALMV9KG6905,head,B000N178E2,gram,-0.8649604916572571,0,30,-3.381481647491455,-1.594311237335205,-1.78717041015625,1
A1JALMV9KG6905:1:B000DH333G,A1JALMV9KG6905,head,B0088LQZOI,gram,-0.8841520547866821,0,30,-3.381481647491455,-3.056915760040283,-0.3245658874511719,1
A1JALMV9KG6905:1:B000DH333G,A1JALMV9KG6905,head,B001543YEY,gram,-0.8863842487335205,0,30,-3.381481647491455,-3.296398639678955,-0.0850830078125,1
A1JGGR7SKU1T8W:1:B001ARYDFA,A1JGGR7SKU1T8W,tail,B00633HCFE,gram,-0.550158679485321,0,30,-4.911088466644287,-3.271806478500366,-1.639281988143921,1
A1JGGR7SKU1T8W:1:B001ARYDFA,A1JGGR7SKU1T8W,tail,B004SMXA5I,gram,-0.5501864552497864,0,30,-4.911088466644287,-1.338269829750061,-3.572818636894226,1
A1JGGR7SKU1T8W:1:B001ARYDFA,A1JGGR7SKU1T8W,tail,B006OG755M,gram,-0.6068809628486633,0,30,-4.911088466644287,-1.338269829750061,-3.572818636894226,1
A1JGGR7SKU1T8W:1:B001ARYDFA,A1JGGR7SKU1T8W,tail,B00C6BWA8Q,gram,-0.6736456751823425,0,30,-4.911088466644287,-3.2721192836761475,-1.6389691829681396,1
A1JGGR7SKU1T8W:1:B001ARYDFA,A1JGGR7SKU1T8W,tail,0976990709,gram,-0.7217867374420166,0,30,-4.911088466644287,-2.579110860824585,-2.331977605819702,1
A1JGGR7SKU1T8W:1:B001ARYDFA,A1JGGR7SKU1T8W,tail,B004HHIXXS,gram,-0.7427711486816406,0,30,-4.911088466644287,-1.338269829750061,-3.572818636894226,1
A1JGGR7SKU1T8W:1:B001ARYDFA,A1JGGR7SKU1T8W,tail,B001EEV9QU,gram,-0.7474022507667542,0,30,-4.911088466644287,-1.338269829750061,-3.572818636894226,1
A1JGGR7SKU1T8W:1:B001ARYDFA,A1JGGR7SKU1T8W,tail,B003R6H59I,gram,-0.7505561709403992,0,30,-4.911088466644287,-1.338269829750061,-3.572818636894226,1
A1JWJPYSVWV9C1:3:B004PZXN8C,A1JWJPYSVWV9C1,tail,B004PR49F6,gram,-0.531927227973938,0,30,-2.5405514240264893,-2.2741329669952393,-0.26641845703125,1
A1JWJPYSVWV9C1:3:B004PZXN8C,A1JWJPYSVWV9C1,tail,B00859GJXA,gram,-0.6065534949302673,0,30,-2.5405514240264893,-3.1884853839874268,0.6479339599609375,0
A1JWJPYSVWV9C1:3:B004PZXN8C,A1JWJPYSVWV9C1,tail,B003U0O3B4,gram,-0.6067184805870056,0,30,-2.5405514240264893,-2.2741329669952393,-0.26641845703125,1
A1JWJPYSVWV9C1:3:B004PZXN8C,A1JWJPYSVWV9C1,tail,B001EB9F3C,gram,-0.6516444683074951,0,30,-2.5405514240264893,-2.686772584915161,0.14622116088867188,0
A1JWJPYSVWV9C1:3:B004PZXN8C,A1JWJPYSVWV9C1,tail,B004478GII,gram,-0.7190160155296326,0,30,-2.5405514240264893,-2.328995943069458,-0.21155548095703125,1
A1JWJPYSVWV9C1:3:B004PZXN8C,A1JWJPYSVWV9C1,tail,B0054KBV4U,gram,-0.7732168436050415,0,30,-2.5405514240264893,-2.9034664630889893,0.3629150390625,0
A1JWJPYSVWV9C1:3:B004PZXN8C,A1JWJPYSVWV9C1,tail,B001PGTNK6,gram,-0.8095407485961914,0,30,-2.5405514240264893,-3.306424379348755,0.7658729553222656,0
A1JWJPYSVWV9C1:3:B004PZXN8C,A1JWJPYSVWV9C1,tail,B001543YEY,gram,-0.8204713463783264,1,24,-4.127723217010498,-1.7328752279281616,-2.3948479890823364,1
A1K162T3ZLQM2X:3:B00CFELV16,A1K162T3ZLQM2X,tail,B00CFELU2G,both,-0.32771649956703186,5,13,-1.5876367092132568,-1.9570081233978271,0.3693714141845703,0
A1K162T3ZLQM2X:3:B00CFELV16,A1K162T3ZLQM2X,tail,B00CFELV48,both,-0.39110037684440613,2,7,-0.15883389115333557,-2.183776378631592,2.0249424874782562,0
A1K162T3ZLQM2X:3:B00CFELV16,A1K162T3ZLQM2X,tail,B00CG5WVW2,both,-0.5877107381820679,5,13,-1.5876367092132568,-3.776967763900757,2.1893310546875,0
A1K162T3ZLQM2X:3:B00CFELV16,A1K162T3ZLQM2X,tail,B00CG5WXWK,both,-0.613815188407898,5,13,-1.5876367092132568,-3.9596993923187256,2.3720626831054688,0
A1K162T3ZLQM2X:3:B00CFELV16,A1K162T3ZLQM2X,tail,B00CG5WV2W,both,-0.6737958788871765,5,13,-1.5876367092132568,-4.37956428527832,2.7919275760650635,0
A1K162T3ZLQM2X:3:B00CFELV16,A1K162T3ZLQM2X,tail,B00CG5WVU4,both,-0.6803084015846252,5,13,-1.5876367092132568,-4.425151824951172,2.837515115737915,0
A1K162T3ZLQM2X:3:B00CFELV16,A1K162T3ZLQM2X,tail,B00CG5WUXM,both,-0.6974115967750549,5,13,-1.5876367092132568,-4.54487419128418,2.957237482070923,0
A1K162T3ZLQM2X:3:B00CFELV16,A1K162T3ZLQM2X,tail,B00CFWWDWE,both,-0.7047107815742493,5,13,-1.5876367092132568,-4.595968246459961,3.008331537246704,0
A1KGWUYXUBEMB2:26:B00ARQW0N2,A1KGWUYXUBEMB2,head,B00E5UP64Q,gram,-0.22183609008789062,0,30,-3.3721346855163574,-1.2691148519515991,-2.1030198335647583,1
A1KGWUYXUBEMB2:26:B00ARQW0N2,A1KGWUYXUBEMB2,head,B00F6N0G50,gram,-0.4501063823699951,0,30,-3.3721346855163574,-1.9013742208480835,-1.470760464668274,1
A1KGWUYXUBEMB2:26:B00ARQW0N2,A1KGWUYXUBEMB2,head,B00F6N0MGI,gram,-0.5428687334060669,0,30,-3.3721346855163574,-2.8141510486602783,-0.5579836368560791,1
A1KGWUYXUBEMB2:26:B00ARQW0N2,A1KGWUYXUBEMB2,head,B008IZH4JE,gram,-0.5864116549491882,0,30,-3.3721346855163574,-1.9013742208480835,-1.470760464668274,1
A1KGWUYXUBEMB2:26:B00ARQW0N2,A1KGWUYXUBEMB2,head,B00BRI99SS,gram,-0.6038262844085693,0,30,-3.3721346855163574,-2.212939500808716,-1.1591951847076416,1
A1KGWUYXUBEMB2:26:B00ARQW0N2,A1KGWUYXUBEMB2,head,B00DUEV1OM,gram,-0.6557956337928772,0,30,-3.3721346855163574,-3.1746819019317627,-0.19745278358459473,1
A1KGWUYXUBEMB2:26:B00ARQW0N2,A1KGWUYXUBEMB2,head,B00B2AYLYS,gram,-0.6589199900627136,0,30,-3.3721346855163574,-2.7495720386505127,-0.6225626468658447,1
A1KGWUYXUBEMB2:26:B00ARQW0N2,A1KGWUYXUBEMB2,head,B00FAQW0NO,gram,-0.6802213191986084,0,30,-3.3721346855163574,-2.212939500808716,-1.1591951847076416,1
A1KTT5A2RK2G9X:8:B00GNJWPJG,A1KTT5A2RK2G9X,tail,B00E2K95FK,gram,-0.40877440571784973,2,24,-3.2707600593566895,-0.3730159103870392,-2.8977441489696503,1
A1KTT5A2RK2G9X:8:B00GNJWPJG,A1KTT5A2RK2G9X,tail,B00F3TKLRA,gram,-0.47148504853248596,2,24,-3.2707600593566895,-1.9802175760269165,-1.290542483329773,1
A1KTT5A2RK2G9X:8:B00GNJWPJG,A1KTT5A2RK2G9X,tail,B009TQA8O4,gram,-0.5032371878623962,0,30,-0.6935808658599854,-1.5322535037994385,0.8386726379394531,0
A1KTT5A2RK2G9X:8:B00GNJWPJG,A1KTT5A2RK2G9X,tail,B00GBM5YQ6,gram,-0.5488442182540894,2,24,-3.2707600593566895,-0.3730159103870392,-2.8977441489696503,1
A1KTT5A2RK2G9X:8:B00GNJWPJG,A1KTT5A2RK2G9X,tail,B00E2K3498,gram,-0.6075752973556519,2,24,-3.2707600593566895,-0.3730159103870392,-2.8977441489696503,1
A1KTT5A2RK2G9X:8:B00GNJWPJG,A1KTT5A2RK2G9X,tail,B00EZ9RES8,gram,-0.6707068085670471,2,24,-3.2707600593566895,-3.1756577491760254,-0.09510231018066406,1
A1KTT5A2RK2G9X:8:B00GNJWPJG,A1KTT5A2RK2G9X,tail,B00DMC6KAC,gram,-0.7176504135131836,1,25,-0.07992884516716003,-3.490583896636963,3.410655051469803,0
A1KTT5A2RK2G9X:8:B00GNJWPJG,A1KTT5A2RK2G9X,tail,B002CSQDZY,gram,-0.7192978858947754,0,30,-0.6935808658599854,-2.385540246963501,1.6919593811035156,0
A1KTUN83EOUTGU:10:B0038Z5LPS,A1KTUN83EOUTGU,tail,B005TPN148,gram,-0.4766113758087158,0,30,-4.627829551696777,-1.6276922225952148,-3.0001373291015625,1
A1KTUN83EOUTGU:10:B0038Z5LPS,A1KTUN83EOUTGU,tail,B00B0DW9KU,gram,-0.6205044984817505,0,30,-4.627829551696777,-1.6276922225952148,-3.0001373291015625,1
A1KTUN83EOUTGU:10:B0038Z5LPS,A1KTUN83EOUTGU,tail,B0085UA7UA,gram,-0.624462902545929,0,30,-4.627829551696777,-2.3442373275756836,-2.2835922241210938,1
A1KTUN83EOUTGU:10:B0038Z5LPS,A1KTUN83EOUTGU,tail,B007D1O4CO,gram,-0.7013357281684875,0,30,-4.627829551696777,-3.310530662536621,-1.3172988891601562,1
A1KTUN83EOUTGU:10:B0038Z5LPS,A1KTUN83EOUTGU,tail,B0050DWYT2,gram,-0.7258811593055725,0,30,-4.627829551696777,-3.278914451599121,-1.3489151000976562,1
A1KTUN83EOUTGU:10:B0038Z5LPS,A1KTUN83EOUTGU,tail,B001OC5YL8,gram,-0.7274028658866882,0,30,-4.627829551696777,-2.3442373275756836,-2.2835922241210938,1
A1KTUN83EOUTGU:10:B0038Z5LPS,A1KTUN83EOUTGU,tail,B00B0Z5JWS,gram,-0.7539176940917969,0,30,-4.627829551696777,-4.103331565856934,-0.5244979858398438,1
A1KTUN83EOUTGU:10:B0038Z5LPS,A1KTUN83EOUTGU,tail,B0026NDRWW,gram,-0.7601801753044128,0,30,-4.627829551696777,-2.723578453063965,-1.9042510986328125,1
A1KU2VHK8BECRW:3:B0042TBGC6,A1KU2VHK8BECRW,head,B0006FSEOI,gram,-0.6775541305541992,0,30,-3.5197196006774902,-1.1407827138900757,-2.3789368867874146,1
A1KU2VHK8BECRW:3:B0042TBGC6,A1KU2VHK8BECRW,head,B000YFSZU8,gram,-0.7170165181159973,0,30,-3.5197196006774902,-1.1407827138900757,-2.3789368867874146,1
A1KU2VHK8BECRW:3:B0042TBGC6,A1KU2VHK8BECRW,head,B000F6F8CY,gram,-0.7297250032424927,0,30,-3.5197196006774902,-1.1407827138900757,-2.3789368867874146,1
A1KU2VHK8BECRW:3:B0042TBGC6,A1KU2VHK8BECRW,head,B000ETRENI,gram,-0.7865422368049622,0,30,-3.5197196006774902,-3.5384345054626465,0.01871490478515625,1
A1KU2VHK8BECRW:3:B0042TBGC6,A1KU2VHK8BECRW,head,B00B1AQCO6,gram,-0.8023879528045654,0,30,-3.5197196006774902,-3.1472067832946777,-0.3725128173828125,1
A1KU2VHK8BECRW:3:B0042TBGC6,A1KU2VHK8BECRW,head,B00CMQTVUA,gram,-0.8190777897834778,0,30,-3.5197196006774902,-1.1407827138900757,-2.3789368867874146,1
A1KU2VHK8BECRW:3:B0042TBGC6,A1KU2VHK8BECRW,head,B002YIRKBS,gram,-0.8211848735809326,0,30,-3.5197196006774902,-3.9114928245544434,0.3917732238769531,0
A1KU2VHK8BECRW:3:B0042TBGC6,A1KU2VHK8BECRW,head,B000NOU54O,both,-0.8224483132362366,0,30,-3.5197196006774902,-1.1407827138900757,-2.3789368867874146,1
A1L0GXASQG2ZGV:3:B00005BZM6,A1L0GXASQG2ZGV,head,B000XP0CMS,both,-0.3190423548221588,0,30,-4.2289276123046875,-0.23166237771511078,-3.9972652345895767,1
A1L0GXASQG2ZGV:3:B00005BZM6,A1L0GXASQG2ZGV,head,B0002F6IVS,both,-0.5504195094108582,0,30,-4.2289276123046875,-0.23166237771511078,-3.9972652345895767,1
A1L0GXASQG2ZGV:3:B00005BZM6,A1L0GXASQG2ZGV,head,B0002F7KUG,both,-0.6096746325492859,0,30,-4.2289276123046875,-0.23166237771511078,-3.9972652345895767,1
A1L0GXASQG2ZGV:3:B00005BZM6,A1L0GXASQG2ZGV,head,B0002IK9CO,gram,-0.6334288716316223,0,30,-4.2289276123046875,-0.23166237771511078,-3.9972652345895767,1
A1L0GXASQG2ZGV:3:B00005BZM6,A1L0GXASQG2ZGV,head,B000EEL8A8,both,-0.720818042755127,0,30,-4.2289276123046875,-0.23166237771511078,-3.9972652345895767,1
A1L0GXASQG2ZGV:3:B00005BZM6,A1L0GXASQG2ZGV,head,B000XDSWRC,gram,-0.8196513056755066,0,30,-4.2289276123046875,-0.23166237771511078,-3.9972652345895767,1
A1L0GXASQG2ZGV:3:B00005BZM6,A1L0GXASQG2ZGV,head,B000UEL172,gram,-0.833817183971405,0,30,-4.2289276123046875,-3.1845126152038574,-1.04441499710083,1
A1L0GXASQG2ZGV:3:B00005BZM6,A1L0GXASQG2ZGV,head,B0002U6IEA,gram,-0.8442471623420715,0,30,-4.2289276123046875,-0.23166237771511078,-3.9972652345895767,1
A1LG1DKUZXGJ6J:2:B0009XBY3A,A1LG1DKUZXGJ6J,head,B00008URUT,gram,-0.5189620852470398,1,24,-1.406407117843628,-0.7795456647872925,-0.6268614530563354,1
A1LG1DKUZXGJ6J:2:B0009XBY3A,A1LG1DKUZXGJ6J,head,B00005UNAX,gram,-0.5202305912971497,1,24,-1.406407117843628,-2.864377021789551,1.4579699039459229,0
A1LG1DKUZXGJ6J:2:B0009XBY3A,A1LG1DKUZXGJ6J,head,B000K8FYAS,gram,-0.5335717797279358,1,24,-1.406407117843628,-2.554600715637207,1.148193597793579,0
A1LG1DKUZXGJ6J:2:B0009XBY3A,A1LG1DKUZXGJ6J,head,B00000IV34,gram,-0.5686531662940979,2,74,-3.9875571727752686,-0.3822276294231415,-3.605329543352127,1
A1LG1DKUZXGJ6J:2:B0009XBY3A,A1LG1DKUZXGJ6J,head,B00008URUS,gram,-0.5772194862365723,2,74,-3.9875571727752686,-0.3822276294231415,-3.605329543352127,1
A1LG1DKUZXGJ6J:2:B0009XBY3A,A1LG1DKUZXGJ6J,head,B003D7F4YY,both,-0.5936665534973145,1,24,-1.406407117843628,-0.7795456647872925,-0.6268614530563354,1
A1LG1DKUZXGJ6J:2:B0009XBY3A,A1LG1DKUZXGJ6J,head,B001JQY6K4,gram,-0.6177603602409363,1,24,-1.406407117843628,-0.7795456647872925,-0.6268614530563354,1
A1LG1DKUZXGJ6J:2:B0009XBY3A,A1LG1DKUZXGJ6J,head,B0013OBXG2,gram,-0.6288240551948547,1,24,-1.406407117843628,-0.7795456647872925,-0.6268614530563354,1
A1LZJ45V7NS9PJ:2:B0007OF1QC,A1LZJ45V7NS9PJ,head,B000VWQ6C8,gram,-0.3267165422439575,0,30,-0.7116280198097229,-1.0421180725097656,0.3304900527000427,0
A1LZJ45V7NS9PJ:2:B0007OF1QC,A1LZJ45V7NS9PJ,head,B000GKD09C,gram,-0.37705516815185547,1,23,-1.862045168876648,-0.6369742155075073,-1.2250709533691406,1
A1LZJ45V7NS9PJ:2:B0007OF1QC,A1LZJ45V7NS9PJ,head,B000FQ9IG6,gram,-0.48240646719932556,0,30,-0.7116280198097229,-1.0421180725097656,0.3304900527000427,0
A1LZJ45V7NS9PJ:2:B0007OF1QC,A1LZJ45V7NS9PJ,head,B00146K0I6,gram,-0.575244665145874,1,23,-1.862045168876648,-1.9132040739059448,0.051158905029296875,1
A1LZJ45V7NS9PJ:2:B0007OF1QC,A1LZJ45V7NS9PJ,head,B001617RW6,gram,-0.5855517387390137,1,23,-1.862045168876648,-0.6369742155075073,-1.2250709533691406,1
A1LZJ45V7NS9PJ:2:B0007OF1QC,A1LZJ45V7NS9PJ,head,B000VO3GPG,gram,-0.5957622528076172,1,23,-1.862045168876648,-0.6369742155075073,-1.2250709533691406,1
A1LZJ45V7NS9PJ:2:B0007OF1QC,A1LZJ45V7NS9PJ,head,B001613Q8A,gram,-0.6392466425895691,1,23,-1.862045168876648,-0.6369742155075073,-1.2250709533691406,1
A1LZJ45V7NS9PJ:2:B0007OF1QC,A1LZJ45V7NS9PJ,head,B00146G71U,gram,-0.7017319798469543,1,23,-1.862045168876648,-0.6369742155075073,-1.2250709533691406,1
A1M1LZ5SX12PVV:7:B00BQ68RX4,A1M1LZ5SX12PVV,tail,B002QYNIHU,gram,-0.24791966378688812,1,27,-2.357938766479492,-0.13710978627204895,-2.2208289802074432,1
A1M1LZ5SX12PVV:7:B00BQ68RX4,A1M1LZ5SX12PVV,tail,B008L264Q8,gram,-0.31159815192222595,1,27,-2.357938766479492,-0.13710978627204895,-2.2208289802074432,1
A1M1LZ5SX12PVV:7:B00BQ68RX4,A1M1LZ5SX12PVV,tail,B00AZQ2SYU,gram,-0.3743058145046234,1,27,-2.357938766479492,-0.13710978627204895,-2.2208289802074432,1
A1M1LZ5SX12PVV:7:B00BQ68RX4,A1M1LZ5SX12PVV,tail,B006HBXIQ4,gram,-0.45283398032188416,1,27,-2.357938766479492,-0.13710978627204895,-2.2208289802074432,1
A1M1LZ5SX12PVV:7:B00BQ68RX4,A1M1LZ5SX12PVV,tail,B002G01EPC,gram,-0.5317109227180481,1,27,-2.357938766479492,-0.13710978627204895,-2.2208289802074432,1
A1M1LZ5SX12PVV:7:B00BQ68RX4,A1M1LZ5SX12PVV,tail,B00BQ68RYS,gram,-0.6380305886268616,5,2,-0.15064691007137299,-1.9671943187713623,1.8165474086999893,0
A1M1LZ5SX12PVV:7:B00BQ68RX4,A1M1LZ5SX12PVV,tail,B00D07A5M8,gram,-0.680050790309906,1,27,-2.357938766479492,-0.13710978627204895,-2.2208289802074432,1
A1M1LZ5SX12PVV:7:B00BQ68RX4,A1M1LZ5SX12PVV,tail,B005R10GPG,gram,-0.6923156380653381,1,27,-2.357938766479492,-0.13710978627204895,-2.2208289802074432,1
A1M5ZT35YX6TIN:10:B00804BDCM,A1M5ZT35YX6TIN,head,B009PLLF9K,gram,-0.4326465129852295,1,19,-1.0556325912475586,-0.8191441893577576,-0.23648840188980103,1
A1M5ZT35YX6TIN:10:B00804BDCM,A1M5ZT35YX6TIN,head,B006ROJQZS,gram,-0.4736785292625427,0,30,-1.1707215309143066,-1.809572696685791,0.6388511657714844,0
A1M5ZT35YX6TIN:10:B00804BDCM,A1M5ZT35YX6TIN,head,B00BRCNAE8,gram,-0.5008246898651123,1,19,-1.0556325912475586,-0.8191441893577576,-0.23648840188980103,1
A1M5ZT35YX6TIN:10:B00804BDCM,A1M5ZT35YX6TIN,head,B006ROJQRQ,gram,-0.5018252730369568,0,30,-1.1707215309143066,-1.809572696685791,0.6388511657714844,0
A1M5ZT35YX6TIN:10:B00804BDCM,A1M5ZT35YX6TIN,head,B001R6AFLK,gram,-0.5605616569519043,0,30,-1.1707215309143066,-1.809572696685791,0.6388511657714844,0
A1M5ZT35YX6TIN:10:B00804BDCM,A1M5ZT35YX6TIN,head,B006ROJQR6,gram,-0.5940967798233032,0,30,-1.1707215309143066,-1.809572696685791,0.6388511657714844,0
A1M5ZT35YX6TIN:10:B00804BDCM,A1M5ZT35YX6TIN,head,B006ROJQTE,gram,-0.6540316939353943,0,30,-1.1707215309143066,-1.809572696685791,0.6388511657714844,0
A1M5ZT35YX6TIN:10:B00804BDCM,A1M5ZT35YX6TIN,head,B0085UA9WQ,gram,-0.6704958081245422,0,30,-1.1707215309143066,-3.023500919342041,1.8527793884277344,0
A1M8AYAL3L8ACP:27:B00000J048,A1M8AYAL3L8ACP,head,B000ETRENI,gram,-0.454739511013031,0,30,-3.031312942504883,-2.033700704574585,-0.9976122379302979,1
A1M8AYAL3L8ACP:27:B00000J048,A1M8AYAL3L8ACP,head,B000LSZVJQ,gram,-0.6100532412528992,0,30,-3.031312942504883,-0.8376330137252808,-2.193679928779602,1
A1M8AYAL3L8ACP:27:B00000J048,A1M8AYAL3L8ACP,head,B002OQQAWA,gram,-0.6809482574462891,0,30,-3.031312942504883,-2.7485063076019287,-0.2828066349029541,1
A1M8AYAL3L8ACP:27:B00000J048,A1M8AYAL3L8ACP,head,B00005ATWC,gram,-0.6964786648750305,0,30,-3.031312942504883,-0.8376330137252808,-2.193679928779602,1
A1M8AYAL3L8ACP:27:B00000J048,A1M8AYAL3L8ACP,head,B000ZZV22U,gram,-0.6986356973648071,0,30,-3.031312942504883,-3.7151126861572266,0.6837997436523438,0
A1M8AYAL3L8ACP:27:B00000J048,A1M8AYAL3L8ACP,head,B002B555QQ,gram,-0.7176830172538757,0,30,-3.031312942504883,-0.8376330137252808,-2.193679928779602,1
A1M8AYAL3L8ACP:27:B00000J048,A1M8AYAL3L8ACP,head,B000A88KOA,gram,-0.7188175916671753,0,30,-3.031312942504883,-0.8376330137252808,-2.193679928779602,1
A1M8AYAL3L8ACP:27:B00000J048,A1M8AYAL3L8ACP,head,B000F487F6,gram,-0.7357426285743713,0,30,-3.031312942504883,-4.351980209350586,1.3206672668457031,0
A1MFCU1FTQ6BHV:5:B00004WJSN,A1MFCU1FTQ6BHV,head,B004C03S44,gram,-0.6366850733757019,0,30,-1.40414559841156,-2.8477301597595215,1.4435845613479614,0
A1MFCU1FTQ6BHV:5:B00004WJSN,A1MFCU1FTQ6BHV,head,B0015YW238,gram,-0.6370102763175964,0,30,-1.40414559841156,-3.1313529014587402,1.7272073030471802,0
A1MFCU1FTQ6BHV:5:B00004WJSN,A1MFCU1FTQ6BHV,head,B00486ZVC4,gram,-0.7355055212974548,1,24,-2.577658176422119,-0.6548827886581421,-1.922775387763977,1
A1MFCU1FTQ6BHV:5:B00004WJSN,A1MFCU1FTQ6BHV,head,B000ACYW7K,both,-0.7609776854515076,0,30,-1.40414559841156,-2.245095729827881,0.8409501314163208,0
A1MFCU1FTQ6BHV:5:B00004WJSN,A1MFCU1FTQ6BHV,head,B000H236VQ,gram,-0.7683982253074646,1,24,-2.577658176422119,-3.0839791297912598,0.5063209533691406,0
A1MFCU1FTQ6BHV:5:B00004WJSN,A1MFCU1FTQ6BHV,head,B000AD5AXY,gram,-0.8155086040496826,0,30,-1.40414559841156,-2.245095729827881,0.8409501314163208,0
