sample_key,user_id,target_group,valid_negative_count,hard_negative_count,deficit,minimum_margin,gram_rank,gram_hit50,history_gold_exclusion
A2PBTYKR8TB9R0:2:B004TDWVA6,A2PBTYKR8TB9R0,tail,97,8,1,-0.6474647521972656,11,1,1
A2PHXB4LFHO5UZ:5:B001D0C70C,A2PHXB4LFHO5UZ,head,90,8,1,-0.23679733276367188,4,1,1
A2PJW05IF2IOOF:1:B00004WKU2,A2PJW05IF2IOOF,head,98,8,1,-1.2071685791015625,,0,1
A2PMR2PIGWKCQ9:4:B0037BMCFU,A2PMR2PIGWKCQ9,head,98,8,1,-1.0335772037506104,28,1,1
A2Q7RON1ATHYIC:2:B000GKXY7U,A2Q7RON1ATHYIC,head,91,8,1,-2.9394912719726562,16,1,1
A2QEKFXK3D2OOL:2:B00773ENH4,A2QEKFXK3D2OOL,tail,97,8,1,-1.5804137587547302,,0,1
A2QEPZKATEOCUG:4:B001E3CEBA,A2QEPZKATEOCUG,tail,99,8,1,-1.5101699829101562,,0,1
A2QX49LS3Y3ANI:32:B0034N7OZO,A2QX49LS3Y3ANI,head,97,8,1,-0.8386267423629761,14,1,1
A2QXG8LOXOT32O:5:B004OWSREQ,A2QXG8LOXOT32O,tail,95,8,1,-0.61846923828125,,0,1
A2R8R97INVXBR1:12:B002V3RCE6,A2R8R97INVXBR1,head,96,8,1,-0.5841636061668396,9,1,1
A2R995ZS3R54H3:1:B0010XAJI4,A2R995ZS3R54H3,head,97,8,1,-1.729663610458374,23,1,1
A2RIAXGSBP65BJ:23:B004SKUUTY,A2RIAXGSBP65BJ,head,100,8,1,-1.7132758498191833,,0,1
A2RKI7RPP5CJMG:52:B00A9JNR8E,A2RKI7RPP5CJMG,head,96,8,1,-0.5008544921875,2,1,1
A2RN2AO4BE6F4K:25:B00EVQJ4W4,A2RN2AO4BE6F4K,tail,92,8,1,-0.2527008056640625,2,1,1
A2RTCTTNROH03O:5:B008DBZBS4,A2RTCTTNROH03O,head,97,8,0,2.2661093920469284,1,1,1
A2RW9JSBXMPEPY:2:B00388C3TW,A2RW9JSBXMPEPY,head,99,8,1,-3.826484799385071,,0,1
A2SD1Z4OROY538:1:B002VBXPSK,A2SD1Z4OROY538,head,99,8,1,-1.566562533378601,8,1,1
A2SJTRA46IB0IH:3:B00068Q7LC,A2SJTRA46IB0IH,head,97,8,1,-1.0131454467773438,4,1,1
A2TBP2K9OF4Y3X:1:B00G69PTKK,A2TBP2K9OF4Y3X,tail,92,8,0,2.4319190233945847,1,1,1
A2TEIRDJNGX61I:1:B007T4G90K,A2TEIRDJNGX61I,tail,98,8,1,-0.6667709350585938,47,1,1
A2TS040W2FW5O:1:B0053XZDGK,A2TS040W2FW5O,head,97,8,1,-0.3387107849121094,4,1,1
A2TS77S3W0U36U:4:B00B1JLA76,A2TS77S3W0U36U,tail,98,8,1,-2.5926438570022583,,0,1
A2TXMYYGSZCSZ1:42:B00E5UKNCQ,A2TXMYYGSZCSZ1,head,91,8,1,-2.1397857666015625,11,1,1
A2TYQWCZEVZRN3:2:B000ND3KGU,A2TYQWCZEVZRN3,tail,97,8,1,-3.5450323820114136,,0,1
A2UJN8SKKZD3CC:3:B004UCBU6M,A2UJN8SKKZD3CC,head,97,8,1,-1.1952784061431885,11,1,1
A2V2URLB31HG59:5:B0048EKSLA,A2V2URLB31HG59,head,96,8,1,-3.2249220609664917,,0,1
A2V3LCEQFZD16Z:5:B008FD1RL0,A2V3LCEQFZD16Z,head,97,8,0,0.5794420838356018,1,1,1
A2V5R832QCSOMX:8:B007G3V92M,A2V5R832QCSOMX,tail,96,8,1,-1.652450680732727,6,1,1
A2VAD79S4A06DD:31:B00CI6OCFS,A2VAD79S4A06DD,tail,94,8,1,-3.3484115600585938,,0,1
A2VNZL6829HGRI:3:B00068Q7LC,A2VNZL6829HGRI,head,96,8,1,-1.2137070894241333,28,1,1
A2VR5FF0M37ZYH:2:B000ETRDMA,A2VR5FF0M37ZYH,head,98,8,1,-1.9932594299316406,18,1,1
A2VVBH89DH97XA:8:B00001ZX17,A2VVBH89DH97XA,tail,96,8,1,-1.4729042053222656,27,1,1
A2VW4FYZILSXF2:2:B007X8ZZRU,A2VW4FYZILSXF2,head,100,8,1,-1.4716187715530396,,0,1
A2WDTRTUJTFF1O:3:B005Q3VSZC,A2WDTRTUJTFF1O,tail,93,8,1,-0.21453094482421875,7,1,1
A2X7NBUETXC19E:27:B004FTKABQ,A2X7NBUETXC19E,tail,89,8,0,2.7877921760082245,1,1,1
A2XK86IV3B16CO:1:B00004WKR9,A2XK86IV3B16CO,tail,98,8,1,-0.6631355285644531,,0,1
A2Y29IRSI08F0I:9:B00009XNSY,A2Y29IRSI08F0I,head,98,8,1,-3.714210569858551,,0,1
A2YDH7VIA1SHFG:3:B00A8HOX3K,A2YDH7VIA1SHFG,tail,98,8,0,0.9592372179031372,1,1,1
A2Z2FATA8JNL54:17:B00C6PYQAM,A2Z2FATA8JNL54,head,98,8,1,-0.3809511661529541,,0,1
A2Z2RKOFT8BZW6:1:B0006Q0DFA,A2Z2RKOFT8BZW6,tail,97,8,1,-1.4297904968261719,,0,1
A2ZCFVF6U2AHSN:1:B001QMPWB8,A2ZCFVF6U2AHSN,tail,99,8,1,-2.901893526315689,,0,1
A2ZKQC0XCIIAEM:49:B00BJEYLOC,A2ZKQC0XCIIAEM,head,97,8,1,-1.4710161685943604,,0,1
A2ZKT91EX5LXYB:2:B00068S82I,A2ZKT91EX5LXYB,tail,92,8,1,-1.1260376572608948,5,1,1
A2ZL6G5WLFPTFK:6:B004NHSKL2,A2ZL6G5WLFPTFK,tail,97,8,0,1.538131833076477,1,1,1
A2ZO5SU0ESSB1N:4:B007Z1D6A8,A2ZO5SU0ESSB1N,tail,100,8,1,-2.2036132216453552,,0,1
A304ILYRZ145SI:15:B00000IUXC,A304ILYRZ145SI,tail,97,8,1,-4.054511845111847,,0,1
A30638B9S2GOM8:6:B0009QXXB8,A30638B9S2GOM8,head,97,8,1,-2.3095778822898865,20,1,1
A30AHOHJCFOIJ9:1:B00021Z2FK,A30AHOHJCFOIJ9,tail,98,8,1,-4.694793462753296,,0,1
A30LAVLDNH4JR0:9:B00840L9EY,A30LAVLDNH4JR0,tail,97,8,1,-5.310447469353676,,0,1
A30LDIRTX5MN5C:6:B005TYDSKQ,A30LDIRTX5MN5C,tail,91,8,1,-4.215221464633942,5,1,1
A30NMZ7072TMTN:4:B003JQT4Y0,A30NMZ7072TMTN,head,93,8,0,0.6855582594871521,1,1,1
A30S8VOW84ORV7:3:B004SKQNDQ,A30S8VOW84ORV7,head,95,8,1,-3.4324833154678345,,0,1
A30Z0GG96D11EO:26:B00146K0K4,A30Z0GG96D11EO,head,95,8,1,-1.478496789932251,,0,1
A3118YKNMNAS33:2:B0002HL0BO,A3118YKNMNAS33,tail,96,8,1,-2.9818228483200073,,0,1
A31HNCKFVKGBAQ:6:B002GJMOUC,A31HNCKFVKGBAQ,head,92,8,0,0.7136898040771484,1,1,1
A31ZDQ38B3X2I:2:B000GYWXQY,A31ZDQ38B3X2I,tail,97,8,1,-1.9860801696777344,,0,1
A3212H6SF9W1LV:1:B004SGHLXQ,A3212H6SF9W1LV,head,99,8,1,-1.2051506042480469,18,1,1
A3222AFGFSEUX6:6:B004KZ8P2Q,A3222AFGFSEUX6,head,96,8,1,-0.4626007080078125,,0,1
A323SBUESX9H53:12:B004MWN3ME,A323SBUESX9H53,tail,92,8,1,-1.3267479538917542,13,1,1
A32AXWSNFE1T3H:1:B003MQMZ20,A32AXWSNFE1T3H,tail,98,8,1,-2.478414535522461,11,1,1
A32TPWBBB224F:2:B00007F8Q0,A32TPWBBB224F,tail,98,8,1,-1.9042167663574219,6,1,1
A33HOIEY6CUKU2:4:B004P5O3VS,A33HOIEY6CUKU2,tail,99,8,1,-0.5714492797851562,,0,1
A34K5JDUICOWC7:3:B004I8V720,A34K5JDUICOWC7,tail,98,8,1,-1.5005377531051636,,0,1
A34O4XFM5CHEPI:5:B00186FCX0,A34O4XFM5CHEPI,tail,92,8,1,-2.81728732585907,,0,1
A34SPFZIHHN907:10:B0007LDHWK,A34SPFZIHHN907,head,95,8,1,-1.0661182403564453,19,1,1
A34UVV757IKPVB:30:B00CDGA69Y,A34UVV757IKPVB,head,93,8,1,-1.8756141662597656,,0,1
A35ARMKIU5UCM:1:B003KYTW34,A35ARMKIU5UCM,tail,98,8,0,0.8310393691062927,1,1,1
A35GP64E7LQL80:4:B003FLMZMW,A35GP64E7LQL80,head,87,8,1,-1.8908921480178833,13,1,1
A36CRJB8DW6L9A:1:B0062DMB4M,A36CRJB8DW6L9A,head,99,8,1,-1.8344075679779053,44,1,1
A36EW68H08UOCS:12:B00DQRV698,A36EW68H08UOCS,tail,98,8,1,-2.5196993350982666,36,1,1
A36LO6ZA8EUEHM:6:B005M2C4TG,A36LO6ZA8EUEHM,tail,94,8,1,-2.7264020442962646,,0,1
A36NE39MTWR298:1:B000VFJOL0,A36NE39MTWR298,tail,100,8,1,-0.34581756591796875,,0,1
A36OZM5CENQ7LW:2:B00007G39I,A36OZM5CENQ7LW,head,90,8,1,-0.7760355472564697,7,1,1
A36REAMRA19990:2:B006HCVT5A,A36REAMRA19990,tail,98,8,1,-2.308177947998047,,0,1
A36Z7HRKB3FXN4:2:B00004SCWA,A36Z7HRKB3FXN4,head,98,8,1,-1.2973708510398865,,0,1
A36ZMWJS6U5RKL:4:B009Y95BB6,A36ZMWJS6U5RKL,tail,75,8,0,0.5091372728347778,1,1,1
A37GBHIZ72OWHS:1:B004478GL0,A37GBHIZ72OWHS,tail,98,8,1,-1.2080383002758026,2,1,1
A38C12950IM24P:12:B00F3TKLRA,A38C12950IM24P,head,93,8,1,-2.2046775221824646,11,1,1
A38LN26ERY70YX:2:B0051U86Z0,A38LN26ERY70YX,tail,99,8,1,-1.99688720703125,38,1,1
A38Q2EI3LM24VT:8:B004S6BULK,A38Q2EI3LM24VT,tail,97,8,1,-1.5626639872789383,2,1,1
A39DKG1ZQQ6C1W:2:B005JR5PNQ,A39DKG1ZQQ6C1W,tail,96,8,1,-0.9051742553710938,2,1,1
A39H1GO9E3YQIB:44:B00IVDVX68,A39H1GO9E3YQIB,tail,98,8,1,-2.6457215547561646,,0,1
A3ADU4J047UKT1:12:B000LBW38K,A3ADU4J047UKT1,tail,95,8,1,-1.2126121520996094,5,1,1
A3AF42J6XZZ20Q:5:B0019LNESE,A3AF42J6XZZ20Q,tail,94,8,1,-0.22485733032226562,10,1,1
A3AGWRMHKLFLWR:1:B00022F0WE,A3AGWRMHKLFLWR,head,97,8,1,-1.3100242614746094,7,1,1
A3AO1KANO9RKHI:1:B007SI2YEC,A3AO1KANO9RKHI,head,91,8,1,-5.015319585800171,,0,1
A3BLP7LRNCAT2Y:1:B00005MNV6,A3BLP7LRNCAT2Y,tail,97,8,1,-2.3074989318847656,,0,1
A3C6ECCMS00GK:20:B004MU5G9Y,A3C6ECCMS00GK,tail,95,8,1,-3.6596946716308594,8,1,1
A3CMO06ZIN0BMX:3:B00009XNSY,A3CMO06ZIN0BMX,head,89,8,1,-4.75288787484169,39,1,1
A3CQ5980OVK9GQ:9:B006GDTO1G,A3CQ5980OVK9GQ,tail,95,8,1,-2.4278697967529297,37,1,1
A3D0PALWMQ02HN:2:B007Q0OF9E,A3D0PALWMQ02HN,tail,99,8,1,-0.8739395141601562,,0,1
A3D2YSJGYH6HNL:3:B000VO3GME,A3D2YSJGYH6HNL,head,87,8,1,-3.4812774062156677,,0,1
A3DIAAWURNRABB:2:B008JNPBYK,A3DIAAWURNRABB,head,98,8,0,1.3335113525390625,1,1,1
A3DN574AWFVIKL:13:B002FCK5O2,A3DN574AWFVIKL,tail,91,8,1,-0.7627562284469604,3,1,1
A3E0CV9614GQJV:8:B009F7OQ54,A3E0CV9614GQJV,head,97,8,1,-3.240508794784546,41,1,1
A3EFCPRSJTNLDL:11:B000AD0ZCU,A3EFCPRSJTNLDL,tail,94,8,1,-1.5366133451461792,,0,1
A3F2VVIQIY6U64:39:B0087HU37S,A3F2VVIQIY6U64,head,93,8,1,-2.866852045059204,14,1,1
A3F8PW2RL4LB0C:2:B0088LNF0K,A3F8PW2RL4LB0C,tail,97,8,1,-0.5774574279785156,30,1,1
A3FA78E0G3G4GQ:10:B007X03IKO,A3FA78E0G3G4GQ,head,95,8,0,0.5881424248218536,1,1,1
A3FDAUJJBERC7W:1:B004GX2MSK,A3FDAUJJBERC7W,tail,87,8,0,1.68806654214859,1,1,1
A3FJ9ZCGP3XYEN:2:B002PZWJNE,A3FJ9ZCGP3XYEN,head,95,8,1,-3.6126404404640198,,0,1
A3FKPBNI7UWQFW:5:B0041G2YN0,A3FKPBNI7UWQFW,head,96,8,1,-0.8936576843261719,9,1,1
A3FWVV13DJELLV:35:B00CI6J1XG,A3FWVV13DJELLV,head,91,8,1,-0.5238456726074219,1,1,1
A3G4N179QCSZ4V:1:B00DH7P6WU,A3G4N179QCSZ4V,tail,97,8,1,-0.4530982971191406,,0,1
A3G51YFJ29PZ79:3:B0009F4YR6,A3G51YFJ29PZ79,head,99,8,1,-1.6241989135742188,,0,1
A3G5BIFX6VS1OP:2:B008N841KQ,A3G5BIFX6VS1OP,tail,97,8,1,-0.8551064729690552,,0,1
A3HTSJLOEF2SQ1:7:B00028SBLU,A3HTSJLOEF2SQ1,tail,91,8,1,-5.27332878112793,,0,1
A3HV9K0ICQYE6S:5:B000W3XEQW,A3HV9K0ICQYE6S,tail,94,8,1,-1.293121337890625,15,1,1
A3I9XZGYARBLS4:8:B00974C5LM,A3I9XZGYARBLS4,head,97,8,1,-0.4245185852050781,10,1,1
A3IE8E0JN0LZFY:2:B007XVYPS2,A3IE8E0JN0LZFY,head,96,8,1,-2.827808380126953,,0,1
A3IOYL7WLH4E6D:2:B003DW92G0,A3IOYL7WLH4E6D,tail,96,8,1,-1.236652433872223,5,1,1
A3IVPJYAEA5UYI:9:B00385QUTO,A3IVPJYAEA5UYI,head,95,8,1,-0.8097764253616333,4,1,1
A3IYAP6830Y9TI:2:B004UK4IQS,A3IYAP6830Y9TI,tail,96,8,1,-2.1663970947265625,,0,1
A3IZOK5GR51EE2:7:B005YXFW2O,A3IZOK5GR51EE2,tail,98,8,1,-5.639941990375519,,0,1
A3K8AU6BAGN60E:1:B0050PJJPM,A3K8AU6BAGN60E,head,98,8,1,-0.24600625038146973,,0,1
A3KABDQ5HYC2DS:3:B000EUKRY0,A3KABDQ5HYC2DS,head,99,8,1,-3.116650104522705,,0,1
A3KJPP3NF9CPVL:2:B001JK4MRM,A3KJPP3NF9CPVL,head,98,8,1,-2.1502991914749146,,0,1
A3KOL1FYRGZPGQ:10:B007HVHOAO,A3KOL1FYRGZPGQ,tail,89,8,1,-1.9695436358451843,,0,1
A3LANSRXLT1PW0:5:B0041LNSGC,A3LANSRXLT1PW0,tail,98,8,1,-0.8321913480758667,2,1,1
A3LF53L0WE6CWM:5:B0063D7W6I,A3LF53L0WE6CWM,tail,100,8,1,-0.557403564453125,,0,1
A3LN4AOPBIUQWR:51:B00BFRNQOY,A3LN4AOPBIUQWR,head,94,8,1,0.035800933837890625,1,1,1
A3LVTATM6TO27B:2:B00421AGOS,A3LVTATM6TO27B,head,98,8,1,-0.3246955871582031,2,1,1
A3LZUAUQE8ZEUH:4:B005YXFW2O,A3LZUAUQE8ZEUH,tail,95,8,1,-2.2102584838867188,6,1,1
A3M497WMNO4YJ:5:B0017KSMCK,A3M497WMNO4YJ,tail,97,8,1,-1.538436770439148,,0,1
A3M5XSWB6R5M5A:5:B00260GLBO,A3M5XSWB6R5M5A,tail,97,8,0,2.658611014485359,1,1,1
A3MFU0GVZUVH3K:2:B000QX50JC,A3MFU0GVZUVH3K,tail,94,8,1,-3.132545530796051,,0,1
A3MJ6KO3BG5PSX:1:B008SJF6FO,A3MJ6KO3BG5PSX,head,91,8,1,-2.3971747756004333,,0,1
A3MTC99Q0TJ4QM:2:B003774W6Q,A3MTC99Q0TJ4QM,head,88,8,0,0.2984027862548828,1,1,1
A3N61N91YEIZ47:5:B00804BEB2,A3N61N91YEIZ47,head,94,8,1,-1.0832327604293823,20,1,1
A3NDUBKYPI47N2:2:B000BGT5YK,A3NDUBKYPI47N2,head,98,8,0,1.275051236152649,1,1,1
A3NEDMP0PXLY3:10:B0015D2522,A3NEDMP0PXLY3,head,97,8,0,0.6042823791503906,,0,1
A3NHUQ33CFH3VM:21:B004ORV2WK,A3NHUQ33CFH3VM,head,97,8,1,-2.0309295654296875,,0,1
A3O0I3Y8G9EMWU:7:B002ZCXNQE,A3O0I3Y8G9EMWU,head,73,8,1,-1.9483795166015625,5,1,1
A3OOIS36AHI75A:2:B001BSBYAU,A3OOIS36AHI75A,head,97,8,1,-2.1788330078125,45,1,1
A3OPXNND84JPV6:2:B000IBPD76,A3OPXNND84JPV6,head,99,8,1,-1.0543975830078125,,0,1
A3OXHLG6DIBRW8:40:B001M4N9BK,A3OXHLG6DIBRW8,tail,94,8,0,1.6757583320140839,1,1,1
A3PBAA9U572PXO:5:B00146G71K,A3PBAA9U572PXO,head,97,8,1,-2.9135817289352417,,0,1
A3PE0N67KQB0AV:3:B00005850G,A3PE0N67KQB0AV,tail,97,8,1,-1.6646175682544708,,0,1
A3QHKMFXLSOQKB:1:B004JMJKR4,A3QHKMFXLSOQKB,tail,97,8,1,-3.294590175151825,,0,1
A3QUM7IJF6VZTY:1:B0036RIOPC,A3QUM7IJF6VZTY,tail,100,8,1,-2.7306323051452637,,0,1
A3R9X003XW0LNR:9:B004U53AA8,A3R9X003XW0LNR,head,95,8,1,-0.7483446598052979,15,1,1
A3RIOHLQHR44R6:3:B004TXZXU6,A3RIOHLQHR44R6,tail,96,8,1,-0.7266006469726562,,0,1
A3T4RR60X5EAN4:40:B001HWWOMM,A3T4RR60X5EAN4,tail,95,8,1,-2.8721197843551636,15,1,1
A3T7XVG3AXJF61:17:B007J3FBL4,A3T7XVG3AXJF61,head,96,8,0,0.16901779174804688,4,1,1
A3TJ0T3QCFJXZ:2:B004FEL5RO,A3TJ0T3QCFJXZ,tail,89,8,0,0.7715643644332886,1,1,1
A3TNM3C9ENUCFW:12:B006BLH7U8,A3TNM3C9ENUCFW,head,98,8,1,-1.9748077988624573,6,1,1
A3TPNC3TKGCCEI:1:B007GE6UBG,A3TPNC3TKGCCEI,head,99,8,1,-1.0000265836715698,26,1,1
A3U9RS3R9AOK8I:4:B0015344GM,A3U9RS3R9AOK8I,tail,97,8,1,-1.0140228271484375,28,1,1
A3ULQIUI1XS8XW:1:B000UEL172,A3ULQIUI1XS8XW,head,94,8,1,-0.8171539306640625,3,1,1
A3V481ODRRLB0I:25:B00074FYAU,A3V481ODRRLB0I,head,95,8,1,-0.18741989135742188,3,1,1
A3VA3LQSD9IHVJ:1:B000P51LDK,A3VA3LQSD9IHVJ,tail,99,8,1,-1.9029425382614136,43,1,1
A3VFQD19OR0XN3:1:B003H9NBQG,A3VFQD19OR0XN3,tail,98,8,1,-0.16558074951171875,1,1,1
A3W0CDAZYQB0Z3:19:B00AZ9FZZ6,A3W0CDAZYQB0Z3,tail,94,8,1,-4.479320287704468,,0,1
A44DKG8IGKJQY:6:B007Q0OQCK,A44DKG8IGKJQY,tail,93,8,0,2.915500655770302,1,1,1
A4DFGP0F9IY3T:2:B006O6FKDG,A4DFGP0F9IY3T,head,97,8,0,0.6638109683990479,1,1,1
A4YRU9QD9M4G4:1:B003CWURQU,A4YRU9QD9M4G4,tail,96,8,1,-0.7384510338306427,3,1,1
A5BJMAHZWGJ7N:16:B00AOHDC5Y,A5BJMAHZWGJ7N,head,98,8,1,-1.4538116604089737,2,1,1
A5H2S8FNZ15O5:2:B001VDRGQG,A5H2S8FNZ15O5,tail,97,8,1,-2.638797700405121,,0,1
A5JLAU2ARJ0BO:1:B00000JHXB,A5JLAU2ARJ0BO,head,98,8,1,-2.827338933944702,,0,1
A5L0CYZEGH86E:2:B004JXWTIU,A5L0CYZEGH86E,head,97,8,1,-4.508087158203125,20,1,1
A63ALOKUS9XHG:2:B006BLHAMS,A63ALOKUS9XHG,tail,99,8,1,-0.052097320556640625,,0,1
A6B92PTV0Z1SU:10:B0019GEU5K,A6B92PTV0Z1SU,head,96,8,1,-3.229011595249176,,0,1
A6LUXI8I8BU6P:6:B001TM5X28,A6LUXI8I8BU6P,tail,91,8,0,0.5374164581298828,1,1,1
A6YEAHCVOHKWM:6:B00C0QS32Y,A6YEAHCVOHKWM,tail,90,8,0,0.63134765625,9,1,1
A763Z2F0WMWRC:22:B006WAVEP2,A763Z2F0WMWRC,head,93,8,1,-0.22046422958374023,1,1,1
A7HUMX97N6J2R:4:B005PNO5SU,A7HUMX97N6J2R,head,93,8,1,-0.610875129699707,2,1,1
A7KVT03SDPFCC:2:B006NCVC6A,A7KVT03SDPFCC,tail,96,8,1,-4.3971405029296875,26,1,1
A7TM1HVD8EVS1:4:B009RROA26,A7TM1HVD8EVS1,tail,95,8,0,0.8676415681838989,1,1,1
A82HDHO6IJWRE:4:B008DBZBS4,A82HDHO6IJWRE,head,96,8,1,-3.546436131000519,,0,1
A84BZD06CQDEU:4:B000RHJPNE,A84BZD06CQDEU,tail,95,8,1,-3.5384941697120667,,0,1
A8CK54VT5DJTR:2:B0042ESG38,A8CK54VT5DJTR,tail,92,8,1,-1.466049075126648,,0,1
A8DEIUNJYJG2H:1:B004C7QNMG,A8DEIUNJYJG2H,head,99,8,1,-1.4537620544433594,15,1,1
A8KM4YOB8FGGH:48:B00ERK40NW,A8KM4YOB8FGGH,head,95,8,1,-1.0927084684371948,10,1,1
A8S04J0CDSOU5:2:B005KITK6C,A8S04J0CDSOU5,tail,93,8,1,-5.28427878767252,,0,1
A8TMJ4E1X8GUW:2:B000GKU7KW,A8TMJ4E1X8GUW,tail,94,8,1,-4.036190032958984,,0,1
A93L4TSX5S5I5:2:B002WB16ZS,A93L4TSX5S5I5,tail,99,8,0,0.6005669832229614,1,1,1
A969VLBBX8LQ7:6:B00FAQW0NO,A969VLBBX8LQ7,tail,96,8,0,0.8627052307128906,1,1,1
A9KOI06S9JLXQ:2:B005QZOYEM,A9KOI06S9JLXQ,tail,98,8,1,-0.20813369750976562,34,1,1
A9ME4VDD5H0XT:3:B0029NDZYO,A9ME4VDD5H0XT,tail,99,8,1,-1.9275628328323364,30,1,1
A9N3G4W24YRGE:2:B000HYOVPO,A9N3G4W24YRGE,tail,98,8,1,-2.4041709303855896,,0,1
A9TCBI8KIFJ0M:2:B0001X2XE2,A9TCBI8KIFJ0M,head,99,8,1,-2.9710464477539062,,0,1
A9XX8OHS2ZQ2X:20:B00BN6QAVI,A9XX8OHS2ZQ2X,head,97,8,1,-1.222377896308899,6,1,1
AAB1ET966MCLI:4:B001EB9F3C,AAB1ET966MCLI,head,98,8,1,-3.37619411945343,,0,1
AAD2456J0SZOL:13:B000N5QNSK,AAD2456J0SZOL,head,98,8,1,-2.544506072998047,,0,1
AAG0O8X2PYE6G:6:B00349MPQQ,AAG0O8X2PYE6G,head,96,8,0,1.8834001421928406,1,1,1
AAL4LVT7I7LCN:2:B000LFUKCM,AAL4LVT7I7LCN,head,98,8,1,-0.4394416809082031,2,1,1
AAXUNK0W2DZG5:2:B002UOE1YA,AAXUNK0W2DZG5,tail,97,8,1,-1.6999666690826416,,0,1
AB3P2AR8YW6RG:2:B004TGVOOC,AB3P2AR8YW6RG,tail,96,8,1,0.08869171142578125,12,1,1
ABDXLYCU9R9J3:4:B00A152LXI,ABDXLYCU9R9J3,tail,89,8,1,-10.199605584144592,,0,1
ABFJUYIFAXX1A:9:B000BTP30M,ABFJUYIFAXX1A,tail,90,8,1,-1.082813322544098,2,1,1
ABFWD34GBK93M:3:B0030MTH0O,ABFWD34GBK93M,tail,98,8,1,-1.104827880859375,,0,1
ABZ74LUV5FMLB:4:B00CE61H64,ABZ74LUV5FMLB,tail,94,8,1,-0.02861785888671875,2,1,1
AC04O7AYHEKJ5:36:B00BPBPXSW,AC04O7AYHEKJ5,tail,97,8,1,-2.7692031860351562,17,1,1
AC1YLEFC9AN5X:19:B00CFWWD6U,AC1YLEFC9AN5X,head,97,8,0,0.5461273193359375,1,1,1
AC4XV78EJG1QB:28:B000U46NXO,AC4XV78EJG1QB,tail,97,8,1,-2.777583956718445,,0,1
AC4ZWRMEEC81O:9:B00C6PSSLU,AC4ZWRMEEC81O,tail,96,8,1,-4.600895076990128,,0,1
ACI7KFC0HMT87:1:B0060JVSTW,ACI7KFC0HMT87,head,98,8,1,-2.21279513835907,6,1,1
AD2RCQ0YVU9CL:17:B000090W81,AD2RCQ0YVU9CL,head,93,8,1,-2.239166170358658,40,1,1
ADH55L6YC0UUY:2:B0033RVDVC,ADH55L6YC0UUY,head,99,8,1,-2.6119155883789062,,0,1
ADM0H7LHE8QQF:4:B009KBFXWK,ADM0H7LHE8QQF,tail,95,8,0,0.7649002075195312,1,1,1
AECF4KUXWHSGQ:3:B000HPZVTI,AECF4KUXWHSGQ,tail,95,8,1,-2.3133087754249573,,0,1
AEY1YYFIEF8PS:6:2914849648,AEY1YYFIEF8PS,head,92,8,1,-0.5946006774902344,42,1,1
AFF80D8G3U4AC:7:B008FD8ETS,AFF80D8G3U4AC,head,97,8,1,-4.796260714530945,,0,1
AFG4HIHMX312C:12:B000I8T2CQ,AFG4HIHMX312C,tail,99,8,1,-1.9901695847511292,,0,1
AFXDJ6WCFYK9D:1:B000062SRP,AFXDJ6WCFYK9D,tail,96,8,1,-1.0421104431152344,,0,1
AFXMFSYC1P8UA:1:B000PC62EQ,AFXMFSYC1P8UA,tail,99,8,1,0.07843017578125,2,1,1
AG0830H1DBLD:5:B00AA7V1N8,AG0830H1DBLD,head,97,8,1,-2.42061984539032,47,1,1
AG1E77MJQVYF7:4:B004617DEU,AG1E77MJQVYF7,head,98,8,1,-0.234466552734375,2,1,1
AG5942NI7JAH1:1:B000H6O3O6,AG5942NI7JAH1,tail,97,8,1,-1.7778358459472656,,0,1
AGFGY4EJ37VS2:30:B00GSXJIMO,AGFGY4EJ37VS2,head,93,8,1,-2.3459967970848083,9,1,1
AGOS889EYCZ6I:19:B005IFVYDO,AGOS889EYCZ6I,tail,90,8,0,0.15662002563476562,1,1,1
AGOTAY0FGQEIA:4:B005QZP964,AGOTAY0FGQEIA,head,94,8,1,-1.5351485013961792,6,1,1
AGVDI7RLT24WJ:1:B003F7WK30,AGVDI7RLT24WJ,tail,97,8,1,-2.4062424898147583,,0,1
AHKMMNKYHO9QC:3:B00178IQBY,AHKMMNKYHO9QC,tail,99,8,1,-2.5788267850875854,,0,1
AHNHLGKIZ2N3B:6:B00008PVZA,AHNHLGKIZ2N3B,tail,97,8,1,-2.877552092075348,7,1,1
AHX12MOTJPWLA:3:B0002YDPY2,AHX12MOTJPWLA,head,97,8,1,-1.5799256563186646,22,1,1
AI2XINIZFPBI8:20:B00ATWSQQ4,AI2XINIZFPBI8,head,98,8,1,-3.2236366868019104,,0,1
AI61QPK37F5HO:5:B0039S7NO6,AI61QPK37F5HO,head,97,8,1,-0.5799962282180786,3,1,1
AJ2FDNZ3COBFN:10:B004LL0VV2,AJ2FDNZ3COBFN,head,89,8,1,-1.547454833984375,1,1,1
AJEBCTXEPW3E1:9:B0027CTC5S,AJEBCTXEPW3E1,head,86,8,1,-1.4342423677444458,3,1,1
AJKK4G0MD4OIA:2:B0015R6UXI,AJKK4G0MD4OIA,head,98,8,1,-3.152523159980774,34,1,1
AJTL2FRMIOQT4:2:B001DZLLDG,AJTL2FRMIOQT4,tail,96,8,0,0.7479056119918823,1,1,1
AJV985MKGCIQ0:2:B006BMM2WU,AJV985MKGCIQ0,head,93,8,1,-2.8342856764793396,13,1,1
