user_id	width	target_in_candidates	baseline_rank	pcrf_rank
A2H0G0L0E6DPCA	100	False	101	101
A3I8EA3B99X0Z1	100	False	101	101
A2EGM4HE22ITQ4	100	False	101	101
A2T3YOZ7ZR0NE1	100	False	101	101
A195ZIKKG6051W	100	False	101	101
AILWN0QU28S1Y	100	False	101	101
A1ZRYUIPT24IH5	100	False	101	101
A24F1PL6G4Q2BJ	100	False	101	101
A3V1ON6X9TKWFL	100	False	101	101
A2M7AHO6EK2C7M	100	False	101	101
A307Y3LMCVEZS1	100	False	101	101
AFYUFB2NF1CMJ	100	False	101	101
AA576I6IX23UD	100	False	101	101
A3KLTC6CXKQSP4	100	False	101	101
A3PAIMC1MVFOU8	100	False	101	101
A345BXR9RAZPQL	100	False	101	101
A1G7JK59HJK9O0	100	False	101	101
A4FFK8M1P0Y9	100	True	45	32
AC59IBYF64KFI	100	True	1	1
A2PXVMF9DH8NDZ	100	False	101	101
A1S3RXZEBY0AW7	100	False	101	101
A1FFFEHK9K5XU0	100	False	101	101
A362376JQO73L7	100	False	101	101
A1HUQ89BM5PDQK	100	True	17	13
A1EBYD2E2UMXX7	100	False	101	101
A1PQS5AO0JK8DX	100	True	12	6
A2KQH12AFDMN4B	100	False	101	101
ALEW9N1JHJG21	100	False	101	101
A3O27LZX41XD0B	100	False	101	101
A2V9UMCS8SHRP	100	True	2	8
A31VNP4OTMTQYA	100	False	101	101
AFO678EAGH4Y9	100	False	101	101
A1IKNUYJSRIZ3Z	100	False	101	101
APFHNZ5XXQ87R	100	False	101	101
AMRMK86X3PKXD	100	True	5	4
A02155413BVL8D0G7X6DN	100	False	101	101
A8BU45ZCMHUZW	100	False	101	101
A33FY37GLTT10G	100	False	101	101
A3UDJYL7YFEMV	100	True	2	3
A37W51M20WW9TF	100	False	101	101
A1WQF8WPN19AJG	100	True	9	10
A2WDCDV7L42C0M	100	False	101	101
A3E9A3UJZ12K61	100	False	101	101
A20OW6TEDPQ45Z	100	True	2	2
A461VTLW9G9YB	100	False	101	101
A3HUC8541SJ6UT	100	True	24	19
A3BTL4FV6ODKAT	100	False	101	101
A14QN2A6J68F1L	100	False	101	101
A336DYZ1BBUHLS	100	False	101	101
A2BKT51JAU9XV7	100	True	43	80
AAEVGE52KL0DJ	100	False	101	101
A2E09MGASTCI05	100	False	101	101
ATZDGPMWR6N5D	100	False	101	101
A2VUVIYAQB0YT1	100	False	101	101
A13H2ZRENPV9E	100	False	101	101
ATJZ2IBUD9NML	100	False	101	101
A7Z1413X32PUW	100	False	101	101
A37Q2U5I5N2K3K	100	True	1	1
A3EJI52WWJPG1V	100	False	101	101
A1RRMZKOMZ2M7J	100	False	101	101
A2WNBFTFG5FY5D	100	False	101	101
A3EUF64PPINMOK	100	False	101	101
A14410FBSN04BS	100	True	1	1
A51EAGUKGTONU	100	True	24	13
A1VJ16TJBHRRW	100	False	101	101
A55LS2HWPQB0Q	100	True	13	13
AH8W3XZKWQDOP	100	True	4	2
A22D1A5G3GTPXO	100	True	14	10
ACKGYW7TBFQS8	100	False	101	101
A8757LV5QW9VX	100	False	101	101
A12RD9GYU6NYFC	100	True	1	1
A32D0ZUZXESU6W	100	False	101	101
A2J6W7OS5EAXCJ	100	False	101	101
AN3PC88UFEQ28	100	True	1	1
AXE2V202CT93M	100	True	100	77
A2GV7L9LPZCZXN	100	True	17	20
A12XDEMP7PQPDT	100	False	101	101
A863RE8D6632X	100	False	101	101
A122SFGLAHQLSJ	100	False	101	101
AQJL058KMF7NN	100	False	101	101
A1LFTP59TSTDOP	100	False	101	101
AD1115QTX1PHL	100	False	101	101
A2UHAKSZSZVITF	100	False	101	101
A2752SH1BTZAP2	100	False	101	101
A2E601R9UMK10	100	False	101	101
A2T270WXBVI9EV	100	False	101	101
A327PRMDA0HJVJ	100	True	63	47
A2N0K91UTPPXLN	100	False	101	101
A36VNUMXIHBOL2	100	False	101	101
AFBUH08GNWREI	100	False	101	101
A3VGAP2KLCBNBB	100	False	101	101
A1Y91AXTNDEIWW	100	True	33	41
A5056ZWE82CTJ	100	False	101	101
A2MUTVWFCMNQHC	100	False	101	101
A3DTZTXDHK08EF	100	True	8	19
A3N4CUW4UYC9I3	100	True	1	1
A2U8LIBHN03DHD	100	False	101	101
A1KEK09ZA6J9P8	100	True	66	38
ADM53SWXARX2T	100	False	101	101
A1NPWZ8SAWHA6P	100	False	101	101
A2Q5455Q06P7R1	100	True	21	26
AR8BLVM8V9MSR	100	False	101	101
A1X9A9XO1SBHQW	100	False	101	101
A19SDJ2TSSL8HI	100	True	58	50
A7MJN6MN50598	100	False	101	101
AO7FNRCNXD8UU	100	False	101	101
A3I9IKN6B6O2D7	100	False	101	101
A2BDSPVA0WTM5X	100	False	101	101
A27TIIK2TW8W79	100	False	101	101
ALN2JUWSF86Z9	100	True	56	36
A2UUHL2EU2OFDH	100	False	101	101
AMS8PUHZCGJZG	100	False	101	101
AA3EZF22VEB32	100	True	1	1
AYQ14XGJODM9J	100	False	101	101
ANJHAYWIR79WK	100	False	101	101
A1K92F2735WMP6	100	False	101	101
A1Q95HU6O1N1J6	100	False	101	101
A3EAUXPIL65GX5	100	False	101	101
A24ZEQFC54B932	100	False	101	101
A29XZH9BCY6T8T	100	False	101	101
AOPDKU2TYYU8K	100	False	101	101
A2BH3N8UM4MP62	100	False	101	101
A1YPM4GCO8I1W1	100	False	101	101
A39WWMBA0299ZF	100	False	101	101
AJXDBMJBVUGSR	100	True	5	7
A1JJYRQVMDQCA1	100	True	63	84
A39XPX6K05FLLW	100	False	101	101
A2INUU2PEADSC8	100	False	101	101
A2KWD1V1105XR7	100	False	101	101
A1C39GTHFITRZV	100	False	101	101
AUF0N5SPOYWD	100	True	8	21
A30K1B4HZ6HQ47	100	False	101	101
AG7XTDD39Z8ZS	100	False	101	101
A1LACH6MLQWZ	100	False	101	101
A2MVUTW2WM4VL6	100	False	101	101
A3LMSZ7X527YHV	100	False	101	101
AR6XPJLA0UYVE	100	False	101	101
AH5NDKZ3YK0AE	100	False	101	101
AWZM1G83QMMSR	100	False	101	101
A6N8LA8E2MFYD	100	False	101	101
A3Q7T8PR6YSUMG	100	False	101	101
A2BY1DRVCVA7DH	100	False	101	101
A2NQ2QMKYHZ0EM	100	True	21	27
A2LL4SL2PY673I	100	False	101	101
A2S6QCNNN8AK91	100	False	101	101
A276FG0XPT31AC	100	False	101	101
A14RYRR7ETV3UY	100	False	101	101
A1BGH69DH07M72	100	True	35	34
A3UC3YT2E65LZO	100	False	101	101
AV6823XS14U41	100	False	101	101
A28UMA3GW9L124	100	True	13	25
A3GAQQZKTZIGEX	100	True	2	2
AYIVP2Q1XP3H8	100	False	101	101
A1PEITQQFYXYLM	100	False	101	101
A32TJMA1U8BGBC	100	False	101	101
AZAE1LVHY66WS	100	False	101	101
A4LM46IDKB40N	100	True	28	48
A3NGK03GOJ1JDQ	100	False	101	101
AJ48OJORP4NE4	100	True	54	85
AU256DDJD43PL	100	False	101	101
A60YQQJD3B6EX	100	False	101	101
AV5980KJFVGCG	100	False	101	101
A3TS7SMF9121UA	100	False	101	101
A36IWMJEPZ4KMB	100	True	4	3
AOF5LPPFGS9LJ	100	False	101	101
A11XAIFA10G7TS	100	False	101	101
A1WSZED2O5MA5T	100	False	101	101
A6Y3CFR4MHKP1	100	True	11	8
A2CFSWWKUUT4BD	100	True	62	56
AIK0G28AWIL17	100	True	14	16
A308XENZZDHCBC	100	False	101	101
A1PT8N9C5YZKV4	100	False	101	101
A1VBDMNT6I8RE5	100	True	22	34
AB094YABX21WQ	100	False	101	101
AM71JIFY00NKJ	100	False	101	101
A1JOVTU9CTZXB7	100	True	8	4
A3BO4GD7NGYCHB	100	True	1	2
AECLZDGGWMRRE	100	False	101	101
A20SNZJ0WM1MIJ	100	False	101	101
A2ZV4X5FFYBOIZ	100	False	101	101
A3KCKECEO3E2AN	100	False	101	101
A2K0ZW0UPPKUEX	100	True	38	42
ADL2UAF0VJSDU	100	False	101	101
A3BJ3206EXCM4R	100	False	101	101
A3PQR9UQ9SW1N9	100	False	101	101
A3NICTN9ALZ27	100	False	101	101
A32WT1ZEE4QGZB	100	False	101	101
A22JAJQFY7CZ1	100	False	101	101
AHNFX5HSE6BI3	100	True	1	1
AYRFF08N8GZKF	100	False	101	101
A1364XG1UVLIF	100	False	101	101
APE2YW9D1JPP7	100	False	101	101
A366YFWGJ84JAJ	100	False	101	101
A1IBU2PW9BQVRT	100	True	9	13
A12E0Y0J6584RT	100	True	10	6
A1E6M4ZBR7FZBC	100	False	101	101
A3Q2VR1C6UZDF9	100	False	101	101
A31BINYKLSTS06	100	False	101	101
A2MOY9RP4VD6FU	100	False	101	101
A3QJ5JOG2C2UAV	100	True	43	36
ACG51N4L4KRYP	100	False	101	101
A1PD1MWBHQ2OK8	100	False	101	101
AAZ084UMH8VZ2	100	False	101	101
A1VXZJVVLQNX9G	100	False	101	101
A2L6BZRML5L3X4	100	False	101	101
A25TG3UMU0VYPW	100	False	101	101
A2RIAXGSBP65BJ	100	False	101	101
A3ORV1QBL4K9U1	100	False	101	101
A1E8L3PG4Q1G7A	100	True	27	18
A15R00LN8L815Z	100	False	101	101
A1QSHDRSWGJI10	100	False	101	101
A26LYNBAN8H9MW	100	True	6	11
A31PTM0AGQPNAX	100	False	101	101
A16RNH6PP3NEBF	100	False	101	101
A3HU6DPEKIWET3	100	False	101	101
A2TI5R93FF69UN	100	True	21	9
A3AJMFPURJQ632	100	False	101	101
A31LEVBRCI0BQX	100	False	101	101
A1B66RS1ZLOWVJ	100	False	101	101
A1I8XTYJHWX6N2	100	False	101	101
A2KVKBIXBL9802	100	True	36	61
AX5ORXVS062F1	100	False	101	101
A3EXW4HNYX7HF5	100	False	101	101
A34ABMLGQHYO31	100	False	101	101
A6KV3W3RG9RMA	100	False	101	101
A16D1QTSZ0G68N	100	False	101	101
AYUF7YETYOLNX	100	False	101	101
A15L9D01H15IVT	100	True	3	2
A1C9FRE9C9B0EX	100	False	101	101
A3JNA4RRAQVUHM	100	False	101	101
A1PR530F0MH7K8	100	False	101	101
A31P9QGDFKDJKM	100	False	101	101
A3TLXSBOZ3R09V	100	False	101	101
A21CGA9PUZDQH0	100	False	101	101
A1D336P5ENFFJN	100	False	101	101
A3KD5YV29Q29PS	100	False	101	101
A3I6403ZZ08SG4	100	True	4	11
A1ZC3FAD1EFZJ7	100	True	35	76
A3F09L0KFRV74U	100	False	101	101
A2FM0GJWDCQNFD	100	False	101	101
A1NF9IACP2DFLL	100	True	55	62
A2WL2879C41LJL	100	True	31	32
A2SDJUGYD8KBWJ	100	False	101	101
A2RSXF64W7VW31	100	False	101	101
A2YK5UUN19WHB1	100	False	101	101
A1MO7ERE6X74JE	100	False	101	101
ADJBUPS8SJHTC	100	True	64	91
A2WQPYI2WI6U7X	100	False	101	101
A1GD5EGGJT8NDR	100	False	101	101
A1QWZKOI626O31	100	False	101	101
A233HU0KM5YAJ0	100	True	44	41
AFW2ZL3QMYHZY	100	False	101	101
A1464D1OP9SIUK	100	False	101	101
AB6IV1YFCZKQH	100	False	101	101
A3STK5WDK5UB58	100	False	101	101
A2YB5103AQ463Z	100	False	101	101
A3JT5XR92IFRVL	100	True	38	32
A2GIZHT38UVDWO	100	False	101	101
A3RBES0V9KS9IN	100	False	101	101
A2V5C2L3EDQ93C	100	False	101	101
A1EPHD4E18OFWO	100	True	11	6
A3KKSQMZA8K8JU	100	False	101	101
A1A5XWT0WI06YH	100	False	101	101
A2ZMH05LYXCVT7	100	True	82	66
A14N290ORZJDT8	100	False	101	101
A2JRKD3DU7046X	100	True	17	17
A14350LP2AJZ0V	100	False	101	101
A34M5KL94K6K7M	100	False	101	101
A2DMM4YRMWNQ4V	100	True	15	13
A3L53QNY6AAN53	100	False	101	101
A2931NJVVQUQE5	100	False	101	101
AB0F3WF0GCCC0	100	True	27	12
A3FY99GJUPNM5D	100	False	101	101
AO96PLO6E3MJC	100	False	101	101
A2LQEJM1CIKBIZ	100	True	68	80
A284FAGKX0W4U4	100	False	101	101
AK936V28HVQS4	100	False	101	101
ATQJGEZNPHDVO	100	False	101	101
AH5BU4E9COYT4	100	False	101	101
A34YMFEQCF0CI9	100	False	101	101
A3AN7Y6CNWX3SD	100	False	101	101
A1945HAI443QKR	100	False	101	101
A33HWB3M8NWQ58	100	False	101	101
APZX9O17BHVTG	100	True	1	1
A32JLLK5UZN361	100	False	101	101
AN1K7LC331CJ2	100	True	6	10
AO5UTGX62XHPQ	100	False	101	101
A1LBTUS08BG716	100	False	101	101
A1FU6N9PIEIL5F	100	False	101	101
A3GHTSDCM8B4V7	100	False	101	101
A2VE448CUB907P	100	True	21	10
A2A5C9IQ06CG9N	100	False	101	101
A3U1S5KR287T3I	100	False	101	101
A2SAKBTBTR2BNB	100	False	101	101
A1TEAHME6DJMV6	100	True	73	54
A1JFYDF90M3WF5	100	False	101	101
A1NN9TOQXVP6EF	100	False	101	101
A2YIJV9LM4KVZ0	100	False	101	101
A2CZBO0HIC90SJ	100	True	6	4
A1JLBNDDAJB4OP	100	False	101	101
A1FZ4AHRIDC94R	100	False	101	101
A1LHAXBM5GBJS2	100	True	33	16
A68J3YO34TUOV	100	False	101	101
A25B8W9VSY0C5Y	100	False	101	101
AZM2QKIIGG9I2	100	False	101	101
A220B791X1X9YY	100	False	101	101
A1ESDW5VX6B73Q	100	False	101	101
A1IC0HZ35M0406	100	False	101	101
AJ6655BK9JNQQ	100	True	4	4
A22R3BJQFKHU8A	100	False	101	101
A1YMZ3PYX65PGV	100	False	101	101
A3OWLJ9PHWCCUZ	100	False	101	101
ALBUYDI4E4OE7	100	False	101	101
A1ZJU0PZZPS2UE	100	False	101	101
A2FWZ58M6IQMD7	100	False	101	101
A3MAROXCKBWMWV	100	False	101	101
AUZ8FSNOTA0DN	100	False	101	101
A1GD397IJNPTL4	100	True	45	41
A7MJTKHGS43RY	100	True	54	42
A3988K4XLD53OT	100	False	101	101
A1W6PXDD1CVKI	100	False	101	101
A9J5SLYXUCWO1	100	False	101	101
A2S3HKRDMAN83A	100	False	101	101
A2B4HKY2633P6A	100	False	101	101
A3EZIP6YQX5J8Q	100	False	101	101
A379W4G7YWQT86	100	True	35	23
A2SDBRNFIE0NKD	100	False	101	101
AEXPF7WBH1TL2	100	False	101	101
A1ODXI3EQ5ZDMB	100	True	9	23
A1WH0IHKVIX7AP	100	False	101	101
AC6IDFW34EO9D	100	False	101	101
A2MU029O2HXJ5U	100	False	101	101
A37OLD09U3W17Y	100	False	101	101
A1XSSG2IQL1023	100	False	101	101
A36F1IIL0RJVSI	100	False	101	101
AFMPV14Q30N3L	100	False	101	101
A3M2MWMDP1W348	100	True	2	3
A19XC6Z95GK5AB	100	False	101	101
A35BNLIJ3LXGMH	100	True	87	85
A1G5FIEA40QCT4	100	False	101	101
A1MFDFUGEVNIFK	100	False	101	101
A3I03URMVLXRDC	100	True	1	1
A1SORA0GA7W3WG	100	True	46	37
A2JHBQ4FS6D7UT	100	True	21	12
A14S0XHM523SEI	100	False	101	101
A38LQHK1OI66AN	100	True	50	37
A1AZ8YJTM7JRHL	100	False	101	101
A2Y86NGI9SXBHM	100	True	5	2
ABPX680DGJ5AA	100	True	6	8
A1EN4XAKX9LK4A	100	True	27	18
A2ZCYB5CNZBM2N	100	False	101	101
A196FUEVIMH83H	100	False	101	101
A2RQOO8VYAEZZG	100	False	101	101
A3DHHOZRX2GCNI	100	False	101	101
A2UXRRAZGMVKIY	100	False	101	101
A19KLWTEW9KRJ8	100	False	101	101
AZIFU5UI0G71E	100	True	50	67
A2XYB7OCWMUN75	100	False	101	101
A16UM2AMMZCY13	100	False	101	101
A2XU0QAY5PPI1N	100	False	101	101
A5X1B2HBQUR3P	100	True	12	5
A1JKNXCDZ42K84	100	False	101	101
A1J5DRBG1AJG0K	100	False	101	101
A3ADTFFSKLDE0C	100	False	101	101
AZZIOU48NE8PC	100	False	101	101
A13E3L5NR2VOOQ	100	False	101	101
AH7FWHWAXMBPG	100	False	101	101
A6X467FA4T2OS	100	False	101	101
A2K7KB036ILMIV	100	False	101	101
A3B3Q9OCZ5KCMA	100	False	101	101
A1DGVCCQQYHGCE	100	True	81	46
A1KT19TDP9VE63	100	False	101	101
A3BP2X6VFUSS5R	100	True	10	14
AO7E57UAQHYJA	100	False	101	101
A48WFFX018ZVU	100	True	11	10
AG81VJ6QZZS37	100	False	101	101
A1SSIDDDCCK1E	100	True	75	39
A16QJ07X360VDK	100	False	101	101
A18MG1GPSEAPE9	100	False	101	101
A2SL77FLFHDVR6	100	False	101	101
A32CQX9ZTLPFCB	100	False	101	101
A1D4SEIIPD2J41	100	False	101	101
AU6W46CUQBHZR	100	True	16	24
A3CLWZGMC7M9Z1	100	True	95	61
A10H5JQ2PR8JCM	100	False	101	101
A3QK41IM3X2CUF	100	False	101	101
AMUXU4POKNEGG	100	False	101	101
A32DCJHKUG1KAL	100	False	101	101
A2FAKXPLPCGSWM	100	False	101	101
AI8MXXCBE2435	100	False	101	101
A37EQPO08CBZ2U	100	False	101	101
A12VIA1V32XSZW	200	False	201	201
A2RNCAO9WTEZBF	200	False	201	201
A3N61N91YEIZ47	200	True	193	117
A33DUVUIC7G553	200	False	201	201
A2QZF4BEP2B8V0	200	True	82	162
A1NS5E60FH2H87	200	False	201	201
A1S55B77MMNXIT	200	False	201	201
AM1RY9QMBR9BJ	200	True	34	34
A2SPAROS5PSI8X	200	False	201	201
A9BLJJM9Y6R2M	200	False	201	201
A2M9PZ77KD1X1B	200	False	201	201
A2IHBYQAW5MAJN	200	True	165	161
A34HX7JHOK80XT	200	False	201	201
A1TMF8NWIY9ZLQ	200	False	201	201
A3AIHGUT2T7C22	200	False	201	201
A1JNPCJEOA7F0J	200	False	201	201
A1NSP1Y5SQRMZD	200	False	201	201
A1WM4SKXV48OML	200	False	201	201
A17APETXI65FPR	200	False	201	201
A3NJE4PPFR17UV	200	False	201	201
A2N1DTPC1Q2CD3	200	True	6	6
A3612HMUR3TDHX	200	False	201	201
A3NM1MT3Q2FHXV	200	True	12	14
A3BXZSW2LBOVIE	200	True	57	53
A3KF8OP0I238YQ	200	False	201	201
AE2MKYLMTYF21	200	True	99	61
A2HSKLKTQKKO7X	200	True	31	25
ATT0WWCICZUWD	200	True	18	15
A5VJIYS1L9YNR	200	True	65	71
A1ZNCMFIECPTVT	200	False	201	201
A2DZWQ588FQ7S7	200	False	201	201
A2CN3SLHAQOP38	200	False	201	201
A1ZJWONETIB2FB	200	False	201	201
A1HOEKWICASKWF	200	False	201	201
A3H7ADUP07D93H	200	False	201	201
A2XCK8I0OHCVYE	200	False	201	201
A37TNRVP54I09T	200	False	201	201
AUJ6L5MSMGXHB	200	False	201	201
A28621TSIR5EOG	200	False	201	201
A1ZBG67FX95ZSE	200	False	201	201
A1890IGZTB9CS5	200	False	201	201
A1GXUILQS1SKQ9	200	False	201	201
AMGM73M3JHWEA	200	False	201	201
AUOKZGW7ZSFDQ	200	False	201	201
A3T5WC8DTXRTJ5	200	True	6	12
A1ZRLMCXTTIY93	200	True	141	107
A1ZIVMC1K6LAK0	200	False	201	201
A13HXODVTD4U0V	200	False	201	201
A2A52EATFDQJ1P	200	False	201	201
A2YO7Q1ABS2533	200	True	87	86
A1RQJED4T1WLBB	200	False	201	201
A24YA4ZYCDUIKP	200	False	201	201
AC1NHNNTZURTH	200	False	201	201
AEMV9IMH665B9	200	False	201	201
A1ACH77RG6C8MN	200	True	60	136
A18FGK5F4VZPHO	200	False	201	201
A13G2RXDAJT9CE	200	False	201	201
ADJAF7ZFZ25EG	200	False	201	201
A3H3L1XNS4IN8C	200	False	201	201
A38ZYYY2V1PSQV	200	True	20	24
A3EO6O6276MKM9	200	True	2	3
A3AZIU63WQK6R	200	False	201	201
A1L91NLNUQSOEW	200	False	201	201
A5A2URQBFARLT	200	False	201	201
A2YZERYQTLB8NG	200	False	201	201
A2WQYVZMXMAQ43	200	True	33	70
AFQPCQKEICC1Z	200	True	22	54
AJE7GM46DC82Q	200	False	201	201
A3RGVDWKSIAX7E	200	False	201	201
A13X4VIMZPP4OP	200	True	124	139
A1LHYZSQ2NV0NQ	200	False	201	201
A1BCHGU0TCQ2P1	200	True	1	1
A37YUFBI23UPB8	200	False	201	201
A1LW6JG5E50L8E	200	False	201	201
A3N1ANJVA54KNP	200	True	9	7
A2KQT4D0OZR569	200	False	201	201
A1NX9IN9U4TFD8	200	False	201	201
A2XNJJ9TF70P4J	200	True	75	161
A17I90HQZKOFT5	200	False	201	201
A1I1MR6ZF3FB25	200	True	12	7
A2B2HOVV6WZGEJ	200	True	1	2
A24ZV048V7J0MT	200	False	201	201
A1CLZXR0B7YHA0	200	False	201	201
AVZVX51EXLABO	200	False	201	201
A33PBU9EHZ28PC	200	True	38	37
A13K940O9R7HSK	200	False	201	201
A1EUTHXG9Q0M3F	200	False	201	201
ADKAZSI0W1HVZ	200	False	201	201
A90JGGI493HNG	200	False	201	201
A2XX2A4OJCDNLZ	200	True	2	2
A2BY7LRPQI9YZQ	200	False	201	201
AX3DSWK3WK06K	200	False	201	201
A3U736A1MVOK90	200	True	35	45
A1TYCPVFO7K2W0	200	False	201	201
A2QMSO8XTC2NQK	200	True	1	1
A6T1RHMQ9NSE4	200	True	1	1
APG8YOWMAHRPG	200	True	63	90
AE89ZMH5WF4OY	200	True	87	52
A30I1RE610BJ2V	200	True	4	3
A25PYMGLCQKSSG	200	False	201	201
A2YDX7GA1AD0KB	200	False	201	201
A3CILPIAW45HA2	200	True	1	1
A2W20TT5FNRIF	200	True	63	63
A3OS764OS57AT3	200	True	1	1
A1680FEI6YINFQ	200	False	201	201
A2V2X7HZWIGYQC	200	True	1	1
A2IVEJFJEZ41RN	200	True	134	86
A2DPM63B93KCY3	200	True	3	3
A1NVV06ZVLV7A4	200	True	22	50
ALYMB3IPKOWAI	200	True	1	1
A2ZC7J16Z3VCUT	200	False	201	201
A2RF9DQWUJFD4I	200	False	201	201
A2ZDJ0HCVZ8Y6I	200	True	11	14
A29BOJREPGDKU4	200	True	117	113
A2F0SJ0XNROB8F	200	True	6	3
A2V6VQZSQB4CWI	200	False	201	201
AZSWYOYUCD81E	200	False	201	201
A2GD3GPX9Z3RKQ	200	False	201	201
A3FG51WL7BP7LN	200	False	201	201
A20GK6PHI7B3TI	200	False	201	201
A3R5GTYQ50QVMD	200	True	21	17
A2H0G0L0E6DPCA	200	False	201	201
A3I8EA3B99X0Z1	200	False	201	201
A2EGM4HE22ITQ4	200	False	201	201
A2T3YOZ7ZR0NE1	200	False	201	201
A195ZIKKG6051W	200	False	201	201
AILWN0QU28S1Y	200	False	201	201
A1ZRYUIPT24IH5	200	False	201	201
A24F1PL6G4Q2BJ	200	True	102	137
A3V1ON6X9TKWFL	200	False	201	201
A2M7AHO6EK2C7M	200	False	201	201
A307Y3LMCVEZS1	200	True	131	127
AFYUFB2NF1CMJ	200	False	201	201
AA576I6IX23UD	200	False	201	201
A3KLTC6CXKQSP4	200	False	201	201
A3PAIMC1MVFOU8	200	False	201	201
A345BXR9RAZPQL	200	False	201	201
A1G7JK59HJK9O0	200	False	201	201
A4FFK8M1P0Y9	200	True	45	33
AC59IBYF64KFI	200	True	1	1
A2PXVMF9DH8NDZ	200	False	201	201
A1S3RXZEBY0AW7	200	False	201	201
A1FFFEHK9K5XU0	200	False	201	201
A362376JQO73L7	200	False	201	201
A1HUQ89BM5PDQK	200	True	17	13
A1EBYD2E2UMXX7	200	False	201	201
A1PQS5AO0JK8DX	200	True	12	7
A2KQH12AFDMN4B	200	False	201	201
ALEW9N1JHJG21	200	False	201	201
A3O27LZX41XD0B	200	False	201	201
A2V9UMCS8SHRP	200	True	2	8
A31VNP4OTMTQYA	200	False	201	201
AFO678EAGH4Y9	200	False	201	201
A1IKNUYJSRIZ3Z	200	False	201	201
APFHNZ5XXQ87R	200	False	201	201
AMRMK86X3PKXD	200	True	5	4
A02155413BVL8D0G7X6DN	200	False	201	201
A8BU45ZCMHUZW	200	False	201	201
A33FY37GLTT10G	200	False	201	201
A3UDJYL7YFEMV	200	True	2	3
A37W51M20WW9TF	200	True	149	53
A1WQF8WPN19AJG	200	True	9	10
A2WDCDV7L42C0M	200	False	201	201
A3E9A3UJZ12K61	200	False	201	201
A20OW6TEDPQ45Z	200	True	2	2
A461VTLW9G9YB	200	False	201	201
A3HUC8541SJ6UT	200	True	24	19
A3BTL4FV6ODKAT	200	False	201	201
A14QN2A6J68F1L	200	False	201	201
A336DYZ1BBUHLS	200	False	201	201
A2BKT51JAU9XV7	200	True	43	109
AAEVGE52KL0DJ	200	False	201	201
A2E09MGASTCI05	200	False	201	201
ATZDGPMWR6N5D	200	False	201	201
A2VUVIYAQB0YT1	200	False	201	201
A13H2ZRENPV9E	200	False	201	201
ATJZ2IBUD9NML	200	False	201	201
A7Z1413X32PUW	200	False	201	201
A37Q2U5I5N2K3K	200	True	1	1
A3EJI52WWJPG1V	200	False	201	201
A1RRMZKOMZ2M7J	200	False	201	201
A2WNBFTFG5FY5D	200	False	201	201
A3EUF64PPINMOK	200	False	201	201
A14410FBSN04BS	200	True	1	1
A51EAGUKGTONU	200	True	24	13
A1VJ16TJBHRRW	200	False	201	201
A55LS2HWPQB0Q	200	True	13	13
AH8W3XZKWQDOP	200	True	4	2
A22D1A5G3GTPXO	200	True	14	11
ACKGYW7TBFQS8	200	False	201	201
A8757LV5QW9VX	200	False	201	201
A12RD9GYU6NYFC	200	True	1	1
A32D0ZUZXESU6W	200	False	201	201
A2J6W7OS5EAXCJ	200	False	201	201
AN3PC88UFEQ28	200	True	1	1
AXE2V202CT93M	200	True	130	98
A2GV7L9LPZCZXN	200	True	17	19
A12XDEMP7PQPDT	200	True	132	141
A863RE8D6632X	200	False	201	201
A122SFGLAHQLSJ	200	False	201	201
AQJL058KMF7NN	200	False	201	201
A1LFTP59TSTDOP	200	False	201	201
AD1115QTX1PHL	200	False	201	201
A2UHAKSZSZVITF	200	False	201	201
A2752SH1BTZAP2	200	False	201	201
A2E601R9UMK10	200	False	201	201
A2T270WXBVI9EV	200	False	201	201
A327PRMDA0HJVJ	200	True	63	50
A2N0K91UTPPXLN	200	False	201	201
A36VNUMXIHBOL2	200	True	75	125
AFBUH08GNWREI	200	False	201	201
A3VGAP2KLCBNBB	200	False	201	201
A1Y91AXTNDEIWW	200	True	33	43
A5056ZWE82CTJ	200	False	201	201
A2MUTVWFCMNQHC	200	False	201	201
A3DTZTXDHK08EF	200	True	8	21
A3N4CUW4UYC9I3	200	True	1	1
A2U8LIBHN03DHD	200	False	201	201
A1KEK09ZA6J9P8	200	True	66	40
ADM53SWXARX2T	200	False	201	201
A1NPWZ8SAWHA6P	200	False	201	201
A2Q5455Q06P7R1	200	True	21	27
AR8BLVM8V9MSR	200	False	201	201
A1X9A9XO1SBHQW	200	False	201	201
A19SDJ2TSSL8HI	200	True	58	49
A7MJN6MN50598	200	False	201	201
AO7FNRCNXD8UU	200	False	201	201
A3I9IKN6B6O2D7	200	False	201	201
A2BDSPVA0WTM5X	200	True	102	71
A27TIIK2TW8W79	200	False	201	201
ALN2JUWSF86Z9	200	True	56	39
A2UUHL2EU2OFDH	200	False	201	201
AMS8PUHZCGJZG	200	False	201	201
AA3EZF22VEB32	200	True	1	1
AYQ14XGJODM9J	200	False	201	201
ANJHAYWIR79WK	200	False	201	201
A1K92F2735WMP6	200	False	201	201
A1Q95HU6O1N1J6	200	False	201	201
A3EAUXPIL65GX5	200	False	201	201
A24ZEQFC54B932	200	False	201	201
A29XZH9BCY6T8T	200	True	121	104
AOPDKU2TYYU8K	200	False	201	201
A2BH3N8UM4MP62	200	False	201	201
A1YPM4GCO8I1W1	200	False	201	201
A39WWMBA0299ZF	200	False	201	201
