sample_key,user_id,target_group,depth,gold_token,edge_id,legal_child_count,branch_bin,descendant_items,same_token_node_count,semantic_distance,cohort,gold_margin
A1V1EP514B5H7Y:38:B00FRDPP6O,A1V1EP514B5H7Y,tail,0,8511,0>8511,108,9+,41,1,,control,3.4383773803710938
A1V1EP514B5H7Y:38:B00FRDPP6O,A1V1EP514B5H7Y,tail,1,17730,"0,8511>17730",27,9+,5,1,,control,5.044532775878906
A1V1EP514B5H7Y:38:B00FRDPP6O,A1V1EP514B5H7Y,tail,2,12451,"0,8511,17730>12451",5,5-8,1,0,,ineligible,10.504899024963379
A1V5PQCFGWBM1H:1:B000KQ73J0,A1V5PQCFGWBM1H,tail,0,1268,0>1268,108,9+,234,1,,control,-2.6858749389648438
A1V5PQCFGWBM1H:1:B000KQ73J0,A1V5PQCFGWBM1H,tail,1,14684,"0,1268>14684",104,9+,9,2,0.004715681076049805,control,-2.6102294921875
A1V5PQCFGWBM1H:1:B000KQ73J0,A1V5PQCFGWBM1H,tail,2,29814,"0,1268,14684>29814",5,5-8,1,0,,ineligible,-2.7456235885620117
A1VDX3M5KAZKY7:10:B0013L3XMM,A1VDX3M5KAZKY7,head,0,3022,0>3022,108,9+,312,1,,control,-2.7930946350097656
A1VDX3M5KAZKY7:10:B0013L3XMM,A1VDX3M5KAZKY7,head,1,4956,"0,3022>4956",142,9+,3,1,,control,-5.42864990234375
A1VDX3M5KAZKY7:10:B0013L3XMM,A1VDX3M5KAZKY7,head,2,2110,"0,3022,4956>2110",3,3-4,1,0,,ineligible,2.351390838623047
A1VOMYIXKOEWH7:4:B000PHRIYE,A1VOMYIXKOEWH7,tail,0,25597,0>25597,108,9+,186,1,,control,0.8893089294433594
A1VOMYIXKOEWH7:4:B000PHRIYE,A1VOMYIXKOEWH7,tail,1,265,"0,25597>265",96,9+,6,1,,control,12.456258773803711
A1VOMYIXKOEWH7:4:B000PHRIYE,A1VOMYIXKOEWH7,tail,2,8107,"0,25597,265>8107",5,5-8,1,0,,ineligible,22.90970230102539
A1VS1LL905P5L5:2:B001ECQ4IU,A1VS1LL905P5L5,head,0,25097,0>25097,108,9+,141,1,,control,-0.6638107299804688
A1VS1LL905P5L5:2:B001ECQ4IU,A1VS1LL905P5L5,head,1,16997,"0,25097>16997",78,9+,5,2,0.005334258079528809,control,4.746971130371094
A1VS1LL905P5L5:2:B001ECQ4IU,A1VS1LL905P5L5,head,2,9635,"0,25097,16997>9635",4,3-4,1,0,,ineligible,9.546995162963867
A1VUUBLDB2QP7N:6:B001AZIY6Q,A1VUUBLDB2QP7N,tail,0,17236,0>17236,108,9+,305,1,,control,-2.7302780151367188
A1VUUBLDB2QP7N:6:B001AZIY6Q,A1VUUBLDB2QP7N,tail,1,28451,"0,17236>28451",105,9+,4,1,,control,-0.8177337646484375
A1VUUBLDB2QP7N:6:B001AZIY6Q,A1VUUBLDB2QP7N,tail,2,181,"0,17236,28451>181",3,3-4,1,0,,ineligible,-0.1773700714111328
A1VW9L2KWNUURJ:6:B001B7GJ2E,A1VW9L2KWNUURJ,head,0,21935,0>21935,108,9+,136,1,,control,-2.3072280883789062
A1VW9L2KWNUURJ:6:B001B7GJ2E,A1VW9L2KWNUURJ,head,1,6494,"0,21935>6494",94,9+,2,0,,ineligible,-0.5905876159667969
A1VW9L2KWNUURJ:6:B001B7GJ2E,A1VW9L2KWNUURJ,head,2,1464,"0,21935,6494>1464",2,2,1,0,,ineligible,5.649442672729492
A1VWX0NPENPNWR:8:B005OTEH3S,A1VWX0NPENPNWR,tail,0,643,0>643,108,9+,439,1,,control,-3.7562103271484375
A1VWX0NPENPNWR:8:B005OTEH3S,A1VWX0NPENPNWR,tail,1,4896,"0,643>4896",212,9+,1,0,,ineligible,-9.348838806152344
A1W13I62KL7UVX:3:B0089E4KPK,A1W13I62KL7UVX,tail,0,2452,0>2452,108,9+,64,1,,control,-0.3849296569824219
A1W13I62KL7UVX:3:B0089E4KPK,A1W13I62KL7UVX,tail,1,17520,"0,2452>17520",54,9+,1,0,,ineligible,-4.409355163574219
A1W1LIV96JTQYB:1:B003VMFITM,A1W1LIV96JTQYB,head,0,7568,0>7568,108,9+,208,1,,control,-2.2703399658203125
A1W1LIV96JTQYB:1:B003VMFITM,A1W1LIV96JTQYB,head,1,18362,"0,7568>18362",98,9+,60,1,,control,0.9298877716064453
A1W1LIV96JTQYB:1:B003VMFITM,A1W1LIV96JTQYB,head,2,29517,"0,7568,18362>29517",25,9+,2,0,,ineligible,1.6133356094360352
A1W1LIV96JTQYB:1:B003VMFITM,A1W1LIV96JTQYB,head,3,18874,"0,7568,18362,29517>18874",2,2,1,0,,ineligible,0.6007595062255859
A1W31W7O8D5EW:18:B001P24VEI,A1W31W7O8D5EW,tail,0,2629,0>2629,108,9+,76,1,,control,2.932079315185547
A1W31W7O8D5EW:18:B001P24VEI,A1W31W7O8D5EW,tail,1,4884,"0,2629>4884",51,9+,2,0,,ineligible,12.527393341064453
A1W31W7O8D5EW:18:B001P24VEI,A1W31W7O8D5EW,tail,3,2481,"0,2629,4884,3672>2481",2,2,1,0,,ineligible,21.211469650268555
A1W3HXE7NFEI4Y:3:B0012J30LY,A1W3HXE7NFEI4Y,head,0,5595,0>5595,108,9+,107,1,,control,-3.0666961669921875
A1W3HXE7NFEI4Y:3:B0012J30LY,A1W3HXE7NFEI4Y,head,1,12184,"0,5595>12184",64,9+,4,1,,control,-1.9570865631103516
A1W3HXE7NFEI4Y:3:B0012J30LY,A1W3HXE7NFEI4Y,head,2,6687,"0,5595,12184>6687",2,2,1,0,,ineligible,3.0685482025146484
A1W7BLYXHXWUYU:6:B005HIH7YM,A1W7BLYXHXWUYU,head,0,664,0>664,108,9+,46,1,,control,-2.4074249267578125
A1W7BLYXHXWUYU:6:B005HIH7YM,A1W7BLYXHXWUYU,head,1,21416,"0,664>21416",16,9+,3,3,0.029016971588134766,control,1.3538532257080078
A1W7BLYXHXWUYU:6:B005HIH7YM,A1W7BLYXHXWUYU,head,2,12258,"0,664,21416>12258",2,2,2,0,,ineligible,3.7364540100097656
A1W7BLYXHXWUYU:6:B005HIH7YM,A1W7BLYXHXWUYU,head,7,536,"0,664,21416,12258,260,5842,27305,18127>536",2,2,1,0,,ineligible,2.9086217880249023
A1W7BPELKI494R:5:B00G5WO2VK,A1W7BPELKI494R,head,0,2565,0>2565,108,9+,163,1,,control,-0.485870361328125
A1W7BPELKI494R:5:B00G5WO2VK,A1W7BPELKI494R,head,1,3149,"0,2565>3149",83,9+,1,0,,ineligible,0.08381080627441406
A1W9OSF4ZWL94R:28:B00IIBB7A0,A1W9OSF4ZWL94R,tail,0,20725,0>20725,108,9+,179,1,,control,-0.3758087158203125
A1W9OSF4ZWL94R:28:B00IIBB7A0,A1W9OSF4ZWL94R,tail,1,450,"0,20725>450",104,9+,19,2,0.008076071739196777,control,-1.0071487426757812
A1W9OSF4ZWL94R:28:B00IIBB7A0,A1W9OSF4ZWL94R,tail,2,14644,"0,20725,450>14644",15,9+,1,0,,ineligible,7.400706768035889
A1WA6BR7VO71QQ:10:B008X4RE36,A1WA6BR7VO71QQ,tail,0,11477,0>11477,108,9+,493,1,,control,-1.9374427795410156
A1WA6BR7VO71QQ:10:B008X4RE36,A1WA6BR7VO71QQ,tail,1,12129,"0,11477>12129",255,9+,1,0,,ineligible,-5.750080108642578
A1WAA32LZ1488K:4:B003TNQG4E,A1WAA32LZ1488K,tail,0,21935,0>21935,108,9+,136,1,,control,-1.3355026245117188
A1WAA32LZ1488K:4:B003TNQG4E,A1WAA32LZ1488K,tail,1,9441,"0,21935>9441",94,9+,1,0,,ineligible,-3.4206485748291016
A1WOG85O8ITBPL:2:B006HKODSC,A1WOG85O8ITBPL,tail,0,15405,0>15405,108,9+,191,1,,control,-0.6550827026367188
A1WOG85O8ITBPL:2:B006HKODSC,A1WOG85O8ITBPL,tail,1,28362,"0,15405>28362",139,9+,1,0,,ineligible,17.03679847717285
A1WSQ0QRWQC7VI:11:B005TI7LB4,A1WSQ0QRWQC7VI,head,0,19831,0>19831,108,9+,234,1,,control,-2.8542861938476562
A1WSQ0QRWQC7VI:11:B005TI7LB4,A1WSQ0QRWQC7VI,head,1,650,"0,19831>650",110,9+,4,3,0.009528398513793945,control,0.8084526062011719
A1WSQ0QRWQC7VI:11:B005TI7LB4,A1WSQ0QRWQC7VI,head,2,5864,"0,19831,650>5864",4,3-4,1,0,,ineligible,4.5453338623046875
A1WVJM12WMSQUP:1:B000GCQ04C,A1WVJM12WMSQUP,head,0,687,0>687,108,9+,80,1,,control,-3.0180816650390625
A1WVJM12WMSQUP:1:B000GCQ04C,A1WVJM12WMSQUP,head,1,6577,"0,687>6577",59,9+,1,0,,ineligible,-0.9785995483398438
A1X3ESYZ79H59E:46:B00AE07FUE,A1X3ESYZ79H59E,head,0,19230,0>19230,108,9+,38,1,,control,-0.005184173583984375
A1X3ESYZ79H59E:46:B00AE07FUE,A1X3ESYZ79H59E,head,1,26059,"0,19230>26059",18,9+,1,0,,ineligible,-0.9621086120605469
A1X5BJGBYWGFLO:2:B00IBS9QC6,A1X5BJGBYWGFLO,head,0,8181,0>8181,108,9+,134,1,,control,-0.3369789123535156
A1X5BJGBYWGFLO:2:B00IBS9QC6,A1X5BJGBYWGFLO,head,1,11557,"0,8181>11557",89,9+,9,1,,control,7.211481094360352
A1X5BJGBYWGFLO:2:B00IBS9QC6,A1X5BJGBYWGFLO,head,2,3313,"0,8181,11557>3313",5,5-8,1,0,,ineligible,3.317659378051758
A1X9Q4I1NUPRHN:9:B0000C0XL8,A1X9Q4I1NUPRHN,head,0,1043,0>1043,108,9+,208,1,,control,-3.750091552734375
A1X9Q4I1NUPRHN:9:B0000C0XL8,A1X9Q4I1NUPRHN,head,1,9980,"0,1043>9980",126,9+,2,0,,ineligible,-0.7045764923095703
A1X9Q4I1NUPRHN:9:B0000C0XL8,A1X9Q4I1NUPRHN,head,2,10848,"0,1043,9980>10848",2,2,1,0,,ineligible,-0.7225313186645508
A1XT88DDXPWSZC:1:B000TMM2PU,A1XT88DDXPWSZC,tail,0,16875,0>16875,108,9+,85,1,,control,-2.968536376953125
A1XT88DDXPWSZC:1:B000TMM2PU,A1XT88DDXPWSZC,tail,1,14443,"0,16875>14443",41,9+,22,2,0.008895277976989746,control,1.4148101806640625
A1XT88DDXPWSZC:1:B000TMM2PU,A1XT88DDXPWSZC,tail,2,20393,"0,16875,14443>20393",17,9+,1,0,,ineligible,0.48517322540283203
A1XTST0IBGCJVY:4:B005UL3LVY,A1XTST0IBGCJVY,head,0,27406,0>27406,108,9+,132,1,,control,-2.862895965576172
A1XTST0IBGCJVY:4:B005UL3LVY,A1XTST0IBGCJVY,head,1,1588,"0,27406>1588",96,9+,1,0,,ineligible,4.208164215087891
A1Y34W3HQJQ2RH:4:B000052YM7,A1Y34W3HQJQ2RH,head,0,27170,0>27170,108,9+,91,1,,control,-3.657501220703125
A1Y34W3HQJQ2RH:4:B000052YM7,A1Y34W3HQJQ2RH,head,1,6977,"0,27170>6977",59,9+,3,2,0.00934821367263794,control,0.7311840057373047
A1Y34W3HQJQ2RH:4:B000052YM7,A1Y34W3HQJQ2RH,head,2,23172,"0,27170,6977>23172",3,3-4,1,0,,ineligible,5.162229537963867
A1YEMA3KHCVSEZ:9:B00154P3QQ,A1YEMA3KHCVSEZ,tail,0,4926,0>4926,108,9+,96,1,,control,-3.24200439453125
A1YEMA3KHCVSEZ:9:B00154P3QQ,A1YEMA3KHCVSEZ,tail,1,6459,"0,4926>6459",46,9+,1,0,,ineligible,-3.8140640258789062
A1YSA2U70V9E21:17:B007UZO2G6,A1YSA2U70V9E21,head,0,5432,0>5432,108,9+,147,1,,control,2.1929054260253906
A1YSA2U70V9E21:17:B007UZO2G6,A1YSA2U70V9E21,head,1,2412,"0,5432>2412",93,9+,5,1,,control,-1.6380367279052734
A1YSA2U70V9E21:17:B007UZO2G6,A1YSA2U70V9E21,head,2,8114,"0,5432,2412>8114",5,5-8,1,0,,ineligible,8.899091720581055
A1YW778P40UHY1:12:B003SYYEG6,A1YW778P40UHY1,tail,0,23216,0>23216,108,9+,106,1,,control,-2.9283905029296875
A1YW778P40UHY1:12:B003SYYEG6,A1YW778P40UHY1,tail,1,8603,"0,23216>8603",63,9+,1,0,,ineligible,-4.182094573974609
A1YYAPEP1NB5IE:1:B0013I57BA,A1YYAPEP1NB5IE,tail,0,19831,0>19831,108,9+,234,1,,control,-1.7267379760742188
A1YYAPEP1NB5IE:1:B0013I57BA,A1YYAPEP1NB5IE,tail,1,9980,"0,19831>9980",110,9+,6,2,0.007168710231781006,control,-1.2625541687011719
A1YYAPEP1NB5IE:1:B0013I57BA,A1YYAPEP1NB5IE,tail,2,18448,"0,19831,9980>18448",4,3-4,1,0,,ineligible,-5.839847564697266
A1Z9WGGIAXZDMR:2:B000XYPNMS,A1Z9WGGIAXZDMR,tail,0,18311,0>18311,108,9+,326,1,,control,-2.5432052612304688
A1Z9WGGIAXZDMR:2:B000XYPNMS,A1Z9WGGIAXZDMR,tail,1,28034,"0,18311>28034",118,9+,4,1,,control,0.2584877014160156
A1Z9WGGIAXZDMR:2:B000XYPNMS,A1Z9WGGIAXZDMR,tail,2,1720,"0,18311,28034>1720",3,3-4,2,0,,ineligible,2.4059858322143555
A1Z9WGGIAXZDMR:2:B000XYPNMS,A1Z9WGGIAXZDMR,tail,3,10505,"0,18311,28034,1720>10505",2,2,1,0,,ineligible,-0.6389997005462646
A1ZENB34HH2EIM:8:B005TI7LD2,A1ZENB34HH2EIM,head,0,2036,0>2036,108,9+,100,1,,control,0.24171066284179688
A1ZENB34HH2EIM:8:B005TI7LD2,A1ZENB34HH2EIM,head,1,27096,"0,2036>27096",58,9+,1,0,,ineligible,2.1825923919677734
A1ZONPVLYPO1MT:5:B00DAYGJVW,A1ZONPVLYPO1MT,tail,0,747,0>747,108,9+,161,1,,control,-2.2237701416015625
A1ZONPVLYPO1MT:5:B00DAYGJVW,A1ZONPVLYPO1MT,tail,1,9200,"0,747>9200",96,9+,1,0,,ineligible,-3.5929336547851562
A1ZPLQR0CIOVQ7:1:B000BKXGXW,A1ZPLQR0CIOVQ7,tail,0,8181,0>8181,108,9+,134,1,,control,-3.1311798095703125
A1ZPLQR0CIOVQ7:1:B000BKXGXW,A1ZPLQR0CIOVQ7,tail,1,14364,"0,8181>14364",89,9+,11,1,,control,1.6364002227783203
A1ZPLQR0CIOVQ7:1:B000BKXGXW,A1ZPLQR0CIOVQ7,tail,2,4371,"0,8181,14364>4371",9,9+,1,0,,ineligible,-3.53035831451416
A1ZPQSWQQQQOD9:3:B005UKZAJG,A1ZPQSWQQQQOD9,head,0,8552,0>8552,108,9+,230,1,,control,4.349937438964844
A1ZPQSWQQQQOD9:3:B005UKZAJG,A1ZPQSWQQQQOD9,head,1,6820,"0,8552>6820",98,9+,16,2,0.012571096420288086,control,5.973392486572266
A1ZPQSWQQQQOD9:3:B005UKZAJG,A1ZPQSWQQQQOD9,head,2,12761,"0,8552,6820>12761",9,9+,1,0,,ineligible,6.848208904266357
A1ZRD3WNHP8O3T:20:B0071GQ78U,A1ZRD3WNHP8O3T,tail,0,25097,0>25097,108,9+,141,1,,control,-2.5641632080078125
A1ZRD3WNHP8O3T:20:B0071GQ78U,A1ZRD3WNHP8O3T,tail,1,4760,"0,25097>4760",78,9+,1,0,,ineligible,-7.92906379699707
A1ZU7OB46I1BF7:1:B0076LCCYI,A1ZU7OB46I1BF7,tail,0,12535,0>12535,108,9+,156,1,,control,2.1415939331054688
A1ZU7OB46I1BF7:1:B0076LCCYI,A1ZU7OB46I1BF7,tail,1,14118,"0,12535>14118",97,9+,1,0,,ineligible,3.2252635955810547
A1ZZBR6TMBQJVG:1:B00CF7HBA8,A1ZZBR6TMBQJVG,head,0,16234,0>16234,108,9+,83,1,,control,-2.7028350830078125
A1ZZBR6TMBQJVG:1:B00CF7HBA8,A1ZZBR6TMBQJVG,head,1,5402,"0,16234>5402",53,9+,1,0,,ineligible,-1.52862548828125
A200Z8R9KMMYYB:6:B006FRS9O6,A200Z8R9KMMYYB,head,0,7568,0>7568,108,9+,208,1,,control,0.726837158203125
A200Z8R9KMMYYB:6:B006FRS9O6,A200Z8R9KMMYYB,head,1,18362,"0,7568>18362",98,9+,60,1,,control,3.0606822967529297
A200Z8R9KMMYYB:6:B006FRS9O6,A200Z8R9KMMYYB,head,2,8270,"0,7568,18362>8270",25,9+,1,0,,ineligible,-1.4685115814208984
A2040XGHGT1FH4:2:B002TPQPEE,A2040XGHGT1FH4,head,0,8552,0>8552,108,9+,230,1,,control,-2.74859619140625
A2040XGHGT1FH4:2:B002TPQPEE,A2040XGHGT1FH4,head,1,12970,"0,8552>12970",98,9+,28,1,,control,-0.7080612182617188
A2040XGHGT1FH4:2:B002TPQPEE,A2040XGHGT1FH4,head,2,9203,"0,8552,12970>9203",21,9+,1,0,,ineligible,0.7537269592285156
A205I2954VFOPL:2:B00JPK2K0Y,A205I2954VFOPL,tail,0,20725,0>20725,108,9+,179,1,,control,0.5882225036621094
A205I2954VFOPL:2:B00JPK2K0Y,A205I2954VFOPL,tail,1,24216,"0,20725>24216",104,9+,2,0,,ineligible,4.065208435058594
A205I2954VFOPL:2:B00JPK2K0Y,A205I2954VFOPL,tail,2,5453,"0,20725,24216>5453",2,2,1,0,,ineligible,23.638935089111328
A20G13ME9ZEAEH:1:B002BAXNOM,A20G13ME9ZEAEH,tail,0,13467,0>13467,108,9+,128,1,,control,-2.8147201538085938
A20G13ME9ZEAEH:1:B002BAXNOM,A20G13ME9ZEAEH,tail,1,4257,"0,13467>4257",75,9+,1,0,,ineligible,-5.0113983154296875
A20HKT7NCHNR65:16:B000VPPUEA,A20HKT7NCHNR65,head,0,1043,0>1043,108,9+,208,1,,control,-2.9114761352539062
A20HKT7NCHNR65:16:B000VPPUEA,A20HKT7NCHNR65,head,1,2392,"0,1043>2392",126,9+,3,4,0.012654860814412435,control,0.9744014739990234
A20HKT7NCHNR65:16:B000VPPUEA,A20HKT7NCHNR65,head,2,14938,"0,1043,2392>14938",3,3-4,1,0,,ineligible,5.080648422241211
A20KJABXJLXG9G:5:B00121UVU0,A20KJABXJLXG9G,head,0,25097,0>25097,108,9+,141,1,,control,-0.1139984130859375
A20KJABXJLXG9G:5:B00121UVU0,A20KJABXJLXG9G,head,1,7398,"0,25097>7398",78,9+,3,1,,control,-1.89886474609375
A20KJABXJLXG9G:5:B00121UVU0,A20KJABXJLXG9G,head,3,1050,"0,25097,7398,1825>1050",3,3-4,1,0,,ineligible,3.5381650924682617
A20KRCLKEI4K09:1:B001LR3NPK,A20KRCLKEI4K09,tail,0,1580,0>1580,108,9+,165,1,,control,-3.9259109497070312
A20KRCLKEI4K09:1:B001LR3NPK,A20KRCLKEI4K09,tail,1,17484,"0,1580>17484",112,9+,1,0,,ineligible,-3.2888126373291016
A20O485VWFS63S:2:B001KYS1YM,A20O485VWFS63S,head,0,2087,0>2087,108,9+,70,1,,control,0.23928070068359375
A20O485VWFS63S:2:B001KYS1YM,A20O485VWFS63S,head,1,5165,"0,2087>5165",51,9+,3,1,,control,-1.1725234985351562
A20O485VWFS63S:2:B001KYS1YM,A20O485VWFS63S,head,2,15938,"0,2087,5165>15938",3,3-4,1,0,,ineligible,-0.34914207458496094
A20WE91H9BE7K7:2:B004MMUGY2,A20WE91H9BE7K7,tail,0,11477,0>11477,108,9+,493,1,,control,-1.313507080078125
A20WE91H9BE7K7:2:B004MMUGY2,A20WE91H9BE7K7,tail,1,6500,"0,11477>6500",255,9+,2,0,,ineligible,-3.163299560546875
A20WE91H9BE7K7:2:B004MMUGY2,A20WE91H9BE7K7,tail,2,11933,"0,11477,6500>11933",2,2,1,0,,ineligible,-1.663597822189331
A211TLT6IJQDKX:3:B006FN587Q,A211TLT6IJQDKX,tail,0,26190,0>26190,108,9+,97,1,,control,-3.744903564453125
A211TLT6IJQDKX:3:B006FN587Q,A211TLT6IJQDKX,tail,1,1191,"0,26190>1191",59,9+,1,0,,ineligible,-3.287973403930664
A216IDOSTSO8OO:5:B006U420FS,A216IDOSTSO8OO,tail,0,17236,0>17236,108,9+,305,1,,control,-0.7380294799804688
A216IDOSTSO8OO:5:B006U420FS,A216IDOSTSO8OO,tail,1,3142,"0,17236>3142",105,9+,3,1,,control,-2.5083694458007812
A216IDOSTSO8OO:5:B006U420FS,A216IDOSTSO8OO,tail,2,9804,"0,17236,3142>9804",2,2,2,0,,ineligible,5.226673126220703
A216IDOSTSO8OO:5:B006U420FS,A216IDOSTSO8OO,tail,3,1977,"0,17236,3142,9804>1977",2,2,1,0,,ineligible,-3.2343950271606445
A217PCW72U1ULQ:7:B005C3SNVS,A217PCW72U1ULQ,tail,0,26570,0>26570,108,9+,97,1,,control,-2.36785888671875
A217PCW72U1ULQ:7:B005C3SNVS,A217PCW72U1ULQ,tail,1,929,"0,26570>929",53,9+,24,1,,control,0.39308929443359375
A217PCW72U1ULQ:7:B005C3SNVS,A217PCW72U1ULQ,tail,2,27220,"0,26570,929>27220",19,9+,1,0,,ineligible,-3.682558059692383
A218EGMCY396CG:3:B002LYU3IM,A218EGMCY396CG,tail,0,3575,0>3575,108,9+,170,1,,control,-0.2729339599609375
A218EGMCY396CG:3:B002LYU3IM,A218EGMCY396CG,tail,1,14581,"0,3575>14581",87,9+,1,0,,ineligible,20.079978942871094
A21A9HF340O17V:2:B0030HKJ8I,A21A9HF340O17V,head,0,747,0>747,108,9+,161,1,,control,-4.841094970703125
A21A9HF340O17V:2:B0030HKJ8I,A21A9HF340O17V,head,1,6616,"0,747>6616",96,9+,2,0,,ineligible,0.35363006591796875
A21A9HF340O17V:2:B0030HKJ8I,A21A9HF340O17V,head,2,30898,"0,747,6616>30898",2,2,1,0,,ineligible,6.1433610916137695
A21B8AV7E3MPXE:2:B00A0J084Y,A21B8AV7E3MPXE,head,0,643,0>643,108,9+,439,1,,control,-0.12810134887695312
A21B8AV7E3MPXE:2:B00A0J084Y,A21B8AV7E3MPXE,head,1,11579,"0,643>11579",212,9+,15,3,0.0071561336517333984,control,0.8156375885009766
A21B8AV7E3MPXE:2:B00A0J084Y,A21B8AV7E3MPXE,head,2,20734,"0,643,11579>20734",13,9+,1,0,,ineligible,0.4381380081176758
A21C05ZSO2HH09:5:B004L18FY2,A21C05ZSO2HH09,tail,0,18311,0>18311,108,9+,326,1,,control,-0.690948486328125
A21C05ZSO2HH09:5:B004L18FY2,A21C05ZSO2HH09,tail,1,4838,"0,18311>4838",118,9+,2,0,,ineligible,-6.392787933349609
A21C05ZSO2HH09:5:B004L18FY2,A21C05ZSO2HH09,tail,3,31666,"0,18311,4838,8780>31666",2,2,1,0,,ineligible,-2.669858932495117
A21CZIJ7LXR1A1:1:B001AN0UTC,A21CZIJ7LXR1A1,head,0,3361,0>3361,108,9+,121,1,,control,-1.9429702758789062
A21CZIJ7LXR1A1:1:B001AN0UTC,A21CZIJ7LXR1A1,head,1,6033,"0,3361>6033",69,9+,6,1,,control,-1.1413936614990234
A21CZIJ7LXR1A1:1:B001AN0UTC,A21CZIJ7LXR1A1,head,2,5304,"0,3361,6033>5304",2,2,5,3,0.010994285345077515,control,33.00018310546875
A21CZIJ7LXR1A1:1:B001AN0UTC,A21CZIJ7LXR1A1,head,3,8619,"0,3361,6033,5304>8619",4,3-4,2,0,,ineligible,1.8391227722167969
A21CZIJ7LXR1A1:1:B001AN0UTC,A21CZIJ7LXR1A1,head,4,4900,"0,3361,6033,5304,8619>4900",2,2,1,0,,ineligible,3.0220508575439453
A21EDMG94ID7D:12:B00D86VPHK,A21EDMG94ID7D,head,0,5432,0>5432,108,9+,147,1,,control,-2.0130233764648438
A21EDMG94ID7D:12:B00D86VPHK,A21EDMG94ID7D,head,1,9211,"0,5432>9211",93,9+,1,0,,ineligible,5.430291175842285
A21P8RKP4HRO1W:6:B002UBVZYC,A21P8RKP4HRO1W,tail,0,8552,0>8552,108,9+,230,1,,control,-1.0593414306640625
A21P8RKP4HRO1W:6:B002UBVZYC,A21P8RKP4HRO1W,tail,1,12970,"0,8552>12970",98,9+,28,1,,control,1.6561126708984375
A21P8RKP4HRO1W:6:B002UBVZYC,A21P8RKP4HRO1W,tail,2,7636,"0,8552,12970>7636",21,9+,1,0,,ineligible,-4.25689697265625
A21PJ01XMG8H45:6:B003JUY38I,A21PJ01XMG8H45,tail,0,25597,0>25597,108,9+,186,1,,control,-1.8755340576171875
A21PJ01XMG8H45:6:B003JUY38I,A21PJ01XMG8H45,tail,1,1722,"0,25597>1722",96,9+,3,1,,control,-1.9989776611328125
A21PJ01XMG8H45:6:B003JUY38I,A21PJ01XMG8H45,tail,2,27489,"0,25597,1722>27489",3,3-4,1,0,,ineligible,0.9030513763427734
A21SESEJ8E52B7:8:B00ALV8EJM,A21SESEJ8E52B7,head,0,19230,0>19230,108,9+,38,1,,control,3.3999290466308594
A21SESEJ8E52B7:8:B00ALV8EJM,A21SESEJ8E52B7,head,1,302,"0,19230>302",18,9+,14,1,,control,8.346908569335938
A21SESEJ8E52B7:8:B00ALV8EJM,A21SESEJ8E52B7,head,2,20489,"0,19230,302>20489",9,9+,2,0,,ineligible,1.2555761337280273
A21SESEJ8E52B7:8:B00ALV8EJM,A21SESEJ8E52B7,head,3,4192,"0,19230,302,20489>4192",2,2,1,0,,ineligible,7.784293174743652
A21U99WZ6JQG1K:2:B0035LCSCO,A21U99WZ6JQG1K,tail,0,23216,0>23216,108,9+,106,1,,control,-2.5797500610351562
A21U99WZ6JQG1K:2:B0035LCSCO,A21U99WZ6JQG1K,tail,1,22757,"0,23216>22757",63,9+,5,1,,control,-0.21170997619628906
A21U99WZ6JQG1K:2:B0035LCSCO,A21U99WZ6JQG1K,tail,2,18278,"0,23216,22757>18278",3,3-4,1,0,,ineligible,-1.9563522338867188
A21VGNU5959O85:38:B00EYZY5VC,A21VGNU5959O85,head,0,8511,0>8511,108,9+,41,1,,control,-1.4290695190429688
A21VGNU5959O85:38:B00EYZY5VC,A21VGNU5959O85,head,1,15830,"0,8511>15830",27,9+,1,0,,ineligible,2.179363250732422
A220D2275RR2EB:2:B0017DGOE0,A220D2275RR2EB,tail,0,19831,0>19831,108,9+,234,1,,control,3.5162277221679688
A220D2275RR2EB:2:B0017DGOE0,A220D2275RR2EB,tail,1,1433,"0,19831>1433",110,9+,6,2,0.00380706787109375,control,4.177406311035156
A220D2275RR2EB:2:B0017DGOE0,A220D2275RR2EB,tail,2,1109,"0,19831,1433>1109",4,3-4,3,1,,control,0.25061511993408203
A220D2275RR2EB:2:B0017DGOE0,A220D2275RR2EB,tail,3,22736,"0,19831,1433,1109>22736",3,3-4,1,0,,ineligible,11.334894180297852
A228NL6M5TLOAL:1:B000NPWQU4,A228NL6M5TLOAL,tail,0,13467,0>13467,108,9+,128,1,,control,-2.3292999267578125
A228NL6M5TLOAL:1:B000NPWQU4,A228NL6M5TLOAL,tail,1,25781,"0,13467>25781",75,9+,5,1,,control,-1.1825714111328125
A228NL6M5TLOAL:1:B000NPWQU4,A228NL6M5TLOAL,tail,2,16507,"0,13467,25781>16507",5,5-8,1,0,,ineligible,0.0556635856628418
A22AGOPQYGHN8J:4:B000JF9Q1U,A22AGOPQYGHN8J,tail,0,24055,0>24055,108,9+,32,1,,control,0.11208343505859375
A22AGOPQYGHN8J:4:B000JF9Q1U,A22AGOPQYGHN8J,tail,1,2217,"0,24055>2217",21,9+,4,5,0.009654626250267029,control,0.3438987731933594
A22AGOPQYGHN8J:4:B000JF9Q1U,A22AGOPQYGHN8J,tail,2,31315,"0,24055,2217>31315",3,3-4,2,0,,ineligible,1.2372236251831055
